GEO_ID,B17001_001E,B17001_001M,B17001_002E,B17001_002M,B17001_003E,B17001_003M,B17001_004E,B17001_004M,B17001_005E,B17001_005M,B17001_006E,B17001_006M,B17001_007E,B17001_007M,B17001_008E,B17001_008M,B17001_009E,B17001_009M,B17001_010E,B17001_010M,B17001_011E,B17001_011M,B17001_012E,B17001_012M,B17001_013E,B17001_013M,B17001_014E,B17001_014M,B17001_015E,B17001_015M,B17001_016E,B17001_016M,B17001_017E,B17001_017M,B17001_018E,B17001_018M,B17001_019E,B17001_019M,B17001_020E,B17001_020M,B17001_021E,B17001_021M,B17001_022E,B17001_022M,B17001_023E,B17001_023M,B17001_024E,B17001_024M,B17001_025E,B17001_025M,B17001_026E,B17001_026M,B17001_027E,B17001_027M,B17001_028E,B17001_028M,B17001_029E,B17001_029M,B17001_030E,B17001_030M,B17001_031E,B17001_031M,B17001_032E,B17001_032M,B17001_033E,B17001_033M,B17001_034E,B17001_034M,B17001_035E,B17001_035M,B17001_036E,B17001_036M,B17001_037E,B17001_037M,B17001_038E,B17001_038M,B17001_039E,B17001_039M,B17001_040E,B17001_040M,B17001_041E,B17001_041M,B17001_042E,B17001_042M,B17001_043E,B17001_043M,B17001_044E,B17001_044M,B17001_045E,B17001_045M,B17001_046E,B17001_046M,B17001_047E,B17001_047M,B17001_048E,B17001_048M,B17001_049E,B17001_049M,B17001_050E,B17001_050M,B17001_051E,B17001_051M,B17001_052E,B17001_052M,B17001_053E,B17001_053M,B17001_054E,B17001_054M,B17001_055E,B17001_055M,B17001_056E,B17001_056M,B17001_057E,B17001_057M,B17001_058E,B17001_058M,B17001_059E,B17001_059M,NAME,B17001_001MA,B17001_001EA,B17001_002EA,B17001_002MA,B17001_003MA,B17001_003EA,B17001_004MA,B17001_004EA,B17001_005MA,B17001_005EA,B17001_006EA,B17001_006MA,B17001_007EA,B17001_007MA,B17001_008MA,B17001_008EA,B17001_009MA,B17001_009EA,B17001_010MA,B17001_010EA,B17001_011EA,B17001_011MA,B17001_012MA,B17001_012EA,B17001_013MA,B17001_013EA,B17001_014MA,B17001_014EA,B17001_015MA,B17001_015EA,B17001_016EA,B17001_016MA,B17001_017EA,B17001_017MA,B17001_018MA,B17001_018EA,B17001_019MA,B17001_019EA,B17001_020MA,B17001_020EA,B17001_021MA,B17001_021EA,B17001_022EA,B17001_022MA,B17001_023MA,B17001_023EA,B17001_024MA,B17001_024EA,B17001_025MA,B17001_025EA,B17001_026MA,B17001_026EA,B17001_027EA,B17001_027MA,B17001_028EA,B17001_028MA,B17001_029MA,B17001_029EA,B17001_030MA,B17001_030EA,B17001_031EA,B17001_031MA,B17001_032MA,B17001_032EA,B17001_033EA,B17001_033MA,B17001_034MA,B17001_034EA,B17001_035MA,B17001_035EA,B17001_036MA,B17001_036EA,B17001_037MA,B17001_037EA,B17001_038EA,B17001_038MA,B17001_039EA,B17001_039MA,B17001_040EA,B17001_040MA,B17001_041MA,B17001_041EA,B17001_042MA,B17001_042EA,B17001_043EA,B17001_043MA,B17001_044EA,B17001_044MA,B17001_045EA,B17001_045MA,B17001_046MA,B17001_046EA,B17001_047MA,B17001_047EA,B17001_048EA,B17001_048MA,B17001_049EA,B17001_049MA,B17001_050EA,B17001_050MA,B17001_051MA,B17001_051EA,B17001_052MA,B17001_052EA,B17001_053EA,B17001_053MA,B17001_054EA,B17001_054MA,B17001_055EA,B17001_055MA,B17001_056MA,B17001_056EA,B17001_057MA,B17001_057EA,B17001_058MA,B17001_058EA,B17001_059EA,B17001_059MA,state
0400000US34,8540402,3957,741873,24336,319355,12848,36765,3260,8098,1730,38988,4117,17854,2396,7660,1326,13427,1888,39517,4113,34038,3301,35873,3650,33649,3191,25757,2488,15155,2092,12574,1463,422518,14747,36309,3367,6586,1379,37791,3603,19572,2329,6673,1452,14351,1930,45552,4915,58209,3998,60177,3491,40045,3528,36411,2790,26016,2213,34826,2922,7798529,23860,3837768,13272,245467,3734,48336,3641,308435,6204,161284,4884,57052,2986,109871,3061,323970,4647,497691,4296,640770,4232,606406,3597,419955,3209,233801,2681,184730,2309,3960761,14774,235317,3784,45666,3197,292307,5840,156511,5910,54129,2796,105648,3066,295185,4678,475368,4383,640158,3731,635776,3424,456024,3180,278080,2241,290592,3262,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1912288,2059,353694,13260,155273,7656,20788,2356,3169,1020,17643,2343,11210,1633,4158,997,6067,1152,22742,3193,16641,2208,17372,2226,16464,1916,9648,1508,4580,996,4791,973,198421,8284,19761,2487,3183,863,21415,2697,10581,1703,3295,1005,6553,1147,28841,2593,30167,2387,23355,2433,18378,2099,11853,1389,9438,1406,11601,1610,1558594,13076,782598,8096,52041,2774,8369,1574,64207,2971,34141,2720,11634,1615,22263,1766,74967,3276,107281,3437,108791,2980,113154,2691,91247,1770,55104,1456,39399,1214,775996,8194,47002,2883,9106,1590,57965,3045,31927,2411,9203,1301,24055,2058,66451,2789,96677,2971,106986,2986,120482,2566,96651,1593,57256,1636,52235,1521,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18770190,6168,2662199,40537,1148493,20632,130678,6557,26630,2486,144684,6739,71758,4968,24664,2093,48623,3328,144079,5937,132500,6121,128262,6142,124010,5126,79158,3887,52801,3640,40646,2807,1513706,26354,129552,6507,24522,2650,143672,6500,69526,4348,25572,2111,48463,3664,191886,7245,212161,7225,195257,6371,153248,6125,121830,4986,87649,3854,110368,4256,16107991,40712,7916578,20841,483694,6133,95405,3836,582553,9628,318355,6798,112845,4392,222986,4529,727507,6203,1078932,6749,1273690,6318,1231975,5712,889210,4065,503518,4180,395908,3378,8191413,27565,456786,6598,87097,4061,558381,8462,304636,7064,104153,3615,216145,4678,655653,8371,1050331,8090,1274023,7038,1292143,6527,980904,5573,604477,4259,606684,5290,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8591303,4200,1261078,28517,549179,16310,71339,5142,13682,2124,73231,4820,32782,3705,11844,2003,21309,2564,75114,5118,67684,4868,56492,4348,51866,4039,40946,3488,18206,2206,14684,1988,711899,16459,69012,5104,11761,1894,62629,5000,31315,3374,11604,1912,18661,2372,102755,5772,109377,5341,84817,5377,73677,4053,54054,3478,35186,2432,47051,3108,7330225,28597,3638894,17711,232048,5835,42986,4108,281718,7916,155647,5824,49393,2935,107168,4027,298918,6613,512194,7059,588325,6935,557935,4991,418388,4121,238517,3042,155657,2356,3691331,16850,222237,5076,44286,3320,261237,6443,148259,5890,49866,3206,96834,3808,261409,6568,482044,6449,581483,5910,574223,4703,454949,3941,275991,2796,238513,3836,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,605883,1233,69356,4878,28677,2553,2883,736,341,224,3056,642,1251,444,735,344,927,340,6834,1347,2917,732,2719,608,2354,597,1930,492,1052,386,1678,389,40679,3222,2914,660,744,430,2588,767,1138,390,807,553,850,335,10949,1827,3804,825,4323,1033,3452,660,2359,498,2023,442,4728,738,536527,5135,273501,3038,17330,916,2459,556,20400,1322,10639,1001,4645,823,7483,805,26608,1656,35230,1199,37550,983,45094,868,31455,648,19034,530,15574,602,263026,3172,15458,753,2691,564,19201,1296,10452,1149,3636,592,7797,761,20813,1666,30931,1081,36268,1189,43211,827,30350,749,20349,602,21869,869,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11156019,4411,1486363,36291,633949,19533,82990,5366,12467,1887,79845,4820,39380,3397,15571,2144,23600,1980,89676,6165,76078,4166,68945,4336,67407,3798,43941,2761,17910,1623,16139,1809,852414,20392,82824,4318,16186,2016,81454,5660,38107,3504,12075,1843,24204,2362,133182,5289,132960,7040,96295,5097,83642,4649,61859,3089,38553,2727,51073,2800,9669656,36816,4791438,20060,287405,5011,57651,2932,374640,7046,199813,5877,75293,3811,138562,3927,411226,6520,623302,5079,721947,4942,773113,4908,556064,2865,321042,2283,251380,2302,4878218,21405,270321,4775,56937,3504,341983,7473,201489,6390,65088,2789,141556,3426,351960,5725,586332,6910,720411,5675,799105,5015,588413,3212,373549,3336,381074,3420,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3461976,3208,587591,18132,259743,9262,35107,2833,6829,1222,33405,2688,17810,2087,4483,853,9808,1485,38362,3100,30198,2266,24183,1902,27820,2668,17762,1644,7905,1161,6071,1069,327848,11570,35311,2809,6938,1276,32836,3110,13599,2066,5668,1394,10878,1438,51383,3337,52963,3612,36162,2734,28275,2514,22138,1835,12214,1320,19483,1889,2874385,18192,1431595,10486,91343,2716,18588,2026,109301,3627,58498,3666,20996,1979,42983,2098,133993,3823,192986,3623,203439,3164,215931,2753,164436,1928,104336,1648,74765,1477,1442790,11409,83597,3024,17325,2102,107045,4203,53717,3108,21068,1925,37461,1822,112909,3825,177037,3852,203230,3368,225955,2984,177081,2681,119439,1723,106926,2299,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3626910,2739,480613,17873,217493,9764,21042,2489,3964,1234,22680,3109,9795,1997,4434,1244,7434,1297,35888,3286,31330,2961,24108,2554,23963,2685,20731,2254,6653,1129,5471,1073,263120,10799,25326,2905,4052,1219,21297,2336,10584,2259,3347,937,7046,1324,41366,3481,41838,3625,30472,2673,28563,2745,22194,2475,12396,1790,14639,1366,3146297,18108,1572750,9318,91535,2823,20056,2053,115778,4252,64306,3787,22183,1548,44754,2227,127655,4176,225485,3511,231204,3237,248883,3055,191396,2503,104588,1519,84927,1371,1573547,11724,87358,3490,18405,1800,110554,3689,60878,3169,23769,1865,40603,2085,113928,3672,206862,3720,221277,3307,255284,3123,200989,2459,114140,2163,119500,1987,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12015358,4038,1448228,27368,623939,14647,73171,4703,13242,1868,78403,5341,37874,3173,12655,1865,24123,2375,90050,4795,64935,4217,66086,4091,71121,4070,48269,2768,23385,2321,20625,1834,824289,16604,71632,4201,10767,1774,72980,4910,34271,2766,11265,1552,24303,2344,122349,6784,107445,4920,97914,4866,89074,4328,67367,3799,43740,3110,71182,3432,10567130,27714,5197865,15637,291231,4987,59903,3499,378073,7284,206084,6313,77640,2877,150554,3329,428529,5580,634841,5423,793638,4902,858475,4821,624884,3303,371945,2622,322068,2707,5369265,16872,278691,4010,59586,3595,359599,6853,203870,6707,72632,3478,147230,4129,376932,6806,602105,5396,795856,5187,884198,4544,663324,3969,435908,3471,489334,4053,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1026114,898,114066,8626,49328,4863,5583,1096,1940,768,6051,1274,3178,1001,834,415,2335,764,9601,1863,4137,1158,3963,1139,4266,1278,3665,1028,2526,953,1249,460,64738,5362,4428,1073,772,411,4251,1123,2885,858,759,392,2440,922,10399,1691,9641,1453,7943,1560,7358,1207,5427,1033,3303,812,5132,1014,912048,8716,446980,5294,25557,1184,4369,959,33610,2091,17129,1899,5472,929,13530,1137,38023,2001,58852,1412,72853,1440,72751,1595,52254,1163,27735,1026,24845,827,465068,5470,25942,1236,4873,1143,33216,1913,17852,1961,6694,1137,11011,1229,34784,2058,55962,1586,73664,1710,74783,1429,54184,1272,32672,924,39431,1218,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4182874,2974,656154,19827,277949,9971,34905,3158,7181,1365,35843,3270,18016,2505,7051,1453,12694,1613,38948,3547,31426,4000,22839,2223,26634,2648,23655,2662,11138,1638,7619,1632,378205,12923,36391,2689,6086,1530,33164,3570,16848,2155,6292,1330,11821,2031,56787,3970,50038,3749,45317,3217,39135,3206,31112,2564,20137,2119,25077,1950,3526720,20377,1739377,10915,108413,3356,21736,2328,131347,4193,71414,3977,25311,2303,50401,2642,147211,4138,228331,4938,272873,4054,264270,3159,212511,3370,125154,2002,80405,1859,1787343,12792,100518,2869,19898,2167,125413,4637,69740,3838,22962,1953,48309,2783,129880,3833,226873,3804,266944,4317,282768,3685,230832,2704,141920,2561,121286,2290,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,753221,1100,102184,6638,46038,3872,5780,1035,794,341,4898,878,2857,724,942,456,1450,437,7817,1754,4487,1102,5010,1105,4569,951,3104,724,1832,607,2498,588,56146,3610,4802,1010,1115,335,4728,893,2141,805,750,355,1600,625,12210,1602,7191,1101,4456,953,4705,870,3783,743,2656,640,6009,849,651037,6840,330253,4692,22496,1421,3917,960,27108,1859,13971,1517,4210,848,10629,873,29570,1764,41000,1678,45334,1405,52894,1079,38079,889,23064,725,17981,796,320784,3651,19754,1248,4479,948,22665,1626,14378,1564,4703,791,9392,1020,22443,1665,37570,1642,46501,1416,51874,802,37301,757,24848,677,24876,881,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5877686,3813,952256,26516,407949,13915,50256,4057,8930,1661,52468,4006,25145,2852,8890,1555,16792,2281,55479,3894,44077,3378,40097,3166,44163,3263,31401,2367,17767,1713,12484,1746,544307,16371,53715,4212,10770,1815,48802,4200,22904,2847,8883,1222,14928,1658,73250,4666,84347,5277,61636,4034,53016,3594,44504,3113,31444,2744,36108,2550,4925430,25872,2457674,14902,146754,4577,26884,2531,184044,5996,100515,4989,34661,2499,71401,3014,201766,4581,357511,4300,384148,3816,376883,4054,296933,2905,166280,2034,109894,2058,2467756,15418,140496,4636,28669,2760,174573,5337,90671,4617,31969,2290,64918,2643,166908,4851,328502,5226,380595,3791,396132,4364,308031,3732,191837,2983,164455,2441,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,22887307,6627,3868689,52605,1713464,27377,258698,7384,43625,3502,250430,8935,107392,5230,40434,3517,69340,3588,237744,9345,212886,8667,168696,6770,139149,6352,95567,4809,48061,2853,41442,2885,2155225,33540,257476,7948,40566,3068,238169,10259,114377,5693,37710,3015,69045,4448,315827,8531,329758,10127,252576,9220,180986,7825,134135,5149,85846,3975,98754,3734,19018618,52529,9586604,28446,709307,8595,138272,5610,799252,11333,420433,9034,144616,5092,280502,6005,928884,11340,1465471,10904,1498392,8214,1400637,8110,937965,5323,511058,4324,351815,3662,9432014,31866,668385,8955,125162,5349,777351,12947,402101,8660,136794,5476,273048,6099,793695,9074,1334441,10757,1452780,9515,1403512,8489,981560,5181,579839,4942,503346,5150,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2508619,1594,265432,13336,122436,7669,18799,2338,2498,830,15731,2085,6483,1252,2351,754,4380,1050,24728,2975,18177,2927,10388,1363,8964,1576,4798,954,2289,669,2850,927,142996,7900,15007,2197,3302,1046,11879,1812,6757,1270,1730,590,4132,1080,35476,3467,23674,2587,15484,1522,10388,1759,5613,1130,3861,1045,5693,1017,2243187,13877,1136168,8223,107565,2602,19026,1918,114532,3245,57059,2741,19673,1754,36606,1842,131453,3549,183399,3279,143840,1740,137237,1809,92440,1369,52892,975,40446,944,1107019,8611,103726,2288,18459,1627,106406,3295,54160,2782,16871,1557,37013,1677,114384,3459,176341,2968,138194,2433,135101,2208,96415,1493,57623,1110,52326,1215,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,603568,570,62281,4414,25270,2083,3384,942,383,244,2669,609,1145,536,363,189,800,280,4473,880,2079,568,3047,746,2885,636,1730,557,1428,456,884,373,37011,3080,2538,710,251,209,2811,901,1519,616,549,316,1047,356,7075,1322,4715,860,4543,962,3999,800,2850,655,2606,574,2508,525,541287,4512,270332,2440,13205,912,2652,582,19071,1181,10770,932,3972,431,8521,640,20924,1202,32921,669,40331,730,48414,755,37607,674,18419,474,13525,525,270955,3424,13645,762,3106,807,16876,1137,10500,1136,3283,664,8771,732,17686,1518,29696,958,42315,1169,49007,851,36660,718,19491,727,19919,638,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7404188,3606,708568,21948,302130,12040,38459,3515,6043,1216,34715,3375,15607,1719,6480,1371,10231,1415,54364,4527,30768,3538,27787,3040,32505,3273,22301,2582,11164,1746,11706,1584,406438,13860,36759,3420,5159,1158,29517,3109,16868,2433,6147,1187,10414,1385,69061,4213,61044,3902,45266,3339,38622,3696,32805,2446,24987,2406,29789,2423,6695620,22315,3312856,12431,216576,4233,44723,3575,253236,6159,141064,5581,48833,3091,96440,3399,283492,5587,450192,6487,547474,4421,515414,4634,376309,3082,205340,2766,133763,2189,3382764,15222,204613,4622,38183,2891,250284,5954,132242,5405,45643,3573,89388,3097,252129,5378,444035,5527,553139,5138,544141,4291,397499,3463,227150,2779,204318,2751,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6261127,3442,736963,19667,331797,11079,36252,3107,6719,1554,36227,3325,16685,2075,6809,1361,13148,1548,53157,4805,42265,3524,39445,2897,34616,3133,25885,2267,10081,1381,10508,1543,405166,11927,33642,3197,6620,1484,38013,3554,19144,2618,7070,1207,10697,1442,60127,3509,62815,4432,50120,3853,41478,3928,32751,2629,18665,2113,24024,2452,5524164,19244,2772468,10967,166044,3138,33901,2403,212560,6153,116914,4519,39433,2714,79977,2630,237445,4328,399138,4798,431306,3642,442381,3715,320920,3047,167776,1803,124673,1845,2751696,12141,161645,3185,34119,3015,194660,5043,110772,4658,38419,2136,77623,2617,209862,3769,373376,5112,417770,4164,446955,4000,326128,2982,179718,2345,180649,2858,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1770974,1689,307020,13698,130446,7126,15756,2166,2014,785,15607,1904,7540,1357,2264,680,4506,1056,17347,1818,15250,2049,15307,2124,16290,1693,10949,1433,4789,909,2827,686,176574,7984,15643,1662,2148,707,15459,2070,6914,1563,2899,775,5636,1129,25807,2163,26150,2585,23390,2391,16227,1765,15630,1452,8548,1488,12123,1374,1463954,13673,732812,7144,36566,2430,6220,1112,50179,2889,26040,2055,8820,1242,21119,1672,57248,2275,93028,2551,105574,2474,119347,1829,101902,1522,61310,1138,45459,843,731142,8173,34842,2032,7309,1532,43508,2679,26147,2072,9831,1243,15886,1550,47511,2299,84423,2703,101989,2487,125227,1949,101097,1732,67750,1643,65622,1574,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5401346,2490,591850,18703,261150,9812,30563,2495,5593,1158,32360,3300,13513,1751,3495,687,11839,1576,47028,3975,31426,2934,24845,2233,25023,2278,18616,1901,8357,1175,8492,895,330700,11940,29053,2927,5017,958,29355,2958,15090,1914,6615,1142,9459,1312,63929,3818,47730,3272,34177,2662,30086,2124,20557,1538,12927,1159,26705,1679,4809496,18449,2412423,10023,147603,2566,30417,2598,181510,3748,95488,3729,35913,1720,71639,2050,206759,4645,316927,3546,373813,3122,398386,2956,275651,2622,156414,1265,121903,1443,2397073,11303,140369,2993,27884,2114,172968,4092,96004,3414,31438,1800,68817,2532,180727,3915,288228,3903,364533,3462,396584,2779,280573,1823,174487,1349,174461,1908,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
