GEO_ID,B18002_001E,B18002_001M,B18002_002E,B18002_002M,B18002_003E,B18002_003M,B18002_004E,B18002_004M,B18002_005E,B18002_005M,B18002_006E,B18002_006M,B18002_007E,B18002_007M,B18002_008E,B18002_008M,B18002_009E,B18002_009M,B18002_010E,B18002_010M,B18002_011E,B18002_011M,B18002_012E,B18002_012M,B18002_013E,B18002_013M,B18002_014E,B18002_014M,B18002_015E,B18002_015M,B18002_016E,B18002_016M,B18002_017E,B18002_017M,B18002_018E,B18002_018M,B18002_019E,B18002_019M,B18002_020E,B18002_020M,B18002_021E,B18002_021M,B18002_022E,B18002_022M,B18002_023E,B18002_023M,B18002_024E,B18002_024M,B18002_025E,B18002_025M,B18002_026E,B18002_026M,B18002_027E,B18002_027M,B18002_028E,B18002_028M,B18002_029E,B18002_029M,B18002_030E,B18002_030M,B18002_031E,B18002_031M,B18002_032E,B18002_032M,B18002_033E,B18002_033M,NAME,B18002_001MA,B18002_001EA,B18002_002EA,B18002_002MA,B18002_003EA,B18002_003MA,B18002_004MA,B18002_004EA,B18002_005EA,B18002_005MA,B18002_006MA,B18002_006EA,B18002_007EA,B18002_007MA,B18002_008EA,B18002_008MA,B18002_009MA,B18002_009EA,B18002_010MA,B18002_010EA,B18002_011MA,B18002_011EA,B18002_012MA,B18002_012EA,B18002_013EA,B18002_013MA,B18002_014MA,B18002_014EA,B18002_015MA,B18002_015EA,B18002_016MA,B18002_016EA,B18002_017MA,B18002_017EA,B18002_018EA,B18002_018MA,B18002_019MA,B18002_019EA,B18002_020MA,B18002_020EA,B18002_021EA,B18002_021MA,B18002_022MA,B18002_022EA,B18002_023MA,B18002_023EA,B18002_024MA,B18002_024EA,B18002_025MA,B18002_025EA,B18002_026MA,B18002_026EA,B18002_027EA,B18002_027MA,B18002_028MA,B18002_028EA,B18002_029EA,B18002_029MA,B18002_030EA,B18002_030MA,B18002_031MA,B18002_031EA,B18002_032MA,B18002_032EA,B18002_033EA,B18002_033MA,state
0400000US38,581315,1256,287547,1628,45271,1147,3704,656,41567,1268,26287,1675,1606,568,24681,1731,178651,1826,19309,2075,159342,2339,20086,417,5945,736,14141,748,17252,429,9235,708,8017,633,293768,1589,42029,1044,2114,727,39915,1186,26157,1808,1253,485,24904,1810,176613,1727,19095,1861,157518,2468,22372,414,6089,694,16283,800,26597,534,13330,932,13267,980,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10563498,2801,5111939,4228,872417,4560,78988,5037,793429,6038,411931,7095,37485,2864,374446,6807,3221120,6734,450872,9140,2770248,10229,338952,1829,94338,2807,244614,2982,267519,1767,127869,3154,139650,3384,5451559,4336,831262,3772,46617,3250,784645,4747,414296,5644,26066,2715,388230,5373,3361752,5773,481185,9481,2880567,9990,412102,1964,122229,3752,289873,4198,432147,2403,233516,4643,198631,4626,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3242608,2577,1574159,3952,275247,2906,26772,2077,248475,3235,132050,4572,11650,1471,120400,4380,973785,4688,173818,4833,799967,6546,112241,1550,41708,1968,70533,2095,80836,1347,46837,1895,33999,1902,1668449,3527,263750,2989,13645,1697,250105,3457,123967,4018,11202,1696,112765,3793,1022670,3806,187006,5706,835664,6813,131653,1499,45622,1986,86031,2269,126409,1589,76910,2663,49499,2456,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3428493,2565,1690060,3387,268577,2454,22226,2663,246351,3540,126748,3669,11374,1814,115374,3517,1093096,3959,157572,6457,935524,7689,111241,1026,31024,1959,80217,1883,90398,1220,49077,2102,41321,2122,1738433,2850,257335,2472,11710,1932,245625,3020,123125,3872,7953,1751,115172,3781,1097298,3664,159438,6401,937860,7540,126536,1563,35876,2729,90660,2660,134139,1485,73626,2874,60513,2538,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11488130,2474,5541775,4234,880381,3829,80521,4391,799860,5978,452282,5551,37752,3147,414530,5850,3471089,5298,472939,9958,2998150,10617,395330,1755,109692,3491,285638,3451,342693,2152,158957,3790,183736,3968,5946355,3734,839608,4170,44695,3294,794913,4940,448256,6424,28496,2714,419760,6754,3618327,4837,495705,9052,3122622,10290,479648,1881,135880,4065,343768,4076,560516,2612,295091,5250,265425,5167,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,987710,1051,473509,1470,73423,1414,7387,1488,66036,1880,43658,2237,4452,1233,39206,2243,300073,2308,39221,3072,260852,3560,30261,743,7334,1168,22927,1146,26094,755,11714,1195,14380,1135,514201,1287,72176,1304,3145,865,69031,1613,42812,2078,3719,1043,39093,2061,318675,2093,43901,3237,274774,3747,35975,573,10196,1059,25779,1011,44563,715,24658,1445,19905,1461,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3940504,3079,1886594,3697,322057,3066,26650,2657,295407,4171,154594,4112,13023,2047,141571,4500,1185627,5197,191810,7264,993817,8234,136292,1829,44664,2475,91628,2749,88024,1962,46710,2557,41314,2292,2053910,3456,305207,2769,13969,1792,291238,3045,157303,4982,9750,1615,147553,5054,1282980,4215,198920,5753,1084060,6795,162057,1729,53536,2537,108521,2484,146363,1952,87630,3288,58733,3124,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,710261,1104,351987,2167,59793,1288,4239,1008,55554,1834,30464,2096,1924,780,28540,1884,216355,2359,24554,2135,191801,3090,24896,594,6273,788,18623,842,20479,691,10252,951,10227,915,358274,2062,56343,1508,2159,576,54184,1605,27582,1595,1264,446,26318,1657,215960,1955,22979,2171,192981,2633,27504,583,6806,889,20698,883,30885,784,16234,1155,14651,1152,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5541042,3413,2685049,4300,448815,3974,39323,3334,409492,4463,218448,4893,20979,2523,197469,5225,1711361,5576,293765,8214,1417596,10412,184047,1461,66486,3195,117561,3214,122378,1412,65011,2782,57367,2369,2855993,3222,427814,3238,22448,2707,405366,4346,202532,4668,13416,1828,189116,4590,1801803,4690,316991,8057,1484812,9837,223281,1643,79172,3672,144109,3496,200563,1603,125491,3649,75072,3140,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21106536,4717,10373381,8121,1977148,8089,167411,6198,1809737,10137,903767,9303,70868,5188,832899,9253,6540090,10908,813613,15415,5726477,17167,559119,3198,187025,4575,372094,4611,393257,3261,218318,5184,174939,4858,10733155,6506,1897838,7778,94139,5195,1803699,9077,858781,10905,50184,3898,808597,10382,6708751,8820,875440,14285,5833311,16160,665685,3185,236842,5887,428843,6182,602100,4108,367208,5589,234892,4963,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2276449,1302,1137595,2156,239578,2148,16948,1880,222630,2949,97702,3482,8069,1388,89633,3517,701838,3221,74481,3185,627357,4804,55181,652,15682,1344,39499,1429,43296,663,21849,1551,21447,1524,1138854,1999,222492,2162,8502,1492,213990,2350,109206,2945,5262,941,103944,2889,687653,3004,80960,3716,606693,4594,61484,868,17956,1680,43528,1623,58019,739,29303,1556,28716,1517,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,584347,752,286485,1211,41910,618,4224,873,37686,983,26998,1621,3468,830,23530,1506,183321,1576,25056,1973,158265,2235,19847,434,5631,686,14216,702,14409,360,8247,659,6162,685,297862,1071,39560,899,2413,809,37147,1082,25062,1248,2554,829,22508,1246,188716,1533,28501,1911,160215,2684,22097,432,5223,817,16874,877,22427,482,12371,930,10056,967,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6924827,5863,3337428,6485,559277,4113,42433,3265,516844,4416,269831,5972,20054,2325,249777,6078,2146347,6928,250536,6914,1895811,9983,216504,2267,59856,3104,156648,3412,145469,2066,71303,2951,74166,3050,3587399,4614,532342,3962,24025,2880,508317,4527,262779,5968,14126,1699,248653,5886,2306034,6246,264684,7760,2041350,9241,252137,2600,72451,3698,179686,3102,234107,2136,131374,3398,102733,3573,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5891685,3059,2903733,3793,480047,3177,38747,3396,441300,4268,233498,4772,20763,2428,212735,5098,1877150,5476,269983,7544,1607167,8937,177857,1399,52353,2540,125504,2840,135181,1123,70900,2665,64281,2515,2987952,3281,457545,2687,22166,2052,435379,3199,216386,4099,14550,1960,201836,4013,1910965,3890,270339,7619,1640626,9070,198383,1630,61196,3099,137187,3355,204673,1702,115712,3254,88961,3099,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1688172,1270,821665,2319,121121,1755,12231,1659,108890,2201,64944,2713,6377,1160,58567,2716,521215,2692,118020,4755,403195,5411,66099,897,25181,1612,40918,1725,48286,744,29225,1715,19061,1527,866507,2204,116899,1851,8295,1834,108604,2269,56429,2672,6073,1021,50356,2601,539136,2699,114507,4111,424629,4617,76298,799,28813,1479,47485,1636,77745,1104,45782,2280,31963,2093,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5118080,1828,2525075,2888,406482,2100,33975,2974,372507,3368,209875,4513,16138,1751,193737,4487,1613552,4065,180686,5893,1432866,7206,164771,763,40640,1909,124131,2000,130395,1249,60025,2443,70370,2394,2593005,2369,392544,2044,19960,1983,372584,2799,198873,4465,12378,1440,186495,4668,1613008,4211,180117,6244,1432891,7329,187414,1113,42865,2328,144549,2398,201166,1493,100493,2833,100673,2765,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,470869,1612,236179,2115,36364,1276,3250,867,33114,1322,19039,1789,1168,564,17871,1853,153530,2191,21664,2184,131866,2573,16119,443,4832,626,11287,643,11127,405,6002,747,5125,745,234690,1663,35744,1138,2011,689,33733,1272,18166,1872,1389,576,16777,1898,149368,1872,20108,1894,129260,2551,16198,427,4266,779,11932,772,15214,676,8909,930,6305,868,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3646609,685,1734693,1472,329632,2218,41683,3027,287949,3761,152671,3695,19482,1932,133189,3526,1036558,3070,255798,6761,780760,7331,128249,778,60998,2396,67251,2433,87583,866,62806,1843,24777,1732,1911916,1348,318292,2081,24797,2387,293495,3028,146851,3731,13464,1642,133387,3692,1164421,3297,278973,7166,885448,7326,155288,449,86904,2507,68384,2545,127064,562,101514,2012,25550,1922,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
