GEO_ID,B14001_001E,B14001_001M,B14001_002E,B14001_002M,B14001_003E,B14001_003M,B14001_004E,B14001_004M,B14001_005E,B14001_005M,B14001_006E,B14001_006M,B14001_007E,B14001_007M,B14001_008E,B14001_008M,B14001_009E,B14001_009M,B14001_010E,B14001_010M,NAME,B14001_001MA,B14001_001EA,B14001_002MA,B14001_002EA,B14001_003EA,B14001_003MA,B14001_004EA,B14001_004MA,B14001_005MA,B14001_005EA,B14001_006MA,B14001_006EA,B14001_007MA,B14001_007EA,B14001_008EA,B14001_008MA,B14001_009EA,B14001_009MA,B14001_010EA,B14001_010MA,state
0400000US36,18587308,9538,5126012,22931,312257,8993,237932,7263,966166,11526,1032586,11781,1133004,7978,1168165,16680,275902,8033,13461296,21613,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8502478,7648,2306697,14547,141963,5562,118326,6078,466490,8741,485075,8886,498442,8364,508877,9804,87524,5146,6195781,14044,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,611582,1562,167120,3187,6566,914,6410,1016,30187,1628,31140,1559,36726,1620,50318,2495,5773,1026,444462,3068,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11041100,6987,2998178,16583,179115,6319,147723,5455,592670,9234,631286,8573,668803,6020,649803,12120,128778,5290,8042922,18048,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3429252,3003,938873,7714,62199,3673,52108,3306,195858,5692,193488,5991,204753,4904,201782,6311,28685,3108,2490379,8099,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3561381,4166,904926,9600,48205,3137,45388,2995,180294,5189,189524,5145,205956,5112,200203,7936,35356,3092,2656455,9906,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12012744,5932,3092591,14489,184198,5468,143940,5742,590534,8635,644713,10594,700531,7477,681531,9414,147144,5579,8920153,14948,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1029833,1960,285554,4157,14846,1669,12947,1555,48034,2637,55436,2709,58749,2338,81239,3378,14303,2050,744279,4327,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4150795,4336,1095350,11147,60809,3593,65249,3815,217233,6168,234217,7528,253945,5671,224217,7129,39680,3554,3055445,10078,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,750061,1448,203460,3848,13417,1587,9982,1163,38489,2080,46792,2435,43812,1704,43006,2791,7962,1486,546601,3829,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5798561,5905,1467147,10227,74132,3835,83701,4117,303323,6927,326701,7034,331645,5833,294609,8340,53036,3631,4331414,10910,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,22376183,13515,6566761,24121,426644,9712,371308,9720,1425668,13695,1393196,13414,1463283,11430,1271559,17020,215103,8924,15809422,24032,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2400282,3187,819445,8129,47741,2899,43527,2834,169098,4129,159168,4360,170432,3911,201171,6196,28308,2628,1580837,8237,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,605548,1388,156039,3029,10022,1439,5826,781,26243,1678,31698,1750,37118,1592,37545,2058,7587,1090,449509,3038,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7349614,6289,1990230,16203,124906,5943,98684,5122,376682,7560,406410,7384,421474,6339,450506,10987,111568,6284,5359384,14741,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6154504,4901,1631217,10386,92916,4920,80414,3899,318860,6134,349275,6694,373180,6432,352763,8590,63809,4506,4523287,10570,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1757684,2398,412825,6093,22172,2292,20620,2179,81904,2908,90535,4021,91700,2882,91529,4640,14365,1685,1344859,6051,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5348673,3568,1418004,10326,74236,3029,79258,3966,273583,5652,294695,5313,322352,4486,318207,7959,55673,3376,3930669,10758,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,494154,1698,129477,2971,8367,1330,6311,1067,24347,1485,26712,1660,28232,1494,30767,2498,4741,967,364677,3071,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3784804,3709,1119076,8330,62914,3538,51389,3594,228962,5162,247113,6009,258471,5030,230802,7191,39425,3493,2665728,8488,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
