GEO_ID,B07008_001E,B07008_001M,B07008_002E,B07008_002M,B07008_003E,B07008_003M,B07008_004E,B07008_004M,B07008_005E,B07008_005M,B07008_006E,B07008_006M,B07008_007E,B07008_007M,B07008_008E,B07008_008M,B07008_009E,B07008_009M,B07008_010E,B07008_010M,B07008_011E,B07008_011M,B07008_012E,B07008_012M,B07008_013E,B07008_013M,B07008_014E,B07008_014M,B07008_015E,B07008_015M,B07008_016E,B07008_016M,B07008_017E,B07008_017M,B07008_018E,B07008_018M,B07008_019E,B07008_019M,B07008_020E,B07008_020M,B07008_021E,B07008_021M,B07008_022E,B07008_022M,B07008_023E,B07008_023M,B07008_024E,B07008_024M,B07008_025E,B07008_025M,B07008_026E,B07008_026M,B07008_027E,B07008_027M,B07008_028E,B07008_028M,B07008_029E,B07008_029M,B07008_030E,B07008_030M,B07008_031E,B07008_031M,B07008_032E,B07008_032M,B07008_033E,B07008_033M,B07008_034E,B07008_034M,B07008_035E,B07008_035M,B07008_036E,B07008_036M,NAME,B07008_001EA,B07008_001MA,B07008_002EA,B07008_002MA,B07008_003MA,B07008_003EA,B07008_004EA,B07008_004MA,B07008_005EA,B07008_005MA,B07008_006EA,B07008_006MA,B07008_007EA,B07008_007MA,B07008_008MA,B07008_008EA,B07008_009EA,B07008_009MA,B07008_010EA,B07008_010MA,B07008_011EA,B07008_011MA,B07008_012EA,B07008_012MA,B07008_013EA,B07008_013MA,B07008_014EA,B07008_014MA,B07008_015EA,B07008_015MA,B07008_016EA,B07008_016MA,B07008_017EA,B07008_017MA,B07008_018EA,B07008_018MA,B07008_019EA,B07008_019MA,B07008_020EA,B07008_020MA,B07008_021MA,B07008_021EA,B07008_022EA,B07008_022MA,B07008_023EA,B07008_023MA,B07008_024MA,B07008_024EA,B07008_025EA,B07008_025MA,B07008_026MA,B07008_026EA,B07008_027EA,B07008_027MA,B07008_028EA,B07008_028MA,B07008_029MA,B07008_029EA,B07008_030EA,B07008_030MA,B07008_031EA,B07008_031MA,B07008_032MA,B07008_032EA,B07008_033EA,B07008_033MA,B07008_034EA,B07008_034MA,B07008_035MA,B07008_035EA,B07008_036EA,B07008_036MA,state
0400000US16,1140486,1327,272985,7203,654197,11640,137310,6488,15659,2160,60335,3308,893933,8569,184727,5547,547859,10651,101627,5937,7349,1509,52371,3019,128973,6793,46334,4392,50822,4527,22057,2991,5650,1321,4110,754,47158,3937,15568,2308,22043,3147,6814,1300,1573,668,1160,574,61912,5186,22570,2844,29293,4009,6447,1419,908,397,2694,839,8510,1740,3786,1185,4180,1263,365,270,179,142,0,253,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10169211,2444,3318202,21014,5054730,31498,949000,17084,189423,7810,657856,11360,8598176,30603,2553853,24634,4525489,31770,785475,14727,139339,7004,594020,10660,988496,21981,471832,14190,330588,13978,108749,6049,35659,3406,41668,3598,326689,13063,171308,8704,101059,7460,32861,3289,8984,1537,12477,1594,196193,8696,92705,5103,72697,6220,19540,2578,4055,1140,7196,1341,59657,5336,28504,3409,24897,3382,2375,765,1386,813,2495,959,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5010795,3062,1386975,13323,2615347,21118,607154,13046,79300,5355,322019,7026,4165899,18314,1012663,13337,2337098,19946,477095,11009,49286,3754,289757,6605,500464,13009,211057,7644,166917,9349,82063,4904,20479,2652,19948,1953,192924,8576,94699,5590,57152,4997,29093,3025,5233,1173,6747,955,130513,7253,59420,4842,45431,4470,17048,2070,3597,934,5017,1144,20995,3075,9136,1772,8749,1844,1855,611,705,403,550,336,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2397350,2038,639253,8684,1327056,14338,240239,7251,28739,2684,162063,4460,1984628,12426,440867,8274,1191239,14355,190063,6820,17110,2015,145349,4260,236148,8928,107203,5199,79417,5366,30636,2766,6769,1469,12123,1588,95786,4636,54051,3588,25605,2476,11251,1513,2486,803,2393,545,70570,5782,32265,3107,26472,3371,7788,1643,2129,799,1916,527,10218,1805,4867,1166,4323,1082,501,222,245,169,282,176,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2190376,1902,582595,9150,1198522,12086,239900,6601,31025,3092,138334,4000,1773447,13210,398836,9274,1046778,12810,186968,6360,18898,2182,121967,3770,227493,10751,100087,5879,79536,5673,30710,3051,6819,1444,10341,1738,89647,5322,43772,3465,28408,3149,11899,1589,2173,743,3395,898,85289,5858,34267,2823,36332,4287,9189,2021,2911,936,2590,695,14500,2314,5633,1016,7468,2003,1134,555,224,261,41,68,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3381302,2493,879970,12191,1759066,22095,428704,10753,69732,5181,243830,6297,2822495,13162,660884,11834,1557367,18950,341206,9301,44836,4251,218202,5935,315955,12340,119674,6183,113320,7504,51170,4449,15820,2649,15971,2144,132222,5871,56530,3605,43749,4084,20214,2651,6256,1553,5473,974,98804,6881,37920,3472,39064,4557,15301,2326,2602,834,3917,1275,11826,2087,4962,952,5566,1661,813,479,218,196,267,246,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3386670,2961,1069428,13950,1604312,20867,373433,10546,84330,5368,255167,7471,2753166,16633,795398,13737,1390336,19618,292719,8176,59511,4438,215202,7055,337547,12201,143764,7962,112397,6754,43601,4132,15662,2321,22123,2660,205089,12695,88925,5917,69198,6552,25302,3996,6164,1330,15500,2338,79834,5594,35816,3406,27667,4036,11308,2068,2783,795,2260,828,11034,1916,5525,1426,4714,1303,503,319,210,258,82,116,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1096285,1113,294724,6150,580040,9560,136112,5339,12522,1653,72887,3291,935871,8139,217722,6371,533613,9386,110047,5050,8850,1286,65639,2999,93369,6495,46498,4345,24026,3368,15979,1965,2412,732,4454,919,32899,2840,14833,1848,9394,1784,6538,1176,619,281,1515,523,31656,3047,13877,2185,12334,2129,3525,778,641,391,1279,474,2490,753,1794,629,673,343,23,28,0,223,0,223,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4501537,1982,1456369,15634,2204048,19961,427111,10880,135688,5948,278321,5750,3820552,17823,1135258,17693,1968215,19848,362210,10218,100224,5158,254645,5984,334105,13714,151256,9330,111855,7640,36405,3815,21406,2890,13183,1657,157679,7552,79510,6040,48907,4840,16164,2187,7450,1559,5648,1129,151571,7411,72703,5333,58467,6263,11010,1673,5306,1317,4085,1000,37630,4593,17642,3311,16604,2461,1322,769,1302,692,760,441,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5249776,1728,1804439,17726,2526849,22689,469377,11773,107866,5605,341245,8095,4486370,19222,1398252,20210,2288162,24270,403221,10204,83305,5140,313430,7455,426345,13901,210460,9442,141076,8212,41766,3820,15405,2475,17638,1902,170814,9170,99097,6331,45042,4544,15036,2507,6087,1510,5552,1045,124825,6192,76952,4782,34180,4107,8371,1778,2173,729,3149,897,41422,3963,19678,2697,18389,3001,983,471,896,532,1476,766,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8076640,2387,2478408,16799,4072578,27375,900558,14617,119967,5294,505129,7181,6922174,20615,1914246,17104,3727492,25576,741228,13419,81119,4081,458089,6933,702988,17908,334955,11023,205565,10352,105002,5800,27282,3094,30184,2368,308957,9919,168310,6861,83662,6211,38044,2885,7266,1049,11675,1655,113737,6408,50533,3789,40858,3850,14141,1961,4006,1049,4199,1085,28784,3720,10364,1682,15001,2664,2143,677,294,210,982,507,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4134380,1842,1251658,12520,2218847,16921,384617,9282,48648,3336,230610,4725,3516516,13272,924449,13347,2030618,15728,323783,8586,32134,2494,205532,4680,317700,10948,160043,8192,99060,5636,34265,2741,9135,1634,15197,1425,190904,7376,109962,5473,51700,3582,18543,1955,4655,1049,6044,1008,89975,5540,48432,3880,29296,3301,7442,1415,2321,835,2484,741,19285,3007,8772,1756,8173,1693,584,349,403,390,1353,815,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2284716,2629,712155,10161,1071494,16930,245141,7959,75574,4851,180352,6120,1896383,14090,538361,10769,938921,16189,200053,7163,58615,4394,160433,5690,221439,9313,94813,6333,76498,5541,26177,2782,11312,1757,12639,1743,95757,7061,48420,4187,28860,3811,10623,1763,3333,1035,4521,1110,64318,6256,27287,3084,24232,3827,7912,1588,2249,918,2638,877,6819,1740,3274,1119,2983,993,376,308,65,110,121,145,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4674246,2904,1300189,14855,2421396,23426,544572,12802,91782,5041,316307,6951,3861572,18197,944845,14762,2150258,20905,428091,10833,56777,3908,281601,6358,442795,14122,187025,7835,151835,8055,63914,5130,19651,2287,20370,1782,222885,9978,105652,5745,63438,5022,34166,3427,10270,1739,9359,1495,132478,7581,55990,3922,49051,5024,17786,2669,4674,1298,4977,1147,14516,2158,6677,1175,6814,1781,615,347,410,268,0,253,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,769036,1445,206878,5751,413955,8256,88995,4594,10318,1616,48890,2417,632775,5645,142765,5780,366347,7714,73103,4022,6432,1173,44128,2394,73594,5404,33370,3983,25737,3331,9405,1459,2624,919,2458,611,29875,3087,15673,1990,9565,2277,2851,738,553,390,1233,524,30103,2876,13465,1624,11413,2065,3445,1018,709,483,1071,500,2689,911,1605,722,893,430,191,204,0,228,0,228,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1400725,1171,384010,6694,772360,10381,136660,5688,18404,2114,89291,2894,1142041,9144,263731,7193,683019,9931,105868,4530,10757,1504,78666,2726,150684,7431,69179,4395,51719,4813,19131,2433,4090,1028,6565,1088,57906,4078,30715,2340,15978,2327,6816,1478,1991,673,2406,733,43883,4196,17662,2072,18957,2961,4761,1148,980,451,1523,581,6211,1227,2723,770,2687,788,84,117,586,634,131,125,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1965437,1149,566781,10557,983660,14197,260808,7158,42362,3841,111826,5155,1515411,14132,388016,12141,809097,14353,200548,6550,25897,2566,91853,4709,289354,12302,118907,7135,104557,7397,40867,3326,11884,2311,13139,2006,22599,4386,9464,1917,7747,2545,3351,1394,1443,869,594,270,121811,6675,44371,3658,54230,4618,14711,2565,2854,808,5645,1447,16262,2361,6023,1207,8029,1764,1331,597,284,193,595,430,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1075279,1285,308733,6920,569788,10785,119533,6722,14698,2297,62527,2936,924128,8535,236232,7405,521271,9693,100121,6297,10151,1877,56353,2950,80431,6685,38122,4282,24933,3667,11071,1848,2869,1188,3436,758,27664,2961,13875,2091,8345,2049,3281,868,987,483,1176,492,37555,4215,17602,2474,12940,2486,4799,1216,652,335,1562,523,5501,1671,2902,1073,2299,1183,261,217,39,64,0,251,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7006178,1117,2222005,14458,3563166,22380,577691,10077,160006,7618,483310,9247,6178846,20296,1864958,17291,3246564,23374,503913,10345,123354,6380,440057,8620,448842,15901,195134,10142,163901,10003,44211,2977,21483,2545,24113,2601,196185,9573,88579,4612,70777,6038,16227,2036,8662,1737,11940,1798,128698,6784,53141,4255,53691,4153,11492,1681,5046,1093,5328,1236,53607,5658,20193,3152,28233,3953,1848,719,1461,1063,1872,743,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1533025,1891,483436,9832,747637,12752,182627,6577,29699,3075,89626,3626,1271123,10764,369672,9221,654350,11370,145450,6543,20952,2608,80699,3724,148805,8444,64452,4981,52202,4688,22543,3051,5094,1319,4514,1225,43425,4200,23268,3088,10991,2354,6328,1299,1234,596,1604,553,58787,4596,21179,2436,25274,3064,7688,1667,2018,973,2628,700,10885,2367,4865,1424,4820,1695,618,497,401,410,181,216,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
