GEO_ID,C19037_001E,C19037_001M,C19037_002E,C19037_002M,C19037_003E,C19037_003M,C19037_004E,C19037_004M,C19037_005E,C19037_005M,C19037_006E,C19037_006M,C19037_007E,C19037_007M,C19037_008E,C19037_008M,C19037_009E,C19037_009M,C19037_010E,C19037_010M,C19037_011E,C19037_011M,C19037_012E,C19037_012M,C19037_013E,C19037_013M,C19037_014E,C19037_014M,C19037_015E,C19037_015M,C19037_016E,C19037_016M,C19037_017E,C19037_017M,C19037_018E,C19037_018M,C19037_019E,C19037_019M,C19037_020E,C19037_020M,C19037_021E,C19037_021M,C19037_022E,C19037_022M,C19037_023E,C19037_023M,C19037_024E,C19037_024M,C19037_025E,C19037_025M,C19037_026E,C19037_026M,C19037_027E,C19037_027M,C19037_028E,C19037_028M,C19037_029E,C19037_029M,C19037_030E,C19037_030M,C19037_031E,C19037_031M,C19037_032E,C19037_032M,C19037_033E,C19037_033M,C19037_034E,C19037_034M,C19037_035E,C19037_035M,C19037_036E,C19037_036M,C19037_037E,C19037_037M,C19037_038E,C19037_038M,C19037_039E,C19037_039M,C19037_040E,C19037_040M,C19037_041E,C19037_041M,C19037_042E,C19037_042M,C19037_043E,C19037_043M,C19037_044E,C19037_044M,C19037_045E,C19037_045M,NAME,C19037_001MA,C19037_001EA,C19037_002MA,C19037_002EA,C19037_003EA,C19037_003MA,C19037_004EA,C19037_004MA,C19037_005MA,C19037_005EA,C19037_006MA,C19037_006EA,C19037_007MA,C19037_007EA,C19037_008EA,C19037_008MA,C19037_009EA,C19037_009MA,C19037_010MA,C19037_010EA,C19037_011MA,C19037_011EA,C19037_012MA,C19037_012EA,C19037_013EA,C19037_013MA,C19037_014EA,C19037_014MA,C19037_015MA,C19037_015EA,C19037_016MA,C19037_016EA,C19037_017MA,C19037_017EA,C19037_018EA,C19037_018MA,C19037_019EA,C19037_019MA,C19037_020MA,C19037_020EA,C19037_021MA,C19037_021EA,C19037_022MA,C19037_022EA,C19037_023EA,C19037_023MA,C19037_024EA,C19037_024MA,C19037_025EA,C19037_025MA,C19037_026MA,C19037_026EA,C19037_027MA,C19037_027EA,C19037_028EA,C19037_028MA,C19037_029EA,C19037_029MA,C19037_030EA,C19037_030MA,C19037_031MA,C19037_031EA,C19037_032MA,C19037_032EA,C19037_033EA,C19037_033MA,C19037_034EA,C19037_034MA,C19037_035EA,C19037_035MA,C19037_036EA,C19037_036MA,C19037_037MA,C19037_037EA,C19037_038MA,C19037_038EA,C19037_039EA,C19037_039MA,C19037_040EA,C19037_040MA,C19037_041EA,C19037_041MA,C19037_042MA,C19037_042EA,C19037_043MA,C19037_043EA,C19037_044EA,C19037_044MA,C19037_045EA,C19037_045MA,state
0400000US28,1075521,7501,53187,3859,15770,2505,7163,1503,9724,1670,7258,1714,6869,1632,4699,1259,1045,503,404,397,201,315,54,99,381706,6588,38848,2929,28289,2829,53497,4186,51640,3696,61965,4233,72812,4718,40392,3302,25445,2447,4576,985,4242,1200,413076,4786,47608,3677,29033,2616,56446,3576,48044,3479,58598,4088,74061,3853,43800,2491,37267,2770,10012,1296,8207,1282,227552,3786,40456,2689,31562,2616,49188,3446,29760,2185,28472,2285,23306,2162,11671,1446,8141,1294,2409,559,2587,652,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2305027,10294,132199,5998,26455,2460,16372,2101,26594,2839,21976,2293,21575,2436,14045,1952,3609,1054,1047,477,338,336,188,171,817076,7616,54959,4315,33671,2817,88345,3838,101777,5261,144018,6393,185257,5747,105115,5694,74225,3566,15374,1787,14335,1601,863639,5582,62803,3758,39290,2880,79725,4114,94934,4449,127619,4576,179868,5192,112883,4038,104487,4021,34457,2811,27573,2251,492113,4072,55669,3156,65360,3592,102021,3327,73455,3501,77695,3462,66900,3674,25190,2032,15957,1455,5457,944,4409,825,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,372190,3596,20385,1943,4331,1055,2452,748,3780,1018,2546,818,4040,1034,2502,689,408,337,178,178,148,230,0,228,116204,2819,8113,1376,5668,1302,14005,1846,16427,1947,22154,2282,27409,2543,11672,1216,7892,1163,1653,544,1211,401,153142,2459,12434,1687,7297,1129,15284,1567,16027,1462,24951,1753,33670,2232,21007,1591,15451,1637,4182,808,2839,607,82459,1471,8887,1167,10272,1129,19189,1552,12309,1353,12627,1401,11315,1166,4197,673,2282,636,974,447,407,223,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,700888,4044,50025,2895,8411,1326,6705,1389,9494,1670,8987,1448,8463,1248,6725,1409,847,399,343,336,0,213,50,84,250189,3381,13749,1724,8982,1332,27833,2627,30737,2506,42696,2729,59594,3016,34257,2296,23041,2165,4658,803,4642,820,253301,3157,12735,1601,9013,1507,21366,1820,23813,1781,39252,2499,57140,3160,38529,2098,36302,1959,8061,1048,7090,955,147373,1746,16945,1669,19832,1786,28639,1879,21695,1438,24503,1654,20834,1486,7231,891,5099,797,908,329,1687,405,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,936828,5750,47168,3185,4788,1159,2187,761,7004,1616,8443,1582,9080,1705,10676,1585,2922,1001,1455,599,402,303,211,236,370244,5177,15312,2140,9299,1678,29131,2892,39238,3536,59833,4024,90961,5213,59619,4251,44211,3175,13892,2007,8748,1405,354590,5415,21407,2547,12193,1987,29436,2553,30010,2624,48715,3435,75058,3708,54370,3540,49461,2806,18535,2083,15405,1884,164826,2856,14368,1808,15251,1640,28807,2197,24928,2879,25637,2039,26613,2020,12865,1520,10525,1285,2312,787,3520,744,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,504503,4403,17882,1900,2664,705,1720,832,3138,828,1924,745,3454,1173,2884,864,1206,487,779,493,0,251,113,209,180136,3468,7123,1428,4336,938,10537,1727,16235,2180,23969,2301,41533,3086,33604,3046,29470,2693,8286,1339,5043,1106,210658,3158,8291,1452,5400,1119,12098,1313,16479,1811,25911,2338,48356,3336,34516,2636,35682,2361,13829,1777,10096,1272,95827,2228,8080,1068,11641,1498,18476,1864,13306,1405,13840,1289,13583,1273,7461,1096,5926,923,1468,437,2046,451,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3135490,10908,73310,3902,13142,1837,5054,1073,11172,1706,8979,1720,11997,1782,12248,1811,6705,1583,2882,824,679,347,452,363,1150033,8488,50605,4219,30187,2756,70023,3726,85580,4413,144524,6705,225793,7873,185772,6767,205578,6702,79418,3554,72553,3855,1247960,6881,54031,3818,34465,3075,64802,3506,76414,3921,128997,5454,227095,6874,189490,6037,244408,7359,113059,4027,115199,4691,664187,6543,62257,3841,67572,3768,116682,4467,83487,3457,96617,3805,100327,3793,55836,2915,46441,2825,17564,1773,17404,1581,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,726033,5057,43033,3237,10067,1740,5369,1117,9320,1678,6010,1340,7177,1244,3610,959,821,469,594,430,0,279,65,110,252935,4504,21520,2939,16615,2134,31655,2962,35272,2953,44189,3396,49157,3509,27281,2278,19774,1908,3810,880,3662,922,278837,3935,23801,2275,14673,1747,26892,2592,26525,2124,41399,2712,56543,2613,36560,2533,33700,2685,10933,1399,7811,1078,151228,2930,20387,2136,17427,1654,27975,1776,20452,1964,22443,1956,22263,1906,9262,1443,7177,1069,2367,700,1475,466,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7088376,16391,233596,7170,46279,2913,22140,2743,38919,3613,35210,2956,37274,3200,30170,3151,12503,1541,8346,1448,1461,690,1294,535,2559230,13851,185211,6375,105028,5957,211833,7476,251568,8924,353283,9603,517753,9693,352207,10256,332475,8239,114749,5126,135123,5578,2774242,11490,204837,6676,107475,5053,209226,6700,234903,7327,348288,9176,520768,9471,376084,7635,426436,8510,167115,5355,179110,5038,1521308,9718,194784,6381,186545,6123,269595,6513,198060,5331,200772,5197,203587,5761,107231,4574,91808,3695,32772,2455,36154,2385,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3454068,13312,187632,6335,44699,3804,22101,3322,34835,3388,34108,3190,24976,2665,20572,2693,4095,1201,1751,606,49,81,446,422,1294466,11004,92122,6189,56479,4247,143526,6052,167890,7019,223161,8610,278798,8863,160867,6270,113890,4800,30873,2377,26860,2317,1301678,8146,99280,4618,65060,3721,135054,6941,137860,5617,191335,6456,263531,7596,163271,5207,152814,6252,46022,3067,47451,3474,670292,5177,90200,4683,83131,4309,130926,5695,93486,3871,100301,4368,89009,3475,39144,2506,27238,1906,8573,1287,8284,1270,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,272352,2425,28156,1981,4946,914,3975,1121,6003,1325,4091,1011,4908,1149,3081,1091,1104,697,48,82,0,200,0,200,88993,1640,4484,1089,3808,882,8761,1462,12054,1700,16404,1534,21568,1807,12498,1266,7066,1036,1623,640,727,311,95611,1659,5859,893,4554,830,7486,1072,9791,1145,15326,1272,23904,1474,13562,1386,9920,1312,2047,485,3162,770,59592,1212,8468,1040,9247,1105,11573,1099,8185,1035,9565,1007,7345,826,2240,515,1940,596,501,210,528,248,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4499506,13030,215355,6597,55781,4390,24465,2781,40658,3246,32638,3214,31617,2467,22028,2992,6234,1473,1525,578,245,222,164,168,1587560,9648,118736,5965,67575,5010,150772,6619,188174,7151,264370,7745,364820,7687,211966,6100,155041,5589,38613,2595,27493,2640,1731413,9109,127811,5376,73245,3856,148052,5493,167632,5133,249604,6299,367157,7949,248430,6632,224989,5589,64274,3360,60219,2964,965178,5780,91036,3676,123325,4604,213391,5313,157241,5070,154826,5112,121971,4541,48785,2793,34414,2326,9499,1237,10690,1441,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1385300,8701,91035,4001,20587,2420,10503,1642,20811,2692,14170,1968,14573,1499,8597,1442,921,425,528,334,307,390,38,64,479933,6757,42826,3721,25063,2585,62689,3741,69150,4418,83229,4289,98720,5182,51861,3058,30483,2468,7969,1293,7943,1214,511583,4848,42221,3016,29714,2521,56398,3168,53931,2802,78753,3991,104321,4373,64342,3403,53022,2799,13766,1651,15115,1653,302749,3589,33227,2638,41247,2569,60957,2669,47485,2666,44915,2365,39037,2175,15798,1677,12502,1407,3803,857,3778,719,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1449662,7388,76856,3974,13924,1973,9414,1756,15245,1975,13980,2057,11344,2017,9219,1755,2574,1077,897,489,227,257,32,54,509529,7132,29178,2897,22127,2579,49272,3705,60497,4206,93123,4555,115519,5501,65168,3581,50596,3752,12614,1595,11435,1410,567728,5095,40278,3267,26270,2745,50247,3106,53677,3277,79497,3531,120080,4593,80350,3572,73696,3882,21975,2017,21658,2226,295549,3275,24841,2204,36277,2131,54355,2232,45359,2420,48520,2618,43082,2761,21036,1866,13735,1344,4196,861,4148,893,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4845603,12498,177176,4916,44540,3248,18326,1943,32796,2875,25684,2600,25142,2271,21533,2260,6174,1225,2446,815,302,238,233,204,1606160,10601,102218,5617,57676,3867,141257,5372,172814,6304,261460,7062,375411,9177,227400,7060,174511,5686,52212,2804,41201,2705,1901067,9406,128790,5255,81623,4296,152989,5425,183199,5125,264916,6989,390776,7194,274226,6803,262874,6316,83039,3693,78635,3881,1161200,6713,120236,4591,160923,5549,257687,4841,177037,5180,171541,4297,144974,4133,57433,3004,44645,3020,12870,1235,13854,1368,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,405627,3350,16114,2111,3112,1165,1891,916,2236,1027,2686,885,3608,972,2111,874,330,240,140,202,0,281,0,281,144460,2718,7976,1563,5646,1347,9324,1955,14978,2158,19474,2003,32996,2806,26958,2551,18989,2225,4361,920,3758,921,159338,2572,10236,1553,7822,1477,11696,1711,13053,1365,19169,1740,31176,2724,23749,2265,27099,2178,8195,1140,7143,1145,85715,2111,9374,1434,11045,1389,18497,1533,11018,1296,12123,1543,9863,1261,5921,1044,5374,988,1324,459,1176,436,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1656978,10079,84263,5203,21860,2809,8522,1735,18219,2453,12074,1698,11842,1732,7755,1357,2456,913,1373,647,82,103,80,84,584669,7767,43694,3505,27097,3036,63334,4547,81876,4680,105224,4991,124658,5256,73144,4418,46645,3311,10504,1366,8493,1249,644055,6568,56188,3943,34888,2758,68142,4341,69731,4044,102811,5012,124284,4505,80770,4739,66796,4107,19885,1847,20560,1853,343991,4315,43565,3135,46940,2711,67919,3090,48225,2940,47743,2677,47273,2980,19516,1932,13982,1654,3788,779,5040,1027,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,312477,2799,24407,1919,4583,1034,3713,1172,4347,957,3718,990,4626,1095,2678,865,536,432,153,182,53,92,0,216,102666,2294,6350,1205,2996,744,10549,1582,13557,1768,17374,1535,26144,1972,15126,1535,7567,1353,1405,413,1598,584,115073,1768,7171,983,5552,1061,10131,1167,13172,1469,17795,1590,26883,1825,16467,1401,11535,1314,2734,604,3633,872,70331,1373,9921,998,9370,1028,13613,1244,10171,1060,10482,1157,9523,1108,3128,630,2979,767,607,308,537,404,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2375123,11752,118027,4996,31041,3108,12045,1888,24498,2585,17079,2501,17081,1990,11541,1692,3701,1060,559,391,0,279,482,359,873191,8138,72983,3803,43489,3417,102442,5454,119441,6292,147331,6332,190835,7868,98443,4385,65309,4602,17880,2250,15038,1758,899115,6651,79059,4741,48682,3906,94226,4904,99423,4717,136383,5346,174452,6506,105734,4598,96996,4582,31725,2413,32435,2743,484790,4582,72623,4092,65030,3390,95197,4023,71058,3498,69238,3536,57607,2904,24678,1715,17787,1666,5376,1011,6196,1015,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8109388,19850,461070,10740,107595,5594,49757,4432,94724,6276,71207,4921,67293,4659,47779,3842,14433,1962,6907,1366,650,439,725,532,3293563,16480,231918,8696,154087,7167,386666,9889,407517,10254,540780,14143,656256,13515,400633,9177,337595,10174,95413,5101,82698,4764,2974695,15725,207401,6625,143708,5272,272603,8458,296021,7980,409310,8575,560061,11219,387111,9059,403320,8548,142452,6045,152708,5369,1380060,9774,180054,6732,161057,5176,250454,7168,186967,6805,204978,5835,190610,5388,87890,4145,72188,3257,21268,1999,24594,1833,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,814028,5168,65638,3244,7384,1400,4648,1156,14145,1880,13778,1994,14345,1941,7911,1499,2587,885,840,577,0,255,0,255,338811,5122,14647,1856,10669,1939,28211,2491,38471,3386,62710,3851,91639,3922,48675,2985,30604,2038,7689,1343,5496,922,274997,3443,11657,1694,7892,1389,17946,2120,21702,2044,35550,2700,61510,2935,46745,3019,47355,2647,13850,1430,10790,1253,134582,2277,10483,1367,11728,1555,24436,1714,17303,1483,26350,1912,22923,1667,9479,1209,7538,1055,2432,700,1910,487,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,253808,2408,9970,1128,1369,464,919,453,1628,597,2324,760,2406,744,962,411,156,158,194,216,12,21,0,205,84788,2008,4242,1018,4016,1001,9049,1343,9150,1260,16880,1864,19314,1697,11935,1239,7777,1079,1484,574,941,416,107324,1792,4537,888,4590,803,9028,1293,9439,1250,15541,1444,25105,1846,15973,1431,15871,1394,3928,836,3312,674,51726,1344,5752,872,6789,1020,10197,975,6829,920,7479,995,6967,839,3435,640,2782,621,679,279,817,284,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2905071,10869,134377,5792,24273,2596,11044,1907,23336,2804,22642,2909,21183,2453,20000,2551,7018,1756,4026,1095,392,322,463,436,1094863,9027,43973,3630,30950,3272,79137,4763,104855,6136,170697,6930,248426,7035,166013,6360,153931,5916,53534,3151,43347,3056,1128029,9035,57147,4809,36421,2947,74900,4589,87271,4496,142761,5597,212608,6200,154849,4855,192527,6003,83952,4077,85593,3900,547802,5662,57948,3603,59547,3616,89288,4176,70992,3888,77362,3408,81888,3289,43149,2813,36939,2320,15252,1745,15437,1597,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2471912,8400,124541,4423,21229,2436,11212,1784,19300,2135,19537,2303,23114,2227,19373,2379,6497,1436,2779,939,777,469,723,615,931545,8148,46859,3672,32035,3579,80159,4625,93409,5821,151594,5564,205993,6740,141095,5978,121912,5848,32810,2581,25679,2570,964237,6855,59541,3551,32742,2510,70457,4261,74048,3851,125686,4652,200295,6134,147317,4847,154985,4910,51695,2654,47471,2839,451589,4813,40677,2889,48154,3000,76541,3703,67484,3049,73370,3265,73915,3816,31304,2292,24135,1979,7749,1243,8260,1287,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,743064,5703,35327,2692,10444,1522,4959,1094,7258,1299,4780,1127,4182,1068,2428,923,837,480,366,288,73,124,0,261,235244,4411,26535,2534,14197,1914,29349,3118,31104,3228,40984,3191,48354,2577,24746,2796,14797,2197,2847,900,2331,694,290620,3392,26711,2272,17249,1821,38865,2441,34423,2532,47109,2943,57174,3053,34925,2643,24245,2042,4531,920,5388,1097,181873,2996,21017,1894,28628,2005,45114,2656,30327,2225,26219,2051,17617,1758,6259,1038,4339,1028,1203,441,1150,477,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2230060,8147,131472,4374,21718,2581,14079,1825,26142,2253,21120,2170,25672,2664,16870,1818,3731,768,1362,517,692,470,86,136,800396,5984,38355,3005,30027,2621,65383,3692,93881,4455,129349,4924,209442,5735,124358,4369,79697,3186,15654,1582,14250,1554,846795,5606,44336,2756,29470,2129,62282,3012,73432,3283,123223,3794,196228,5789,136260,4287,121247,4116,31144,2103,29173,2082,451397,3740,39512,2380,57169,2731,96614,3287,72801,2808,73967,2778,61760,2770,23597,1613,17145,1266,4322,818,4510,844,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,207302,2675,17156,1573,3033,953,1269,555,3623,1235,3214,1020,2455,788,1965,748,1084,626,513,421,0,259,0,259,67120,2409,2407,837,1647,735,7489,1389,8144,1481,12566,1713,17659,1842,7841,1291,6266,1262,2008,778,1093,518,84553,1700,4114,996,2598,675,7307,1304,8369,1224,12394,1326,19024,1539,14455,1387,11814,1257,2515,583,1963,655,38473,1062,2951,708,4071,874,7867,1157,6223,970,6130,956,5393,883,2791,669,2192,611,373,225,482,265,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
