GEO_ID,B24011_001E,B24011_001M,B24011_002E,B24011_002M,B24011_003E,B24011_003M,B24011_004E,B24011_004M,B24011_005E,B24011_005M,B24011_006E,B24011_006M,B24011_007E,B24011_007M,B24011_008E,B24011_008M,B24011_009E,B24011_009M,B24011_010E,B24011_010M,B24011_011E,B24011_011M,B24011_012E,B24011_012M,B24011_013E,B24011_013M,B24011_014E,B24011_014M,B24011_015E,B24011_015M,B24011_016E,B24011_016M,B24011_017E,B24011_017M,B24011_018E,B24011_018M,B24011_019E,B24011_019M,B24011_020E,B24011_020M,B24011_021E,B24011_021M,B24011_022E,B24011_022M,B24011_023E,B24011_023M,B24011_024E,B24011_024M,B24011_025E,B24011_025M,B24011_026E,B24011_026M,B24011_027E,B24011_027M,B24011_028E,B24011_028M,B24011_029E,B24011_029M,B24011_030E,B24011_030M,B24011_031E,B24011_031M,B24011_032E,B24011_032M,B24011_033E,B24011_033M,B24011_034E,B24011_034M,B24011_035E,B24011_035M,B24011_036E,B24011_036M,B24011_037E,B24011_037M,NAME,B24011_001MA,B24011_001EA,B24011_002MA,B24011_002EA,B24011_003MA,B24011_003EA,B24011_004EA,B24011_004MA,B24011_005EA,B24011_005MA,B24011_006EA,B24011_006MA,B24011_007MA,B24011_007EA,B24011_008MA,B24011_008EA,B24011_009EA,B24011_009MA,B24011_010EA,B24011_010MA,B24011_011EA,B24011_011MA,B24011_012MA,B24011_012EA,B24011_013MA,B24011_013EA,B24011_014EA,B24011_014MA,B24011_015EA,B24011_015MA,B24011_016EA,B24011_016MA,B24011_017MA,B24011_017EA,B24011_018MA,B24011_018EA,B24011_019EA,B24011_019MA,B24011_020EA,B24011_020MA,B24011_021EA,B24011_021MA,B24011_022MA,B24011_022EA,B24011_023MA,B24011_023EA,B24011_024MA,B24011_024EA,B24011_025MA,B24011_025EA,B24011_026MA,B24011_026EA,B24011_027EA,B24011_027MA,B24011_028EA,B24011_028MA,B24011_029MA,B24011_029EA,B24011_030MA,B24011_030EA,B24011_031MA,B24011_031EA,B24011_032EA,B24011_032MA,B24011_033EA,B24011_033MA,B24011_034MA,B24011_034EA,B24011_035MA,B24011_035EA,B24011_036MA,B24011_036EA,B24011_037MA,B24011_037EA,state
0400000US13,30201,175,47268,466,53304,1447,58211,2499,47740,1261,42469,643,63862,2349,60539,1995,48694,5052,32856,1332,61175,3460,35833,704,29297,2616,44075,2071,51654,791,31864,913,16225,283,20269,761,31137,1043,28053,1685,34577,1337,11423,388,16442,399,14828,1146,26547,340,27098,886,26304,330,16666,1192,28460,1023,25677,555,35040,1058,25297,468,25119,652,25497,605,41733,5755,30292,805,20128,806,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,31756,467,45772,1066,50464,1924,53027,3281,42120,1926,43244,2317,58027,8504,74013,4670,51135,6411,35419,5342,41956,3838,34975,3592,36331,3041,52138,4604,62968,4065,32832,1879,23113,885,23677,3629,33435,2503,25200,3671,46577,7212,20852,1061,23333,1418,21701,1570,27250,698,25652,1344,28380,964,19749,2525,40566,1204,41027,1111,39278,3146,26998,1710,31234,3101,25364,1596,30579,8620,28299,4482,21121,1908,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,26279,343,40033,1345,41953,854,42275,1499,41199,1525,36997,1255,46000,7393,55712,5945,45510,6943,32321,2535,50399,11222,29298,1817,25830,2501,43339,3527,50975,1507,30000,2087,12843,919,17301,1652,36778,6522,30664,7442,42200,6146,10440,999,12975,2785,10554,943,22832,864,26007,960,21684,631,19549,2890,28937,1807,26699,1015,32821,1675,25798,1026,25508,1254,26214,1855,41805,13689,29299,1644,18650,3158,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,31972,148,50193,258,57801,1168,61986,568,51281,676,44769,685,63072,1985,61333,1041,50851,1027,33765,1645,73603,6939,34416,1178,32424,1360,46840,806,53006,1498,31525,904,16468,295,20166,590,40911,1291,23807,2175,53772,2501,11515,331,19207,863,12487,626,26851,308,27454,950,26596,320,19318,2040,40105,669,39165,2094,40681,650,27233,382,28454,948,26132,599,40781,2703,31472,632,20183,583,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,29822,317,42103,426,47410,1165,50847,669,41742,814,40105,782,50933,1265,56728,2624,50755,4108,31061,860,55243,6150,32759,1251,27487,2136,41927,744,50782,857,30594,734,13916,494,19332,869,33963,1756,25648,2705,39546,1568,9277,546,16464,749,12307,699,24505,419,24067,1130,24659,439,20874,2208,35806,640,32447,1340,39421,1226,30126,386,31082,411,27161,623,38274,4255,31538,1021,24036,1082,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,27374,234,39718,712,41839,625,41636,763,42235,1461,37428,712,50803,2206,53284,1751,38808,2144,29748,1633,52058,8049,31356,976,26061,2773,40512,747,45941,1328,28923,2420,12094,371,19107,1334,39728,2982,23162,3980,44950,3065,7543,399,14791,1277,11068,805,23724,560,23318,1423,23868,535,19471,2975,32393,737,31360,748,35301,1229,27527,567,28540,744,26477,681,40422,5481,31033,733,22389,1340,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,28024,466,40802,384,45267,1446,46453,2235,42423,2230,37676,1045,54214,3070,60306,1688,40597,3016,30691,1324,54704,3936,31959,990,26579,2770,39943,2367,46133,1410,27142,1660,12236,394,16806,1043,33600,1811,26670,3104,37286,5054,8405,706,13591,1424,10805,887,24419,654,26122,1111,23685,616,16626,2195,31669,561,28379,1548,37266,1402,27151,651,28204,1360,26003,1129,43244,6064,30450,1727,22358,1449,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,27324,268,40600,382,44735,1388,47279,1647,40259,1432,37593,792,51471,3585,55173,4243,49194,4021,31130,1145,51374,5769,32735,1311,25014,3052,41248,877,50195,1286,28046,1947,13311,739,19711,1161,31662,2080,22902,3386,41033,2502,8659,612,15315,1105,11303,634,22882,472,22284,860,23158,446,16293,1220,31634,735,29727,2180,35117,1438,27829,958,29492,1137,26147,978,42680,5558,28566,2064,21841,1281,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,26519,268,40594,453,45712,1047,48972,2340,40899,1325,37357,709,51360,2654,54929,4087,46247,4332,30433,1903,60543,4868,31858,732,26809,2341,42480,1615,52012,1588,30095,1614,12570,505,14982,1153,29900,2826,22684,3597,35969,2401,10322,520,12278,744,11348,671,21209,414,21027,891,21307,449,18126,3819,31278,619,29303,2370,35863,1304,29655,1381,34963,1478,24185,2019,42619,6051,25271,1897,19107,1584,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,27470,439,39986,1168,44476,2545,45775,3275,42041,2811,36543,999,47763,4548,56525,2977,42313,7626,30124,2269,45628,5564,30909,1825,22834,3853,43084,2303,51042,1277,27042,1682,15759,686,20552,1593,37089,4008,26091,2187,41983,4364,9916,891,17320,2080,13865,1469,23464,663,23837,1988,23327,748,23623,3700,31926,699,31204,778,34326,2345,27332,1086,30055,1532,25454,1325,30414,15052,27612,2586,21568,2151,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,38859,505,56458,717,62429,1433,67517,1932,56003,1461,52192,475,71638,1276,70434,1574,60520,2594,37139,1458,79547,8600,39381,1222,39120,2939,51395,808,61072,973,34106,1939,20624,367,23285,1672,43158,2452,35263,3014,52722,1633,12818,1123,20068,1034,17039,864,30524,413,30778,875,30426,393,16255,6146,36004,818,32716,1511,40950,1085,31396,694,33475,1899,30172,986,42830,4593,33511,2808,23669,2512,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,36661,272,53322,811,61928,691,69092,2521,51504,843,50226,435,70586,1519,67060,2875,52786,4956,35476,1077,71660,3022,37321,1603,33240,3202,51062,684,56880,1467,35829,1132,19569,638,22259,920,45913,2397,30715,1833,62090,2365,12863,1068,21111,866,16504,788,30826,341,31952,688,30361,354,21276,1627,40524,607,37714,1711,45113,2243,30139,685,31450,708,26947,1336,39521,4344,30904,1070,20335,1215,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,30830,163,49570,759,53330,994,58137,1865,46777,1116,46316,502,60024,1624,70423,794,47470,3248,35089,1075,53532,4055,36737,978,31576,1505,44906,1154,52422,1130,29987,1275,14000,391,20085,690,42007,1350,25430,2350,51031,898,9746,461,16371,694,12153,442,25018,333,24537,847,25167,361,15875,1799,36200,674,33078,1504,40357,714,30885,329,32497,827,26604,586,32345,4505,30808,740,22686,1223,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,32233,150,47263,442,51551,542,54391,1705,47667,1357,44451,839,61769,1360,60091,1795,49332,2747,33352,2210,59120,6266,34136,1773,32013,1736,45511,1023,52556,1675,31102,652,15268,357,19622,1092,36791,2496,21094,2454,50568,1639,10972,371,16524,746,14423,1251,27790,512,30291,737,27127,362,19417,1510,38250,927,37759,1269,38831,1511,28625,637,29724,672,26863,793,41098,4723,31160,677,21667,1026,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,25155,335,39618,1133,44302,2180,47595,2113,38227,2741,36913,728,46946,5108,58097,3604,39510,9525,27361,1869,51450,6976,31665,780,25529,9729,41848,1367,51267,930,29781,2120,13425,789,16194,1019,27384,1732,24023,3400,29694,2490,9073,847,13777,1971,13347,1293,21278,446,21115,1003,21364,504,20714,1591,27367,1157,25485,1024,31741,1112,23966,1044,24586,1079,22849,1420,42777,7558,26244,2163,19254,1311,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,27742,310,40940,358,45948,861,48649,1819,41462,768,37531,860,56752,1935,56710,2808,44678,4389,30480,805,54928,6364,32133,742,28762,2931,39129,1795,47091,1134,27947,1340,14458,499,17658,923,31544,931,27978,2073,35223,3201,9817,531,17336,736,11743,549,24496,413,24749,1120,24404,374,17136,1779,32272,460,31237,470,36627,1489,26362,366,27275,582,25280,678,36311,5088,28676,1541,21264,909,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,23962,587,34112,1383,32846,2062,32448,2251,33622,3175,34861,1389,45172,4584,48269,4918,45133,5481,28681,3065,53068,9819,28655,2242,29412,4539,40000,4315,47277,4593,28378,2818,12009,477,15188,2281,30136,2593,25438,6005,34443,3777,10483,650,11558,1110,11509,793,20419,545,21082,883,19877,788,18308,1627,30595,841,30313,1632,31145,1429,23464,1521,23110,2935,23688,2078,40990,9581,27195,4021,16551,2505,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,26947,315,38087,1239,41297,949,42312,1528,38979,2271,36146,708,56599,3073,47437,2709,36580,2907,30786,1239,50598,3484,31169,1003,24459,2880,39941,2404,47720,2592,28836,2696,13207,798,17728,2187,32884,3108,24820,5252,37385,2647,7928,1132,16537,1437,12501,1310,23497,593,24225,2188,23346,569,20057,2977,29392,1455,26236,770,34568,1929,27043,607,27454,1017,26488,935,47098,4645,28599,2564,21243,2426,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,31568,231,47331,1341,51517,1152,56288,4022,42490,3708,44143,2585,51633,3497,58130,5811,45648,17313,40049,4753,66960,15768,35662,1998,34753,4463,53303,4543,61688,1237,37028,3443,24774,549,25077,2030,37409,3922,30323,1545,63668,5034,23215,978,21540,631,28488,2185,28340,864,29554,1733,27834,875,21687,7249,35626,1265,34249,2197,41024,2125,28209,1157,27990,2085,28352,1744,40513,7391,32126,2743,20801,1356,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,33343,852,48447,1948,55735,1709,57793,4428,51277,1921,44405,1890,69873,4808,62077,5263,44668,5288,32031,2200,53267,22680,33252,2901,32145,4201,43557,4381,50137,3415,33662,3104,17227,1074,23047,1360,44664,5806,32257,8863,54902,7714,10717,970,20389,2678,15831,2106,27404,866,30841,1193,26622,658,21941,2849,37312,1804,37060,2617,37783,2310,31005,807,31867,880,29100,3354,60339,15768,31327,2952,23141,4038,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,38940,502,60021,729,70762,867,77804,1703,59191,2791,52290,384,74998,2595,69158,3404,61401,2041,40295,1208,76400,6923,41850,525,42944,3503,56433,1469,65689,1647,38224,3566,20204,413,22497,996,48563,2434,27369,1994,70506,1600,14826,1005,20769,724,15921,717,31697,277,35262,1376,31008,266,21745,8427,40446,753,36936,801,43797,2854,28900,828,30278,1040,27658,1159,30910,3119,32946,2193,21207,982,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
