GEO_ID,C21006_001E,C21006_001M,C21006_002E,C21006_002M,C21006_003E,C21006_003M,C21006_004E,C21006_004M,C21006_005E,C21006_005M,C21006_006E,C21006_006M,C21006_007E,C21006_007M,C21006_008E,C21006_008M,C21006_009E,C21006_009M,C21006_010E,C21006_010M,C21006_011E,C21006_011M,C21006_012E,C21006_012M,C21006_013E,C21006_013M,C21006_014E,C21006_014M,C21006_015E,C21006_015M,C21006_016E,C21006_016M,C21006_017E,C21006_017M,C21006_018E,C21006_018M,C21006_019E,C21006_019M,C21006_020E,C21006_020M,C21006_021E,C21006_021M,C21006_022E,C21006_022M,C21006_023E,C21006_023M,C21006_024E,C21006_024M,C21006_025E,C21006_025M,C21006_026E,C21006_026M,C21006_027E,C21006_027M,C21006_028E,C21006_028M,C21006_029E,C21006_029M,C21006_030E,C21006_030M,C21006_031E,C21006_031M,NAME,C21006_001MA,C21006_001EA,C21006_002EA,C21006_002MA,C21006_003EA,C21006_003MA,C21006_004EA,C21006_004MA,C21006_005MA,C21006_005EA,C21006_006MA,C21006_006EA,C21006_007MA,C21006_007EA,C21006_008EA,C21006_008MA,C21006_009MA,C21006_009EA,C21006_010MA,C21006_010EA,C21006_011MA,C21006_011EA,C21006_012EA,C21006_012MA,C21006_013EA,C21006_013MA,C21006_014EA,C21006_014MA,C21006_015EA,C21006_015MA,C21006_016MA,C21006_016EA,C21006_017EA,C21006_017MA,C21006_018MA,C21006_018EA,C21006_019EA,C21006_019MA,C21006_020EA,C21006_020MA,C21006_021MA,C21006_021EA,C21006_022MA,C21006_022EA,C21006_023MA,C21006_023EA,C21006_024MA,C21006_024EA,C21006_025MA,C21006_025EA,C21006_026MA,C21006_026EA,C21006_027EA,C21006_027MA,C21006_028EA,C21006_028MA,C21006_029EA,C21006_029MA,C21006_030MA,C21006_030EA,C21006_031MA,C21006_031EA,state
0400000US16,1039024,1544,878709,1966,81756,3304,7144,1266,3147,710,3997,1128,74612,3294,14717,1697,59895,3198,796953,3972,100562,4626,25266,2484,75296,3950,696391,5691,72864,3818,623527,6241,160315,1292,48882,1929,2589,680,1256,496,1333,515,46293,1908,18920,1674,27373,1874,111433,2396,11312,1733,6301,1168,5011,1075,100121,2383,39897,2487,60224,3057,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9332854,2739,7881627,3711,492859,9116,31716,3035,12218,2005,19498,2016,461143,8921,66547,3721,394596,8371,7388768,9694,833505,17495,182685,6167,650820,16727,6555263,20163,536037,11703,6019226,20089,1451227,2539,333289,5347,15210,1864,7683,1323,7527,1269,318079,5384,117748,4573,200331,5043,1117938,6117,115091,4747,62217,3316,52874,3615,1002847,7445,387613,7429,615234,7739,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4571495,2482,3836164,3042,319443,6842,21418,2436,9028,1530,12390,1843,298025,7284,52155,3231,245870,7046,3516721,7704,421591,12907,117350,5186,304241,11676,3095130,13892,323196,9773,2771934,13527,735331,1925,183983,4043,7700,1106,3311,697,4389,842,176283,3965,74003,3270,102280,3742,551348,4188,49692,2683,30176,2235,19516,1942,501656,4517,199909,5061,301747,5758,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2178439,2073,1771621,2372,144326,3892,9240,1538,4057,768,5183,1195,135086,3916,20482,1836,114604,3392,1627295,4624,178465,6491,48441,3296,130024,6061,1448830,8361,133294,4518,1315536,9065,406818,1542,103494,2609,3712,770,2016,496,1696,555,99782,2684,36106,2094,63676,2324,303324,3031,28913,2203,14382,1382,14531,1657,274411,3378,93894,3430,180517,3845,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1983403,2392,1651833,2816,142353,5013,8732,1426,4813,1115,3919,886,133621,4477,21760,2141,111861,4520,1509480,5704,185506,6646,47516,3989,137990,5766,1323974,8249,125850,5726,1198124,8993,331570,1879,86154,2337,3784,877,1863,630,1921,528,82370,2417,32703,2170,49667,2092,245416,2930,25889,2057,14388,1377,11501,1322,219527,3282,85228,3232,134299,3730,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3099847,3064,2590024,3406,213013,6501,16714,1834,8880,1490,7834,1219,196299,6762,46128,3579,150171,5865,2377011,7043,384442,12910,157158,6966,227284,10067,1992569,14820,298058,9061,1694511,15581,509823,2297,118486,3290,8181,1190,4360,937,3821,705,110305,3354,51739,2973,58566,2944,391337,3787,60684,3231,39498,2719,21186,1973,330653,4244,148814,4769,181839,4488,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3080002,2626,2582867,3568,198151,7501,16278,2242,7010,1273,9268,1805,181873,7287,34265,2781,147608,6672,2384716,7750,409039,12771,112340,6647,296699,10504,1975677,13434,269760,8288,1705917,15400,497135,2495,119342,3090,6259,1157,3362,815,2897,787,113083,2945,48820,2737,64263,2890,377793,3692,62834,3764,40979,3064,21855,2243,314959,4272,146111,4685,168848,3737,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1007157,1421,822452,1532,87992,3623,6975,1238,3767,972,3208,677,81017,3653,17243,1835,63774,3374,734460,4037,91404,5489,37383,3340,54021,3962,643056,6088,84315,4143,558741,6082,184705,719,52372,1728,2546,607,1617,527,929,306,49826,1677,18390,1531,31436,1822,132333,1790,16539,1680,9316,1296,7223,991,115794,1936,45653,2483,70141,2894,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4117434,2834,3496022,3309,309735,8163,11096,1775,5193,1200,5903,1300,298639,7911,41625,3612,257014,7496,3186287,8528,236851,9620,61922,4718,174929,9410,2949436,12365,253542,8587,2695894,12953,621412,1757,158009,3746,5772,1019,2714,679,3058,761,152237,3463,49942,2727,102295,3420,463403,4222,44961,2578,26186,2335,18775,1828,418442,4109,155426,5067,263016,5646,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4802854,1745,3996306,2102,238535,6922,12522,1568,6684,1224,5838,986,226013,6698,33664,2210,192349,6188,3757771,7222,354798,11792,110794,5518,244004,10694,3402973,13779,294762,10952,3108211,14700,806548,1766,204960,4162,8977,1370,4697,1033,4280,969,195983,4185,66804,3087,129179,4839,601588,4258,66083,3706,37309,3092,28774,2614,535505,5474,194999,5626,340506,5644,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7418601,2293,6205416,3232,456406,8325,35115,2742,14626,1613,20489,2037,421291,7448,77385,3248,343906,7314,5749010,8897,745765,15836,217706,7835,528059,13148,5003245,17718,547476,11083,4455769,20101,1213185,2631,296389,5064,12860,1394,6024,1162,6836,1027,283529,5208,107763,3578,175766,4721,916796,5667,92951,3576,52824,3084,40127,3188,823845,6322,321624,6458,502221,7959,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3794192,1376,3207180,2067,242217,6509,13386,1364,6776,1046,6610,1115,228831,6291,37376,2153,191455,5645,2964963,7086,279014,7909,73041,4065,205973,7053,2685949,10567,211684,6387,2474265,11709,587012,1479,158844,2689,6199,808,2670,583,3529,579,152645,2895,51710,2205,100935,2606,428168,3137,41368,2376,22922,1831,18446,1506,386800,3658,126732,3973,260068,4149,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2061935,2606,1720147,3183,129222,5629,13400,2003,6492,1383,6908,1504,115822,5509,25111,2281,90711,5091,1590925,6247,305233,11409,104123,6227,201110,8684,1285692,11552,203946,7362,1081746,11606,341788,2400,78191,2997,5512,998,3313,705,2199,735,72679,2796,36605,2581,36074,2067,263597,3644,47983,2859,33000,2655,14983,1527,215614,4297,104905,4053,110709,4633,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4269211,2776,3531432,3098,318296,7437,23856,2212,12059,1604,11797,1675,294440,7351,56525,3467,237915,6891,3213136,7888,409771,12916,129699,6094,280072,10953,2803365,14748,317032,9447,2486333,16040,737779,1805,196374,4309,9755,1345,5905,1066,3850,891,186619,4180,75916,3856,110703,3916,541405,4902,66339,3701,39243,2645,27096,2668,475066,5939,198468,4694,276598,5911,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,703826,1521,579235,1576,62092,3185,5966,1258,3584,939,2382,700,56126,3037,13427,1644,42699,2991,517143,3631,71403,4578,20833,2286,50570,4052,445740,5477,49803,3485,395937,6118,124591,1039,38493,1424,1862,468,1093,370,769,329,36631,1463,15007,1403,21624,1463,86098,1577,9235,1257,5715,941,3520,819,76863,1901,30610,2043,46253,2072,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1272845,1386,1056838,1448,90770,4027,5362,1180,2099,773,3263,851,85408,3687,12846,1536,72562,3241,966068,4392,108097,5532,27683,2777,80414,5103,857971,7357,73755,4180,784216,7384,216007,989,57967,2071,3092,657,1891,505,1201,419,54875,2102,21221,1514,33654,1786,158040,2225,17409,1707,9045,1240,8364,1128,140631,2374,48461,2493,92170,2466,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1828760,1373,1558517,1634,153135,6165,8729,1662,3897,1069,4832,1263,144406,5598,22650,2313,121756,5792,1405382,5961,138359,6702,26488,3198,111871,6393,1267023,9148,112754,5195,1154269,9995,270243,1041,81153,3420,3616,1027,1471,689,2145,750,77537,3523,27862,2111,49675,2942,189090,3295,15835,1925,7273,1554,8562,1392,173255,3517,68067,3585,105188,4164,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,983396,1476,831037,1702,80608,3545,3675,1062,1523,634,2152,800,76933,3247,10299,1619,66634,3320,750429,3961,58549,4235,20306,2546,38243,3574,691880,5610,64395,4078,627485,6088,152359,777,47998,1931,1862,449,1448,422,414,221,46136,2002,16629,1675,29507,2020,104361,1965,10219,1224,5671,961,4548,925,94142,2340,33957,2148,60185,2740,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6469778,1630,5394004,2714,268196,7731,13003,1873,5674,1076,7329,1420,255193,7520,36934,3594,218259,7266,5125808,8133,396155,13076,97467,6106,298688,11917,4729653,13125,370294,7861,4359359,14784,1075774,2254,248405,4338,10670,1762,5290,1172,5380,1166,237735,4082,79702,3659,158033,3904,827369,4905,77901,4568,38920,3198,38981,3306,749468,6375,268352,6837,481116,7059,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1405441,2005,1171037,2623,109462,4741,10020,1719,4132,955,5888,1228,99442,4765,19381,2202,80061,4429,1061575,5129,185179,8327,41081,3602,144098,7740,876396,9095,104365,5762,772031,9503,234404,1842,64164,2333,2589,641,1365,499,1224,493,61575,2281,26190,2110,35385,1834,170240,2658,27821,2866,15730,1742,12091,1925,142419,3283,57641,3050,84778,3639,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14321617,3566,11919566,4819,583952,10917,42639,2816,18905,1974,23734,2205,541313,10716,96385,4515,444928,9462,11335614,11260,1439019,21239,369598,10263,1069421,20074,9896595,26175,854336,14414,9042259,28457,2402051,5322,489754,6364,23286,2265,10118,1467,13168,1685,466468,6404,158562,4267,307906,6428,1912297,8376,268178,6691,151685,5176,116493,5130,1644119,10592,608603,9607,1035516,10544,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6429789,3754,5405984,4693,486466,9317,31292,3270,14647,2225,16645,2188,455174,8707,81333,4803,373841,8381,4919518,10057,684637,15242,198784,8538,485853,13336,4234881,20317,502197,12269,3732684,22558,1023805,3106,251946,4810,12430,1449,6882,1155,5548,849,239516,4735,95013,3234,144503,4517,771859,5376,102697,5116,64913,3833,37784,3056,669162,7069,278603,6175,390559,7579,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,461557,1272,375250,1394,34680,2209,2350,654,795,346,1555,568,32330,2114,5142,1011,27188,1929,340570,2598,39137,3186,7533,1332,31604,2922,301433,3802,25505,2412,275928,4484,86307,671,21553,1212,1069,311,711,299,358,203,20484,1162,8163,927,12321,1004,64754,1228,8412,968,4287,748,4125,713,56342,1358,21438,1257,34904,1472,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8427939,2660,6977219,3543,574693,10713,42403,3265,17260,1888,25143,2339,532290,10344,90154,4118,442136,10488,6402526,10610,811513,20834,246462,7884,565051,18102,5591013,20061,610117,11127,4980896,20600,1450720,2526,366730,6183,17345,1961,8866,1446,8479,1498,349385,5900,130466,4314,218919,5201,1083990,6476,106330,4414,61446,3564,44884,2625,977660,7560,377174,5822,600486,7754,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2575864,2528,2124725,3028,201982,4513,18302,2161,8169,1572,10133,1579,183680,4271,47582,2581,136098,4587,1922743,5090,310678,9888,89047,4216,221631,7938,1612065,10611,227255,6440,1384810,10498,451139,2259,121971,2964,6659,1015,4116,784,2543,655,115312,2997,52317,2527,62995,2390,329168,3595,39014,2626,24129,2289,14885,1493,290154,3698,130515,3880,159639,3967,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
