GEO_ID,B16010_001E,B16010_001M,B16010_002E,B16010_002M,B16010_003E,B16010_003M,B16010_004E,B16010_004M,B16010_005E,B16010_005M,B16010_006E,B16010_006M,B16010_007E,B16010_007M,B16010_008E,B16010_008M,B16010_009E,B16010_009M,B16010_010E,B16010_010M,B16010_011E,B16010_011M,B16010_012E,B16010_012M,B16010_013E,B16010_013M,B16010_014E,B16010_014M,B16010_015E,B16010_015M,B16010_016E,B16010_016M,B16010_017E,B16010_017M,B16010_018E,B16010_018M,B16010_019E,B16010_019M,B16010_020E,B16010_020M,B16010_021E,B16010_021M,B16010_022E,B16010_022M,B16010_023E,B16010_023M,B16010_024E,B16010_024M,B16010_025E,B16010_025M,B16010_026E,B16010_026M,B16010_027E,B16010_027M,B16010_028E,B16010_028M,B16010_029E,B16010_029M,B16010_030E,B16010_030M,B16010_031E,B16010_031M,B16010_032E,B16010_032M,B16010_033E,B16010_033M,B16010_034E,B16010_034M,B16010_035E,B16010_035M,B16010_036E,B16010_036M,B16010_037E,B16010_037M,B16010_038E,B16010_038M,B16010_039E,B16010_039M,B16010_040E,B16010_040M,B16010_041E,B16010_041M,B16010_042E,B16010_042M,B16010_043E,B16010_043M,B16010_044E,B16010_044M,B16010_045E,B16010_045M,B16010_046E,B16010_046M,B16010_047E,B16010_047M,B16010_048E,B16010_048M,B16010_049E,B16010_049M,B16010_050E,B16010_050M,B16010_051E,B16010_051M,B16010_052E,B16010_052M,B16010_053E,B16010_053M,NAME,B16010_001EA,B16010_001MA,B16010_002MA,B16010_002EA,B16010_003MA,B16010_003EA,B16010_004MA,B16010_004EA,B16010_005MA,B16010_005EA,B16010_006MA,B16010_006EA,B16010_007EA,B16010_007MA,B16010_008MA,B16010_008EA,B16010_009MA,B16010_009EA,B16010_010EA,B16010_010MA,B16010_011MA,B16010_011EA,B16010_012EA,B16010_012MA,B16010_013MA,B16010_013EA,B16010_014MA,B16010_014EA,B16010_015MA,B16010_015EA,B16010_016MA,B16010_016EA,B16010_017MA,B16010_017EA,B16010_018EA,B16010_018MA,B16010_019MA,B16010_019EA,B16010_020MA,B16010_020EA,B16010_021MA,B16010_021EA,B16010_022MA,B16010_022EA,B16010_023MA,B16010_023EA,B16010_024EA,B16010_024MA,B16010_025EA,B16010_025MA,B16010_026MA,B16010_026EA,B16010_027MA,B16010_027EA,B16010_028MA,B16010_028EA,B16010_029EA,B16010_029MA,B16010_030MA,B16010_030EA,B16010_031MA,B16010_031EA,B16010_032MA,B16010_032EA,B16010_033MA,B16010_033EA,B16010_034MA,B16010_034EA,B16010_035MA,B16010_035EA,B16010_036EA,B16010_036MA,B16010_037MA,B16010_037EA,B16010_038MA,B16010_038EA,B16010_039MA,B16010_039EA,B16010_040EA,B16010_040MA,B16010_041MA,B16010_041EA,B16010_042MA,B16010_042EA,B16010_043MA,B16010_043EA,B16010_044MA,B16010_044EA,B16010_045EA,B16010_045MA,B16010_046MA,B16010_046EA,B16010_047MA,B16010_047EA,B16010_048MA,B16010_048EA,B16010_049MA,B16010_049EA,B16010_050MA,B16010_050EA,B16010_051EA,B16010_051MA,B16010_052MA,B16010_052EA,B16010_053MA,B16010_053EA,state
0400000US24,3717512,3895,479408,9161,210191,7717,145049,6010,48319,4549,8487,1865,7235,1567,1101,668,269217,7244,235872,6882,13568,1866,9887,1838,7048,1249,2842,846,998620,14674,654463,13610,580279,12931,35308,3812,16027,2678,15156,2756,7693,1844,344157,7194,315111,7106,7295,1410,11247,1651,7779,1616,2725,873,936387,15936,710183,14389,626066,12730,36977,3686,23295,2600,14046,1701,9799,1934,226204,6975,201215,6563,6195,1538,8095,1231,7062,1374,3637,1072,1303097,15243,1034620,14515,837156,13625,35857,3290,72550,4520,61134,3804,27923,3330,268477,7472,218286,6276,9687,1535,20223,2078,16755,1694,3526,806,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4345561,3233,524443,13730,209293,8076,100948,5242,45020,4138,44093,4551,17808,2587,1424,548,315150,9263,195701,6445,40561,3344,59690,4180,15997,2017,3201,1042,1226480,14779,754896,12821,599500,12866,53429,4362,78928,6364,16571,2520,6468,1870,471584,10602,394631,9688,21675,2884,44989,3600,8075,1598,2214,714,985890,14762,720916,11670,610970,10598,39696,3959,49164,3954,14210,2172,6876,2079,264974,7079,228376,6505,10021,1654,18784,2274,5248,1223,2545,828,1608748,17344,1281906,15462,1071538,14596,40188,4066,103187,5697,55074,4239,11919,1852,326842,8883,267558,8310,7910,1267,30870,2867,17184,3234,3320,1188,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6638666,4038,848597,12845,310126,8680,246614,7340,38280,3552,11025,1841,6510,1285,7697,1400,538471,9362,465956,8364,22620,2712,27768,2013,5433,1330,16694,2667,2157157,16826,1248986,14392,1169391,13711,31902,2929,24564,2731,9739,1836,13390,2209,908171,10096,855548,10528,15148,1739,24377,2479,4328,913,8770,1459,2007450,18123,1438599,15766,1362897,15375,26451,2831,29724,2610,7345,1258,12182,1722,568851,10111,529214,9594,10016,1414,17146,2026,5237,1016,7238,1138,1625462,18430,1246701,17057,1098752,16954,27691,2592,59774,3435,45247,2910,15237,2160,378761,8355,328416,8058,6878,1108,22407,2146,15652,1995,5408,1246,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3387448,2836,316032,7205,130728,5391,89062,3905,27286,2659,2312,628,7618,1524,4450,1321,185304,5517,151777,4402,9644,1612,8369,1247,10846,1481,4668,1013,969471,11817,618709,10633,573146,10266,18704,2056,6980,1343,12341,1762,7538,1395,350762,6283,330230,5807,5678,1133,6810,1193,3995,1083,4049,1034,1071270,10772,831571,9638,783858,9635,15350,1929,10375,1453,12414,1945,9574,2165,239699,6151,224005,6076,4410,1007,5531,796,2817,768,2936,897,1030675,13727,826966,11917,750777,11176,17965,2047,27516,3493,20999,2161,9709,1641,203709,6891,186169,6062,3187,769,7092,1254,5356,1118,1905,701,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1839682,4326,406089,10162,149101,7036,140664,6876,5903,1306,340,277,1222,652,972,719,256988,8242,250761,8237,2745,741,807,398,1418,703,1257,612,588543,11250,348985,8781,340677,8591,5177,1380,1345,525,1293,607,493,422,239558,7584,236363,7489,1848,635,629,415,596,343,122,163,499688,10743,347439,9472,340693,9641,3767,925,766,394,1589,643,624,438,152249,5986,148123,6036,1571,521,1452,527,814,436,289,257,345362,10907,259722,9011,247465,8549,4324,1074,4559,1248,2541,817,833,540,85640,5075,81714,4755,1488,564,1163,548,1050,578,225,264,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3849275,4228,584805,11547,229014,8168,203298,7682,15220,2116,5502,1151,4186,1300,808,493,355791,8294,334877,7597,8108,1258,8891,1750,3308,809,607,373,1293654,13443,794242,11796,765596,11349,11732,1926,9018,1991,6363,1448,1533,757,499412,9533,484709,9883,6138,1230,5110,1258,2560,845,895,468,1037306,13365,749460,12145,721187,11951,11680,1616,10379,1818,4405,1210,1809,659,287846,7116,275859,6858,4833,1038,4743,1041,1541,657,870,383,933510,13742,735552,12306,679463,11717,16728,2189,21220,2740,14533,1763,3608,1039,197958,6185,184993,5796,3282,816,5075,1077,3761,850,847,566,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,630680,1570,62596,3116,23946,2193,22024,2181,438,264,728,427,145,159,611,326,38650,2630,34909,2520,1026,808,2071,551,36,52,608,336,201230,5362,124531,4730,120976,4600,819,383,1516,594,161,155,1059,408,76699,3135,74767,3183,144,128,967,461,57,67,764,386,193847,4649,136410,3995,131410,4142,1409,486,1194,548,409,275,1988,640,57437,3178,55456,3035,585,331,603,308,162,234,631,328,173007,5876,129372,5432,123222,5102,2591,812,2131,705,722,338,706,426,43635,2814,40914,2746,798,367,865,484,386,376,672,582,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1135868,2117,118861,4793,58483,3348,32359,2473,22057,1831,580,293,1857,669,1630,624,60378,3210,50074,2856,7280,1362,1171,388,1257,535,596,312,351267,7012,220040,6100,204545,5431,9623,1531,2217,682,2518,845,1137,695,131227,3424,124994,3295,3243,839,2071,570,501,247,418,399,360037,6118,278107,5587,266121,5644,6052,1153,3220,845,1828,528,886,516,81930,3304,78573,3225,1617,586,1193,388,269,181,278,264,305703,6171,251210,5362,234184,5151,6049,1238,4870,1236,4959,1102,1148,479,54493,2937,50850,2882,1103,389,1404,481,889,474,247,255,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1644320,3237,265363,7326,154973,6372,52482,4406,94465,4504,1172,477,5625,1345,1229,756,110390,5620,63557,3774,36553,4069,3695,893,6179,1592,406,263,520461,11569,341366,10332,255475,9579,61251,4520,5508,1504,15541,2382,3591,1240,179095,7227,149064,6183,18680,2455,4384,1117,5137,1224,1830,706,517080,11066,370001,10337,303472,8895,35494,3016,9017,1908,18944,2421,3074,1094,147079,5558,127369,5541,9508,1732,3642,859,6068,1068,492,282,341416,9681,254730,8263,203428,7286,16394,2198,11736,2126,20990,2468,2182,721,86686,4291,69532,3837,3006,828,4855,1183,8379,1499,914,513,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,896872,1527,90723,4173,38834,2586,33538,2355,1900,951,2776,981,570,438,50,85,51889,3400,43573,3383,790,533,6762,1182,469,369,295,299,274960,7180,186198,5953,172724,5605,3993,1299,7229,1631,2027,1005,225,160,88762,3850,80172,3819,1045,528,6454,1293,998,596,93,107,244773,6915,186872,6255,174513,5603,4141,1307,6627,1338,1140,672,451,335,57901,3443,53248,3341,496,283,3748,910,158,129,251,228,286416,7188,222114,6557,202106,6225,4274,1206,10984,1827,3071,893,1679,1018,64302,3542,57400,3309,986,531,4188,856,1468,709,260,275,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5871240,3398,818176,14685,348839,12562,147080,6716,151360,8291,37885,3686,9701,1846,2813,930,469337,8957,285607,7623,103204,5655,65031,4216,10738,1786,4757,1618,1785750,18176,1110365,15663,805189,14151,191894,7964,77479,5089,23434,3002,12369,2245,675385,11423,539843,10384,62890,4705,52143,4189,12738,1927,7771,1554,1303600,14146,965304,11600,737706,10456,122683,6775,64473,4118,29318,2942,11124,2103,338296,8072,269906,6979,29299,3032,25190,2617,10420,1525,3481,945,1963714,15291,1539677,13915,1124538,13833,97485,5965,160543,7174,129381,5927,27730,3537,424037,8297,310316,6957,16781,2178,47091,3651,42341,2975,7508,1363,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1239433,3244,229510,7810,102742,5184,27551,2957,67607,4103,361,297,1126,598,6097,1300,126768,5188,40356,3304,70308,3473,649,392,960,497,14495,1538,343109,7757,203967,6817,117626,5659,68528,4302,1614,797,1487,714,14712,1800,139142,5388,84311,4130,42491,2572,1631,648,1112,538,9597,1651,352988,8816,247012,8003,175122,6814,55538,3551,1795,611,1051,491,13506,1722,105976,5308,79652,4494,19383,2081,1688,569,303,254,4950,930,313826,6906,231668,6261,183313,5806,32691,2931,7761,1318,3668,856,4235,1057,82158,4369,64672,3718,11825,1679,2673,841,1492,511,1496,577,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12845882,5112,2047594,27223,836002,16661,355342,9906,325113,11536,77377,5176,65510,4786,12660,2246,1211592,18822,668331,11142,301574,9439,154263,6954,73486,4779,13938,2460,3830283,30437,2247369,23528,1602511,19657,357480,11854,166151,7163,90809,6701,30418,3590,1582914,17292,1214881,13023,163095,8385,142983,6111,46530,4002,15425,1986,2964040,24335,2126022,20618,1640140,17193,252553,7784,145825,6513,62425,4392,25079,2683,838018,12141,659101,10209,74608,4297,72486,4166,23456,2721,8367,1549,4003965,27227,3098411,27625,2318343,24741,211569,7868,327846,11400,191715,8505,48938,4159,905554,11774,663506,9999,52165,4002,117464,5960,59888,3970,12531,2128,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5845235,7900,1051206,17486,456684,13429,325162,11441,118360,6434,4274,1306,7319,1901,1569,749,594522,11950,544688,11257,36146,3346,6082,1516,5840,1308,1766,736,1738948,19610,1094650,17328,1013971,15891,61509,4697,8052,1586,8163,1725,2955,1064,644298,10916,614083,10398,16355,2496,6921,1370,5399,1407,1540,632,1604003,18484,1160190,16940,1093101,16608,38641,3311,15546,1923,8767,1504,4135,1208,443813,8734,419795,8084,11980,1989,6356,1099,3521,1188,2161,690,1451078,17437,1111093,14967,1012749,14546,35138,3171,34816,3533,21649,2297,6741,1449,339985,8613,312971,8266,6992,1357,10785,1578,7197,1349,2040,905,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,409865,1899,48810,2273,15619,1693,13852,1620,462,315,1033,320,182,200,90,88,33191,1501,28538,1500,137,112,4311,803,58,73,147,140,122742,4088,80051,3345,77405,3159,630,344,1448,394,69,113,499,438,42691,2306,40424,2266,356,296,1593,398,68,130,250,138,133554,3819,103054,3378,98718,3329,1616,610,1828,558,406,319,486,270,30500,2155,29414,2077,139,161,735,260,52,67,160,145,104759,4064,84108,3617,81082,3633,610,262,1906,740,459,327,51,66,20651,1788,19045,1662,169,129,1076,536,215,225,146,134,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7602462,3922,1045835,15599,381476,10760,332800,9644,21310,2899,19511,2394,4876,1260,2979,1078,664359,10793,610741,10268,15876,1886,28839,2596,4470,1073,4433,1306,2817083,20424,1729589,17426,1665495,16596,27452,2780,20398,2690,7834,2075,8410,1700,1087494,13192,1045443,13201,12103,1583,22115,2312,3980,970,3853,940,1994738,18364,1475100,17206,1407878,16265,27247,3147,24988,2763,7118,1401,7869,1510,519638,9122,493548,9040,7450,1347,12122,1622,3716,924,2802,796,1744806,19545,1371887,19029,1250696,17924,24814,2161,50507,3661,32599,2775,13271,2529,372919,6885,334115,6795,6636,1333,16783,1916,11386,1683,3999,904,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2312121,4576,363208,7394,144566,6166,105785,4741,33453,2993,922,462,3006,1225,1400,535,218642,5430,195159,5039,16771,1827,1763,749,1822,612,3127,843,783807,12437,464722,11276,433614,10253,20028,2685,2834,973,5124,1282,3122,1042,319085,6194,304379,6364,6614,1082,2486,966,2429,868,3177,682,653123,12122,447099,11040,424390,10896,12261,2052,4140,835,3792,1230,2516,606,206024,6227,195272,5919,4676,1022,2496,818,1365,522,2215,757,511983,9982,388779,8826,358641,8719,8402,1164,8856,1459,8417,1471,4463,1024,123204,5113,113562,4948,2498,798,2979,779,2773,886,1392,623,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2501372,3639,310546,10510,155367,6779,84851,5096,60440,5070,2568,767,6937,1507,571,587,155179,6697,118209,5841,24562,2636,5767,1281,5767,1189,874,413,668558,11796,395233,11244,349032,10478,32281,3704,4523,1088,8509,1648,888,448,273325,6287,252649,6338,8734,1668,5867,1259,4442,1008,1633,678,833252,13926,571944,11546,523986,10687,23690,3046,11097,1651,10982,1575,2189,923,261308,7969,242028,7790,6205,1086,7133,1093,4937,1149,1005,467,689016,12232,509298,10100,451464,9995,18518,2506,17659,2532,19064,1781,2593,895,179718,7187,160880,6629,3378,778,6945,1182,7788,1404,727,348,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8431859,4486,1164007,17768,389892,10561,303253,8490,46427,4176,24907,2873,12891,1829,2414,1191,774115,13380,664502,12209,48632,2988,45530,3719,12049,1486,3402,937,3277304,20702,1942813,16480,1829539,17005,52898,3990,36478,3045,16451,2309,7447,1634,1334491,12223,1256243,11510,26985,2780,36587,2678,10694,2339,3982,1057,1845376,15717,1342036,13704,1250867,13475,37161,3182,35185,3125,12287,1921,6536,1504,503340,8315,463681,8340,14185,1937,18340,1816,4913,1040,2221,671,2145172,15957,1657837,15566,1491164,13992,35912,3263,74221,4819,44396,3433,12144,2049,487335,7924,431292,7528,9095,1533,28014,2742,16159,1856,2775,844,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,712984,1227,125813,6415,52872,4466,27167,3148,14944,2144,8895,2216,1630,682,236,296,72941,3651,48351,2643,9273,1544,13377,1910,1482,643,458,334,209896,6315,129288,5743,104994,5250,13701,1888,8178,1587,1649,740,766,470,80608,3549,66296,3588,4575,945,8666,1702,718,398,353,349,166319,6465,122420,5866,106877,5233,7331,1431,5998,1429,1371,535,843,491,43899,3176,37666,2884,2333,890,2790,672,896,734,214,263,210956,7662,166928,6943,141886,5947,7439,1340,13181,2281,2914,887,1508,667,44028,2911,38962,2681,1329,479,2578,715,983,571,176,178,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2845744,4614,532905,11651,211404,7343,182379,7081,25677,2395,879,559,2042,817,427,289,321501,8633,309878,8257,8222,1638,1551,556,1767,741,83,98,927647,14419,586489,12724,558529,12255,19523,2284,3916,1057,3700,1354,821,523,341158,8464,328948,8688,5793,1394,4040,903,1416,482,961,509,738055,10182,533288,9518,509470,9006,12680,1780,6692,1487,3174,952,1272,641,204767,6232,196646,6614,2780,722,3062,679,1534,856,745,380,647137,10456,476359,8725,441445,8627,12753,1867,14931,1973,6231,1618,999,443,170778,5671,158987,5708,3159,734,5871,1162,2334,770,427,249,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,505237,1838,59116,3862,23536,2488,18622,2086,2546,876,757,293,207,203,1404,880,35580,2280,30270,2218,706,307,2818,594,175,228,1611,519,171524,4951,114524,4014,109469,3884,1210,480,1831,697,733,609,1281,570,57000,2653,54062,2650,152,182,1097,376,271,164,1418,507,149060,4433,113332,3841,109227,3572,1396,586,1172,489,378,164,1159,399,35728,2897,33293,2627,229,207,1082,464,105,150,1019,423,125537,4880,101235,4120,96312,4024,1000,334,2141,1006,747,430,1035,439,24302,2235,22639,2204,355,231,826,405,17,23,465,277,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4037826,4598,772015,13006,281643,9081,244512,8579,32291,3218,1832,791,2000,669,1008,595,490372,8739,471439,9114,11612,1943,3102,868,2784,1062,1435,687,1388059,15082,870268,12560,833917,12340,20461,2632,4903,1057,6889,1925,4098,1502,517791,10502,502257,10063,7731,1592,4580,1013,2521,889,702,472,1003464,15854,724998,13817,695435,13292,14058,1969,7992,1345,4859,1302,2654,832,278466,8590,267775,8686,4902,1211,3002,873,1615,552,1172,552,874288,13967,677286,12712,632023,12408,12077,1824,15793,2161,13063,2217,4330,1270,197002,6264,184813,6419,3070,753,4675,1152,3454,828,990,464,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
