GEO_ID,B07001_001E,B07001_001M,B07001_002E,B07001_002M,B07001_003E,B07001_003M,B07001_004E,B07001_004M,B07001_005E,B07001_005M,B07001_006E,B07001_006M,B07001_007E,B07001_007M,B07001_008E,B07001_008M,B07001_009E,B07001_009M,B07001_010E,B07001_010M,B07001_011E,B07001_011M,B07001_012E,B07001_012M,B07001_013E,B07001_013M,B07001_014E,B07001_014M,B07001_015E,B07001_015M,B07001_016E,B07001_016M,B07001_017E,B07001_017M,B07001_018E,B07001_018M,B07001_019E,B07001_019M,B07001_020E,B07001_020M,B07001_021E,B07001_021M,B07001_022E,B07001_022M,B07001_023E,B07001_023M,B07001_024E,B07001_024M,B07001_025E,B07001_025M,B07001_026E,B07001_026M,B07001_027E,B07001_027M,B07001_028E,B07001_028M,B07001_029E,B07001_029M,B07001_030E,B07001_030M,B07001_031E,B07001_031M,B07001_032E,B07001_032M,B07001_033E,B07001_033M,B07001_034E,B07001_034M,B07001_035E,B07001_035M,B07001_036E,B07001_036M,B07001_037E,B07001_037M,B07001_038E,B07001_038M,B07001_039E,B07001_039M,B07001_040E,B07001_040M,B07001_041E,B07001_041M,B07001_042E,B07001_042M,B07001_043E,B07001_043M,B07001_044E,B07001_044M,B07001_045E,B07001_045M,B07001_046E,B07001_046M,B07001_047E,B07001_047M,B07001_048E,B07001_048M,B07001_049E,B07001_049M,B07001_050E,B07001_050M,B07001_051E,B07001_051M,B07001_052E,B07001_052M,B07001_053E,B07001_053M,B07001_054E,B07001_054M,B07001_055E,B07001_055M,B07001_056E,B07001_056M,B07001_057E,B07001_057M,B07001_058E,B07001_058M,B07001_059E,B07001_059M,B07001_060E,B07001_060M,B07001_061E,B07001_061M,B07001_062E,B07001_062M,B07001_063E,B07001_063M,B07001_064E,B07001_064M,B07001_065E,B07001_065M,B07001_066E,B07001_066M,B07001_067E,B07001_067M,B07001_068E,B07001_068M,B07001_069E,B07001_069M,B07001_070E,B07001_070M,B07001_071E,B07001_071M,B07001_072E,B07001_072M,B07001_073E,B07001_073M,B07001_074E,B07001_074M,B07001_075E,B07001_075M,B07001_076E,B07001_076M,B07001_077E,B07001_077M,B07001_078E,B07001_078M,B07001_079E,B07001_079M,B07001_080E,B07001_080M,B07001_081E,B07001_081M,B07001_082E,B07001_082M,B07001_083E,B07001_083M,B07001_084E,B07001_084M,B07001_085E,B07001_085M,B07001_086E,B07001_086M,B07001_087E,B07001_087M,B07001_088E,B07001_088M,B07001_089E,B07001_089M,B07001_090E,B07001_090M,B07001_091E,B07001_091M,B07001_092E,B07001_092M,B07001_093E,B07001_093M,B07001_094E,B07001_094M,B07001_095E,B07001_095M,B07001_096E,B07001_096M,NAME,B07001_001MA,B07001_001EA,B07001_002MA,B07001_002EA,B07001_003MA,B07001_003EA,B07001_004EA,B07001_004MA,B07001_005MA,B07001_005EA,B07001_006MA,B07001_006EA,B07001_007MA,B07001_007EA,B07001_008EA,B07001_008MA,B07001_009EA,B07001_009MA,B07001_010EA,B07001_010MA,B07001_011MA,B07001_011EA,B07001_012MA,B07001_012EA,B07001_013EA,B07001_013MA,B07001_014MA,B07001_014EA,B07001_015EA,B07001_015MA,B07001_016MA,B07001_016EA,B07001_017MA,B07001_017EA,B07001_018EA,B07001_018MA,B07001_019EA,B07001_019MA,B07001_020EA,B07001_020MA,B07001_021EA,B07001_021MA,B07001_022MA,B07001_022EA,B07001_023MA,B07001_023EA,B07001_024EA,B07001_024MA,B07001_025MA,B07001_025EA,B07001_026EA,B07001_026MA,B07001_027MA,B07001_027EA,B07001_028EA,B07001_028MA,B07001_029EA,B07001_029MA,B07001_030EA,B07001_030MA,B07001_031EA,B07001_031MA,B07001_032EA,B07001_032MA,B07001_033MA,B07001_033EA,B07001_034MA,B07001_034EA,B07001_035MA,B07001_035EA,B07001_036EA,B07001_036MA,B07001_037EA,B07001_037MA,B07001_038MA,B07001_038EA,B07001_039EA,B07001_039MA,B07001_040MA,B07001_040EA,B07001_041MA,B07001_041EA,B07001_042EA,B07001_042MA,B07001_043EA,B07001_043MA,B07001_044EA,B07001_044MA,B07001_045EA,B07001_045MA,B07001_046MA,B07001_046EA,B07001_047EA,B07001_047MA,B07001_048EA,B07001_048MA,B07001_049MA,B07001_049EA,B07001_050EA,B07001_050MA,B07001_051MA,B07001_051EA,B07001_052MA,B07001_052EA,B07001_053EA,B07001_053MA,B07001_054EA,B07001_054MA,B07001_055EA,B07001_055MA,B07001_056MA,B07001_056EA,B07001_057MA,B07001_057EA,B07001_058MA,B07001_058EA,B07001_059EA,B07001_059MA,B07001_060MA,B07001_060EA,B07001_061MA,B07001_061EA,B07001_062MA,B07001_062EA,B07001_063EA,B07001_063MA,B07001_064EA,B07001_064MA,B07001_065EA,B07001_065MA,B07001_066MA,B07001_066EA,B07001_067MA,B07001_067EA,B07001_068EA,B07001_068MA,B07001_069MA,B07001_069EA,B07001_070EA,B07001_070MA,B07001_071MA,B07001_071EA,B07001_072MA,B07001_072EA,B07001_073EA,B07001_073MA,B07001_074EA,B07001_074MA,B07001_075EA,B07001_075MA,B07001_076EA,B07001_076MA,B07001_077MA,B07001_077EA,B07001_078MA,B07001_078EA,B07001_079EA,B07001_079MA,B07001_080MA,B07001_080EA,B07001_081EA,B07001_081MA,B07001_082MA,B07001_082EA,B07001_083MA,B07001_083EA,B07001_084MA,B07001_084EA,B07001_085MA,B07001_085EA,B07001_086EA,B07001_086MA,B07001_087EA,B07001_087MA,B07001_088EA,B07001_088MA,B07001_089MA,B07001_089EA,B07001_090MA,B07001_090EA,B07001_091MA,B07001_091EA,B07001_092EA,B07001_092MA,B07001_093EA,B07001_093MA,B07001_094EA,B07001_094MA,B07001_095MA,B07001_095EA,B07001_096MA,B07001_096EA,state
0400000US13,9220807,6143,555801,6747,1753290,3460,291744,6361,651722,6830,665568,6932,673099,7053,727211,12825,745434,11547,707305,5631,609482,3718,538098,9284,395174,9158,286253,5357,219608,4911,401018,2928,7421190,34266,415522,9342,1429341,12882,185622,6599,404551,10201,446633,9460,495914,8421,583877,12584,623950,11051,613831,7416,542575,5409,487836,9017,361531,9257,262310,5066,202974,5164,364723,3428,875548,26938,78955,6127,179453,10640,33816,3635,117965,7099,99926,5670,87093,5616,66486,4676,62054,4780,43430,3484,33076,2742,24474,3061,14780,2302,10347,1583,6680,1274,17013,2058,483679,17052,31245,3251,71111,7546,42317,2721,67690,4437,65008,5053,49043,4477,39811,4130,31850,3681,27869,2653,18213,2350,11770,1994,8230,1336,5323,908,4478,1265,9721,1570,376172,15073,27690,3878,64336,5230,27397,2497,48419,3808,43544,4082,34577,3476,30458,3984,24212,2860,19393,2436,13968,2126,12915,2554,9643,1956,6802,1430,4344,1065,8474,1541,64218,7387,2389,1020,9049,2149,2592,965,13097,2756,10457,2143,6472,1617,6579,1660,3368,998,2782,1014,1650,686,1103,783,990,588,1471,842,1132,738,1087,751,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1268771,1926,70452,1864,210054,630,33176,1325,92070,1794,90626,1347,85003,1161,92469,3605,88557,3474,92465,1041,90560,1342,79446,2892,64881,3111,45995,1938,38762,1939,94255,874,1068029,10297,57618,2236,178458,3529,23902,1630,57286,2874,64727,2651,66842,2352,76176,4039,75124,3323,82220,1798,82054,2160,73529,2837,61174,3202,43215,1753,36182,2177,89522,1287,117829,8773,8639,1904,21548,3013,2961,964,15385,2556,13665,1937,11753,1878,9258,1778,8828,1582,6973,1460,5364,1335,3825,922,2085,768,1938,751,1926,774,3681,862,5055,1429,294,297,127,139,434,311,1337,629,571,370,691,605,368,328,379,283,207,160,190,156,205,236,55,78,80,130,31,52,86,84,60825,5556,3016,849,7416,1624,5434,942,13898,2234,10373,2110,4551,1265,4924,1121,2280,872,1862,615,2556,1023,1398,465,1196,529,516,321,450,386,955,577,17033,3429,885,595,2505,1183,445,351,4164,1139,1290,640,1166,476,1743,935,1946,718,1203,695,396,331,489,333,371,292,246,201,173,167,11,20,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1443392,1799,89293,2312,281949,1335,44994,2095,107953,2359,105878,1771,94026,2084,96796,3785,95431,3899,104878,1604,99725,1556,86324,3047,66754,2964,51486,2602,37978,2351,79927,736,1129556,12405,64064,2823,230118,4922,25314,1974,51494,3018,66051,3044,69606,2847,74854,4017,78735,3799,92641,2026,87098,1839,77394,3118,58564,2862,45537,2401,34544,2172,73542,1330,164025,9504,13318,1900,27289,3459,9042,1829,28751,2474,21717,2895,12238,1775,12785,2260,10592,1821,7247,1141,7160,1532,4422,1123,2280,747,2181,784,1655,653,3348,807,62998,6273,6481,1622,10683,2516,3911,737,12205,2241,8627,1739,5114,1120,3133,1056,1983,697,1966,562,2154,712,1635,544,2810,924,1208,535,316,200,772,324,75627,6902,4841,1340,11521,1925,5880,1324,12797,2253,8619,1838,6462,1405,4375,1266,3445,878,2849,814,2941,916,2795,1046,3036,805,2511,817,1410,678,2145,746,11186,2634,589,536,2338,1120,847,609,2706,957,864,638,606,350,1649,863,676,418,175,209,372,267,78,103,64,107,49,80,53,93,120,103,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12659070,5359,716438,5625,2327049,2117,384216,4085,905237,4859,897843,3920,873973,3411,903928,12838,973697,12583,979794,2804,866244,2646,755588,6971,542690,6615,425392,5971,344632,6113,762349,1821,10693304,39032,571282,7830,2012797,12998,275843,4841,597625,9561,628231,9529,677973,9182,755375,11926,849156,13130,884032,5886,795334,4730,700400,6956,508134,6627,402756,6317,326628,6327,707738,3737,1271632,29464,99934,5438,227468,11489,49694,4104,187227,8692,163262,7044,129497,8198,97144,5421,83220,5545,68117,4514,46221,3472,36429,4165,21742,2516,13689,1889,12589,1842,35399,2680,390547,17129,25311,2721,49692,5118,39756,2911,67385,5047,58686,4356,37014,3682,27951,3711,21108,2302,15278,2139,13190,1907,9922,1223,6824,1362,4766,1142,2703,681,10961,1534,234910,11608,16199,2343,28212,4641,14946,1735,42309,3318,36122,3366,21832,2880,18648,2901,14104,2239,10427,1763,9213,1828,6433,1185,3722,1062,3297,841,2123,886,7323,1262,68677,6666,3712,1122,8880,2149,3977,1038,10691,1804,11542,2437,7657,1725,4810,1455,6109,2007,1940,671,2286,772,2404,983,2268,876,884,464,589,401,928,522,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6229342,4291,349402,4696,1146017,2812,183425,3659,439744,4636,434777,3623,400770,2861,431086,8956,465403,8738,486469,2968,440323,2440,386236,7010,284698,6627,218682,4619,178562,4565,383748,1478,5158825,24636,265776,5441,964157,9836,119789,3484,267571,6916,290625,6130,313056,5177,355861,9066,401912,8321,428987,4212,401848,4327,356877,7639,266051,6448,204134,4663,170042,4510,352139,2922,655179,18946,56611,3916,124450,7999,21141,1959,104188,5522,88039,5659,53215,3662,45895,4318,38721,3799,35901,3428,25338,2564,16747,2094,10963,1596,9017,1548,4559,937,20394,2004,229273,10971,13195,2391,30001,3520,23972,1975,44134,3786,30993,2885,18929,2705,14558,2081,14880,2552,12711,1780,6619,1362,5554,1157,3008,725,2520,681,2121,595,6078,1154,161010,9970,12073,1909,24111,3581,16673,2059,19044,2453,21211,2386,12986,2031,12501,2075,8676,1406,7827,1525,6031,1297,6443,1337,4190,914,2686,862,1671,625,4887,1088,25055,3780,1747,912,3298,1200,1850,691,4807,1282,3909,1334,2584,706,2271,764,1214,637,1043,535,487,306,615,389,486,361,325,255,169,151,250,188,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2943850,2211,152892,2219,523393,2451,93887,2654,221652,3303,179340,2582,173492,1960,191495,4791,209688,4872,227913,1836,213936,1472,182018,3381,138771,3369,110532,3100,94877,2828,229964,888,2432678,16015,118679,3143,440387,5932,53997,2601,117557,4706,120023,3585,132873,3127,158616,4648,180496,5112,204446,2689,197731,2367,169971,3861,129825,3344,104865,2978,90175,2978,213037,1981,296963,11731,21862,2547,50859,4828,14772,1811,59139,3442,32374,2466,24319,2396,20360,2219,18698,1986,14748,2301,9819,1539,6907,1212,4753,942,3066,782,3351,913,11936,1632,115496,6371,5851,1222,17054,2227,15632,1471,28441,2747,14151,1756,6948,1023,7225,1423,5634,1023,4436,1001,2817,621,1949,620,1542,582,950,368,403,155,2463,556,86824,7677,6141,1449,13058,2584,8533,958,14065,1575,11248,1860,7410,1410,4926,1202,4200,1096,3908,990,3326,890,2772,679,2587,748,1339,494,867,357,2444,812,11889,2134,359,271,2035,841,953,442,2450,697,1544,662,1942,740,368,257,660,481,375,235,243,187,419,272,64,93,312,211,81,102,84,124,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2724551,2649,155178,2753,499965,1999,85492,3704,212731,3794,179361,2793,164645,1929,181687,4702,203633,4784,210683,2396,190364,1885,164230,4208,120918,4000,89697,3078,80368,2984,185599,1608,2197359,18358,114400,4193,413206,5937,48995,2950,111099,4869,115087,4334,123325,3198,144806,5312,171974,4826,187085,2835,174074,2477,151514,3764,111639,4176,84037,3152,75140,3017,170978,2309,293480,14709,23932,3065,51516,4689,13420,1828,59283,4707,35944,3688,22744,2241,18318,2835,18626,2451,12271,1642,8541,1435,7527,1448,5312,1369,2450,813,3073,761,10523,1558,108020,7011,7274,1442,14052,2319,14798,1408,23932,2705,12975,1734,7211,1201,6008,1271,5019,1200,5294,1093,3185,894,2335,718,1824,726,1100,421,945,539,2068,631,107927,7584,8726,1606,18304,2696,7179,1187,14887,2058,11940,2341,9652,1677,10554,1603,7413,1343,5489,1387,4106,976,2484,826,1943,620,2052,840,1210,497,1988,656,17765,3090,846,789,2887,1042,1100,446,3530,1005,3415,925,1713,805,2001,862,601,408,544,351,458,503,370,246,200,166,58,94,0,237,42,68,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4152544,3251,223434,3578,723377,2561,116037,4247,276924,4860,302031,2714,270797,3273,293102,5967,319567,6281,319777,2139,299155,2200,267365,5257,205675,4794,159613,3587,125953,3527,249737,1510,3440897,18834,166288,4927,599131,6959,78063,3686,175503,4966,208794,5449,211418,4746,238691,6620,273565,5781,282982,3583,270135,3322,246385,5526,190320,4818,150079,3719,118816,3484,230727,2381,415866,17601,35993,4000,82253,7413,14664,2000,55456,3763,55510,4281,34144,3471,32138,3652,27116,2915,21259,2341,15184,2091,11351,1897,8161,1557,6321,1400,4676,993,11640,1478,159774,8559,11308,2285,21516,3228,14533,1458,27523,3261,21130,3076,12642,1816,12793,2228,8742,1465,7724,1540,7080,1564,3595,747,4179,1009,1736,585,1025,429,4248,808,122254,9233,9141,1996,18764,2993,8002,1265,15572,2482,14910,2082,11520,1950,8543,1798,8938,1737,7144,1565,5717,1326,5653,1450,2686,787,1417,498,1328,664,2919,837,13753,2483,704,506,1713,671,775,496,2870,777,1687,668,1073,584,937,475,1206,667,668,296,1039,787,381,324,329,328,60,101,108,159,203,141,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4227150,3725,240580,3933,787799,3877,144247,4792,320006,4873,299768,4135,254532,4308,273755,7510,310434,7483,320259,3117,296100,2971,257381,5485,199415,5775,153629,4061,124962,4257,244283,1843,3417004,22995,176964,5381,647598,9019,101608,4383,212897,6608,206839,5950,190787,4631,218725,7100,260091,7059,273871,4358,258842,3939,224231,5594,178426,6149,138722,4079,113312,4011,214091,3065,448013,17067,40439,4407,86055,6639,19011,2673,57935,4860,48565,5044,33978,3237,29143,3173,27425,2902,23678,2903,22148,3311,18227,2341,11531,1867,7358,1267,6317,1696,16203,1997,254206,16177,17261,2658,39617,5145,14390,2465,31474,3336,29156,3221,22263,2736,15972,2587,15777,2511,17179,2973,11605,1760,10936,2010,6499,1589,6135,1726,4002,895,11940,1972,95941,7245,5636,1274,13545,2539,8432,1601,14892,2204,12729,1981,6588,1083,8497,1812,6297,1284,5305,1461,3155,854,3569,1114,2831,968,1354,649,1215,478,1896,962,11986,2211,280,209,984,796,806,391,2808,1042,2479,933,916,552,1418,674,844,618,226,235,350,274,418,317,128,149,60,101,116,139,153,181,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1307220,1378,55873,1526,211645,1325,34386,1221,81988,1313,75710,1034,76282,925,91861,3557,102228,3550,112704,912,105050,666,97224,2362,69835,2339,54247,1915,44070,1903,94117,311,1115860,10352,43928,2119,186367,3407,23342,1565,48924,2639,49541,2991,60840,1844,76382,3571,91696,3666,103003,1622,96222,1634,90781,2562,64568,2309,51417,2021,41198,1921,87651,1264,113853,8467,7818,1440,16911,2748,5130,980,20875,2412,16296,2567,9130,1410,9989,2184,4886,1052,5101,1156,5138,1249,2883,661,2683,755,1652,652,1781,828,3580,768,37073,3310,1490,560,3408,1012,3247,686,6485,1445,4770,1218,3219,686,2507,843,2808,837,2374,941,2307,744,1381,474,1238,504,389,235,268,202,1182,461,37670,4118,2385,823,4655,1494,2537,667,4776,1205,4862,1336,2674,962,2897,971,2770,1020,2157,729,1373,543,2121,672,1286,479,789,433,771,398,1617,620,2764,876,252,283,304,297,130,143,928,504,241,216,419,232,86,115,68,69,69,88,10,18,58,95,60,99,0,223,52,82,87,108,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5537790,3157,290564,3459,993631,1575,164785,2204,371298,3263,363534,2768,354344,2901,419930,7763,460962,8126,458669,2847,402070,1995,351248,5887,259423,5860,187719,4646,153977,4320,305636,1904,4691386,24481,229352,5701,860487,8852,121798,3670,245299,5611,254232,6119,269874,5102,349947,8121,401946,8098,414049,4363,367498,3540,326335,6156,241967,5887,177579,4693,146753,4295,284270,2631,430494,18990,33309,3902,79232,7056,18310,2608,52494,4896,50620,4981,41344,3509,35561,3933,32435,3679,24320,2946,20052,2426,13618,1839,8993,1620,5487,1223,3249,832,11470,1715,190997,9832,13913,2388,26709,3971,12922,1795,31764,3215,28419,3262,16706,2204,13424,1914,12966,2067,9114,1575,7891,1469,5082,1301,3248,869,2471,825,1715,540,4653,1071,180719,10008,11671,1919,21468,3416,9340,1377,34291,3297,23035,2952,21604,2706,15950,2331,10804,2031,10014,1866,5652,1322,5228,1303,3829,1140,1485,635,1818,705,4530,967,44194,5499,2319,718,5735,1576,2415,1086,7450,1849,7228,1665,4816,1208,5048,1570,2811,1022,1172,508,977,447,985,457,1386,728,697,381,442,317,713,463,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
