GEO_ID,C19037A_001E,C19037A_001M,C19037A_002E,C19037A_002M,C19037A_003E,C19037A_003M,C19037A_004E,C19037A_004M,C19037A_005E,C19037A_005M,C19037A_006E,C19037A_006M,C19037A_007E,C19037A_007M,C19037A_008E,C19037A_008M,C19037A_009E,C19037A_009M,C19037A_010E,C19037A_010M,C19037A_011E,C19037A_011M,C19037A_012E,C19037A_012M,C19037A_013E,C19037A_013M,C19037A_014E,C19037A_014M,C19037A_015E,C19037A_015M,C19037A_016E,C19037A_016M,C19037A_017E,C19037A_017M,C19037A_018E,C19037A_018M,C19037A_019E,C19037A_019M,C19037A_020E,C19037A_020M,C19037A_021E,C19037A_021M,C19037A_022E,C19037A_022M,C19037A_023E,C19037A_023M,C19037A_024E,C19037A_024M,C19037A_025E,C19037A_025M,C19037A_026E,C19037A_026M,C19037A_027E,C19037A_027M,C19037A_028E,C19037A_028M,C19037A_029E,C19037A_029M,C19037A_030E,C19037A_030M,C19037A_031E,C19037A_031M,C19037A_032E,C19037A_032M,C19037A_033E,C19037A_033M,C19037A_034E,C19037A_034M,C19037A_035E,C19037A_035M,C19037A_036E,C19037A_036M,C19037A_037E,C19037A_037M,C19037A_038E,C19037A_038M,C19037A_039E,C19037A_039M,C19037A_040E,C19037A_040M,C19037A_041E,C19037A_041M,C19037A_042E,C19037A_042M,C19037A_043E,C19037A_043M,C19037A_044E,C19037A_044M,C19037A_045E,C19037A_045M,NAME,C19037A_001MA,C19037A_001EA,C19037A_002MA,C19037A_002EA,C19037A_003MA,C19037A_003EA,C19037A_004EA,C19037A_004MA,C19037A_005MA,C19037A_005EA,C19037A_006EA,C19037A_006MA,C19037A_007EA,C19037A_007MA,C19037A_008MA,C19037A_008EA,C19037A_009MA,C19037A_009EA,C19037A_010MA,C19037A_010EA,C19037A_011MA,C19037A_011EA,C19037A_012EA,C19037A_012MA,C19037A_013MA,C19037A_013EA,C19037A_014MA,C19037A_014EA,C19037A_015MA,C19037A_015EA,C19037A_016MA,C19037A_016EA,C19037A_017EA,C19037A_017MA,C19037A_018MA,C19037A_018EA,C19037A_019MA,C19037A_019EA,C19037A_020EA,C19037A_020MA,C19037A_021MA,C19037A_021EA,C19037A_022MA,C19037A_022EA,C19037A_023MA,C19037A_023EA,C19037A_024MA,C19037A_024EA,C19037A_025EA,C19037A_025MA,C19037A_026MA,C19037A_026EA,C19037A_027MA,C19037A_027EA,C19037A_028EA,C19037A_028MA,C19037A_029MA,C19037A_029EA,C19037A_030EA,C19037A_030MA,C19037A_031EA,C19037A_031MA,C19037A_032MA,C19037A_032EA,C19037A_033EA,C19037A_033MA,C19037A_034MA,C19037A_034EA,C19037A_035EA,C19037A_035MA,C19037A_036EA,C19037A_036MA,C19037A_037MA,C19037A_037EA,C19037A_038EA,C19037A_038MA,C19037A_039EA,C19037A_039MA,C19037A_040EA,C19037A_040MA,C19037A_041EA,C19037A_041MA,C19037A_042EA,C19037A_042MA,C19037A_043EA,C19037A_043MA,C19037A_044EA,C19037A_044MA,C19037A_045MA,C19037A_045EA,state
0400000US28,681878,6257,30527,2740,6194,1345,2630,973,6243,1185,4241,1101,5358,1302,4260,1255,1020,509,326,390,201,315,54,99,221924,4789,12261,1825,10005,1737,21437,3264,29134,2883,38051,3172,49187,3362,31927,2598,22182,2245,4299,971,3441,1046,262667,3519,19956,2179,12674,1766,26980,2490,29383,2836,35854,3188,52647,2970,35427,2229,33199,2589,8754,1176,7793,1277,166760,3105,21886,2069,21011,2246,35933,2538,23045,1977,22665,1807,19855,1704,11046,1399,6782,1006,2170,579,2367,623,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1972941,8944,107485,4797,17991,2030,12296,1725,22163,2478,18906,2249,19174,2067,12355,1727,3203,1001,946,434,338,336,113,190,672847,5889,34762,3075,23398,2429,65204,3174,78802,4659,119583,5498,162715,5434,95032,5245,66368,3296,13174,1539,13809,1587,748557,5593,46295,3330,31392,2643,64005,3500,80747,4108,109458,4219,158620,4533,102634,3800,97285,3681,32126,2648,25995,2187,444052,3982,44770,2802,57724,3158,91997,3099,68434,3153,72439,3318,61959,3579,23166,1988,14442,1412,4884,905,4237,807,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,342915,3310,17621,1679,3198,853,2123,676,3083,873,2520,819,3758,990,2290,666,339,290,162,182,148,230,0,228,103869,2546,5602,1225,4489,1092,11846,1540,14643,1814,20528,2126,25416,2300,11188,1168,7342,1123,1653,544,1162,399,142272,2068,10202,1536,6310,1067,14012,1455,15253,1467,23356,1770,31355,2120,20207,1594,14898,1596,4027,815,2652,565,79153,1450,8416,1173,9798,1106,18416,1614,11760,1332,12201,1366,10957,1155,4099,675,2125,603,974,447,407,223,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,636552,3922,44120,2588,7205,1236,5387,1308,8161,1503,7947,1369,7979,1177,6201,1264,847,399,343,336,0,213,50,84,218534,3100,10044,1448,6951,1114,23649,2324,26224,2276,36706,2771,53230,2552,31288,2239,21693,2032,4505,802,4244,786,232702,2712,10159,1451,7298,1169,19021,1470,21658,1595,36056,2231,52673,2907,36863,2049,34048,1876,7888,1030,7038,935,141196,1705,15767,1483,18927,1692,27679,1903,20666,1389,23509,1621,20044,1415,7140,893,4908,761,869,319,1687,405,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,730841,6255,34817,2685,3519,1114,1648,678,3910,970,5733,1443,7587,1569,8804,1388,1767,798,1345,592,324,286,180,227,272224,5281,9328,1652,7100,1455,19328,2267,26160,2884,41031,3569,66266,4330,47170,3747,37101,3030,11484,1735,7256,1282,282274,4614,16472,2215,9407,1639,21124,1957,22836,2401,38509,3198,60205,3065,42836,2955,41271,2642,16340,1917,13274,1731,141526,2914,11371,1537,12787,1488,25410,2125,21601,2542,22313,1761,22849,2054,10712,1334,9186,1140,2146,738,3151,706,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,485537,4074,16981,1747,2230,637,1720,832,3138,828,1882,743,3398,1153,2611,797,1110,527,779,493,0,251,113,209,169770,3152,6059,1422,3997,851,9465,1610,14829,1992,22322,2264,40360,3067,31813,3038,28399,2657,7630,1207,4896,1082,203866,2967,8155,1452,5201,1117,11922,1264,15714,1738,25554,2279,46550,3184,33556,2621,34668,2341,13077,1625,9469,1211,94920,2217,7955,1066,11631,1497,18406,1857,13091,1387,13727,1284,13507,1252,7318,1084,5926,923,1313,412,2046,451,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2295939,10205,41283,2952,6312,1482,2395,689,4986,1230,5369,1210,7513,1491,7805,1411,3968,1029,2360,755,386,231,189,204,740406,7652,19404,2336,13040,1847,32325,2656,44644,3246,80474,4931,148991,6203,132077,5340,153585,5144,58051,2933,57815,3308,949258,6245,30735,2873,21048,2210,44297,3081,49917,3471,92120,4713,169011,5626,149700,5106,199449,6297,93277,3654,99704,4144,564992,5840,44849,3204,55089,3589,100970,4348,73472,3434,83797,3543,86774,3357,48725,2709,41046,2756,15030,1589,15240,1453,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,531273,5375,28609,2770,6284,1380,3544,917,6222,1472,3854,1039,5083,1211,2624,725,404,342,594,430,0,279,0,279,167400,4195,12968,2185,9896,1664,18770,2429,22110,2272,27816,2571,33524,2425,20177,1955,16082,1775,3062,717,2995,919,208845,3359,15151,1797,9860,1571,18200,1907,16709,1825,30659,2221,42334,2588,30102,2289,28294,2407,10299,1407,7237,1080,126419,2914,13952,1702,14044,1680,23003,1766,17710,1822,19105,1678,20377,1908,8449,1386,6431,1019,2105,641,1243,401,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,5026741,16339,148525,5297,26917,2069,13709,2093,23238,2341,22280,2356,24928,2770,21316,2439,8623,1342,5314,1003,1217,609,983,552,1663995,11522,75598,4303,48312,3523,109328,5322,144419,6432,213480,7048,359480,7903,258359,8487,249867,6738,89442,4304,115710,4916,1988066,9560,105569,4935,60838,3702,126123,4622,150745,5015,235022,6799,375320,7546,288959,7113,347871,7007,138262,5149,159357,4593,1226155,8505,123770,4341,144970,4764,222059,6333,165855,4497,171557,4931,171842,5023,89984,4293,76042,3423,26778,2267,33298,2305,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2540575,11427,122494,4676,26524,2956,12904,2594,21004,2532,21733,2270,19495,2176,16100,1875,3063,977,1242,507,49,81,380,402,887685,8574,43483,4237,28758,2993,75985,5010,103306,5433,150413,6652,207874,7048,130730,5315,95880,4234,27456,2140,23800,2041,979248,7061,58121,3458,37824,2831,85467,4955,93973,4486,134000,5757,212099,6736,137286,4827,133118,5462,42837,2836,44523,3227,551148,4512,59000,3315,65838,3819,107811,5089,78239,3606,86888,3640,78362,3263,34755,2259,24395,1671,7939,1327,7921,1250,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,254089,2516,25618,1794,4641,911,3102,903,5056,1160,3917,972,4669,1171,3081,1091,1104,697,48,82,0,200,0,200,79648,1338,2775,784,2650,645,7448,1393,10353,1550,14914,1424,20450,1784,11978,1269,6780,1007,1623,640,677,301,90665,1533,4766,850,4340,815,6630,1027,9459,1115,14856,1320,22830,1492,13041,1347,9556,1287,2025,483,3162,770,58158,1195,8327,1017,8987,1071,11286,1097,7835,1036,9222,978,7345,826,2240,515,1929,592,501,210,486,235,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3830302,12134,162823,5493,31900,3322,18514,2235,30423,2771,27023,2562,28708,2355,19585,2741,4842,1229,1419,563,245,222,164,168,1306895,8930,74402,4634,44699,3809,109157,5969,142569,5414,223683,6687,321986,6946,191193,5599,138990,4896,34623,2596,25593,2432,1493507,8012,87850,4839,55226,3199,116917,4619,139525,5306,213881,5717,329166,7597,227815,6137,206966,5076,59521,3298,56640,2838,867077,5549,73311,3009,108011,4440,192907,5092,143405,4720,141660,4752,112234,4226,44535,2545,32154,2336,9311,1233,9549,1362,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1091196,7056,63465,3397,13748,2080,6266,1110,14128,2069,9583,1358,11192,1379,6928,1335,785,392,528,334,307,390,0,244,357353,5688,23456,2829,15811,1886,40443,2868,51428,3795,61422,3762,81202,4164,41909,2819,27105,2368,7685,1232,6892,1188,410818,4183,29127,2385,20794,2084,42841,2600,40090,2714,62834,3306,87347,3974,55380,3193,46503,2739,12006,1404,13896,1567,259560,3260,25745,2227,33761,2407,52912,2561,41595,2436,39573,2230,34152,2273,13886,1578,11133,1345,3336,767,3467,663,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1300635,7643,65897,3525,10863,1584,8231,1597,12943,1632,12731,2099,9944,1773,7872,1617,2353,1029,701,419,227,257,32,54,434014,6694,24960,2821,17694,2255,39071,3367,50280,4176,76820,4116,102403,5142,56306,3511,44958,3539,10981,1485,10541,1378,518221,4695,35517,3135,22296,2352,44427,2908,48190,3080,72156,3605,109720,4042,74847,3523,69875,3807,20636,1830,20557,2337,282503,3225,22738,2079,34465,2046,52272,2169,43363,2414,46750,2514,41526,2714,20472,1865,13045,1302,3897,831,3975,816,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4181129,12264,141622,4528,30742,2650,14429,1691,25642,2303,21383,2445,22137,2196,19185,2200,5391,1178,2178,746,302,238,233,204,1314059,9044,62464,3729,35654,2826,103281,5054,131985,5245,216025,6876,323285,7681,201600,6290,156987,5264,45336,2672,37442,2762,1664393,8623,88497,3943,64571,3547,123727,4612,156047,4676,232604,6618,351142,6610,249476,6514,246297,5837,78164,3524,73868,3788,1061055,5884,98100,3918,145067,5131,237769,4577,163934,4736,159574,4239,136443,4057,53049,2844,41909,2828,11904,1103,13306,1349,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,349958,3511,12367,1877,2225,1026,1361,751,2032,1028,1641,805,3128,892,1606,658,234,208,140,202,0,281,0,281,115669,2516,5367,1439,2617,898,5925,1635,10519,1833,15039,1734,27143,2267,24377,2497,17374,2084,4044,839,3264,801,140981,2242,7877,1331,6240,1294,8800,1463,10681,1213,16872,1634,28606,2650,21473,2097,25430,2077,7859,1116,7143,1145,80941,2167,8016,1353,10393,1380,17739,1503,10686,1254,11294,1492,9583,1252,5555,1057,5340,982,1263,442,1072,421,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1162049,7807,52177,3475,10152,1836,4958,1252,10771,1873,8756,1514,8037,1393,6723,1274,1875,796,757,459,82,103,66,78,389364,6421,18149,2262,11013,1947,30597,3196,46884,3220,70080,4759,95708,4607,59780,3901,40397,2959,8878,1233,7878,1278,454349,4695,27176,2386,17451,2022,36627,3221,41964,2994,73164,3791,94307,3906,67257,3623,58250,3538,18584,1788,19569,1910,266159,3850,24234,2139,32886,2345,51479,2867,39149,2669,39496,2406,40234,2457,17268,1822,12906,1606,3642,759,4865,984,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,286759,2639,21891,1604,4196,1005,3076,1018,3988,883,3412,964,4071,1012,2406,796,536,432,153,182,53,92,0,216,90816,1891,3921,799,1727,537,8614,1329,11753,1599,15888,1464,24402,1912,14620,1527,7077,1247,1305,410,1509,536,106958,1414,5498,920,4553,919,8913,1155,11974,1340,16672,1571,25983,1814,15809,1377,11321,1254,2616,595,3619,869,67094,1239,8950,975,8929,974,13057,1212,9905,1060,10048,1145,9282,1081,2849,590,2930,751,607,308,537,404,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1931649,9060,87026,3748,19996,2553,7754,1406,18034,2134,13850,2129,14451,1838,9220,1465,2718,792,521,384,0,279,482,359,674926,6741,45380,3548,29601,2624,67267,4112,86868,4876,115297,4992,160693,6581,83726,3816,56435,3852,15944,2148,13715,1711,741608,5806,56224,3699,37944,3210,70749,3826,76931,3780,111372,5033,149590,5430,91882,4003,86793,4026,29527,2213,30596,2386,428089,3963,57818,3600,56147,3031,84350,3790,63882,3262,63468,3358,51678,2822,22437,1668,17071,1729,5094,914,6144,1019,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5939747,20798,316344,9366,70283,4928,31955,3237,61914,4455,50854,4523,48145,4075,35561,3275,11244,1696,5394,1242,473,376,521,412,2224931,15037,126684,6921,90849,5611,224951,7969,251947,8042,357583,10773,459332,10634,303844,7688,263709,8317,76147,4373,69885,4052,2246112,13036,129658,5212,92480,4582,178879,6184,201491,6709,294017,7840,430890,9530,311687,8018,341826,7806,126475,5440,138709,5212,1152360,8802,123744,5859,125633,4802,206197,5910,159868,6086,181537,5602,167397,4869,79438,4096,64926,3237,19904,1941,23716,1822,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,743229,5418,59038,2874,6492,1386,4136,1062,13595,1865,11980,1940,12663,1742,7281,1377,2051,707,840,577,0,255,0,255,298462,4831,10661,1765,8729,1806,23243,2392,33570,3283,54323,3546,83780,3876,43574,2717,28210,1938,7121,1286,5251,895,255838,3342,10265,1514,6553,1162,15886,2031,20132,1965,32645,2502,57333,2847,44201,2875,44637,2510,13585,1415,10601,1255,129891,2307,10040,1353,11125,1470,23137,1763,16732,1468,25661,1895,22408,1635,9298,1187,7191,1068,2389,703,1910,487,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,246251,2492,9763,1122,1354,463,919,453,1628,597,2324,760,2273,729,925,401,156,158,172,212,12,21,0,205,81251,1887,4242,1018,3508,907,7857,1286,8898,1220,16364,1836,18842,1681,11612,1238,7606,1051,1381,566,941,416,104419,1730,4181,838,4415,740,8795,1298,8946,1237,15460,1435,24477,1826,15576,1364,15508,1357,3923,836,3138,674,50818,1209,5682,861,6625,962,10036,979,6637,876,7479,995,6732,763,3435,640,2718,619,657,273,817,284,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2149196,9494,87074,4433,14173,2171,6768,1568,14778,2226,14544,2309,14569,1894,14120,2140,4734,1283,2533,770,392,322,463,436,760623,6856,23490,2632,16357,2173,43791,3169,65687,4431,110273,5216,180673,5927,125650,5247,117922,4888,40566,2849,36214,2524,854459,6930,34081,2960,23877,2324,51091,3548,57449,3864,98317,4485,157816,5149,122910,4631,158186,5349,73846,3986,76886,3698,447040,4957,38428,3150,45170,3063,72208,3626,59106,4039,64750,3318,68362,3018,38578,2554,32731,2009,13084,1627,14623,1574,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2093066,8381,97524,4039,14868,2097,8447,1426,14260,1833,16049,2043,18646,2156,16181,2171,5503,1375,2228,854,777,469,565,607,737670,7906,35655,2981,22635,2984,56765,3972,67339,4613,120605,5280,168310,6313,117116,5208,101317,5234,26689,2273,21239,2118,842051,6070,49353,3060,27363,2455,56918,3402,64339,3610,109426,4557,174401,5694,131876,4846,137645,4360,47345,2780,43385,2725,415821,4405,34875,2722,42039,2758,70236,3598,63456,2999,68870,3063,69078,3748,29471,2208,22993,1930,7309,1215,7494,1331,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,707231,5691,33128,2603,9744,1501,4675,1066,6733,1252,4676,1113,3733,1037,2291,909,837,480,366,288,73,124,0,261,222107,4060,23621,2370,13126,1820,27253,2836,30021,3232,38706,3132,46291,2618,24164,2775,14038,2112,2762,894,2125,644,276716,2992,24644,2110,15772,1634,36199,2334,32436,2422,44939,2920,55936,3017,34006,2666,23796,2010,4254,913,4734,1044,175280,2696,19488,1844,27475,2048,43606,2662,30027,2200,25290,1993,17296,1760,5986,978,4113,906,1080,420,919,393,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2011192,8267,109994,4133,15833,2179,11304,1641,21328,1948,17831,2168,23254,2509,15040,1727,3449,728,1177,458,692,470,86,136,688967,5191,23968,2205,20680,2166,49922,3283,74165,4054,114286,4950,187199,5267,116286,3928,74796,2883,14495,1499,13170,1388,777738,4898,33886,2209,23989,1893,53366,2918,64755,3202,111578,3720,185655,5381,130230,3751,116636,3991,30366,2041,27277,1968,434493,3538,36252,2225,55093,2677,92907,3228,70537,2799,71412,2779,59916,2778,22935,1515,16842,1273,4257,810,4342,805,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,193792,2606,15230,1553,2684,878,1269,555,3119,1057,3037,990,2263,800,1320,537,1084,626,454,398,0,259,0,259,61818,2071,2170,747,1473,718,6845,1296,7551,1409,11080,1487,16341,1796,7457,1233,5880,1215,1928,744,1093,518,79360,1461,3724,939,2112,612,6260,1219,7687,1185,11558,1286,18163,1523,13844,1340,11582,1247,2467,578,1963,655,37384,1012,2640,712,3852,882,7792,1150,6131,969,5944,938,5202,892,2791,669,2177,608,373,225,482,265,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
