GEO_ID,B18020A_001E,B18020A_001M,B18020A_002E,B18020A_002M,B18020A_003E,B18020A_003M,B18020A_004E,B18020A_004M,B18020A_005E,B18020A_005M,B18020A_006E,B18020A_006M,B18020A_007E,B18020A_007M,B18020A_008E,B18020A_008M,B18020A_009E,B18020A_009M,B18020A_010E,B18020A_010M,B18020A_011E,B18020A_011M,B18020A_012E,B18020A_012M,B18020A_013E,B18020A_013M,B18020A_014E,B18020A_014M,B18020A_015E,B18020A_015M,B18020A_016E,B18020A_016M,B18020A_017E,B18020A_017M,B18020A_018E,B18020A_018M,B18020A_019E,B18020A_019M,B18020A_020E,B18020A_020M,B18020A_021E,B18020A_021M,B18020A_022E,B18020A_022M,B18020A_023E,B18020A_023M,B18020A_024E,B18020A_024M,B18020A_025E,B18020A_025M,B18020A_026E,B18020A_026M,B18020A_027E,B18020A_027M,B18020A_028E,B18020A_028M,B18020A_029E,B18020A_029M,B18020A_030E,B18020A_030M,B18020A_031E,B18020A_031M,NAME,B18020A_001MA,B18020A_001EA,B18020A_002MA,B18020A_002EA,B18020A_003EA,B18020A_003MA,B18020A_004EA,B18020A_004MA,B18020A_005EA,B18020A_005MA,B18020A_006MA,B18020A_006EA,B18020A_007MA,B18020A_007EA,B18020A_008EA,B18020A_008MA,B18020A_009EA,B18020A_009MA,B18020A_010EA,B18020A_010MA,B18020A_011MA,B18020A_011EA,B18020A_012MA,B18020A_012EA,B18020A_013MA,B18020A_013EA,B18020A_014EA,B18020A_014MA,B18020A_015EA,B18020A_015MA,B18020A_016MA,B18020A_016EA,B18020A_017MA,B18020A_017EA,B18020A_018MA,B18020A_018EA,B18020A_019EA,B18020A_019MA,B18020A_020EA,B18020A_020MA,B18020A_021MA,B18020A_021EA,B18020A_022MA,B18020A_022EA,B18020A_023MA,B18020A_023EA,B18020A_024EA,B18020A_024MA,B18020A_025EA,B18020A_025MA,B18020A_026MA,B18020A_026EA,B18020A_027MA,B18020A_027EA,B18020A_028MA,B18020A_028EA,B18020A_029EA,B18020A_029MA,B18020A_030EA,B18020A_030MA,B18020A_031MA,B18020A_031EA,state
0400000US40,1721027,4566,285935,6984,138712,4713,32518,2609,15556,2013,16962,1900,106194,4619,45537,3251,60657,3175,147223,5047,30820,2679,13380,1946,17440,2123,116403,3944,39135,2781,77268,3747,1435092,8226,709979,5018,294751,3656,221151,4472,73600,3390,415228,4516,372572,4848,42656,2947,725113,6096,295859,3655,190425,5019,105434,4167,429254,4734,321213,5129,108041,4536,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2111056,7530,294532,10385,148231,6690,36269,3553,18016,2465,18253,2615,111962,5769,48094,3939,63868,4088,146301,6595,31355,3395,14806,2130,16549,2317,114946,5172,41328,3161,73618,4154,1816524,12200,903643,8240,361570,4996,273311,5869,88259,4770,542073,6317,466266,6506,75807,4255,912881,7322,352639,4257,232681,4083,119958,5111,560242,5582,414146,5832,146096,5319,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6747489,6953,828753,12842,419701,9100,98876,5069,45435,3696,53441,3622,320825,8175,123299,5444,197526,6012,409052,8643,79221,4424,29696,2898,49525,3618,329831,7144,110812,4946,219019,5817,5918736,14279,2927998,10411,1098078,7032,795853,9450,302225,7299,1829920,8392,1626715,9256,203205,6400,2990738,9445,1095109,6173,734165,7998,360944,7436,1895629,7097,1426997,10051,468632,8435,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,585642,3894,73628,4154,35697,2838,8632,1735,3207,959,5425,1377,27065,2335,9478,1568,17587,1718,37931,3057,8265,1661,3287,942,4978,1611,29666,2173,10300,1354,19366,2042,512014,5485,250187,3761,96935,2595,72240,3199,24695,2104,153252,2505,137425,3070,15827,2047,261827,3794,98557,2269,68920,3012,29637,2620,163270,2515,126988,3380,36282,2474,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1887682,5148,265112,8380,132495,6156,25704,3124,11735,2034,13969,2270,106791,4832,40393,3458,66398,3955,132617,4870,24561,2598,8717,1638,15844,2159,108056,4236,28895,2553,79161,3479,1622570,9090,799659,7127,311770,4138,235023,4930,76747,3575,487889,5089,432399,5293,55490,2934,822911,5450,316258,3679,206495,4615,109763,4552,506653,4563,370450,5631,136203,4958,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,435089,1722,42536,2602,22687,2040,5495,1233,3369,1140,2126,668,17192,1780,9903,1280,7289,1268,19849,1885,4710,977,2195,753,2515,664,15139,1773,6619,1000,8520,1242,392553,3186,196970,2533,78364,1822,62981,2355,15383,1858,118606,1894,108992,2210,9614,1334,195583,2000,76058,1433,56518,2072,19540,1783,119525,1888,100440,2260,19085,1745,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3137608,5875,516326,11662,251970,7349,56040,4169,23835,3019,32205,3610,195930,6628,69728,4134,126202,5811,264356,8170,51041,3762,16937,2339,34104,3165,213315,6715,60949,3777,152366,5497,2621282,12166,1301706,8577,526157,5723,394398,6232,131759,4772,775549,7071,687627,8459,87922,4162,1319576,8449,524198,4584,331369,6781,192829,5964,795378,7138,579898,7730,215480,5829,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10516882,31761,1235540,22937,611639,13454,153646,7747,69040,4789,84606,5537,457993,10242,211525,8350,246468,7020,623901,13506,129501,5930,49330,3298,80171,4789,494400,11594,179046,7766,315354,8741,9281342,37821,4633139,22316,1996517,16621,1480155,16911,516362,12085,2636622,14193,2381894,14558,254728,7774,4648203,19372,1953998,11067,1147382,14757,806616,13264,2694205,12556,1910020,13744,784185,11124,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1423266,6389,152783,5048,74057,3742,26778,2750,17281,2225,9497,1360,47279,2547,24628,1894,22651,2198,78726,3769,23291,2245,12272,1905,11019,1525,55435,3008,24052,2328,31383,2422,1270483,7717,637302,5255,325810,4407,268083,4831,57727,4124,311492,3531,284022,3969,27470,2405,633181,5009,325638,3360,210469,5325,115169,5350,307543,3553,219421,4598,88122,3883,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,407814,942,56780,3182,26946,2064,7082,1024,3802,851,3280,718,19864,1612,9256,1062,10608,1393,29834,2099,8126,1265,3625,949,4501,973,21708,1776,8471,1167,13237,1583,351034,3215,174755,2279,64915,1166,48423,1916,16492,1580,109840,1771,98183,2048,11657,1249,176279,2181,62587,1479,43853,2069,18734,1647,113692,1870,92839,2357,20853,1529,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3550883,8613,389173,9314,196757,6222,44164,3098,21142,2169,23022,2706,152593,5885,61598,3709,90995,4584,192416,6212,38527,2587,18005,1991,20522,1958,153889,6046,49967,3336,103922,4962,3161710,12481,1547480,8936,587312,7112,437638,7430,149674,5521,960168,6810,869259,7851,90909,4180,1614230,7799,603532,4785,406855,6994,196677,6522,1010698,6668,764516,7727,246182,5839,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3432607,9123,474772,10366,241834,7246,60230,4492,28675,2935,31555,3420,181604,6521,78332,3715,103272,5233,232938,6824,49911,3972,20009,2423,29902,3013,183027,5640,66324,3801,116703,4843,2957835,13261,1469559,9782,566148,6375,418180,7213,147968,5407,903411,7012,792784,7575,110627,4190,1488276,8075,570774,5170,376372,6962,194402,6557,917502,5667,678123,8070,239379,6856,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1122653,2243,232094,7203,117383,4922,22308,2480,8201,1506,14107,2083,95075,3849,26853,2359,68222,3263,114711,4278,21978,1890,6093,1350,15885,1608,92733,4204,21690,2146,71043,3760,890559,7482,439129,5136,182846,3171,127388,3619,55458,3150,256283,3880,220091,4384,36192,2573,451430,4533,178894,2835,102954,3780,75940,3671,272536,4279,189859,4472,82677,4224,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3215481,5082,326971,8556,168947,5196,44221,3532,24670,2692,19551,2202,124726,4836,57915,3308,66811,3742,158024,5654,37335,2566,18571,1838,18764,1812,120689,4419,52324,3167,68365,2887,2888510,9495,1451722,5942,558229,4341,436824,5438,121405,4184,893493,5155,796753,6093,96740,3924,1436788,6022,539159,3520,406895,4894,132264,4428,897629,4394,723220,6025,174409,4245,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,312542,2148,39687,3151,20150,2020,3870,1101,2462,909,1408,564,16280,1766,7938,1132,8342,1367,19537,1982,3976,1183,1978,860,1998,773,15561,1531,7179,1206,8382,1284,272855,3425,138639,2311,56949,1670,45970,2093,10979,1410,81690,1867,75517,2065,6173,1180,134216,2329,53160,1685,37351,1710,15809,1614,81056,1771,64595,1881,16461,1424,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1864526,13053,413849,10761,198649,6263,46872,3666,12812,1503,34060,3246,151777,4600,35922,2740,115855,4139,215200,6783,38708,3035,10903,1560,27805,2704,176492,5253,32659,2519,143833,4735,1450677,15046,678444,8677,338398,6171,175718,5850,162680,5820,340046,5767,247345,5822,92701,3362,772233,8827,360158,5298,145923,5280,214235,5902,412075,6535,210741,6527,201334,5941,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
