GEO_ID,B14005_001E,B14005_001M,B14005_002E,B14005_002M,B14005_003E,B14005_003M,B14005_004E,B14005_004M,B14005_005E,B14005_005M,B14005_006E,B14005_006M,B14005_007E,B14005_007M,B14005_008E,B14005_008M,B14005_009E,B14005_009M,B14005_010E,B14005_010M,B14005_011E,B14005_011M,B14005_012E,B14005_012M,B14005_013E,B14005_013M,B14005_014E,B14005_014M,B14005_015E,B14005_015M,B14005_016E,B14005_016M,B14005_017E,B14005_017M,B14005_018E,B14005_018M,B14005_019E,B14005_019M,B14005_020E,B14005_020M,B14005_021E,B14005_021M,B14005_022E,B14005_022M,B14005_023E,B14005_023M,B14005_024E,B14005_024M,B14005_025E,B14005_025M,B14005_026E,B14005_026M,B14005_027E,B14005_027M,B14005_028E,B14005_028M,B14005_029E,B14005_029M,NAME,B14005_001MA,B14005_001EA,B14005_002EA,B14005_002MA,B14005_003EA,B14005_003MA,B14005_004MA,B14005_004EA,B14005_005MA,B14005_005EA,B14005_006MA,B14005_006EA,B14005_007MA,B14005_007EA,B14005_008EA,B14005_008MA,B14005_009EA,B14005_009MA,B14005_010MA,B14005_010EA,B14005_011MA,B14005_011EA,B14005_012MA,B14005_012EA,B14005_013EA,B14005_013MA,B14005_014EA,B14005_014MA,B14005_015MA,B14005_015EA,B14005_016MA,B14005_016EA,B14005_017EA,B14005_017MA,B14005_018MA,B14005_018EA,B14005_019EA,B14005_019MA,B14005_020EA,B14005_020MA,B14005_021MA,B14005_021EA,B14005_022EA,B14005_022MA,B14005_023MA,B14005_023EA,B14005_024EA,B14005_024MA,B14005_025EA,B14005_025MA,B14005_026MA,B14005_026EA,B14005_027MA,B14005_027EA,B14005_028EA,B14005_028MA,B14005_029EA,B14005_029MA,state
0400000US47,332307,5658,172954,4233,140698,4295,37668,2889,15001,2103,88029,4170,32256,2637,19588,2566,11675,1851,3559,1231,4354,1030,12668,1619,5369,1226,2499,756,4800,1105,159353,3392,132467,3994,43283,2939,10324,1365,78860,3236,26886,2318,19269,2037,10589,1810,2851,783,5829,1277,7617,1346,2174,724,1247,504,4196,1066,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1407924,11749,723160,7868,578922,9638,155318,5947,54626,3363,368978,9792,144238,6719,80059,5040,51571,4152,12832,1924,15656,1995,64179,4130,32411,3335,9749,1962,22019,2452,684764,7833,568985,7436,167236,6757,45246,3569,356503,7123,115779,5979,75074,4375,36617,3104,12102,1938,26355,2410,40705,3854,11419,1752,7096,1454,22190,2770,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,166417,3343,80994,2374,64727,2369,27101,1952,4602,884,33024,2140,16267,1661,10989,1420,8097,1265,811,420,2081,542,5278,1141,3464,991,880,386,934,373,85423,2193,71456,2380,33898,2234,5805,1054,31753,2056,13967,1787,9387,1402,7061,1254,871,497,1455,518,4580,1273,2358,1013,857,455,1365,580,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,39909,1179,20242,916,16900,990,6102,1016,1276,383,9522,931,3342,687,2310,608,1546,542,256,182,508,394,1032,452,743,379,0,205,289,204,19667,906,17115,1013,8195,885,738,329,8182,1072,2552,813,1982,720,1471,584,232,211,279,208,570,336,172,152,0,205,398,304,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,441045,6918,229528,4691,184784,4804,55999,3400,14903,1952,113882,3902,44744,2908,30670,2241,23553,2168,3280,996,3837,1039,14074,2135,6670,1603,2504,823,4900,1034,211517,5012,184403,4975,66209,4165,10049,1204,108145,3969,27114,2606,18143,2231,11886,1754,2891,965,3366,802,8971,1575,2893,1002,2220,781,3858,1029,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,362990,5078,188610,4085,155276,3943,46525,3321,14281,1744,94470,3642,33334,3099,20073,2636,13702,2026,3402,1144,2969,939,13261,2000,6205,1387,2279,812,4777,1065,174380,2794,148657,3366,48829,2792,13621,1754,86207,3235,25723,1805,16046,1377,9772,1251,2753,926,3521,931,9677,1399,3559,1047,1371,669,4747,969,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,96799,3320,51476,2354,41653,2224,11011,1397,3658,697,26984,1925,9823,1621,5249,1234,2847,956,1161,631,1241,596,4574,1116,1532,748,874,466,2168,711,45323,2244,38234,2184,12018,1378,1383,568,24833,1737,7089,1305,3640,943,2094,795,361,308,1185,432,3449,911,1148,505,956,459,1345,503,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,322829,3946,167555,2746,142158,3150,58031,2846,15914,1646,68213,3037,25397,1962,16340,1552,11048,1274,2554,738,2738,725,9057,1658,3753,986,1558,679,3746,920,155274,2781,133856,3060,66514,2815,12032,1336,55310,2420,21418,1968,14544,1616,10295,1182,1486,467,2763,997,6874,1195,2485,727,1171,465,3218,944,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,29340,1770,15728,1381,12935,1223,6132,1049,467,259,6336,1062,2793,775,1705,511,1280,487,93,79,332,209,1088,621,689,501,114,135,285,281,13612,1234,11124,1232,5499,1002,980,541,4645,814,2488,706,1549,643,1395,626,0,259,154,154,939,413,174,188,0,259,765,370,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,235390,3652,120674,2612,94537,2758,5804,915,8195,1255,80538,2567,26137,1728,13817,1479,5343,989,2992,846,5482,1009,12320,1469,2546,783,2569,669,7205,1047,114716,2690,96248,3002,6511,1082,8658,1386,81079,3007,18468,2049,10565,1391,2488,568,2593,814,5484,1114,7903,1512,591,373,1158,613,6154,1351,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
