GEO_ID,C17013_001E,C17013_001M,C17013_002E,C17013_002M,C17013_003E,C17013_003M,C17013_004E,C17013_004M,C17013_005E,C17013_005M,C17013_006E,C17013_006M,C17013_007E,C17013_007M,C17013_008E,C17013_008M,C17013_009E,C17013_009M,C17013_010E,C17013_010M,C17013_011E,C17013_011M,NAME,C17013_001EA,C17013_001MA,C17013_002MA,C17013_002EA,C17013_003MA,C17013_003EA,C17013_004EA,C17013_004MA,C17013_005EA,C17013_005MA,C17013_006EA,C17013_006MA,C17013_007MA,C17013_007EA,C17013_008MA,C17013_008EA,C17013_009EA,C17013_009MA,C17013_010EA,C17013_010MA,C17013_011EA,C17013_011MA,state
0400000US42,3174335,14958,261820,8126,102104,5739,114571,6129,36209,2833,8936,1460,2912515,15198,1412935,12468,1194167,13338,276667,7194,28746,2089,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,262352,4899,20335,2202,7709,1507,9403,1564,2825,968,398,423,242017,5158,108753,3812,104823,4388,26331,2469,2110,720,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1122724,10881,133563,5870,48031,3503,65220,4399,16838,2228,3474,1066,989161,10553,490574,8221,404184,8777,86946,5044,7457,1306,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,205964,3745,17288,1722,7178,1088,5936,939,3156,977,1018,453,188676,3606,100615,3098,67200,2831,19365,1679,1496,449,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1597016,14242,198371,7192,80839,4554,83171,4735,28135,3123,6226,1499,1398645,14379,687023,11583,583536,10329,115855,4839,12231,1741,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5686517,26097,758920,13266,213564,6789,344214,9708,161089,7340,40053,3855,4927597,26315,2085353,17152,2113547,18301,639096,11403,89601,4195,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,614705,7570,47949,3421,14478,2042,19591,2127,11166,1652,2714,762,566756,7618,220565,5540,215321,5263,106943,4732,23927,2059,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162721,4031,10965,1382,4031,823,5772,1149,1088,505,74,52,151756,3835,77794,2768,60368,2815,12720,1398,874,375,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1939891,13414,131718,6055,53089,3859,58446,4219,16870,2245,3313,907,1808173,13397,831462,11671,782474,10626,174847,5863,19390,2044,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1595147,11686,127775,5616,45819,3537,57204,3822,19360,2232,5392,1241,1467372,10953,717173,10559,587179,9183,141100,4829,21920,2398,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,502381,8278,63781,3822,26950,2597,27281,2737,8045,1367,1505,621,438600,8484,229468,6473,175907,6461,31478,2870,1747,604,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1456314,10842,106719,4531,39249,2781,45965,3542,16720,2082,4785,1085,1349595,11109,678305,9477,524224,9038,132680,4505,14386,1654,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,136835,3589,8624,1448,4203,1127,2914,872,1385,571,122,121,128211,3791,66284,3340,49751,3078,10871,1885,1305,529,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,939600,8997,391102,8928,139184,4858,182165,6196,59687,3787,10066,1357,548498,8588,219318,5781,268349,7468,55856,3759,4975,854,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
