GEO_ID,C23001_001E,C23001_001M,C23001_002E,C23001_002M,C23001_003E,C23001_003M,C23001_004E,C23001_004M,C23001_005E,C23001_005M,C23001_006E,C23001_006M,C23001_007E,C23001_007M,C23001_008E,C23001_008M,C23001_009E,C23001_009M,C23001_010E,C23001_010M,C23001_011E,C23001_011M,C23001_012E,C23001_012M,C23001_013E,C23001_013M,C23001_014E,C23001_014M,C23001_015E,C23001_015M,C23001_016E,C23001_016M,C23001_017E,C23001_017M,C23001_018E,C23001_018M,C23001_019E,C23001_019M,C23001_020E,C23001_020M,C23001_021E,C23001_021M,C23001_022E,C23001_022M,C23001_023E,C23001_023M,C23001_024E,C23001_024M,C23001_025E,C23001_025M,C23001_026E,C23001_026M,C23001_027E,C23001_027M,C23001_028E,C23001_028M,C23001_029E,C23001_029M,C23001_030E,C23001_030M,C23001_031E,C23001_031M,C23001_032E,C23001_032M,C23001_033E,C23001_033M,C23001_034E,C23001_034M,C23001_035E,C23001_035M,C23001_036E,C23001_036M,C23001_037E,C23001_037M,C23001_038E,C23001_038M,C23001_039E,C23001_039M,C23001_040E,C23001_040M,C23001_041E,C23001_041M,C23001_042E,C23001_042M,C23001_043E,C23001_043M,C23001_044E,C23001_044M,C23001_045E,C23001_045M,C23001_046E,C23001_046M,C23001_047E,C23001_047M,C23001_048E,C23001_048M,C23001_049E,C23001_049M,C23001_050E,C23001_050M,C23001_051E,C23001_051M,C23001_052E,C23001_052M,C23001_053E,C23001_053M,C23001_054E,C23001_054M,C23001_055E,C23001_055M,C23001_056E,C23001_056M,C23001_057E,C23001_057M,C23001_058E,C23001_058M,C23001_059E,C23001_059M,C23001_060E,C23001_060M,C23001_061E,C23001_061M,C23001_062E,C23001_062M,C23001_063E,C23001_063M,C23001_064E,C23001_064M,C23001_065E,C23001_065M,C23001_066E,C23001_066M,C23001_067E,C23001_067M,C23001_068E,C23001_068M,C23001_069E,C23001_069M,C23001_070E,C23001_070M,C23001_071E,C23001_071M,C23001_072E,C23001_072M,C23001_073E,C23001_073M,C23001_074E,C23001_074M,C23001_075E,C23001_075M,C23001_076E,C23001_076M,C23001_077E,C23001_077M,C23001_078E,C23001_078M,C23001_079E,C23001_079M,C23001_080E,C23001_080M,C23001_081E,C23001_081M,C23001_082E,C23001_082M,C23001_083E,C23001_083M,C23001_084E,C23001_084M,C23001_085E,C23001_085M,C23001_086E,C23001_086M,C23001_087E,C23001_087M,C23001_088E,C23001_088M,C23001_089E,C23001_089M,C23001_090E,C23001_090M,C23001_091E,C23001_091M,C23001_092E,C23001_092M,C23001_093E,C23001_093M,NAME,C23001_001MA,C23001_001EA,C23001_002MA,C23001_002EA,C23001_003MA,C23001_003EA,C23001_004MA,C23001_004EA,C23001_005MA,C23001_005EA,C23001_006MA,C23001_006EA,C23001_007MA,C23001_007EA,C23001_008EA,C23001_008MA,C23001_009MA,C23001_009EA,C23001_010MA,C23001_010EA,C23001_011MA,C23001_011EA,C23001_012EA,C23001_012MA,C23001_013EA,C23001_013MA,C23001_014EA,C23001_014MA,C23001_015MA,C23001_015EA,C23001_016MA,C23001_016EA,C23001_017MA,C23001_017EA,C23001_018MA,C23001_018EA,C23001_019EA,C23001_019MA,C23001_020MA,C23001_020EA,C23001_021MA,C23001_021EA,C23001_022EA,C23001_022MA,C23001_023EA,C23001_023MA,C23001_024EA,C23001_024MA,C23001_025MA,C23001_025EA,C23001_026MA,C23001_026EA,C23001_027MA,C23001_027EA,C23001_028MA,C23001_028EA,C23001_029MA,C23001_029EA,C23001_030MA,C23001_030EA,C23001_031MA,C23001_031EA,C23001_032EA,C23001_032MA,C23001_033EA,C23001_033MA,C23001_034EA,C23001_034MA,C23001_035MA,C23001_035EA,C23001_036MA,C23001_036EA,C23001_037EA,C23001_037MA,C23001_038MA,C23001_038EA,C23001_039MA,C23001_039EA,C23001_040MA,C23001_040EA,C23001_041MA,C23001_041EA,C23001_042EA,C23001_042MA,C23001_043EA,C23001_043MA,C23001_044EA,C23001_044MA,C23001_045MA,C23001_045EA,C23001_046MA,C23001_046EA,C23001_047MA,C23001_047EA,C23001_048EA,C23001_048MA,C23001_049MA,C23001_049EA,C23001_050MA,C23001_050EA,C23001_051MA,C23001_051EA,C23001_052MA,C23001_052EA,C23001_053MA,C23001_053EA,C23001_054MA,C23001_054EA,C23001_055EA,C23001_055MA,C23001_056EA,C23001_056MA,C23001_057MA,C23001_057EA,C23001_058MA,C23001_058EA,C23001_059MA,C23001_059EA,C23001_060EA,C23001_060MA,C23001_061EA,C23001_061MA,C23001_062MA,C23001_062EA,C23001_063MA,C23001_063EA,C23001_064MA,C23001_064EA,C23001_065EA,C23001_065MA,C23001_066EA,C23001_066MA,C23001_067MA,C23001_067EA,C23001_068MA,C23001_068EA,C23001_069MA,C23001_069EA,C23001_070EA,C23001_070MA,C23001_071EA,C23001_071MA,C23001_072MA,C23001_072EA,C23001_073MA,C23001_073EA,C23001_074MA,C23001_074EA,C23001_075MA,C23001_075EA,C23001_076EA,C23001_076MA,C23001_077EA,C23001_077MA,C23001_078MA,C23001_078EA,C23001_079MA,C23001_079EA,C23001_080MA,C23001_080EA,C23001_081EA,C23001_081MA,C23001_082EA,C23001_082MA,C23001_083MA,C23001_083EA,C23001_084MA,C23001_084EA,C23001_085MA,C23001_085EA,C23001_086MA,C23001_086EA,C23001_087EA,C23001_087MA,C23001_088EA,C23001_088MA,C23001_089MA,C23001_089EA,C23001_090MA,C23001_090EA,C23001_091MA,C23001_091EA,C23001_092EA,C23001_092MA,C23001_093EA,C23001_093MA,state
0400000US13,7187358,5814,3499868,5434,292473,6200,130944,6112,8749,1577,122195,5951,87993,5143,34202,3417,161529,6524,343102,5387,266597,6871,18472,2106,248125,6996,215339,6602,32786,3479,76505,4717,1408015,6487,1240728,8607,26206,2625,1214522,8554,1156403,9713,58119,4884,167287,6369,640912,3911,538726,5163,1877,646,536849,5199,517244,5635,19605,2408,102186,4814,445056,2280,303156,4507,87,105,303069,4496,289939,4791,13130,1737,141900,4290,230108,2492,67332,3269,65009,3095,2323,812,162776,3503,140202,2152,11428,1394,11018,1391,410,267,128774,2466,3687490,4933,274913,6325,112765,5217,1154,553,111611,5229,86716,5005,24895,2868,162148,5208,308620,5262,216867,6211,1761,642,215106,6236,186273,6420,28833,3702,91753,5014,1403297,6063,1056583,8732,3539,1100,1053044,8707,977362,9202,75682,4214,346714,10097,675875,4081,494329,6304,481,303,493848,6251,467485,6715,26363,3154,181546,5524,488216,2410,257822,5304,0,292,257822,5304,249526,5490,8296,1549,230394,5164,275753,2646,48440,3042,47207,2921,1233,455,227313,3847,260816,1941,8871,1404,8729,1368,142,150,251945,2487,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1023610,1945,506928,1466,36022,1594,17095,1583,3399,878,13696,1548,11329,1374,2367,639,18927,1772,50879,1435,41326,1743,11395,1482,29931,1750,27434,1894,2497,912,9553,1318,180877,1399,164299,2349,16908,1834,147391,3037,139807,3275,7584,1485,16578,2081,90470,760,78570,1961,829,340,77741,1919,75810,1882,1931,724,11900,1749,71391,578,50368,1838,29,48,50339,1842,48370,1812,1969,697,21023,1708,38860,427,12846,1372,12662,1337,184,195,26014,1310,38429,500,2124,581,1993,584,131,124,36305,818,516682,1505,32499,1744,12427,1450,179,176,12248,1442,10883,1492,1365,506,20072,1799,41191,965,31175,1556,1642,585,29533,1658,26918,1691,2615,851,10016,1413,175778,1237,136317,3188,2657,737,133660,3292,129128,3499,4532,1176,39461,2921,92555,1138,72529,1899,141,131,72388,1897,70542,1939,1846,602,20026,1730,72936,654,45427,1746,371,173,45056,1742,44308,1788,748,378,27509,1786,45897,430,8805,1326,8667,1328,138,145,37092,1322,55826,576,2587,673,2543,671,44,74,53239,868,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1115916,2107,557445,2258,45458,2426,24478,2018,48,80,24430,2020,19768,1904,4662,988,20980,1614,56890,1748,48186,1898,1634,822,46552,2050,43026,2285,3526,978,8704,1341,200574,1951,179789,3075,2664,828,177125,3157,170443,3291,6682,1297,20785,2213,101769,1293,88706,2110,496,432,88210,2199,85174,2423,3036,921,13063,1686,76367,861,51864,1822,150,166,51714,1819,49848,1895,1866,555,24503,1768,43383,679,11794,1093,11247,1033,547,351,31589,1171,33004,447,2697,683,2560,673,137,174,30307,778,558471,1788,43302,1848,24926,1813,72,94,24854,1809,20525,1651,4329,843,18376,1679,51063,1493,38340,2004,183,155,38157,1984,35480,1823,2677,995,12723,1606,191557,1836,137799,3253,358,245,137441,3265,130438,3533,7003,1474,53758,3566,102834,1349,76997,2322,127,165,76870,2308,74341,2414,2529,610,25837,2063,76711,978,40923,1917,0,253,40923,1917,39708,1893,1215,383,35788,1985,46081,868,7156,1147,6985,1142,171,149,38925,1270,46923,555,1095,392,1095,392,0,253,45828,694,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9982258,5848,4860034,4778,391700,5363,180155,5341,3221,752,176934,5381,132491,4405,44443,3365,211545,5390,463505,3399,358503,5487,4911,1019,353592,5639,308387,6065,45205,3196,105002,5173,1844097,3980,1653894,8509,5712,1061,1648182,8627,1549982,8928,98200,5764,190203,7742,907438,2405,794204,5271,841,387,793363,5275,753599,5683,39764,3053,113234,4464,624038,1843,446606,6010,40,64,446566,6009,427131,6611,19435,2024,177432,5647,350028,1269,97309,3583,92861,3623,4448,898,252719,3509,279228,1112,25736,2207,24804,2132,932,374,253492,2521,5122224,4396,359191,4331,171597,5644,652,482,170945,5610,132604,5098,38341,3113,187594,5472,441732,3367,331250,5522,1022,654,330228,5527,291210,5452,39018,3137,110482,4882,1805344,3008,1363757,9805,1745,654,1362012,9880,1271670,10545,90342,4501,441587,9537,938600,2348,724742,5737,179,144,724563,5721,685704,5743,38859,3172,213858,5561,674240,1654,396218,6252,0,261,396218,6252,379625,6187,16593,1607,278022,6039,419996,1568,90519,3072,86766,3151,3753,897,329477,3355,483121,1558,19882,1977,19024,1987,858,410,463239,2346,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4918223,4087,2393078,3826,190823,3564,92872,3298,149,253,92723,3308,71769,3439,20954,1802,97951,3468,225430,3406,171975,3401,1061,553,170914,3355,150357,3784,20557,2558,53455,2975,872256,3528,786386,4821,3151,849,783235,4914,735755,5924,47480,3875,85870,4460,457689,2333,404930,3624,210,254,404720,3609,385731,3755,18989,2224,52759,3418,324861,1553,222827,3784,86,101,222741,3779,213148,3949,9593,1367,102034,3610,181601,1145,49089,2680,47467,2733,1622,490,132512,2735,140418,738,13227,1639,12588,1620,639,331,127191,1815,2525145,4245,176902,3576,86529,3459,60,101,86469,3450,68713,3190,17756,2027,90373,3923,214314,3024,157842,4451,0,263,157842,4451,141048,4117,16794,1998,56472,3676,859780,3503,660895,7195,589,396,660306,7243,617264,7759,43042,3558,198885,6469,469103,2436,361838,4499,197,193,361641,4503,343689,5002,17952,1742,107265,4576,346073,1685,201372,4210,0,263,201372,4210,194377,4118,6995,1171,144701,4255,215643,1150,41255,2386,40425,2390,830,371,174388,2422,243330,1122,8648,1220,8123,1172,525,298,234682,1641,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2352098,2676,1148283,2530,93114,2450,53436,2591,30,49,53406,2589,44788,2615,8618,1359,39678,2539,113987,2188,93880,2675,235,209,93645,2667,87749,2698,5896,1130,20107,1766,381109,2373,351780,3225,1184,572,350596,3272,334174,3677,16422,2361,29329,1990,221303,1404,198145,2195,197,150,197948,2186,191603,2410,6345,1014,23158,2024,158997,892,115965,2055,12,19,115953,2056,112949,1970,3004,664,43032,2166,94469,635,33371,1624,32251,1583,1120,402,61098,1620,85304,554,10511,1290,10288,1251,223,166,74793,1363,1203815,2285,85306,2321,52964,2481,0,221,52964,2481,45295,2311,7669,1245,32342,1653,107665,2170,87976,2998,35,77,87941,3002,81765,3191,6176,1340,19689,2198,372906,2020,308763,3902,224,250,308539,3913,294435,3946,14104,1898,64143,3346,220546,1592,182280,2356,59,100,182221,2377,175735,2532,6486,1258,38266,2315,161792,956,103507,2427,0,221,103507,2427,101392,2370,2115,608,58285,2525,110940,1047,27458,1813,26193,1781,1265,510,83482,2051,144660,720,6516,913,6442,912,74,81,138144,1097,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2149295,2795,1056284,2627,86649,3086,48059,2881,1116,412,46943,2846,38089,2537,8854,1379,38590,2293,112105,2999,93048,3119,4263,754,88785,3228,80934,3024,7851,1676,19057,2288,368203,2956,335512,3619,7416,1277,328096,3801,314228,3901,13868,1771,32691,2554,200592,2072,180403,2181,1029,435,179374,2192,173702,2379,5672,915,20189,1768,140022,1168,103285,2499,143,158,103142,2517,99392,2761,3750,677,36737,2496,79467,1017,30310,1722,29643,1734,667,332,49157,1671,69246,1284,8925,1248,8675,1231,250,152,60321,1721,1093011,2465,78730,2515,45979,2536,0,237,45979,2536,38644,2339,7335,1176,32751,2397,100626,2469,79084,2988,973,454,78111,3025,71254,3117,6857,1263,21542,2026,361123,2786,285471,3782,1318,683,284153,3706,269363,4329,14790,1881,75652,3331,200455,1774,161277,2189,85,100,161192,2197,155910,2496,5282,1031,39178,2358,145126,1221,91681,2305,0,237,91681,2305,89515,2384,2166,623,53445,2321,90598,1065,19886,1557,19399,1474,487,223,70712,1791,116353,1012,4900,889,4849,879,51,81,111453,1298,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3322176,3831,1606648,3782,119515,3857,56978,3244,1548,397,55430,3172,42251,2528,13179,1858,62537,3045,142766,3751,111218,3978,3721,749,107497,3928,91900,4106,15597,1949,31548,2861,592707,2965,509497,5101,6155,1146,503342,4911,473810,6232,29532,3012,83210,4833,302446,1864,238327,3334,528,322,237799,3326,229394,3485,8405,1024,64119,3145,227834,1311,129644,2762,280,353,129364,2761,124145,2783,5219,966,98190,2693,129472,1003,33914,2059,32922,2112,992,423,95558,2306,91908,850,6844,977,6709,960,135,132,85064,1117,1715528,3489,112965,3456,51424,2911,124,110,51300,2912,40745,2367,10555,1704,61541,3451,134158,3195,97105,3387,258,176,96847,3415,84106,3224,12741,1827,37053,2806,592790,2910,434754,7278,737,393,434017,7303,403613,7439,30404,2512,158036,6389,316486,2002,215597,4414,113,140,215484,4414,206932,4725,8552,1150,100889,3797,245206,1458,117847,3526,50,86,117797,3535,114305,3625,3492,799,127359,3391,156094,1206,23862,1742,23319,1700,543,325,132232,2149,157829,1186,4459,821,4459,821,0,267,153370,1444,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3324620,4272,1590723,3578,131797,3822,59744,3864,1180,544,58564,3860,44292,3129,14272,2208,72053,4132,164138,3117,120643,4210,3442,594,117201,4117,103133,3749,14068,2034,43495,3203,562094,4288,474067,5405,7807,1431,466260,5199,437969,5732,28291,2841,88027,4119,299039,2518,239554,4231,627,251,238927,4217,224275,4368,14652,1829,59485,3381,218286,1604,134808,2918,0,267,134808,2918,127830,2678,6978,1488,83478,2880,125222,1814,32454,2348,31325,2332,1129,368,92768,2667,90147,1407,7679,1018,7642,1021,37,51,82468,1648,1733897,3295,138299,4383,57426,3591,142,229,57284,3611,43078,3184,14206,1804,80873,3833,155868,3433,108999,4073,757,381,108242,4031,94126,3826,14116,1907,46869,3284,576395,3681,421536,6038,1212,569,420324,6001,389781,6099,30543,2868,154859,6191,317320,2156,218795,4184,57,76,218738,4178,206637,4428,12101,1690,98525,4178,238510,1483,119531,3644,0,267,119531,3644,113782,3346,5749,1276,118979,3585,153369,1653,26110,2534,25136,2452,974,387,127259,2905,154136,1418,5112,1268,4890,1252,222,183,149024,1980,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1077592,2093,520699,1572,36611,1433,18950,1317,152,251,18798,1309,15303,1383,3495,735,17661,1539,41971,885,34305,1505,1328,577,32977,1704,28915,1871,4062,885,7666,1295,170711,962,154175,1840,2398,872,151777,2257,145167,2523,6610,1095,16536,1744,106300,646,91460,1804,399,373,91061,1804,87444,1888,3617,761,14840,1721,82906,622,57355,1731,16,27,57339,1731,54699,1861,2640,683,25551,1636,46215,313,12905,1066,12843,1072,62,59,33310,1099,35985,221,3147,456,3034,461,113,129,32838,529,556893,1557,35665,1362,19712,1522,0,223,19712,1522,16241,1207,3471,977,15953,1284,40017,1044,31494,1408,23,42,31471,1402,29164,1491,2307,701,8523,1266,175370,903,133377,2867,154,248,133223,2784,126574,2981,6649,1188,41993,2732,111454,845,87334,2116,0,223,87334,2116,84900,2145,2434,554,24120,1896,84153,406,50163,1648,0,223,50163,1648,49136,1639,1027,347,33990,1648,52102,323,9538,1351,8995,1256,543,393,42564,1320,58132,247,2354,563,2318,560,36,42,55778,632,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4419589,3757,2104727,3235,168739,3186,78492,3200,232,203,78260,3214,62871,2925,15389,1771,90247,3455,185682,2545,149207,3431,2259,855,146948,3392,129481,3500,17467,2326,36475,2734,778200,3471,701776,5205,13525,1959,688251,5718,663021,6612,25230,2681,76424,4036,412857,2265,363677,3306,1413,478,362264,3358,349753,3285,12511,1782,49180,3022,289289,1004,212236,3732,146,142,212090,3741,204255,3887,7835,1206,77053,3512,155450,1227,50029,2498,48794,2548,1235,451,105421,2515,114510,1143,10450,1328,10380,1309,70,115,104060,1612,2314862,2618,162040,3058,75465,3454,319,221,75146,3481,61998,3639,13148,2245,86575,3803,185616,2065,147094,4032,1366,658,145728,3993,130108,4468,15620,2452,38522,3360,820570,2819,664176,5978,3387,901,660789,6107,626876,6482,33913,3589,156394,6072,447882,1874,356698,4442,109,132,356589,4453,345834,4584,10755,1992,91184,3941,321382,1387,201784,4578,0,277,201784,4578,195755,4332,6029,1151,119598,4621,186246,1426,40465,2497,38851,2428,1614,631,145781,2719,191126,1369,8166,1144,7999,1136,167,165,182960,1636,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5162519,3266,2464728,3048,182132,3211,82118,3900,169,160,81949,3883,64241,3403,17708,1971,100014,3669,227360,2349,166885,4082,787,470,166098,4101,145293,4198,20805,2120,60475,3950,895110,3102,808012,5899,3311,774,804701,6035,764178,7032,40523,3313,87098,4722,474654,1771,419399,4021,380,240,419019,4034,402561,4788,16458,2031,55255,3607,336743,1292,249089,3726,0,277,249089,3726,238338,3894,10751,1519,87654,3895,186541,1188,58171,2660,55590,2646,2581,545,128370,2980,162188,1246,13631,1491,13021,1436,610,323,148557,1726,2697791,2990,180853,3138,91556,3338,24,40,91532,3342,76625,2842,14907,1671,89297,3918,226613,2154,168581,4406,87,112,168494,4434,153026,4623,15468,2069,58032,3842,914895,2597,715799,6136,678,384,715121,6105,683236,6635,31885,2781,199096,6162,497985,1681,404357,3751,52,85,404305,3744,387124,3758,17181,2003,93628,3646,369288,1159,239830,3734,0,277,239830,3734,230812,3726,9018,1328,129458,3937,225510,1256,48195,2659,46620,2593,1575,535,177315,2903,282647,1214,10528,1315,10372,1318,156,150,272119,1780,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
