GEO_ID,B18023_001E,B18023_001M,B18023_002E,B18023_002M,B18023_003E,B18023_003M,B18023_004E,B18023_004M,B18023_005E,B18023_005M,B18023_006E,B18023_006M,B18023_007E,B18023_007M,B18023_008E,B18023_008M,B18023_009E,B18023_009M,B18023_010E,B18023_010M,B18023_011E,B18023_011M,B18023_012E,B18023_012M,B18023_013E,B18023_013M,B18023_014E,B18023_014M,B18023_015E,B18023_015M,B18023_016E,B18023_016M,B18023_017E,B18023_017M,B18023_018E,B18023_018M,B18023_019E,B18023_019M,B18023_020E,B18023_020M,B18023_021E,B18023_021M,B18023_022E,B18023_022M,B18023_023E,B18023_023M,B18023_024E,B18023_024M,B18023_025E,B18023_025M,B18023_026E,B18023_026M,B18023_027E,B18023_027M,B18023_028E,B18023_028M,B18023_029E,B18023_029M,B18023_030E,B18023_030M,B18023_031E,B18023_031M,NAME,B18023_001MA,B18023_001EA,B18023_002MA,B18023_002EA,B18023_003MA,B18023_003EA,B18023_004MA,B18023_004EA,B18023_005EA,B18023_005MA,B18023_006MA,B18023_006EA,B18023_007MA,B18023_007EA,B18023_008MA,B18023_008EA,B18023_009MA,B18023_009EA,B18023_010EA,B18023_010MA,B18023_011MA,B18023_011EA,B18023_012MA,B18023_012EA,B18023_013MA,B18023_013EA,B18023_014MA,B18023_014EA,B18023_015MA,B18023_015EA,B18023_016EA,B18023_016MA,B18023_017EA,B18023_017MA,B18023_018EA,B18023_018MA,B18023_019MA,B18023_019EA,B18023_020MA,B18023_020EA,B18023_021MA,B18023_021EA,B18023_022EA,B18023_022MA,B18023_023EA,B18023_023MA,B18023_024MA,B18023_024EA,B18023_025MA,B18023_025EA,B18023_026MA,B18023_026EA,B18023_027EA,B18023_027MA,B18023_028EA,B18023_028MA,B18023_029MA,B18023_029EA,B18023_030MA,B18023_030EA,B18023_031MA,B18023_031EA,state
0400000US41,2440267,3607,134219,5710,65199,3547,23987,2659,10480,1629,13507,2295,41212,2957,11735,1758,29477,2684,69020,4049,18414,2409,7362,1392,11052,1942,50606,3418,14144,1843,36462,3141,2306048,5987,1154645,4231,456405,3492,339773,5083,116632,5219,698240,4058,568741,6606,129499,5823,1151403,4800,443381,3680,282013,4973,161368,5405,708022,3876,494700,5815,213322,5078,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7989954,6293,396927,10307,200833,7269,72251,4732,26555,2789,45696,3935,128582,5921,29919,2515,98663,5258,196094,6418,53308,3848,16664,2269,36644,3509,142786,5510,32295,2500,110491,5142,7593027,12344,3722538,8100,1392336,6599,964596,8657,427740,9499,2330202,6227,1931293,8865,398909,7890,3870489,8674,1415553,6952,901483,9195,514070,9378,2454936,5979,1732647,11729,722289,10548,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,705218,1877,36357,3653,17237,2215,6590,1576,2238,818,4352,1152,10647,1391,3333,884,7314,1143,19120,2903,6507,1521,2468,903,4039,1409,12613,2015,3410,880,9203,1754,668861,4170,326494,2916,128273,2088,92604,2715,35669,2395,198221,1729,165835,2791,32386,2662,342367,3194,131690,2095,87904,3779,43786,3214,210677,2352,154168,3628,56509,3061,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2780504,4478,153684,6546,76818,4673,25139,2759,7712,1591,17427,2152,51679,4143,12772,1626,38907,3727,76866,4539,17275,2205,4791,1040,12484,1872,59591,3759,11373,1702,48218,3253,2626820,8214,1263403,6298,496091,5591,341584,6731,154507,5571,767312,6322,617583,7228,149729,4717,1363417,6217,527394,4871,322577,5877,204817,6256,836023,4917,570523,7389,265500,6483,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,490361,1814,19353,2357,10378,1517,4149,1220,2638,1039,1511,611,6229,1066,2376,649,3853,849,8975,1484,3005,814,1453,662,1552,565,5970,1329,1705,539,4265,1073,471008,2909,236441,2569,94194,2381,72176,2698,22018,2107,142247,2052,124969,2396,17278,1781,234567,1906,91898,1744,64565,2566,27333,2105,142669,1600,113166,2270,29503,2053,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3934144,5645,263063,9175,131902,6440,42799,3793,13495,2048,29304,3661,89103,5057,19157,2082,69946,4663,131161,5748,31665,2661,8748,1724,22917,2552,99496,4809,18456,2536,81040,4065,3671081,10401,1797907,8496,718467,5886,510156,7739,208311,7182,1079440,6158,876523,8665,202917,6822,1873174,6752,728854,3685,439294,7970,289560,7599,1144320,5858,777912,9148,366408,7223,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15011389,10095,677115,14571,330542,9207,123442,5973,40912,3693,82530,5049,207100,7205,59857,4388,147243,6332,346573,9512,95541,5619,30373,3062,65168,4662,251032,7189,61153,3830,189879,6453,14334274,16495,7113315,11877,3096117,11435,2229310,14273,866807,15839,4017198,9631,3418716,13423,598482,12323,7220959,11532,3069344,9164,1752767,15446,1316577,15747,4151615,9114,2780421,14491,1371194,13495,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1596399,2657,66287,4067,33627,2446,16839,2017,9197,1456,7642,1342,16788,1764,6376,1035,10412,1452,32660,3158,12403,1700,5401,1122,7002,1322,20257,2153,7288,1494,12969,1677,1530112,4662,765913,3474,385901,3617,313836,4255,72065,4314,380012,2724,333948,3785,46064,2836,764199,3350,383406,2782,242246,5707,141160,5956,380793,2845,263204,4697,117589,4376,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,424097,1174,25295,2298,12714,1554,5741,954,2448,681,3293,768,6973,1070,2346,611,4627,852,12581,1595,4520,913,1561,594,2959,752,8061,1304,2783,841,5278,1019,398802,2611,197605,1955,70986,1265,52629,2005,18357,1536,126619,1290,108015,1994,18604,1634,201197,1959,69961,1370,48413,2131,21548,1808,131236,1666,101278,2451,29958,1882,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4984991,8760,204585,7952,104100,4949,36528,3540,13111,1941,23417,2730,67572,3775,19345,2040,48227,3485,100485,5843,27767,2183,10476,1460,17291,2074,72718,5039,17340,2212,55378,4197,4780406,12336,2312078,9201,890533,7906,648846,8806,241687,7036,1421545,6519,1211567,9333,209978,7530,2468328,7005,933258,4815,611734,7416,321524,8173,1535070,7239,1115458,9932,419612,8525,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4237999,5016,235253,7833,114900,5241,41092,3962,15926,2333,25166,3139,73808,4340,17989,2220,55819,3921,120353,5829,34665,3465,12745,1969,21920,2773,85688,4556,23258,2592,62430,4231,4002746,8730,1995748,6889,783030,5856,564811,7553,218219,6240,1212718,5145,1010818,7479,201900,5942,2006998,6740,778885,4633,490911,7604,287974,6978,1228113,5434,858724,8799,369389,8545,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1181724,2475,95929,4944,51776,3569,12607,1918,3491,1054,9116,1633,39169,2936,6120,1145,33049,2663,44153,3200,10170,1270,2525,780,7645,1086,33983,2961,4557,1144,29426,2959,1085795,5161,534383,4043,205140,3199,138540,3795,66600,3719,329243,3313,251726,4183,77517,3516,551412,3984,201877,2384,111788,3825,90089,3815,349535,3692,217658,4671,131877,4585,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3635308,3645,160676,5868,82716,4117,33154,3033,15913,2006,17241,2002,49562,3450,17001,1721,32561,2867,77960,4149,26390,2074,11389,1415,15001,1724,51570,3464,16399,1942,35171,2373,3474632,7026,1740711,5136,675417,4013,510979,5556,164438,5335,1065294,4901,907555,6717,157739,4590,1733921,4812,659247,3409,477842,5861,181405,5850,1074674,4282,827563,6662,247111,5884,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,340103,1939,17251,1946,8046,1493,2313,787,1026,469,1287,600,5733,1184,1712,568,4021,996,9205,1457,2719,838,1262,599,1457,555,6486,1107,2708,786,3778,982,322852,2673,164523,2154,64420,1651,51701,1854,12719,1440,100103,1833,87243,2073,12860,1444,158329,1926,60988,1640,42261,1912,18727,1660,97341,1678,74163,2065,23178,1812,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2500501,3031,208622,7936,117976,5570,35099,3150,6102,1222,28997,2835,82877,3689,11029,1764,71848,3534,90646,4295,17284,2194,2578,859,14706,2071,73362,3390,7905,1423,65457,3187,2291879,8372,1071253,5691,487942,3967,250955,6410,236987,5777,583311,4012,373655,6389,209656,5967,1220626,4803,523948,3010,213538,5286,310410,5997,696678,3604,317638,7030,379040,7083,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
