GEO_ID,C22007_001E,C22007_001M,C22007_002E,C22007_002M,C22007_003E,C22007_003M,C22007_004E,C22007_004M,C22007_005E,C22007_005M,C22007_006E,C22007_006M,C22007_007E,C22007_007M,C22007_008E,C22007_008M,C22007_009E,C22007_009M,C22007_010E,C22007_010M,C22007_011E,C22007_011M,C22007_012E,C22007_012M,C22007_013E,C22007_013M,C22007_014E,C22007_014M,C22007_015E,C22007_015M,C22007_016E,C22007_016M,C22007_017E,C22007_017M,C22007_018E,C22007_018M,C22007_019E,C22007_019M,C22007_020E,C22007_020M,C22007_021E,C22007_021M,C22007_022E,C22007_022M,C22007_023E,C22007_023M,C22007_024E,C22007_024M,C22007_025E,C22007_025M,C22007_026E,C22007_026M,C22007_027E,C22007_027M,C22007_028E,C22007_028M,C22007_029E,C22007_029M,NAME,C22007_001MA,C22007_001EA,C22007_002MA,C22007_002EA,C22007_003MA,C22007_003EA,C22007_004MA,C22007_004EA,C22007_005MA,C22007_005EA,C22007_006EA,C22007_006MA,C22007_007EA,C22007_007MA,C22007_008EA,C22007_008MA,C22007_009MA,C22007_009EA,C22007_010MA,C22007_010EA,C22007_011EA,C22007_011MA,C22007_012MA,C22007_012EA,C22007_013MA,C22007_013EA,C22007_014MA,C22007_014EA,C22007_015MA,C22007_015EA,C22007_016EA,C22007_016MA,C22007_017EA,C22007_017MA,C22007_018EA,C22007_018MA,C22007_019MA,C22007_019EA,C22007_020MA,C22007_020EA,C22007_021MA,C22007_021EA,C22007_022EA,C22007_022MA,C22007_023MA,C22007_023EA,C22007_024MA,C22007_024EA,C22007_025MA,C22007_025EA,C22007_026EA,C22007_026MA,C22007_027EA,C22007_027MA,C22007_028EA,C22007_028MA,C22007_029EA,C22007_029MA,state
0400000US45,1122724,10881,120953,4938,30585,2425,6046,1181,10817,1540,13722,1663,90368,4269,8502,1541,1141,533,4595,1155,2766,955,81866,4013,23378,2511,43979,4008,14509,2080,1001771,10327,767611,9709,109865,3606,180395,5944,477351,8207,234160,7571,63024,4589,5769,1271,34591,4172,22664,2423,171136,6066,19759,2039,97725,4745,53652,3858,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,205964,3745,14077,1694,4332,1020,584,323,1369,614,2379,659,9745,1288,2622,729,401,388,1528,653,693,385,7123,1052,1121,514,4889,902,1113,396,191887,3680,161879,3880,17688,1342,27645,1795,116546,3511,30008,2217,9343,1192,336,224,4056,782,4951,987,20665,2081,1545,449,11778,1769,7342,1104,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1597016,14242,208096,6702,69339,4144,16164,2291,23561,2539,29614,2516,138757,5596,23808,2652,5935,1415,13898,2157,3975,937,114949,5305,34198,3015,65362,4381,15389,2216,1388920,13968,1108766,14499,147314,4584,267663,6586,693789,12560,280154,7495,83479,5321,10065,1618,42755,3647,30659,2592,196675,6556,24091,2305,111587,5435,60997,3223,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5686517,26097,646937,12453,264568,7618,32566,3151,103636,5307,128366,5903,382369,10165,53657,4429,8795,1659,32136,3487,12726,1691,328712,9588,74590,4662,190812,8066,63310,4101,5039580,24576,3908999,25018,405947,7239,1014200,13453,2488852,19307,1130581,13760,345478,9792,19235,2270,174086,6426,152157,6912,785103,11817,81048,4977,427774,9122,276281,7113,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,614705,7570,33117,2794,13960,1601,1138,557,4987,926,7835,1447,19157,2196,3070,910,586,377,1698,711,786,431,16087,2062,4119,1102,8882,1676,3086,826,581588,7561,489676,7868,47031,1817,116298,4774,326347,7181,91912,4613,30883,2350,845,396,12959,1737,17079,1919,61029,3790,5114,1142,30955,2850,24960,2526,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162721,4031,13614,1902,4762,1208,851,451,1260,523,2651,827,8852,1303,1438,648,198,170,1115,595,125,134,7414,1301,2386,706,4132,811,896,492,149107,3867,122292,3968,14146,1127,22731,1712,85415,3316,26815,1844,8593,1170,423,242,4239,828,3931,773,18222,1617,1394,506,10375,1187,6453,1076,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1939891,13414,120640,5029,35266,3368,7747,1456,11747,1944,15772,2054,85374,3839,10535,1764,1453,654,7050,1602,2032,665,74839,3846,17917,1867,44498,3219,12424,1825,1819251,13223,1430957,13324,155859,4752,318727,8269,956371,11803,388294,8251,109054,5054,7881,1505,57071,4107,44102,3323,279240,7604,25209,2854,152422,5358,101609,4697,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1595147,11686,135473,5539,55576,4069,7710,1278,14713,2009,33153,3259,79897,4391,15941,2309,2895,1037,9218,1691,3828,1024,63956,3960,16591,1919,38059,3063,9306,1491,1459674,11552,1179484,12002,149885,3972,273218,6641,756381,10957,280190,8023,93730,4862,5707,1178,53166,3795,34857,3440,186460,6314,15629,1976,112833,5010,57998,3699,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,502381,8278,62458,3650,28029,2426,7187,1279,10426,1564,10416,1753,34429,2847,6073,987,1800,574,3734,899,539,333,28356,2718,11028,1749,14824,2080,2504,812,439923,8037,362037,6627,70721,2778,95359,4672,195957,5612,77886,4540,25259,2661,3168,796,13795,2042,8296,1534,52627,3419,10312,1559,28567,2564,13748,1706,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1456314,10842,93582,4358,29085,2486,3828,767,8691,1452,16566,2050,64497,3774,6311,1195,1279,438,4010,1058,1022,376,58186,3446,11177,1597,39004,3181,8005,1120,1362732,10961,1118571,11048,134281,3121,204553,5554,779737,9897,244161,7602,86223,4758,5328,998,47051,3363,33844,3161,157938,5220,14222,1773,90841,4261,52875,3002,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,136835,3589,7176,1325,2566,784,394,292,978,473,1194,593,4610,1257,459,281,81,100,378,263,0,259,4151,1148,326,234,3242,1039,583,430,129659,3817,107718,3634,12545,1281,20723,2094,74450,3186,21941,2479,8791,1415,213,140,5360,1210,3218,835,13150,1753,723,364,8384,1448,4043,807,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,939600,8997,284867,7547,120463,4458,59958,3087,42266,2394,18239,1842,164404,5673,22334,2043,9301,1466,10396,1203,2637,651,142070,5125,82201,4240,46417,2956,13452,1788,654733,8644,467407,8354,100462,4413,143939,5206,223006,7327,187326,5241,41152,2518,8059,1032,21844,2235,11249,1345,146174,5078,26130,2168,83166,4074,36878,2311,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
