GEO_ID,C08124_001E,C08124_001M,C08124_002E,C08124_002M,C08124_003E,C08124_003M,C08124_004E,C08124_004M,C08124_005E,C08124_005M,C08124_006E,C08124_006M,C08124_007E,C08124_007M,C08124_008E,C08124_008M,C08124_009E,C08124_009M,C08124_010E,C08124_010M,C08124_011E,C08124_011M,C08124_012E,C08124_012M,C08124_013E,C08124_013M,C08124_014E,C08124_014M,C08124_015E,C08124_015M,C08124_016E,C08124_016M,C08124_017E,C08124_017M,C08124_018E,C08124_018M,C08124_019E,C08124_019M,C08124_020E,C08124_020M,C08124_021E,C08124_021M,C08124_022E,C08124_022M,C08124_023E,C08124_023M,C08124_024E,C08124_024M,C08124_025E,C08124_025M,C08124_026E,C08124_026M,C08124_027E,C08124_027M,C08124_028E,C08124_028M,C08124_029E,C08124_029M,C08124_030E,C08124_030M,C08124_031E,C08124_031M,C08124_032E,C08124_032M,C08124_033E,C08124_033M,C08124_034E,C08124_034M,C08124_035E,C08124_035M,C08124_036E,C08124_036M,C08124_037E,C08124_037M,C08124_038E,C08124_038M,C08124_039E,C08124_039M,C08124_040E,C08124_040M,C08124_041E,C08124_041M,C08124_042E,C08124_042M,C08124_043E,C08124_043M,C08124_044E,C08124_044M,C08124_045E,C08124_045M,C08124_046E,C08124_046M,C08124_047E,C08124_047M,C08124_048E,C08124_048M,NAME,C08124_001MA,C08124_001EA,C08124_002MA,C08124_002EA,C08124_003MA,C08124_003EA,C08124_004EA,C08124_004MA,C08124_005EA,C08124_005MA,C08124_006MA,C08124_006EA,C08124_007MA,C08124_007EA,C08124_008MA,C08124_008EA,C08124_009EA,C08124_009MA,C08124_010EA,C08124_010MA,C08124_011MA,C08124_011EA,C08124_012MA,C08124_012EA,C08124_013MA,C08124_013EA,C08124_014EA,C08124_014MA,C08124_015EA,C08124_015MA,C08124_016EA,C08124_016MA,C08124_017MA,C08124_017EA,C08124_018MA,C08124_018EA,C08124_019EA,C08124_019MA,C08124_020EA,C08124_020MA,C08124_021EA,C08124_021MA,C08124_022MA,C08124_022EA,C08124_023MA,C08124_023EA,C08124_024EA,C08124_024MA,C08124_025EA,C08124_025MA,C08124_026EA,C08124_026MA,C08124_027MA,C08124_027EA,C08124_028MA,C08124_028EA,C08124_029MA,C08124_029EA,C08124_030MA,C08124_030EA,C08124_031EA,C08124_031MA,C08124_032EA,C08124_032MA,C08124_033MA,C08124_033EA,C08124_034MA,C08124_034EA,C08124_035MA,C08124_035EA,C08124_036MA,C08124_036EA,C08124_037EA,C08124_037MA,C08124_038EA,C08124_038MA,C08124_039MA,C08124_039EA,C08124_040MA,C08124_040EA,C08124_041MA,C08124_041EA,C08124_042EA,C08124_042MA,C08124_043EA,C08124_043MA,C08124_044MA,C08124_044EA,C08124_045MA,C08124_045EA,C08124_046MA,C08124_046EA,C08124_047MA,C08124_047EA,C08124_048EA,C08124_048MA,state
0400000US13,4295479,20805,1411529,19554,630887,14751,1115846,16882,26258,3005,477893,12239,591716,15486,41350,2721,3360210,23388,1162428,19186,461260,11804,923300,16426,14853,2286,322211,10314,458707,13013,17451,2369,495940,14551,115282,5807,86401,6030,89817,5499,7488,1867,112653,8687,81780,5515,2519,755,102465,6648,22889,2521,29800,4130,25958,3176,198,207,7037,2416,15988,2834,595,460,154331,7726,32141,3203,33392,3931,26971,2986,2418,1103,25889,3936,28192,3711,5328,912,182533,7137,78789,4554,20034,2508,49800,3570,1301,607,10103,1985,7049,1468,15457,995,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,629113,6949,200151,6798,129795,5290,160204,6651,6202,1364,65204,4371,45833,3077,21724,2304,421604,8801,134798,6099,81481,4772,109274,6375,3229,827,48473,3630,31776,2594,12573,2009,100904,6505,35609,3448,18897,2394,24692,2477,1420,664,11539,1949,6510,1308,2237,802,33929,3244,6984,1289,12312,2265,10098,1390,68,88,1161,480,3110,790,196,212,45514,3135,10061,1622,12242,1781,9825,1596,1142,711,2368,663,3285,947,6591,918,27162,2434,12699,1673,4863,1099,6315,1232,343,272,1663,628,1152,633,127,82,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,674920,6270,208919,4983,105461,5871,167475,6675,18806,1888,88283,4571,82881,4002,3095,1104,521018,7170,160895,4861,77209,4837,137644,6224,12958,1609,66305,3907,63563,3470,2444,908,78670,4528,20912,2399,13144,2014,14791,1784,2625,1057,15787,1755,10898,1460,513,590,5575,1168,1780,543,747,443,851,556,27,46,925,405,1206,611,39,69,35783,3290,10279,1665,8547,1622,6979,1292,1867,784,2942,739,5070,959,99,118,33874,2970,15053,2188,5814,1223,7210,1355,1329,443,2324,801,2144,669,0,253,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5990729,17717,2062331,19195,945684,15799,1571772,19924,18712,2191,505004,11124,876818,15880,10408,1352,4448322,21922,1526946,18895,656678,12825,1187717,17030,13428,1752,392604,10044,666374,14439,4575,975,558193,13085,144726,6167,98127,5873,114789,5622,1943,687,74321,5484,123831,6412,456,272,506191,11595,209803,6346,92260,6599,149311,6637,540,347,12321,1846,41758,3889,198,273,259804,8784,82363,3861,60928,4644,63898,4160,1269,581,13890,2152,35067,3912,2389,652,218219,5775,98493,4277,37691,2982,56057,3350,1532,500,11868,1795,9788,1689,2790,875,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2951039,15265,880871,15662,450866,9787,723893,11871,12391,1894,299294,9029,580775,10524,2949,869,2431018,15623,744932,14311,351182,9115,612660,10857,8417,1695,235709,7744,475989,9078,2129,775,291072,8525,64153,4266,49564,3716,56240,3397,1571,626,45723,3698,73821,4615,0,263,30578,2785,7490,1441,7955,1554,7959,1481,116,138,1660,754,5398,1201,0,263,104113,4981,26495,2334,23888,2388,21898,1937,1436,622,9460,1902,20116,2411,820,441,94258,4901,37801,3313,18277,2237,25136,2184,851,421,6742,1454,5451,1161,0,263,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1505469,9309,490632,7233,239582,6301,374604,8594,16331,1640,130432,4803,252823,6915,1065,480,1181155,9402,387458,7487,176674,5688,309190,7715,10177,1482,101531,4639,195342,6111,783,347,162656,6188,39376,2722,27666,2630,32349,2770,2208,684,21271,1847,39786,3118,0,221,14967,1750,5030,950,2992,894,2935,841,0,221,282,229,3728,843,0,221,75198,3806,24191,1905,18934,1929,15430,1574,1123,418,4721,965,10517,1433,282,327,71493,3075,34577,2077,13316,1371,14700,1567,2823,778,2627,790,3450,805,0,221,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1377119,10473,470410,10833,213426,7169,337701,9414,14799,1824,134713,4635,196444,6893,9626,1521,1126064,12103,391518,10187,160710,5745,291280,8713,10968,1421,105292,4028,160452,6909,5844,1437,127183,5980,34477,2757,22745,2444,24250,2365,2067,1024,20314,2385,22752,2390,578,397,7852,1644,1467,494,3090,1075,1182,507,0,237,384,299,1683,594,46,77,56569,4064,16927,1869,14804,2486,8968,1251,707,289,5836,1375,8341,1244,986,348,59451,3586,26021,2422,12077,1684,12021,1801,1057,369,2887,892,3216,812,2172,449,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1837225,14466,566173,11767,273616,7900,465806,10551,13280,1870,197512,6472,311925,8245,8913,1371,1497770,15761,474220,10676,209450,7096,398958,9877,7490,1333,147187,6167,254813,7285,5652,1064,206857,7783,51713,3889,32458,3212,38552,3087,4299,1014,38230,3865,40525,3156,1080,600,18677,2674,3209,761,5789,1517,4627,1317,0,267,1720,887,3332,977,0,267,54940,3996,14129,1795,14556,1907,10429,1619,428,215,5016,1248,9381,1522,1001,426,58981,4174,22902,2183,11363,1648,13240,1882,1063,471,5359,1171,3874,1057,1180,212,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1807758,14260,534018,9395,316471,9245,470556,11629,10147,1338,232619,7194,235765,6825,8182,1109,1474301,15778,459047,8815,239477,7947,403238,11460,7530,1114,174006,6003,184837,6577,6166,1093,210265,7683,47937,3784,40518,3183,40190,3707,1698,596,46966,3818,32248,3273,708,437,20323,2487,2016,588,9743,1970,3698,1092,42,69,813,502,3964,1103,47,76,63171,3999,9785,1352,20401,2697,12146,1707,526,379,7487,1638,11640,1992,1186,461,39698,3507,15233,2067,6332,1351,11284,1646,351,225,3347,1040,3076,994,75,98,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,649045,7014,210689,5803,109972,5274,164130,5432,12350,1738,72425,3256,78279,3639,1200,555,503356,7001,166382,5090,81270,3985,133255,4427,7239,1135,55685,3021,58859,3031,666,370,71364,4198,17359,1916,14332,2091,13847,2014,3163,911,12133,1560,10419,1541,111,136,4789,1266,1043,429,809,512,1319,600,58,97,294,219,1266,563,0,223,37944,2750,10614,1441,8217,1579,9362,1573,1410,820,2613,780,5305,1055,423,366,31592,2352,15291,1912,5344,1151,6347,1177,480,315,1700,538,2430,605,0,223,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2813342,14943,1195748,14880,426156,11998,696672,12634,6064,1222,251137,7178,227430,7733,10135,1548,2049298,17462,909437,13405,275006,9190,514567,11194,3433,1039,169404,5993,169663,6192,7788,1436,300038,10022,99499,4842,51324,4417,63192,3739,644,367,55636,5027,28936,3022,807,382,248203,8859,102422,4969,54183,4153,66232,4743,280,353,10215,2242,14591,2277,280,213,113187,5797,34056,2725,27512,2985,28049,3099,517,332,11338,1929,10652,1822,1063,396,102616,5905,50334,3544,18131,2443,24632,2496,1190,368,4544,1252,3588,919,197,198,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3173416,16831,1306965,15741,511509,12844,788959,11382,6915,1632,253858,8177,302485,9508,2725,776,2339080,19166,965806,14359,353485,10604,588265,9588,4184,1102,195330,7710,230008,7751,2002,673,270033,9159,81299,4623,57848,5052,55440,3699,1443,713,37968,4188,35807,3640,228,223,272089,8486,126814,5525,48291,4432,73125,4893,89,132,7625,1563,16103,2820,42,74,178296,8152,70980,4430,37595,4433,45208,3145,1128,852,6777,1792,16244,2056,364,216,113918,4956,62066,3014,14290,1701,26921,2553,71,90,6158,1338,4323,1113,89,162,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4433325,21661,1445000,14526,754317,12328,1118758,16837,21240,1858,378737,8519,713182,11967,2091,530,3675973,20500,1233357,13593,585102,9851,948573,15582,13462,1336,307171,6592,586682,10225,1626,446,403383,10322,98283,4647,77642,4400,84915,4419,3868,720,51632,4129,86951,5502,92,114,52258,3836,11904,1605,13919,1827,15946,2192,136,136,1237,540,9116,1574,0,235,149195,6123,41953,2964,42624,3301,30545,2433,1891,674,9882,1413,21927,2244,373,207,152516,5319,59503,2959,35030,3099,38779,2909,1883,590,8815,1496,8506,1182,0,235,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
