GEO_ID,B15002_001E,B15002_001M,B15002_002E,B15002_002M,B15002_003E,B15002_003M,B15002_004E,B15002_004M,B15002_005E,B15002_005M,B15002_006E,B15002_006M,B15002_007E,B15002_007M,B15002_008E,B15002_008M,B15002_009E,B15002_009M,B15002_010E,B15002_010M,B15002_011E,B15002_011M,B15002_012E,B15002_012M,B15002_013E,B15002_013M,B15002_014E,B15002_014M,B15002_015E,B15002_015M,B15002_016E,B15002_016M,B15002_017E,B15002_017M,B15002_018E,B15002_018M,B15002_019E,B15002_019M,B15002_020E,B15002_020M,B15002_021E,B15002_021M,B15002_022E,B15002_022M,B15002_023E,B15002_023M,B15002_024E,B15002_024M,B15002_025E,B15002_025M,B15002_026E,B15002_026M,B15002_027E,B15002_027M,B15002_028E,B15002_028M,B15002_029E,B15002_029M,B15002_030E,B15002_030M,B15002_031E,B15002_031M,B15002_032E,B15002_032M,B15002_033E,B15002_033M,B15002_034E,B15002_034M,B15002_035E,B15002_035M,NAME,B15002_001MA,B15002_001EA,B15002_002EA,B15002_002MA,B15002_003EA,B15002_003MA,B15002_004MA,B15002_004EA,B15002_005MA,B15002_005EA,B15002_006MA,B15002_006EA,B15002_007MA,B15002_007EA,B15002_008EA,B15002_008MA,B15002_009MA,B15002_009EA,B15002_010EA,B15002_010MA,B15002_011MA,B15002_011EA,B15002_012MA,B15002_012EA,B15002_013EA,B15002_013MA,B15002_014EA,B15002_014MA,B15002_015MA,B15002_015EA,B15002_016MA,B15002_016EA,B15002_017MA,B15002_017EA,B15002_018EA,B15002_018MA,B15002_019EA,B15002_019MA,B15002_020MA,B15002_020EA,B15002_021MA,B15002_021EA,B15002_022MA,B15002_022EA,B15002_023MA,B15002_023EA,B15002_024EA,B15002_024MA,B15002_025EA,B15002_025MA,B15002_026MA,B15002_026EA,B15002_027MA,B15002_027EA,B15002_028EA,B15002_028MA,B15002_029EA,B15002_029MA,B15002_030EA,B15002_030MA,B15002_031EA,B15002_031MA,B15002_032MA,B15002_032EA,B15002_033MA,B15002_033EA,B15002_034MA,B15002_034EA,B15002_035EA,B15002_035MA,state
0400000US13,5968250,8688,2864293,6838,30315,3646,28298,3401,59453,4574,82488,4103,81270,5196,106765,5209,93155,5811,61577,4451,865390,14071,145428,6885,369549,9922,168660,8181,495398,8449,180520,5812,60523,3182,35504,3077,3103957,4681,24162,2360,20756,2713,47197,3668,88349,4562,78436,5225,100346,4875,101479,5621,59032,4190,946191,12941,177944,7266,426957,10904,218428,8333,540047,11927,207982,7056,44589,3175,22062,2015,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,863019,1296,420027,1383,3599,862,2777,765,5426,1612,6429,1056,5449,1053,5636,1055,6628,1580,6867,1090,129130,4677,20746,2124,64108,3447,39677,2787,81582,4088,24417,1934,11737,1484,5819,956,442992,943,5041,1111,3470,965,8075,1166,10782,1526,6669,1399,5665,1304,5847,1276,6419,1091,125312,4526,23606,2016,64598,3663,44980,3610,89734,3819,30710,2512,8518,1547,3566,840,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,919203,2226,455097,1601,3040,818,2797,874,7605,1134,9079,1442,7854,1359,11124,1308,11017,1549,7367,1085,135923,4645,31727,2347,76015,4192,37983,2661,75490,3566,23825,1859,9257,1348,4994,1063,464106,1720,2073,713,2961,779,5316,1077,8136,1253,9514,1398,11373,1706,10023,1260,7541,1248,141197,4907,41234,2730,84252,3769,39676,3171,73463,4016,20394,2041,4656,757,2297,760,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8326130,5079,4004829,4538,36728,3004,32812,3619,85867,5142,111356,4984,75314,4495,91642,5022,91425,4517,88461,4785,1152822,14979,243897,7024,538425,8828,262874,9249,740012,12636,297452,8643,100255,4494,55487,3134,4321301,3320,37337,2724,34743,2941,84908,5086,124187,5025,71701,4665,96054,4847,101258,5106,81771,4545,1252385,17003,305450,8219,582191,10820,336758,7970,765844,11505,343569,9680,68690,3846,34455,2533,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4110754,4462,1976825,3005,10782,1656,7528,1127,22226,2573,58372,3730,47133,3076,64253,4041,54955,3599,37880,2865,722630,10321,125628,4926,246478,6752,134222,5054,278268,7000,105657,4364,36050,2012,24763,2409,2133929,3698,10138,1493,7002,1163,15237,1828,58040,3748,48679,3740,66372,3952,62094,3723,37803,2480,798797,9568,145900,4675,275286,7207,161830,5838,282740,6747,130113,4697,22978,2154,10920,1579,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1952026,3134,941182,2292,4156,866,3657,835,6547,1082,30680,2101,13377,1525,19660,2105,18892,2004,15094,1353,344799,5152,58235,3353,119789,4341,78882,3530,151755,4433,45930,3188,18296,1807,11433,1383,1010844,2386,4237,721,2581,754,4986,1085,28354,2004,12884,1463,18513,1773,20083,1881,12474,1409,350574,5693,74749,3515,141317,4360,98584,3988,172774,4717,51421,2867,11419,1699,5894,953,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1771185,3743,857530,3330,4271,893,4778,1037,11993,1950,19614,2117,13301,1812,14697,1484,18863,1927,13273,1465,261209,6447,61236,2649,125893,4673,52642,2761,167215,5115,57104,2969,19982,2144,11459,1386,913655,2380,3648,808,3018,894,9365,1595,19531,1903,14510,1811,18727,1793,19268,1607,15221,1710,274828,5946,77183,3160,139456,4622,68799,3383,164322,4138,68660,3395,11402,1504,5717,980,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2812772,3777,1344367,3179,9886,1899,13448,1790,22269,2230,78139,4958,42683,3146,53496,3426,48868,3734,24634,2560,474440,8294,72204,3892,160025,5185,70773,5000,168901,5770,64856,3309,25236,2412,14509,1999,1468405,2748,7866,1428,9958,1364,18478,2087,83112,3425,44381,3581,50585,3211,45014,3361,21903,2435,501418,8577,96559,4896,189366,6955,110872,4790,163579,5556,99370,4454,18633,2212,7311,1413,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2734518,5627,1294788,4426,12690,1667,13600,1705,22345,1957,54227,4008,45126,3271,51178,3851,50838,3426,32256,2628,456880,8120,65665,3855,181800,7103,48041,3057,169494,6794,49242,3028,27666,2487,13740,1708,1439730,3317,12212,1889,10488,1731,20747,2445,53019,3033,42865,3443,52167,3700,60381,3798,29700,2857,505010,9353,78963,4495,205826,6474,74431,3984,197575,6428,73927,3982,15872,2049,6547,1064,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,923328,1404,442117,1184,2143,683,759,340,2761,800,15093,1562,7949,1278,10343,1397,8891,1739,7229,1048,163914,4254,22957,1705,54229,2774,34089,2355,71321,2919,24934,2063,9129,1176,6376,966,481211,1044,1686,573,676,363,2507,790,12786,1404,8015,1276,8525,1279,8422,1335,6162,1132,173761,5000,27710,2294,59977,3112,44523,2742,84365,3622,32688,2467,6198,1106,3210,784,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3717512,3895,1750306,3120,12584,1643,9489,1703,21362,2635,35151,3122,35748,3087,47002,3072,44849,3403,34114,2920,471830,9471,100580,4572,209989,7886,98395,5181,334880,9097,176660,6243,65035,3235,52638,2748,1967206,2111,13507,1780,7650,1429,18491,2222,36830,2519,30339,2773,46514,3037,46416,3216,39362,2765,526790,10214,123967,5485,257775,8088,145681,6511,386416,8646,214011,6009,42008,3055,31449,2405,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4345561,3233,2055236,2915,19437,2336,16602,2071,24519,2770,43245,3298,34646,2601,43355,3230,36467,3561,41081,3308,582069,9796,92344,4784,208307,7510,129449,4964,447742,9604,210056,5361,64624,3828,61293,3491,2290325,2084,21079,2225,16889,1953,25344,2263,48094,3887,38417,3552,41552,2912,33237,2935,40479,2956,644411,9269,116310,5631,235999,7122,203481,5909,482510,9433,259644,6970,48168,2814,34711,2578,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6638666,4038,3197577,3842,21817,2188,11401,1739,23640,2420,74213,3865,55606,3116,87614,3982,93084,4793,68347,3602,1021698,12134,239480,6899,480215,10510,215332,6757,488846,8538,206659,6563,69151,3335,40474,2779,3441089,2797,19917,1899,7949,1312,22875,2370,69689,3576,50237,3117,88852,4110,90292,4409,63064,3533,1135459,10748,265230,7766,507840,8652,299353,6634,527187,9407,232714,5848,41818,2582,18613,1939,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3387448,2836,1657445,2531,10045,1247,4425,1054,9958,1567,41643,2486,19439,1689,25240,2440,27154,1811,28312,2323,482547,7913,97700,3887,247336,6044,150127,5144,342424,8202,104086,3691,41401,2636,25608,2191,1730003,2106,11308,1691,3875,962,9767,1457,38106,2293,14646,1489,22647,1772,27629,2319,21838,2033,486924,7796,129825,3696,270181,7161,176101,4791,362892,7224,114793,4253,26091,2083,13380,1496,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1839682,4326,863264,3660,9428,1689,10369,1268,17223,2163,38748,2929,28010,2764,37831,3511,43689,3304,19475,2284,281524,7675,42879,3099,122209,6228,51993,3990,104961,5390,32002,2718,13925,1901,8998,1221,976418,3433,6613,1186,9138,1372,15433,1965,35803,2750,29854,2703,41927,2771,44135,3356,18413,2273,307019,7896,56602,3103,143321,6503,82684,5018,127540,5223,44655,3366,8791,1543,4490,902,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3849275,4228,1833095,3394,8938,1439,5721,919,14549,1903,66940,3695,35711,2833,55892,3362,57577,3492,38854,2842,627633,9679,115026,5291,243479,6258,104320,4113,295874,7323,101565,4248,38076,3154,22940,2219,2016180,2503,10254,1642,6133,1251,12421,1664,75477,4064,40529,3070,60826,3043,60316,3775,34667,2439,666021,9497,157150,4879,279708,7567,137623,5318,304063,6905,136484,4615,21146,2257,13362,1719,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,630680,1570,309921,1402,1257,582,377,238,1803,625,9659,1155,3028,661,6677,1025,5922,1210,5622,1077,98450,4067,17531,1627,50421,2661,22427,2229,56011,3097,19771,2209,6277,964,4688,914,320759,1506,1449,665,104,103,416,268,7452,1015,2826,778,6057,965,5821,1117,4126,937,102780,3479,22119,1855,52786,2719,28563,2402,63721,3097,17272,1681,3890,1006,1377,509,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1135868,2117,552912,1710,3263,752,2568,764,7556,1317,13108,1368,7999,1291,9279,1494,10963,1687,7991,1252,170738,4491,36736,2433,82346,3632,47849,2736,101089,3555,30424,1904,12673,1268,8330,1234,582956,1667,2858,730,1545,585,5205,984,11648,1553,7944,1100,9874,1348,9997,1355,7063,1098,180529,4441,48354,2596,93099,3949,51653,2851,108956,4030,33189,2366,7167,1021,3875,791,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1644320,3237,832802,3414,5485,1333,8777,1704,25876,3150,15375,2099,19534,2692,17369,2366,21441,2683,23889,2312,261725,7329,62999,4054,129674,5120,57363,3618,117745,4727,42230,3254,15187,1688,8133,1387,811518,2307,5946,1238,7373,1671,21995,2167,13215,1782,19337,2348,15143,1803,20055,2263,24553,2684,258736,8096,73103,4011,132726,5709,61215,3833,105613,4718,39478,2550,8946,1201,4084,949,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,896872,1527,433638,1397,2298,859,937,536,1773,615,9822,1456,7593,1384,10259,1631,9280,1605,6959,1104,133598,4762,27253,2267,49056,3071,35180,2721,88470,3997,35431,2729,9145,1352,6584,1475,463234,1628,2042,1046,810,414,1366,549,9261,1354,5746,1259,8487,1190,7816,1349,6274,1159,141362,4937,28642,2056,55478,3137,49164,2946,97079,3414,38584,3047,6499,987,4624,999,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5871240,3398,2797470,2584,27422,3071,25749,2929,52923,4330,67376,5156,45572,3796,63153,3883,58112,4259,63434,3575,817981,12570,137858,4972,309061,7466,148453,6765,595472,9510,250543,6430,83672,4204,50689,3167,3073770,2116,23921,2841,27016,2433,47667,3321,76198,4718,47519,3965,64857,3752,64409,4477,62848,3275,967769,11001,170137,6568,330767,7940,207324,6448,640061,9652,261053,6957,55186,3365,27038,2690,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1239433,3244,597344,2177,6560,1390,8932,1570,18710,2559,17691,2021,14298,2343,18669,2597,18069,2271,13443,2027,163522,5891,31127,2675,90308,4382,39999,2920,86629,3785,42771,2895,11315,1699,15301,1461,642089,2435,6907,1159,8957,1420,19229,2164,15586,1907,12884,1864,19747,2170,18907,1918,10921,1690,179587,5385,41264,2905,101280,5365,49010,3320,92387,4224,49581,2727,8713,1188,7129,1285,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
