GEO_ID,B17006_001E,B17006_001M,B17006_002E,B17006_002M,B17006_003E,B17006_003M,B17006_004E,B17006_004M,B17006_005E,B17006_005M,B17006_006E,B17006_006M,B17006_007E,B17006_007M,B17006_008E,B17006_008M,B17006_009E,B17006_009M,B17006_010E,B17006_010M,B17006_011E,B17006_011M,B17006_012E,B17006_012M,B17006_013E,B17006_013M,B17006_014E,B17006_014M,B17006_015E,B17006_015M,B17006_016E,B17006_016M,B17006_017E,B17006_017M,B17006_018E,B17006_018M,B17006_019E,B17006_019M,B17006_020E,B17006_020M,B17006_021E,B17006_021M,B17006_022E,B17006_022M,B17006_023E,B17006_023M,B17006_024E,B17006_024M,B17006_025E,B17006_025M,B17006_026E,B17006_026M,B17006_027E,B17006_027M,B17006_028E,B17006_028M,B17006_029E,B17006_029M,NAME,B17006_001EA,B17006_001MA,B17006_002EA,B17006_002MA,B17006_003EA,B17006_003MA,B17006_004MA,B17006_004EA,B17006_005MA,B17006_005EA,B17006_006EA,B17006_006MA,B17006_007EA,B17006_007MA,B17006_008EA,B17006_008MA,B17006_009MA,B17006_009EA,B17006_010MA,B17006_010EA,B17006_011EA,B17006_011MA,B17006_012EA,B17006_012MA,B17006_013EA,B17006_013MA,B17006_014MA,B17006_014EA,B17006_015MA,B17006_015EA,B17006_016EA,B17006_016MA,B17006_017EA,B17006_017MA,B17006_018EA,B17006_018MA,B17006_019MA,B17006_019EA,B17006_020MA,B17006_020EA,B17006_021EA,B17006_021MA,B17006_022EA,B17006_022MA,B17006_023EA,B17006_023MA,B17006_024MA,B17006_024EA,B17006_025MA,B17006_025EA,B17006_026EA,B17006_026MA,B17006_027EA,B17006_027MA,B17006_028EA,B17006_028MA,B17006_029MA,B17006_029EA,state
0400000US45,1015110,3689,220410,9292,46791,5174,15241,2503,2264,711,29286,3974,173619,9085,14679,3475,5188,1613,1762,1047,7729,1859,158940,8374,50867,3665,9241,1712,98832,6578,794700,9682,576143,12711,159633,5146,30494,2904,386016,9394,218557,9479,49061,5521,14527,2367,2763,898,31771,4065,169496,8580,34771,3662,8377,1754,126348,7111,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,187617,1495,30281,3625,9994,1964,3148,971,677,275,6169,1356,20287,2955,5763,2047,1135,527,288,172,4340,1743,14524,2509,6299,1218,944,360,7281,1836,157336,3484,125332,4231,33235,2144,6960,1012,85137,3125,32004,3553,11284,2115,3476,1161,618,387,7190,1583,20720,3047,5539,1374,818,516,14363,2366,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1408970,5805,314607,13193,89874,8637,28265,3465,5796,1261,55813,6130,224733,11258,28408,5932,9092,2339,1999,898,17317,3713,196325,11156,66614,6027,11905,2173,117806,7262,1094363,12207,834174,12257,227213,5995,43624,3061,563337,9820,260189,9798,69845,6104,20107,2837,2660,1004,47078,4709,190344,8751,39930,3578,9269,1756,141145,7517,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6369996,8541,1498029,29182,593663,20446,205737,8425,34787,3653,353139,14156,904366,27778,96583,8776,39793,5128,4986,1170,51804,5515,807783,25300,270644,10777,44418,3876,492721,17788,4871967,28672,3761776,30877,1095553,14103,209210,6390,2457013,22485,1110191,22944,305984,14964,93079,7409,14085,2283,198820,10122,804207,20036,189060,7845,40139,3328,575008,15978,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,781702,2063,90692,7250,45666,6009,17950,2862,2355,769,25361,4204,45026,5424,6337,2406,2655,1259,494,432,3188,1430,38689,4749,13201,2502,2951,912,22537,3165,691010,7947,597006,10954,192126,4268,33202,2340,371678,8393,94004,7216,28869,4490,7862,1739,1113,477,19894,3481,65135,5762,11303,2253,3170,932,50662,4580,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,130444,1087,16114,2338,4155,1406,1906,974,157,125,2092,905,11959,2053,1543,697,550,381,139,152,854,431,10416,2135,3466,1026,338,253,6612,1419,114330,2534,89084,2965,21811,1556,4558,986,62715,2264,25246,2363,7488,1446,2018,672,546,351,4924,1047,17758,1910,3021,791,654,331,14083,1716,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1767549,5226,207376,11706,53728,6009,19243,2910,3293,879,31192,4027,153648,9541,15967,3010,6471,1852,687,460,8809,2218,137681,9303,49504,4150,7222,1515,80955,6883,1560173,12635,1196150,12566,341528,6566,65982,4038,788640,9632,364023,12755,88108,6775,24434,2991,2864,786,60810,5779,275915,10922,55227,4752,14060,1970,206628,9182,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1486021,4100,220638,10696,74129,7452,25223,3010,4339,1071,44567,5318,146509,9479,21739,3875,6826,1864,819,435,14094,3002,124770,9071,37845,4174,8181,1783,78744,5990,1265383,10317,994003,11989,269907,5138,55312,3537,668784,10554,271380,9947,83970,6457,21650,2773,3864,1134,58456,5224,187410,8802,36132,3302,8844,1561,142434,7421,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,379682,2367,93290,6091,38594,4291,13028,2022,1856,584,23710,3254,54696,5282,8012,2029,3089,1023,179,196,4744,1411,46684,4961,15282,2319,2127,739,29275,3485,286392,6250,231130,7411,60203,2845,11803,1790,159124,5498,55262,4330,17433,2757,4345,1227,411,298,12677,2190,37829,3810,6860,1483,1315,690,29654,3449,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1282891,3107,183958,9992,54805,6204,16985,2357,2960,808,34860,4288,129153,8775,11516,2565,4793,1396,930,462,5793,1462,117637,8633,37838,3349,6720,1204,73079,6497,1098933,9671,873249,12629,238161,4479,47967,2809,587121,8932,225684,9536,71216,5351,18246,2234,3446,808,49524,3863,154468,8065,31565,3020,6888,1267,116015,6424,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,116889,1553,13268,2610,4669,1466,1937,797,234,234,2498,948,8599,2238,1042,612,362,356,0,259,680,480,7557,2074,3184,1118,449,344,3924,1325,103621,2976,81210,4149,21839,1867,4936,950,54435,2938,22411,2803,9015,1905,2772,886,549,370,5694,1333,13396,2170,2590,963,418,304,10388,1979,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,976125,4150,544970,12729,220794,9686,54810,3908,11391,1579,154593,7641,324176,11071,31097,3864,10743,1866,1847,652,18507,2897,293079,10518,74868,4914,15925,2048,202286,7392,431155,12480,319474,12602,81407,5333,19252,2101,218815,8807,111681,6870,22024,2786,7050,1490,729,488,14245,2168,89657,6623,17407,2310,4396,1207,67854,5050,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
