GEO_ID,C19201_001E,C19201_001M,C19201_002E,C19201_002M,C19201_003E,C19201_003M,C19201_004E,C19201_004M,C19201_005E,C19201_005M,C19201_006E,C19201_006M,C19201_007E,C19201_007M,C19201_008E,C19201_008M,C19201_009E,C19201_009M,C19201_010E,C19201_010M,C19201_011E,C19201_011M,NAME,C19201_001EA,C19201_001MA,C19201_002MA,C19201_002EA,C19201_003MA,C19201_003EA,C19201_004MA,C19201_004EA,C19201_005EA,C19201_005MA,C19201_006MA,C19201_006EA,C19201_007MA,C19201_007EA,C19201_008MA,C19201_008EA,C19201_009EA,C19201_009MA,C19201_010EA,C19201_010MA,C19201_011EA,C19201_011MA,state
0400000US36,2514435,21095,407131,9519,257109,8110,367454,8650,307513,9719,345698,8541,375639,8837,193420,7637,151890,5654,50637,3727,57944,3775,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1143612,15215,213631,7659,138367,6430,206770,7279,170042,6649,172214,6328,138685,6520,51669,4251,33164,3188,9612,1486,9458,1564,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,103330,3627,18731,1734,16433,1906,19670,2038,16315,1882,16008,1527,10752,1352,3317,778,1822,653,195,137,87,87,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1546145,15907,257054,7448,190830,5962,304087,7615,236512,8129,231823,5845,199995,5969,66011,3665,42151,2705,8865,1641,8817,1318,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,458214,7968,88218,4391,63963,3162,93175,4695,72202,4023,62683,3556,47709,3649,16572,1856,8937,1301,2238,755,2517,813,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,522591,8878,76055,4499,61956,3739,92814,4228,75674,4764,80645,4591,74326,3634,31678,2631,19841,2200,4896,1084,4706,1197,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1671268,13986,277082,7651,222470,7320,322740,6507,236820,6781,238297,7124,212701,6950,82023,4019,51357,3538,15814,2059,11964,1575,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,143275,4964,22092,2207,17337,2044,22842,2234,19510,1916,21252,1988,21491,2261,11297,1576,5496,1241,900,450,1058,453,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,534254,9263,105591,5216,68971,3268,98205,5820,81964,4545,79804,4088,57313,3828,21681,2539,13650,1646,3764,1043,3311,758,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,106513,3268,20929,1969,14945,1552,20146,1786,18518,1917,15340,1605,9808,1504,3986,934,1787,543,432,270,622,412,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,778107,12648,159660,6609,97953,5376,145727,5403,119111,6643,110163,5543,90003,5494,27272,2564,17999,2157,5452,1428,4767,986,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2422871,21374,417303,9505,255348,8072,397558,9161,327322,8897,384681,11240,339722,10787,142428,5982,104697,5491,26871,2638,26941,2523,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,199323,5540,26181,2311,18929,1924,36950,2639,29942,2581,34730,2847,31035,2873,9690,1671,8812,1616,1930,688,1124,580,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,91087,3237,12170,1167,11338,1504,16864,1383,12542,1352,16013,1733,12370,1379,5129,1114,3062,629,805,294,794,291,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,965180,13577,127232,6479,86364,3502,137419,5917,121383,5043,155056,5569,158751,6162,78531,4539,68502,4054,16625,1822,15317,2211,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,876765,11452,118431,5487,81698,4308,131761,5346,120242,4381,147419,6613,143494,5551,64084,4666,44451,2996,13348,1988,11837,1838,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,240683,6418,54350,3302,39581,2588,53586,3108,34932,2421,27095,2632,18529,2214,6246,1120,4472,1001,545,279,1347,584,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,773746,10056,99102,4055,93660,3606,145765,5221,124951,4726,131103,4739,112299,5039,35365,2811,21836,2047,5294,909,4371,860,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,70467,3044,9362,1455,6317,1057,14250,2008,11432,1461,11250,1555,11164,1469,3224,865,2167,773,719,330,582,398,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,300856,6472,152468,5809,41881,2621,44169,2531,23287,2063,18110,1904,12069,1402,4183,934,3112,748,653,351,924,437,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
