GEO_ID,B18032_001E,B18032_001M,B18032_002E,B18032_002M,B18032_003E,B18032_003M,B18032_004E,B18032_004M,B18032_005E,B18032_005M,B18032_006E,B18032_006M,B18032_007E,B18032_007M,B18032_008E,B18032_008M,B18032_009E,B18032_009M,B18032_010E,B18032_010M,B18032_011E,B18032_011M,B18032_012E,B18032_012M,B18032_013E,B18032_013M,B18032_014E,B18032_014M,B18032_015E,B18032_015M,B18032_016E,B18032_016M,B18032_017E,B18032_017M,B18032_018E,B18032_018M,B18032_019E,B18032_019M,B18032_020E,B18032_020M,B18032_021E,B18032_021M,B18032_022E,B18032_022M,B18032_023E,B18032_023M,B18032_024E,B18032_024M,B18032_025E,B18032_025M,B18032_026E,B18032_026M,B18032_027E,B18032_027M,B18032_028E,B18032_028M,B18032_029E,B18032_029M,B18032_030E,B18032_030M,B18032_031E,B18032_031M,B18032_032E,B18032_032M,B18032_033E,B18032_033M,B18032_034E,B18032_034M,B18032_035E,B18032_035M,B18032_036E,B18032_036M,B18032_037E,B18032_037M,B18032_038E,B18032_038M,B18032_039E,B18032_039M,B18032_040E,B18032_040M,B18032_041E,B18032_041M,B18032_042E,B18032_042M,B18032_043E,B18032_043M,B18032_044E,B18032_044M,B18032_045E,B18032_045M,B18032_046E,B18032_046M,B18032_047E,B18032_047M,B18032_048E,B18032_048M,B18032_049E,B18032_049M,B18032_050E,B18032_050M,B18032_051E,B18032_051M,B18032_052E,B18032_052M,B18032_053E,B18032_053M,B18032_054E,B18032_054M,B18032_055E,B18032_055M,NAME,B18032_001MA,B18032_001EA,B18032_002EA,B18032_002MA,B18032_003EA,B18032_003MA,B18032_004EA,B18032_004MA,B18032_005MA,B18032_005EA,B18032_006MA,B18032_006EA,B18032_007EA,B18032_007MA,B18032_008EA,B18032_008MA,B18032_009EA,B18032_009MA,B18032_010MA,B18032_010EA,B18032_011MA,B18032_011EA,B18032_012MA,B18032_012EA,B18032_013EA,B18032_013MA,B18032_014EA,B18032_014MA,B18032_015MA,B18032_015EA,B18032_016MA,B18032_016EA,B18032_017MA,B18032_017EA,B18032_018EA,B18032_018MA,B18032_019EA,B18032_019MA,B18032_020MA,B18032_020EA,B18032_021MA,B18032_021EA,B18032_022MA,B18032_022EA,B18032_023EA,B18032_023MA,B18032_024EA,B18032_024MA,B18032_025MA,B18032_025EA,B18032_026MA,B18032_026EA,B18032_027MA,B18032_027EA,B18032_028EA,B18032_028MA,B18032_029EA,B18032_029MA,B18032_030EA,B18032_030MA,B18032_031EA,B18032_031MA,B18032_032EA,B18032_032MA,B18032_033MA,B18032_033EA,B18032_034MA,B18032_034EA,B18032_035EA,B18032_035MA,B18032_036EA,B18032_036MA,B18032_037EA,B18032_037MA,B18032_038MA,B18032_038EA,B18032_039MA,B18032_039EA,B18032_040EA,B18032_040MA,B18032_041EA,B18032_041MA,B18032_042EA,B18032_042MA,B18032_043EA,B18032_043MA,B18032_044MA,B18032_044EA,B18032_045MA,B18032_045EA,B18032_046EA,B18032_046MA,B18032_047EA,B18032_047MA,B18032_048EA,B18032_048MA,B18032_049MA,B18032_049EA,B18032_050MA,B18032_050EA,B18032_051EA,B18032_051MA,B18032_052EA,B18032_052MA,B18032_053EA,B18032_053MA,B18032_054EA,B18032_054MA,B18032_055MA,B18032_055EA,state
0400000US36,17552287,5451,1559325,18418,638546,10202,19772,2375,8286,1542,11486,1527,10695,1555,3716,975,6979,1185,352198,9179,93098,4725,259100,7861,255881,5570,37523,3356,218358,5530,920779,13341,14202,2012,5365,1338,8837,1273,9724,1667,3887,1286,5837,1268,435950,9236,142138,5670,293812,7020,460903,8510,91434,3753,369469,8326,15992962,17669,7796459,10702,1357122,5566,259450,9104,1097672,9843,626297,6818,110266,5254,516031,7514,5076048,10698,448875,10349,4627173,14349,736992,5565,55924,4124,681068,5776,8196503,13739,1303357,5585,257927,8780,1045430,9987,592678,8477,122424,6116,470254,9729,5352193,10630,654340,14015,4697853,17666,948275,9606,106583,4620,841692,8549,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7956001,5657,858106,13447,359371,9299,8060,1559,3376,1059,4684,1156,4629,1052,1353,628,3276,783,221193,8105,52152,3491,169041,8014,125489,3407,14374,1972,111115,3392,498735,9231,8021,1624,2315,857,5706,1342,6306,1363,1809,786,4497,1170,265928,8202,80128,5180,185800,7386,218480,4727,43321,2834,175159,4548,7097895,15432,3490093,12002,653223,4806,128163,7985,525060,8702,276872,6591,49121,3575,227751,6846,2258423,11984,209932,8420,2048491,13571,301575,3756,18516,1589,283059,3651,3607802,11509,612936,5811,114994,6444,497942,7391,255713,6099,58271,4551,197442,5862,2360892,10604,303133,9457,2057759,12905,378261,5101,38916,2884,339345,5372,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,563397,1543,48797,2677,20748,1816,537,329,369,302,168,130,393,237,162,168,231,199,9583,1472,1332,469,8251,1438,10235,935,1282,390,8953,854,28049,2193,149,125,38,52,111,116,160,203,149,202,11,24,12804,1706,3635,931,9169,1420,14936,1175,2570,503,12366,1058,514600,3121,257879,2529,42989,1217,5014,916,37975,1370,20601,1619,3342,893,17259,1352,167186,1888,12691,1505,154495,2417,27103,1009,1448,360,25655,1032,256721,2698,41108,1188,5239,1223,35869,1573,19115,1776,4818,1238,14297,1588,162465,2463,17135,1870,145330,2490,34033,1309,4181,726,29852,1300,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10423840,4480,1043477,16345,432984,9748,10210,1496,2174,662,8036,1323,5620,1046,2145,873,3475,848,258561,7506,60748,3638,197813,7176,158593,4180,13728,1502,144865,3969,610493,10286,8872,1721,2608,856,6264,1403,5483,1122,2157,653,3326,891,312896,7466,95081,5034,217815,6572,283242,5707,42435,2738,240807,5132,9380363,16949,4614922,9996,844450,5124,145089,7372,699361,8703,369593,7199,58615,4560,310978,7026,2953001,9365,248139,9485,2704862,13992,447878,4417,20321,1952,427557,4457,4765441,11317,804447,4396,145214,8693,659233,9163,360881,5904,74175,4734,286706,6398,3039106,9431,360660,12441,2678446,12244,561007,5812,47191,2822,513816,6326,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3205100,2867,411062,8046,177264,5112,4100,673,1913,645,2187,518,1944,784,291,183,1653,711,108083,4024,27006,2233,81077,3940,63137,2451,6199,892,56938,2477,233798,6211,2686,590,905,449,1781,461,3752,1039,1513,536,2239,833,126900,5357,35450,2515,91450,4624,100460,3140,16754,1791,83706,2999,2794038,7810,1377472,6142,265810,2831,60614,3950,205196,4658,120084,4407,24000,2297,96084,4110,861638,5735,96570,4947,765068,6982,129940,2639,7777,1228,122163,2590,1416566,6877,255510,3379,58136,4275,197374,4557,109484,4017,28363,2601,81121,3502,893970,6491,136473,5563,757497,7275,157602,3300,14943,1564,142659,3056,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3398148,3220,343531,11229,148817,6748,2635,780,1199,622,1436,483,2068,830,977,606,1091,603,90665,5301,24580,3108,66085,4361,53449,3164,5159,1207,48290,2898,194714,7091,1899,807,689,516,1210,575,2227,900,370,330,1857,889,102431,5507,29422,2824,73009,4457,88157,3861,12987,1370,75170,3894,3054617,11475,1525872,7915,260561,2773,39674,4631,220887,4584,117840,3501,21638,2570,96202,3400,999281,7019,96101,4940,903180,7695,148190,3228,6965,1186,141225,3395,1528745,7370,250987,2754,38591,3619,212396,3854,112300,3976,25284,2993,87016,4137,992940,6803,116403,5337,876537,7768,172518,3771,14048,1718,158470,3992,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11293546,4074,1154806,13571,482217,8737,11995,1979,3451,892,8544,1595,6721,1143,1382,529,5339,1131,274048,6878,68022,3971,206026,5603,189453,4809,17558,1857,171895,4715,672589,9843,8172,1450,2371,653,5801,1259,7970,1402,2813,798,5157,1239,319631,7558,93280,4334,226351,6476,336816,6448,49882,2964,286934,6485,10138740,14595,4968693,9860,851879,4741,138723,6950,713156,8748,384907,5848,59566,3970,325341,5973,3183337,8650,235566,6982,2947771,11295,548570,5096,26452,2031,522118,5596,5170047,10981,816798,4652,126912,6012,689886,7616,365436,6552,71027,4694,294409,6898,3284465,9547,341332,8898,2943133,13297,703348,6506,65040,3594,638308,7049,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,962512,1113,89492,4334,37572,2966,888,468,338,294,550,369,478,334,134,167,344,248,22071,2105,4489,1179,17582,1733,14135,1511,1668,775,12467,1424,51920,3011,683,541,118,197,565,507,724,455,524,455,200,197,25198,2181,6370,1275,18828,2018,25315,1869,3622,953,21693,1898,873020,4393,425793,3337,71695,1517,11665,1730,60030,1941,35755,2320,7245,1635,28510,2302,276123,2958,16061,2456,260062,3838,42220,1601,2107,671,40113,1687,447227,3049,70619,1389,8549,1556,62070,1993,31385,2119,5567,1381,25818,2423,290000,2599,30747,3225,259253,4056,55223,1874,4813,1020,50410,1884,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3888900,3509,441673,10833,189319,7328,3875,1029,812,447,3063,891,2757,1049,980,849,1777,707,117172,5730,29170,3289,88002,4526,65515,3163,8105,1495,57410,3128,252354,6858,3688,804,1439,785,2249,694,3376,1060,1058,477,2318,891,133003,4968,37595,3141,95408,4301,112287,4313,22372,2158,89915,4114,3447227,10666,1673250,8193,314024,3481,67279,3950,246745,4936,136701,4266,27798,2993,108903,3821,1063724,7270,98170,5935,965554,8887,158801,3510,10652,1655,148149,3455,1773977,6772,296715,3307,60951,4874,235764,4802,134224,4862,33831,3383,100393,4604,1146905,5923,161726,6704,985179,7966,196133,4213,22842,2168,173291,4146,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,698353,1529,60280,2839,25315,1742,502,417,57,50,445,416,406,330,63,102,343,285,13114,1444,3261,730,9853,1335,11293,1017,1684,494,9609,968,34965,2170,225,192,76,127,149,147,292,167,116,139,176,128,16278,1920,4971,954,11307,1563,18170,1389,4370,695,13800,1285,638073,3427,320691,2986,58195,1544,9434,1602,48761,2021,26080,1975,5214,1246,20866,1693,202334,2741,17899,1977,184435,3255,34082,1138,2646,805,31436,1165,317382,2978,54734,1642,8658,1239,46076,1646,23502,1537,5829,1210,17673,1386,198927,2422,23029,1964,175898,2750,40219,1539,4295,740,35924,1493,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5474087,4836,682185,12067,298813,7807,6395,1394,2362,953,4033,1074,5439,1121,1618,767,3821,988,186636,6550,49818,3308,136818,5791,100343,3953,14744,2057,85599,3815,383372,8779,5274,1355,1718,756,3556,957,3228,964,1886,703,1342,573,211660,6337,70186,4396,141474,5937,163210,5072,32712,2844,130498,4301,4791902,13763,2358056,9091,435142,3992,93071,5387,342071,5305,196366,4653,41783,4124,154583,4463,1520466,9066,138571,6907,1381895,10409,206082,3856,15507,1813,190575,4075,2433846,10002,411967,4361,89641,5845,322326,6968,176806,5009,42346,3470,134460,3931,1584439,8666,217162,8804,1367277,11023,260634,4902,34840,2572,225794,4858,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20936993,6621,1916156,24125,824620,14568,27130,2918,10764,2088,16366,2316,17082,2703,5509,1438,11573,2067,483949,12411,117434,5218,366515,10522,296459,6147,39703,3116,256756,5708,1091536,16113,20632,2515,8419,1669,12213,1890,14469,2601,4948,1181,9521,2167,561668,12840,164303,7182,397365,9956,494767,7743,96836,4135,397931,6819,19020837,24982,9459479,16760,1917324,9596,431117,12576,1486207,12725,842843,9382,171834,7608,671009,9340,6043395,14915,627225,14499,5416170,18653,655917,6522,49800,2866,606117,6149,9561358,16919,1851598,8270,422403,12912,1429195,13978,798043,10627,203453,7523,594590,9759,6138699,15734,909152,17326,5229547,20248,773018,8592,87764,3994,685254,8629,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2259370,1835,153535,5238,66726,3639,2797,910,660,448,2137,763,1206,523,314,267,892,458,37811,2671,7709,1290,30102,2259,24912,1923,2142,749,22770,1870,86809,3186,1672,570,139,115,1533,585,1575,627,353,241,1222,585,47421,2685,8237,1409,39184,2481,36141,1736,3937,974,32204,1635,2105835,5406,1062117,4395,234556,2671,26403,3040,208153,3972,90732,3377,12090,1936,78642,3040,663264,4228,51295,4302,611969,6045,73565,2040,2997,814,70568,2138,1043718,3774,217892,2445,23529,2634,194363,3809,102260,2990,19866,2446,82394,3025,640204,3585,66311,4207,573893,5521,83362,1883,5617,1146,77745,2190,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,570097,925,55514,3220,23510,1860,425,210,39,57,386,190,360,327,88,97,272,309,13539,1483,3119,843,10420,1286,9186,914,997,409,8189,856,32004,2081,284,164,0,205,284,164,297,216,108,133,189,162,17879,1908,4857,868,13022,1714,13544,1118,2076,496,11468,998,514583,3235,254881,2309,40600,758,4521,847,36079,1141,20926,1491,2595,770,18331,1367,168285,2211,9212,1280,159073,2110,25070,919,1315,380,23755,934,259702,2570,38611,1020,5130,1182,33481,1420,19981,1354,4099,943,15882,1150,170130,2818,15165,1769,154965,3197,30980,1214,3038,582,27942,1367,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6837655,5932,594156,10888,251127,6988,4540,1074,887,379,3653,1007,3223,788,929,442,2294,734,148856,5584,28768,3253,120088,4911,94508,3598,8482,1261,86026,3493,343029,7683,4403,1109,979,502,3424,911,3107,892,525,338,2582,756,176038,5617,41920,3683,134118,5360,159481,5123,24967,2494,134514,5176,6243499,11698,3048026,9040,546161,4687,61958,4555,484203,6054,241962,6153,32635,3996,209327,5099,1992438,8681,114639,5995,1877799,9835,267465,3781,14388,1761,253077,4087,3195473,9002,519640,4267,56712,4998,462928,6451,223835,5926,36374,3299,187461,5954,2125235,8227,178149,7755,1947086,11077,326763,4982,29809,2504,296954,5112,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5829916,3902,563834,11253,245272,7447,4789,1113,1583,710,3206,917,2933,907,550,422,2383,753,151892,6451,37538,3369,114354,5362,85658,3473,8429,1393,77229,3492,318562,7922,3393,953,929,468,2464,829,3400,940,586,338,2814,867,170655,6125,47805,3249,122850,5420,141114,4619,21628,2245,119486,4373,5266082,11375,2627362,8130,464459,3192,64857,4333,399602,4912,213846,4734,37738,3855,176108,4536,1721677,7964,132321,6083,1589356,8869,227380,3411,12160,1758,215220,3972,2638720,8188,445424,2907,69918,4932,375506,4955,194322,4271,34200,2620,160122,4464,1737032,7342,175374,7623,1561658,9773,261942,4652,21061,2694,240881,4567,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1666677,1796,271893,7583,125036,4573,2182,675,679,327,1503,589,1105,451,407,294,698,352,79965,3984,22194,2521,57771,3376,41784,2187,3868,843,37916,1992,146857,4970,2458,915,1221,589,1237,605,1395,616,744,496,651,363,80792,3329,26917,2706,53875,3204,62212,2947,11509,1273,50703,2775,1394784,7640,684618,5233,116502,2085,26746,2815,89756,3115,56375,2648,11827,1836,44548,2940,439140,4988,45221,3483,393919,6191,72601,2342,3748,1030,68853,2530,710166,5085,111757,2241,26199,2638,85558,3018,49559,2701,14747,2080,34812,2383,457019,3917,70351,4045,386668,4800,91831,2873,9162,1414,82669,3020,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5050065,2740,408379,8286,174375,5216,4124,871,1713,624,2411,572,2924,792,631,341,2293,649,98161,4329,21560,1874,76601,3719,69166,2410,5605,1086,63561,2428,234004,5827,3448,626,1037,467,2411,570,3003,785,1041,489,1962,611,114854,4782,29605,2609,85249,3934,112699,3519,16071,1495,96628,3139,4641686,8893,2317897,6625,394165,2799,53248,3839,340917,4279,185667,4488,30976,3347,154691,4696,1512065,5938,105506,5462,1406559,7668,226000,2537,11244,1240,214756,2408,2323789,6726,380923,2474,55040,4277,325883,4788,171191,4655,33347,3299,137844,3844,1495794,6754,141847,5538,1353947,8366,275881,3740,23561,1751,252320,3874,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,464161,1591,44271,2766,20191,2099,429,344,256,246,173,234,311,326,0,259,311,326,12204,1750,2205,699,9999,1718,7247,847,458,293,6789,822,24080,1887,106,124,0,259,106,124,380,298,57,97,323,292,13184,1492,2627,657,10557,1390,10410,1099,1723,603,8687,1168,419890,3048,212412,2571,35159,1334,3667,948,31492,1481,16768,1807,2306,651,14462,1687,140486,2476,8158,1621,132328,2502,19999,886,355,282,19644,872,207478,2633,35103,1215,3453,1009,31650,1216,15564,1772,3857,1082,11707,1626,135809,2359,11152,2078,124657,2591,21002,1125,1017,431,19985,1064,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3617635,3090,582396,9100,253160,6487,8875,1502,5734,1215,3141,992,3978,944,2184,628,1794,663,147290,5828,76878,5105,70412,3475,93017,3112,42838,2346,50179,2309,329236,6050,6731,1221,5045,1006,1686,583,3383,759,2085,642,1298,492,170316,5515,89449,4479,80867,3455,148806,3209,73883,3245,74923,2740,3035239,9781,1467902,7410,308033,3413,172988,5510,135045,5249,148295,3665,80024,3814,68271,3472,888759,6474,312383,9483,576376,9106,122815,3189,44504,2369,78311,3205,1567337,6479,298839,2975,163989,5252,134850,5188,141479,3598,80786,4066,60693,3517,993473,5501,403935,9425,589538,9097,133546,3225,56064,2702,77482,3080,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
