GEO_ID,C25015_001E,C25015_001M,C25015_002E,C25015_002M,C25015_003E,C25015_003M,C25015_004E,C25015_004M,C25015_005E,C25015_005M,C25015_006E,C25015_006M,C25015_007E,C25015_007M,C25015_008E,C25015_008M,C25015_009E,C25015_009M,C25015_010E,C25015_010M,C25015_011E,C25015_011M,C25015_012E,C25015_012M,C25015_013E,C25015_013M,C25015_014E,C25015_014M,C25015_015E,C25015_015M,C25015_016E,C25015_016M,C25015_017E,C25015_017M,C25015_018E,C25015_018M,C25015_019E,C25015_019M,C25015_020E,C25015_020M,C25015_021E,C25015_021M,NAME,C25015_001EA,C25015_001MA,C25015_002EA,C25015_002MA,C25015_003MA,C25015_003EA,C25015_004MA,C25015_004EA,C25015_005MA,C25015_005EA,C25015_006EA,C25015_006MA,C25015_007EA,C25015_007MA,C25015_008EA,C25015_008MA,C25015_009EA,C25015_009MA,C25015_010MA,C25015_010EA,C25015_011MA,C25015_011EA,C25015_012EA,C25015_012MA,C25015_013EA,C25015_013MA,C25015_014EA,C25015_014MA,C25015_015MA,C25015_015EA,C25015_016MA,C25015_016EA,C25015_017EA,C25015_017MA,C25015_018EA,C25015_018MA,C25015_019EA,C25015_019MA,C25015_020MA,C25015_020EA,C25015_021MA,C25015_021EA,state
0400000US26,3869117,11246,2908273,13927,387564,8331,378242,7957,9322,1587,1861199,10660,1837476,10798,23723,2333,659510,5089,658505,5127,1005,471,960844,12074,383915,8483,369621,8184,14294,1970,436598,9302,422588,9694,14010,1734,140331,4362,139996,4396,335,343,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2042297,7113,1558206,8771,251174,5723,246721,5829,4453,893,999360,7093,989254,6948,10106,1196,307672,3349,307225,3354,447,234,484091,8037,205421,5757,196279,5729,9142,1720,194553,6255,186467,6086,8086,1390,84117,3492,83964,3506,153,172,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1075521,7501,760318,9031,95839,4621,92228,4574,3611,1218,472113,7026,460851,7304,11262,1708,192366,4193,191097,4174,1269,486,315203,7259,122396,5255,112619,5004,9777,1863,157621,6058,149073,6030,8548,1758,35186,2636,34472,2635,714,535,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2305027,10294,1628838,12691,231592,6728,227045,6588,4547,1005,1002620,10276,990380,10092,12240,1858,394626,5175,393731,5155,895,478,676189,11052,275947,8163,265792,7848,10155,1544,302755,8930,293064,8459,9691,1747,97487,4638,97431,4644,56,97,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,372190,3596,260137,4603,27946,2255,27545,2284,401,252,167199,2844,165708,2853,1491,422,64992,1701,64731,1682,261,265,112053,4325,43980,2484,42283,2395,1697,698,50606,2919,48629,2906,1977,715,17467,1739,17409,1744,58,95,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,700888,4044,475899,6003,66133,3162,64828,3119,1305,530,293695,4268,291157,4172,2538,815,116071,2141,115844,2153,227,167,224989,5571,102186,3953,96915,3946,5271,1217,91501,4309,89278,4073,2223,714,31302,2102,31269,2107,33,54,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,936828,5750,580705,7586,83795,4339,80692,4124,3103,931,372099,6677,362975,6750,9124,1567,124811,3193,124349,3237,462,298,356123,7805,133382,4555,122739,4702,10643,1748,182726,6499,172324,6150,10402,1686,40015,2402,39417,2365,598,417,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,504503,4403,363652,5321,37898,2426,37267,2445,631,447,255102,4279,253572,4365,1530,586,70652,2413,70550,2419,102,106,140851,4453,49407,3037,48247,3000,1160,578,66269,3954,64565,3951,1704,717,25175,2299,25175,2299,0,251,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3135490,10908,2110308,15499,204177,6163,201059,6188,3118,891,1406899,10286,1390766,10313,16133,1867,499232,6187,497840,6242,1392,532,1025182,12171,307558,7932,284847,7863,22711,2297,552669,10541,517674,10558,34995,3017,164955,4848,163864,4835,1091,522,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,726033,5057,505915,5858,64283,3240,60132,3266,4151,1144,315914,5244,305416,5037,10498,1650,125718,2995,124954,2923,764,399,220118,5904,92232,4302,87687,4465,4545,1234,102376,4640,97821,4607,4555,1129,25510,2325,25386,2318,124,123,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7088376,16391,3940942,17812,379128,8898,368090,8659,11038,1764,2586663,13925,2535336,14431,51327,3435,975151,8376,971711,8512,3440,794,3147434,19475,900663,12762,824021,12067,76642,4399,1700614,15265,1548843,14864,151771,6349,546157,10217,536523,10238,9634,1626,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3454068,13312,2350798,17193,307653,7655,300255,7416,7398,1761,1493554,12661,1477789,12494,15765,2178,549591,5915,548808,6018,783,477,1103270,15595,459668,9583,435673,9207,23995,2838,522901,11871,502620,11936,20281,2536,120701,4646,120373,4634,328,297,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,272352,2425,181666,3052,26846,1954,26599,1969,247,130,111082,1992,110139,2037,943,425,43738,1409,43692,1402,46,60,90686,2873,43244,2546,42679,2450,565,347,31588,2067,30949,2101,639,314,15854,1413,15805,1410,49,73,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4499506,13030,3150239,16219,402646,7661,396900,7614,5746,1184,1972651,11922,1957155,12418,15496,2143,774942,6671,773305,6639,1637,582,1349267,13947,521641,9934,504086,9536,17555,2477,637390,10743,624841,10546,12549,2198,190236,5493,189255,5470,981,542,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1385300,8701,950407,8873,130836,4626,126940,4711,3896,1011,566250,7094,557043,7116,9207,1229,253321,3873,252426,3912,895,395,434893,9173,186250,5554,175046,5527,11204,1762,199215,6210,191814,6366,7401,1433,49428,2919,48795,2937,633,386,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1449662,7388,939123,9326,111712,5035,108443,5139,3269,1030,601398,7019,592174,7171,9224,1758,226013,4160,225261,4119,752,319,510539,10385,204586,6487,192522,6339,12064,1813,236417,7311,226223,6898,10194,1932,69536,3792,69246,3752,290,200,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4845603,12498,3475105,13987,372838,6891,367940,6674,4898,1096,2200860,12667,2184827,13060,16033,1643,901407,7876,900360,7851,1047,402,1370498,14597,465733,7641,453484,7714,12249,1821,644972,12285,632375,12118,12597,1958,259793,6214,258950,6247,843,539,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,405627,3350,255495,5187,25463,2260,24765,2165,698,546,170914,3957,168948,4005,1966,617,59118,2114,59034,2123,84,141,150132,5239,50594,3090,49171,3087,1423,573,72941,3858,70545,3774,2396,848,26597,2149,26548,2151,49,87,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1656978,10079,1165464,11139,143573,5647,140537,5510,3036,1186,730727,9643,722267,9561,8460,1499,291164,4547,290002,4592,1162,612,491514,10697,196841,7365,190781,7214,6060,1549,241846,8661,235290,8600,6556,1540,52827,3442,52357,3555,470,403,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,312477,2799,216212,3987,31356,2133,30671,2080,685,343,133856,2791,132185,2753,1671,530,51000,1780,50792,1787,208,164,96265,3813,40634,2673,39018,2529,1616,592,36300,2533,34058,2347,2242,748,19331,1629,19042,1674,289,275,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2375123,11752,1660152,13597,227283,7003,222618,7161,4665,1196,1030895,9696,1020917,9661,9978,1501,401974,5415,400925,5437,1049,473,714971,11826,292659,8901,280317,8575,12342,1899,339496,8067,329403,7901,10093,2006,82816,3911,82491,3900,325,307,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8109388,19850,5291045,25916,718046,14505,676771,14124,41275,3209,3439052,18547,3317953,18248,121099,6741,1133947,9379,1124145,9361,9802,1419,2818343,22848,1248675,16065,1130125,15320,118550,6268,1323555,17163,1228716,16775,94839,6378,246113,5681,243553,5683,2560,751,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,814028,5168,585929,6614,117070,4798,111958,4572,5112,1144,352578,4667,344550,4722,8028,1305,116281,2422,115880,2448,401,207,228099,5261,127225,4261,116597,4247,10628,1862,82573,3479,75908,3431,6665,1458,18301,1942,17795,1889,506,462,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,253808,2408,182389,3488,17949,1317,17520,1326,429,304,123598,2969,123033,2954,565,227,40842,1292,40771,1275,71,79,71419,3250,27243,2009,26568,2043,675,395,33292,2564,32087,2496,1205,579,10884,1187,10884,1187,0,205,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2905071,10869,2030284,16101,251807,6736,248150,6683,3657,1172,1333007,11294,1322697,11448,10310,1623,445470,6244,444007,6119,1463,613,874787,13816,353811,8680,342105,8866,11706,1762,418644,9847,406768,9587,11876,2081,102332,4465,101374,4437,958,477,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2471912,8400,1620052,11516,205116,5866,199414,5666,5702,1109,1072578,9729,1056010,9986,16568,1559,342358,5174,341640,5208,718,346,851860,10603,341004,7839,321580,7843,19424,2524,401625,9843,384156,10304,17469,2487,109231,4118,108632,4134,599,384,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,743064,5703,554791,7537,63249,3848,62104,3819,1145,531,335747,4942,333745,4941,2002,705,155795,3172,155670,3166,125,140,188273,6081,73051,3503,71281,3516,1770,618,89144,4821,87536,4713,1608,631,26078,1978,26078,1978,0,261,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2230060,8147,1571129,10169,212336,5499,208524,5458,3812,848,1012099,7464,1002580,7482,9519,1209,346694,4215,346441,4202,253,166,658931,9105,276205,6848,265265,6987,10940,1607,278023,7310,270554,7361,7469,1338,104703,3527,104648,3519,55,76,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,207302,2675,144117,3462,19522,2104,18636,2123,886,424,92640,2579,91745,2579,895,495,31955,1220,31892,1207,63,71,63185,2936,30090,1972,28998,2017,1092,588,26577,2125,25572,2003,1005,594,6518,1081,6455,1082,63,109,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1240456,7941,919418,7934,100588,4770,91875,4605,8713,1555,550019,7698,514054,8045,35965,2494,268811,3381,262519,3421,6292,923,321038,7568,112924,4127,98894,3777,14030,1818,166768,6515,151860,6182,14908,1805,41346,2429,40368,2391,978,433,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
