GEO_ID,B18035_001E,B18035_001M,B18035_002E,B18035_002M,B18035_003E,B18035_003M,B18035_004E,B18035_004M,B18035_005E,B18035_005M,B18035_006E,B18035_006M,B18035_007E,B18035_007M,B18035_008E,B18035_008M,B18035_009E,B18035_009M,B18035_010E,B18035_010M,B18035_011E,B18035_011M,B18035_012E,B18035_012M,B18035_013E,B18035_013M,B18035_014E,B18035_014M,B18035_015E,B18035_015M,B18035_016E,B18035_016M,B18035_017E,B18035_017M,B18035_018E,B18035_018M,B18035_019E,B18035_019M,B18035_020E,B18035_020M,B18035_021E,B18035_021M,B18035_022E,B18035_022M,B18035_023E,B18035_023M,B18035_024E,B18035_024M,B18035_025E,B18035_025M,B18035_026E,B18035_026M,B18035_027E,B18035_027M,B18035_028E,B18035_028M,B18035_029E,B18035_029M,B18035_030E,B18035_030M,B18035_031E,B18035_031M,B18035_032E,B18035_032M,B18035_033E,B18035_033M,B18035_034E,B18035_034M,B18035_035E,B18035_035M,B18035_036E,B18035_036M,B18035_037E,B18035_037M,B18035_038E,B18035_038M,B18035_039E,B18035_039M,B18035_040E,B18035_040M,B18035_041E,B18035_041M,B18035_042E,B18035_042M,B18035_043E,B18035_043M,NAME,B18035_001MA,B18035_001EA,B18035_002EA,B18035_002MA,B18035_003MA,B18035_003EA,B18035_004MA,B18035_004EA,B18035_005MA,B18035_005EA,B18035_006MA,B18035_006EA,B18035_007EA,B18035_007MA,B18035_008MA,B18035_008EA,B18035_009MA,B18035_009EA,B18035_010MA,B18035_010EA,B18035_011MA,B18035_011EA,B18035_012MA,B18035_012EA,B18035_013EA,B18035_013MA,B18035_014MA,B18035_014EA,B18035_015MA,B18035_015EA,B18035_016MA,B18035_016EA,B18035_017MA,B18035_017EA,B18035_018EA,B18035_018MA,B18035_019EA,B18035_019MA,B18035_020MA,B18035_020EA,B18035_021MA,B18035_021EA,B18035_022MA,B18035_022EA,B18035_023MA,B18035_023EA,B18035_024EA,B18035_024MA,B18035_025MA,B18035_025EA,B18035_026MA,B18035_026EA,B18035_027MA,B18035_027EA,B18035_028MA,B18035_028EA,B18035_029EA,B18035_029MA,B18035_030MA,B18035_030EA,B18035_031MA,B18035_031EA,B18035_032MA,B18035_032EA,B18035_033MA,B18035_033EA,B18035_034MA,B18035_034EA,B18035_035EA,B18035_035MA,B18035_036MA,B18035_036EA,B18035_037MA,B18035_037EA,B18035_038MA,B18035_038EA,B18035_039MA,B18035_039EA,B18035_040EA,B18035_040MA,B18035_041MA,B18035_041EA,B18035_042MA,B18035_042EA,B18035_043MA,B18035_043EA,state
0400000US15,971910,3535,49425,3264,18290,1772,907,488,106,110,801,466,7768,1333,2871,895,4897,1168,9615,1307,1114,418,8501,1282,31135,2495,191,186,93,162,98,86,10185,1765,3689,973,6496,1368,20759,2021,3012,908,17747,1833,922485,4624,448629,2748,38513,2143,5428,1333,33085,2327,344053,2644,21654,2268,322399,3220,66063,1539,3761,930,62302,1935,473856,3324,38205,2302,4989,1182,33216,2393,357116,2702,32361,3102,324755,3691,78535,2094,8106,1410,70429,2322,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1082502,2435,49371,3225,19757,1736,524,278,119,119,405,260,10737,1342,3320,815,7417,1124,8496,1030,249,168,8247,1038,29614,2351,945,594,216,206,729,562,14159,1759,4544,993,9615,1533,14510,1476,2177,742,12333,1259,1033131,4003,518825,3090,50252,2947,7631,1114,42621,2832,402990,2973,39855,3096,363135,4199,65583,1291,4087,817,61496,1485,514306,2922,50535,2120,12558,1510,37977,2168,392045,2658,44634,2975,347411,3223,71726,1864,7388,1223,64338,1834,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9695497,6204,481004,8660,186031,5965,6102,1188,2008,637,4094,1033,105312,4778,30374,2657,74938,3988,74617,3722,8626,1378,65991,3553,294973,6648,4483,970,1366,613,3117,767,115858,4213,36203,2431,79655,3711,174632,5077,25206,2215,149426,4988,9214493,9490,4510713,7759,435826,7791,64762,4615,371064,7553,3542667,7951,280790,9398,3261877,12538,532220,4241,33385,2963,498835,4218,4703780,7643,406261,6435,77888,4610,328373,6282,3627761,7084,421494,10750,3206267,10705,669758,5663,63084,3339,606674,6494,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4753821,4069,259408,7734,94040,4623,3456,925,1175,532,2281,746,52590,3951,14122,1823,38468,3185,37994,2579,2980,766,35014,2510,165368,5757,3427,929,932,403,2495,837,76963,4245,27890,2710,49073,3131,84978,3534,13849,1489,71129,3325,4494413,8163,2215312,6267,208025,4480,35651,3503,172374,5027,1735159,5463,142506,6742,1592653,8137,272128,2927,11907,1486,260221,3450,2279101,7128,191949,4332,40482,3386,151467,4363,1746921,6773,207097,8043,1539824,8417,340231,3778,28656,1981,311575,4078,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2260956,2606,98054,3619,38532,2342,1679,535,477,343,1202,395,21056,1943,8432,1210,12624,1383,15797,1321,1398,428,14399,1266,59522,2898,1323,440,242,163,1081,423,24884,2185,9476,1353,15408,1624,33315,2344,4766,777,28549,2116,2162902,4598,1064162,3635,98821,3480,17002,2715,81819,3337,808914,4003,61124,3592,747790,4476,156427,1911,7304,1000,149123,2044,1098740,3909,88182,2521,18188,1785,69994,2520,809279,3288,83797,3643,725482,4894,201279,2482,19157,1819,182122,2661,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2063070,3236,96133,4438,37205,3100,1499,562,745,383,754,406,20765,2342,6892,1375,13873,1968,14941,1693,1415,522,13526,1561,58928,2594,1047,385,311,212,736,389,24279,2076,8759,1225,15520,1688,33602,2002,6616,933,26986,1878,1966937,5761,968301,4600,95111,3058,15919,2494,79192,2931,746342,4667,61857,4086,684485,5529,126848,2012,6393,1193,120455,2324,998636,3702,85692,2761,18979,2093,66713,2727,756765,4010,88852,4020,667913,4920,156179,2420,15249,1558,140930,2722,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3214150,4285,244785,7338,95684,4198,3737,1067,1562,770,2175,701,58080,3636,20361,2441,37719,2857,33867,2495,5320,1178,28547,2220,149101,5503,2501,752,463,297,2038,714,73794,4454,30560,2818,43234,3485,72806,3246,16787,1595,56019,3077,2969365,8640,1446512,5270,131045,4217,27186,2950,103859,4162,1135024,5623,125874,5887,1009150,8721,180443,2756,17418,1776,163025,3003,1522853,7007,125732,4074,35138,3320,90594,4222,1174414,7154,184148,6728,990266,9262,222707,3777,29340,2144,193367,3743,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3205219,4645,220987,6629,90057,3913,4712,1088,1818,721,2894,858,52493,3420,16344,1881,36149,2649,32852,2334,5454,1118,27398,2234,130930,5080,3019,890,1089,522,1930,611,56910,3600,20993,2227,35917,3146,71001,3376,16341,1633,54660,3214,2984232,8412,1425830,5655,152580,4982,30256,3269,122324,4484,1097902,5733,125415,6235,972487,6974,175348,2683,15522,1942,159826,3053,1558402,6432,152796,4883,45374,4146,107422,4626,1187672,6246,210796,6829,976876,9455,217934,3776,31776,2435,186158,4193,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1044799,2260,61050,3294,22940,1911,644,416,381,347,263,200,13514,1517,5021,1113,8493,1138,8782,1170,1196,541,7586,1015,38110,2732,958,364,188,159,770,353,17959,2011,8073,1526,9886,1470,19193,1745,3512,839,15681,1528,983749,4199,478748,2925,39241,1760,5329,1056,33912,1798,368125,2752,29794,2587,338331,3299,71382,1285,4179,760,67203,1399,505001,3184,38605,1911,8906,1456,29699,2155,381048,2783,45852,3530,335196,4388,85348,1766,10198,1211,75150,1956,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4280279,4232,202086,7196,73865,4563,3866,1137,341,267,3525,1073,40652,3436,10594,1828,30058,2675,29347,2288,3314,973,26033,2062,128221,5269,1874,808,402,388,1472,705,52096,3307,13377,1465,38719,3063,74251,3482,11689,1494,62562,3222,4078193,9139,1944500,6447,186353,5433,18306,2667,168047,5339,1525578,5584,73816,4570,1451762,6484,232569,2363,11909,1481,220660,2633,2133693,6386,177396,4141,25226,2903,152170,4272,1671052,5285,120012,6618,1551040,7544,285245,3801,23821,1951,261424,3787,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4972767,3538,251346,8120,93255,5113,4070,1203,349,256,3721,1170,50170,3623,17336,1914,32834,2968,39015,2618,3773,971,35242,2545,158091,6255,4002,1099,1079,584,2923,908,62270,3739,23548,2622,38722,3467,91819,4250,15939,2141,75880,3678,4721421,9431,2283757,6560,193590,5015,27670,3203,165920,4996,1792634,6546,116694,7152,1675940,9190,297533,3036,18143,2213,279390,3530,2437664,7515,185279,4727,29432,2892,155847,4591,1874204,5165,171827,7490,1702377,7295,378181,4295,37205,2592,340976,4793,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7723686,5038,456337,11571,173535,5696,6281,1058,2019,539,4262,865,105127,4358,36065,2863,69062,3669,62127,3037,8255,1368,53872,2815,282802,8181,5343,986,1813,667,3530,850,131017,6059,46293,3809,84724,4409,146442,4961,20503,1784,125939,4575,7267349,11987,3561556,7381,344697,5564,59338,3669,285359,5202,2761411,6272,260662,9529,2500749,11748,455448,3226,24199,1988,431249,3530,3705793,9909,330938,6606,72820,4893,258118,5778,2825687,7898,351451,8244,2474236,10253,549168,5511,52854,2790,496314,5511,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3942882,3232,161571,5945,66247,3545,3661,828,856,474,2805,719,37268,2667,11286,1297,25982,2075,25318,1885,2933,622,22385,1793,95324,4130,2028,561,618,334,1410,442,38699,2662,13490,1697,25209,2433,54597,2953,9027,1011,45570,2841,3781311,6391,1877475,4429,170088,3959,24423,2443,145665,3511,1477943,4483,103143,4358,1374800,5310,229444,2248,11577,1182,217867,2264,1903836,4762,160817,4137,29967,3108,130850,4292,1465366,4591,125767,4845,1339599,6247,277653,2889,24030,1670,253623,2994,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2148356,3246,180552,6225,67268,4168,2336,827,1011,591,1325,627,41723,3792,14141,2044,27582,3356,23209,1997,3836,858,19373,1896,113284,4029,2800,1005,1210,639,1590,682,55110,3155,22565,2370,32545,2782,55374,2730,14586,2056,40788,2356,1967804,7066,940815,6190,102014,4991,26605,2828,75409,4301,721062,6111,93337,5478,627725,8585,117739,2849,10771,1388,106968,2684,1026989,5140,100007,4372,33052,3385,66955,4174,781516,5176,153000,6662,628516,7127,145466,2589,24302,2122,121164,3177,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
