GEO_ID,B17005_001E,B17005_001M,B17005_002E,B17005_002M,B17005_003E,B17005_003M,B17005_004E,B17005_004M,B17005_005E,B17005_005M,B17005_006E,B17005_006M,B17005_007E,B17005_007M,B17005_008E,B17005_008M,B17005_009E,B17005_009M,B17005_010E,B17005_010M,B17005_011E,B17005_011M,B17005_012E,B17005_012M,B17005_013E,B17005_013M,B17005_014E,B17005_014M,B17005_015E,B17005_015M,B17005_016E,B17005_016M,B17005_017E,B17005_017M,B17005_018E,B17005_018M,B17005_019E,B17005_019M,B17005_020E,B17005_020M,B17005_021E,B17005_021M,B17005_022E,B17005_022M,B17005_023E,B17005_023M,NAME,B17005_001EA,B17005_001MA,B17005_002EA,B17005_002MA,B17005_003MA,B17005_003EA,B17005_004MA,B17005_004EA,B17005_005EA,B17005_005MA,B17005_006EA,B17005_006MA,B17005_007EA,B17005_007MA,B17005_008MA,B17005_008EA,B17005_009MA,B17005_009EA,B17005_010MA,B17005_010EA,B17005_011EA,B17005_011MA,B17005_012EA,B17005_012MA,B17005_013EA,B17005_013MA,B17005_014MA,B17005_014EA,B17005_015MA,B17005_015EA,B17005_016EA,B17005_016MA,B17005_017EA,B17005_017MA,B17005_018EA,B17005_018MA,B17005_019MA,B17005_019EA,B17005_020MA,B17005_020EA,B17005_021MA,B17005_021EA,B17005_022MA,B17005_022EA,B17005_023MA,B17005_023EA,state
0400000US44,818627,1768,83347,6146,31704,3583,13726,2193,10226,1993,3500,973,17978,2551,51643,4315,19018,2677,14719,2599,4299,1271,32625,3255,735280,6485,359078,4242,274261,4349,261828,4188,12433,1743,84817,3771,376202,4324,247244,5543,234971,5508,12273,1769,128958,4078,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3270598,3949,454299,14531,174875,7939,74569,5267,55133,4551,19436,2510,100306,5526,279424,9362,111944,5995,80963,4693,30981,3208,167480,7705,2816299,15679,1369795,9065,1014783,10785,959774,10187,55009,4262,355012,8128,1446504,10093,904053,11395,855489,10336,48564,3894,542451,9426,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,584697,1668,73377,4250,30767,2514,17331,2199,13432,1966,3899,923,13436,1710,42610,2705,18634,2070,16118,1858,2516,708,23976,2009,511320,4392,256542,3126,204946,3635,199083,3571,5863,1108,51596,2644,254778,2638,177462,3210,171845,3230,5617,1063,77316,2533,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4615309,5162,661173,17359,262041,9781,118087,5503,85488,4803,32599,3353,143954,7981,399132,10887,149424,7319,105863,6430,43561,4013,249708,8117,3954136,18196,1953291,10745,1463533,13135,1386233,13280,77300,5036,489758,10047,2000845,11404,1235466,11624,1172102,11611,63364,4153,765379,10346,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17120309,10323,2477961,32725,1011505,17985,573198,15199,453850,13144,119348,6932,438307,10633,1466456,20711,593794,14008,453602,12672,140192,6664,872662,13288,14642348,35050,7328140,21214,5770008,21190,5488582,21141,281426,9652,1558132,16919,7314208,20122,4549586,22471,4291339,21907,258247,9074,2764622,17044,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1802453,2688,180868,9006,76547,5323,46916,4015,39921,3886,6995,1440,29631,3474,104321,5889,49559,3789,42468,3446,7091,1276,54762,3775,1621585,8734,814943,5598,664674,6955,643286,7115,21388,2333,150269,4377,806642,5889,505011,7501,485179,7624,19832,2162,301631,6794,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,490177,1108,46669,2891,17326,1479,8286,1154,6838,1091,1448,490,9040,1377,29343,2186,11988,1451,8687,1129,3301,975,17355,1558,443508,3012,220040,1930,172081,2624,165105,2761,6976,1027,47959,2028,223468,2620,152635,3341,148155,3455,4480,786,70833,2724,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5762911,8018,511585,14781,199841,8337,87080,6075,67854,5225,19226,2583,112761,5971,311744,9719,123755,5863,96309,5429,27446,2634,187989,7980,5251326,16615,2548611,10014,1974284,11778,1901113,12040,73171,4736,574327,8941,2702715,10429,1765674,13848,1704591,14259,61083,4725,937041,12544,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4911851,4552,529390,13076,228736,7896,108887,6079,78569,4859,30318,3255,119849,6238,300654,8035,116429,5296,91316,4286,25113,2662,184225,6314,4382461,13234,2174650,8235,1659321,9588,1575924,9325,83397,4878,515329,8259,2207811,8531,1392688,11711,1322153,11346,70535,4366,815123,10240,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1433778,2146,220695,10366,87265,5271,37043,3336,25791,2564,11252,1898,50222,3639,133430,6318,43754,3685,35409,3509,8345,1596,89676,4685,1213083,10369,603705,5404,407630,5833,387144,6178,20486,2270,196075,5152,609378,6558,326065,5961,311095,6402,14970,2053,283313,5712,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4267405,3364,420994,11992,175522,6810,93067,5911,68796,4551,24271,2726,82455,4641,245472,7827,115580,5334,94392,4717,21188,2146,129892,5610,3846411,12866,1918461,7459,1502779,9228,1430227,9408,72552,4151,415682,6732,1927950,8436,1318018,9108,1270565,9460,47453,3008,609932,5944,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
