GEO_ID,C08128_001E,C08128_001M,C08128_002E,C08128_002M,C08128_003E,C08128_003M,C08128_004E,C08128_004M,C08128_005E,C08128_005M,C08128_006E,C08128_006M,C08128_007E,C08128_007M,C08128_008E,C08128_008M,C08128_009E,C08128_009M,C08128_010E,C08128_010M,C08128_011E,C08128_011M,C08128_012E,C08128_012M,C08128_013E,C08128_013M,C08128_014E,C08128_014M,C08128_015E,C08128_015M,C08128_016E,C08128_016M,C08128_017E,C08128_017M,C08128_018E,C08128_018M,C08128_019E,C08128_019M,C08128_020E,C08128_020M,C08128_021E,C08128_021M,C08128_022E,C08128_022M,C08128_023E,C08128_023M,C08128_024E,C08128_024M,C08128_025E,C08128_025M,C08128_026E,C08128_026M,C08128_027E,C08128_027M,C08128_028E,C08128_028M,C08128_029E,C08128_029M,C08128_030E,C08128_030M,NAME,C08128_001MA,C08128_001EA,C08128_002EA,C08128_002MA,C08128_003EA,C08128_003MA,C08128_004EA,C08128_004MA,C08128_005EA,C08128_005MA,C08128_006MA,C08128_006EA,C08128_007MA,C08128_007EA,C08128_008EA,C08128_008MA,C08128_009MA,C08128_009EA,C08128_010EA,C08128_010MA,C08128_011MA,C08128_011EA,C08128_012EA,C08128_012MA,C08128_013EA,C08128_013MA,C08128_014EA,C08128_014MA,C08128_015EA,C08128_015MA,C08128_016EA,C08128_016MA,C08128_017MA,C08128_017EA,C08128_018MA,C08128_018EA,C08128_019EA,C08128_019MA,C08128_020EA,C08128_020MA,C08128_021EA,C08128_021MA,C08128_022MA,C08128_022EA,C08128_023EA,C08128_023MA,C08128_024EA,C08128_024MA,C08128_025EA,C08128_025MA,C08128_026EA,C08128_026MA,C08128_027MA,C08128_027EA,C08128_028MA,C08128_028EA,C08128_029MA,C08128_029EA,C08128_030EA,C08128_030MA,state
0400000US45,1938132,12761,1499677,15024,321014,8871,113691,5249,3750,1012,1571988,16009,1235880,16350,264475,8366,69579,3617,2054,641,218430,9134,171860,7703,30183,2866,15820,2441,567,465,12550,2088,9282,1729,1962,698,1244,806,62,100,68670,4525,52449,4161,10057,1414,5986,1313,178,229,66494,3658,30206,2577,14337,949,21062,2362,889,620,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,398229,4674,289173,5511,66418,4100,40264,2723,2374,678,308714,5576,237657,5528,52132,3520,18139,1770,786,398,38407,2782,28106,2726,7578,1378,2536,707,187,136,1788,750,1775,747,13,26,0,216,0,216,23208,2146,12932,1805,6134,995,3397,589,745,423,26112,2003,8703,1304,561,277,16192,1661,656,262,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2698377,17005,2100112,18431,379975,10753,211557,7104,6733,1365,2248889,19387,1782354,18217,329100,9634,134069,5881,3366,818,274578,9200,210981,8194,36268,3669,26199,2755,1130,632,20138,2381,15633,2230,4023,938,404,244,78,134,68792,5153,50126,4437,8312,1458,10204,1661,150,121,85980,4880,41018,3519,2272,609,40681,3258,2009,712,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10514531,26681,8169178,33320,1539671,21915,780566,15783,25116,2789,8253633,33825,6507361,32852,1271957,20238,462446,12453,11869,2207,1334892,24314,1049706,22020,171099,7999,109779,6990,4308,961,177160,7252,146417,6419,24009,2363,6618,1722,116,189,380406,12877,286060,10903,53898,3334,38628,3876,1820,766,368440,11101,179634,7400,18708,1939,163095,6112,7003,1280,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1190466,10651,930033,10149,190588,6206,66879,4636,2966,829,894709,10424,709600,10429,150300,6062,33880,3686,929,426,156159,7008,125435,6361,23438,2644,6517,1194,769,497,31302,3410,25814,3079,5308,1150,180,168,0,255,53738,3797,41048,3317,8193,1323,4249,1054,248,201,54558,2916,28136,2616,3349,823,22053,2226,1020,550,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,323071,4685,239706,4965,47697,2826,34814,2183,854,313,242509,5270,184938,4905,39159,2732,18145,1641,267,128,36123,3001,28226,3013,4616,1074,3198,764,83,98,2585,541,1692,503,782,443,111,110,0,205,24307,2475,17141,2009,2408,616,4551,964,207,209,17547,1731,7709,1052,732,403,8809,1253,297,171,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3787653,18265,2735080,19863,847979,15224,200190,7780,4404,963,2916113,22244,2166663,20733,634147,14164,113084,5973,2219,710,431170,10633,315545,9879,91483,5486,23805,2558,337,267,154888,7156,92897,5569,59514,4054,2403,840,74,93,136314,6665,86783,5510,38758,2892,10246,1562,527,379,149168,6429,73192,3956,24077,1596,50652,4012,1247,511,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3030099,16197,2295058,15952,517289,11636,210926,7807,6826,1202,2206093,19179,1705300,16726,383061,10156,114751,5556,2981,816,356852,11827,277380,10913,58001,3721,20612,2668,859,388,156159,7338,122732,6504,31238,2912,2117,595,72,120,156963,6170,110117,5352,34854,3068,11451,1358,541,356,154032,5281,79529,4406,10135,1856,61995,3401,2373,760,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,739968,10071,567017,9538,129899,5280,40907,2712,2145,662,591790,10203,457445,9095,108816,4649,24595,1646,934,426,89640,5523,69985,4824,13588,1878,5439,1148,628,366,7195,1196,5884,1170,1267,487,44,75,0,261,33218,3148,24257,2701,4851,1041,3800,957,310,289,18125,2323,9446,1454,1377,548,7029,1377,273,226,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2821147,13556,2297954,15123,337986,7075,178101,5771,7106,1009,2253195,13929,1891541,14605,266824,5839,92481,3855,2349,610,258634,8917,208432,7895,34734,2900,14618,1955,850,441,53707,3709,43066,3427,10247,1521,394,325,0,211,145267,5403,102467,4859,22696,2105,19137,1742,967,362,110344,4056,52448,3032,3485,769,51471,2553,2940,488,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,268323,4045,192319,4533,53540,3269,21326,1816,1138,469,203957,4561,150552,4303,42058,2863,10843,1201,504,318,33445,2717,24488,2523,6612,1163,2139,658,206,209,3429,1097,3112,1059,317,216,0,259,0,259,13577,1747,8065,1521,4180,882,1295,400,37,64,13915,1929,6102,1118,373,330,7049,1371,391,298,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1163103,14766,776071,11923,284442,8982,100196,4624,2394,725,874856,15203,595166,11680,219830,8327,58868,3657,992,501,133455,5358,86181,4186,33395,3141,13220,1707,659,419,42830,3383,29440,2906,10974,1424,2416,764,0,275,87200,4523,56704,3703,19169,2362,10929,1568,398,275,24762,2633,8580,1454,1074,498,14763,2025,345,203,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
