GEO_ID,B17013_001E,B17013_001M,B17013_002E,B17013_002M,B17013_003E,B17013_003M,B17013_004E,B17013_004M,B17013_005E,B17013_005M,B17013_006E,B17013_006M,B17013_007E,B17013_007M,B17013_008E,B17013_008M,B17013_009E,B17013_009M,B17013_010E,B17013_010M,B17013_011E,B17013_011M,B17013_012E,B17013_012M,B17013_013E,B17013_013M,B17013_014E,B17013_014M,B17013_015E,B17013_015M,B17013_016E,B17013_016M,B17013_017E,B17013_017M,B17013_018E,B17013_018M,B17013_019E,B17013_019M,B17013_020E,B17013_020M,B17013_021E,B17013_021M,B17013_022E,B17013_022M,B17013_023E,B17013_023M,B17013_024E,B17013_024M,B17013_025E,B17013_025M,B17013_026E,B17013_026M,B17013_027E,B17013_027M,B17013_028E,B17013_028M,B17013_029E,B17013_029M,B17013_030E,B17013_030M,B17013_031E,B17013_031M,B17013_032E,B17013_032M,B17013_033E,B17013_033M,B17013_034E,B17013_034M,B17013_035E,B17013_035M,NAME,B17013_001MA,B17013_001EA,B17013_002MA,B17013_002EA,B17013_003MA,B17013_003EA,B17013_004MA,B17013_004EA,B17013_005EA,B17013_005MA,B17013_006EA,B17013_006MA,B17013_007EA,B17013_007MA,B17013_008MA,B17013_008EA,B17013_009MA,B17013_009EA,B17013_010EA,B17013_010MA,B17013_011EA,B17013_011MA,B17013_012EA,B17013_012MA,B17013_013MA,B17013_013EA,B17013_014MA,B17013_014EA,B17013_015EA,B17013_015MA,B17013_016EA,B17013_016MA,B17013_017EA,B17013_017MA,B17013_018MA,B17013_018EA,B17013_019MA,B17013_019EA,B17013_020EA,B17013_020MA,B17013_021EA,B17013_021MA,B17013_022EA,B17013_022MA,B17013_023MA,B17013_023EA,B17013_024MA,B17013_024EA,B17013_025EA,B17013_025MA,B17013_026EA,B17013_026MA,B17013_027EA,B17013_027MA,B17013_028MA,B17013_028EA,B17013_029MA,B17013_029EA,B17013_030EA,B17013_030MA,B17013_031EA,B17013_031MA,B17013_032EA,B17013_032MA,B17013_033MA,B17013_033EA,B17013_034MA,B17013_034EA,B17013_035MA,B17013_035EA,state
0400000US37,2310456,17812,247571,8408,82150,4261,27419,2000,33720,2911,18274,2386,2737,948,165421,6929,20123,2641,10518,1837,7572,1482,1494,657,539,478,145298,6540,52830,4225,75634,5204,14413,2103,2421,889,2062885,17073,1624690,17262,776369,10763,682281,12152,151211,5653,14829,2102,438195,10696,128684,6160,74364,4898,46114,3915,7291,1657,915,543,309511,8370,171596,7180,120862,5428,15592,2245,1461,679,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,169022,3899,11872,1430,4516,720,1928,398,1272,319,1217,439,99,102,7356,1304,872,411,442,258,277,216,98,95,55,108,6484,1172,3367,948,2574,548,366,209,177,108,157150,3935,133839,3887,67868,2689,49356,2867,15378,1343,1237,390,23311,1944,8443,1409,5468,1100,2836,753,83,85,56,85,14868,1608,9272,1444,5328,1066,179,130,89,91,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2953361,17201,290458,9500,89054,4434,32637,2421,33296,2816,17539,2055,5582,1211,201404,7576,26542,3099,13371,2023,10475,1798,2210,961,486,351,174862,6574,66147,3885,84224,4825,21118,2579,3373,1039,2662903,18333,2113091,17592,980439,11363,857782,12602,249715,7784,25155,2112,549812,11262,161267,6838,98711,5225,55916,3907,5889,1113,751,388,388545,8986,212679,7198,155088,5649,18849,2358,1929,707,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,927086,9513,118323,5008,46443,2929,15043,1550,17324,1985,11662,1583,2414,768,71880,4427,12041,1586,5681,1124,5215,1209,1067,463,78,98,59839,4067,21804,2395,29617,3096,7373,1112,1045,465,808763,9490,652978,9039,320754,5972,254989,6729,70191,3925,7044,1232,155785,5772,51077,3129,30901,2785,16569,1916,3350,997,257,225,104708,5185,55480,3667,43027,3166,5128,1275,1073,575,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,927071,10197,85627,5541,31717,2969,12053,1546,11173,1747,6789,1263,1702,735,53910,4246,9887,2178,5088,1669,4061,1129,689,542,49,88,44023,3642,17912,2593,21556,2403,3658,1039,897,489,841444,9640,687328,9087,344213,6314,262120,6566,72049,4022,8946,1599,154116,5574,50275,3618,28945,2872,17796,2048,3304,923,230,177,103841,4792,60261,3728,38186,3080,4379,1218,1015,626,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3174335,14958,261820,8126,82526,5154,32022,3298,27920,2734,17344,1993,5240,1094,179294,6682,27165,2841,13156,1775,10910,1801,2488,1033,611,462,152129,6318,56926,4295,75741,4452,16377,1922,3085,849,2912515,15198,2319597,14922,1073995,11231,970357,11478,250441,6616,24804,2004,592918,10627,177868,6061,110134,4539,59820,3817,7010,1429,904,392,415050,9125,228806,6234,163990,6658,19216,2697,3038,863,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,262352,4899,20335,2202,4908,1370,1733,694,1905,775,1270,717,0,281,15427,2006,1813,824,518,362,879,545,171,203,245,398,13614,1903,5458,1301,6619,1373,1384,550,153,192,242017,5158,185786,5463,81375,3209,79553,4482,23166,2328,1692,626,56231,3808,15343,2028,7298,1297,6937,1455,1024,571,84,141,40888,3346,20080,2307,18333,2080,2141,893,334,275,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1122724,10881,133563,5870,37415,3221,13622,1724,16102,2056,6185,1369,1506,689,96148,5107,10536,1932,4479,1150,4876,1378,676,342,505,495,85612,4644,29930,2467,44242,3759,9977,1607,1463,685,989161,10553,760781,9822,364625,6701,315383,7451,75308,4779,5465,1053,228380,7225,60990,4182,38099,3057,20555,2747,1948,771,388,460,167390,6376,87850,4958,68246,4682,9690,1383,1604,604,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,205964,3745,17288,1722,7161,948,3180,640,1514,574,2025,676,442,249,10127,1391,2640,759,951,461,1144,623,339,345,206,208,7487,1132,3047,815,3278,624,792,388,370,281,188676,3606,159050,3689,82916,2554,57374,2703,17339,1600,1421,438,29626,2184,9325,1147,5211,964,3121,707,932,416,61,86,20301,2130,12488,1660,6705,1275,1094,409,14,29,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1597016,14242,198371,7192,68000,4303,26262,2599,24769,2298,13219,1710,3750,1189,130371,5177,19589,2447,9406,1826,7437,1421,2150,945,596,579,110782,5079,45171,3030,50965,3794,12766,2186,1880,865,1398645,14379,1110105,14879,524609,10204,471955,9447,102311,4620,11230,1736,288540,7248,87698,5242,54890,4339,28440,2952,3821,1188,547,515,200842,6462,107524,4706,83141,4481,9723,1988,454,338,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5686517,26097,758920,13266,317367,9019,74436,4108,118129,5229,98478,5579,26324,2894,441553,11553,60008,4229,24584,3172,26263,2781,7873,1679,1288,678,381545,10459,114544,4993,199822,8399,54738,3691,12441,2116,4927597,26315,3856200,24914,1551363,14996,1665678,18708,565606,10234,73553,4297,1071397,13346,339127,9637,182402,6534,130167,5775,22040,2970,4518,1154,732270,11902,351588,8652,317702,9397,51450,3631,11530,1683,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,614705,7570,47949,3421,24286,2723,6728,1379,7532,1479,7721,1363,2305,696,23663,2514,3435,1042,1064,581,1222,585,1071,672,78,94,20228,2198,6686,1181,10837,1643,2374,770,331,286,566756,7618,479350,7949,176348,5027,181308,5741,99778,4628,21916,1915,87406,4238,30518,2339,16525,1919,11411,1784,1588,514,994,511,56888,3369,27692,2242,22602,2437,5577,1148,1017,497,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162721,4031,10965,1382,3595,878,1386,429,1563,624,600,356,46,38,7370,1085,1060,488,475,339,403,249,182,235,0,205,6310,1084,2170,655,3806,1031,306,265,28,34,151756,3835,123459,4009,60723,2667,49823,2726,12052,1410,861,376,28297,1929,8971,1237,5949,1147,2741,672,281,182,0,205,19326,1661,11122,1319,7804,959,387,221,13,24,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1939891,13414,131718,6055,42822,3434,17786,1882,14472,2190,8680,1400,1884,662,88896,4939,11708,1779,5703,1264,4955,1362,547,311,503,513,77188,4426,29600,3152,39019,3136,7643,1620,926,400,1808173,13397,1423401,13265,619298,9877,631960,9454,155458,5641,16685,1966,384772,8708,107881,5190,65864,4017,36272,3229,5255,1111,490,373,276891,8021,146300,6641,114242,5282,14134,1997,2215,702,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1595147,11686,127775,5616,48808,3887,17486,2128,16681,1925,10863,2026,3778,1112,78967,4947,14135,2065,6202,1140,6346,1522,1299,613,288,237,64832,4238,22131,2211,34177,3188,7198,1532,1326,508,1467372,10953,1186252,12264,554825,10283,482090,8112,129269,4645,20068,2269,281120,7367,95536,4950,58098,3646,33047,3110,3639,862,752,463,185584,5444,104250,4533,72042,3766,8192,1517,1100,523,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,502381,8278,63781,3822,27900,2530,9239,1166,11791,1870,5694,1180,1176,506,35881,2748,5416,1297,2866,951,2170,734,380,322,0,261,30465,2398,14845,1770,13320,1793,1971,730,329,307,438600,8484,362166,7237,181196,5121,149990,5659,29421,2673,1559,508,76434,4688,25916,2582,16244,1990,8921,1625,738,378,13,24,50518,3604,32028,2853,16996,2249,1319,531,175,198,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1456314,10842,106719,4531,34774,2681,11227,1317,11321,1701,9092,1345,3134,904,71945,3919,9200,1365,5242,1135,3293,847,566,333,99,129,62745,3895,22780,2462,31351,3007,7062,1469,1552,661,1349595,11109,1112882,10965,540580,7870,435959,8483,123354,4398,12989,1518,236713,7069,83334,4387,51143,3154,28647,2426,3338,792,206,135,153379,5525,86582,4607,59618,3484,5988,1143,1191,441,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,136835,3589,8624,1448,2894,776,1015,514,769,370,1018,504,92,114,5730,1336,668,351,520,348,118,131,0,259,30,50,5062,1271,2668,984,2027,787,367,246,0,259,128211,3791,107390,3672,54026,2871,42109,3127,10131,1784,1124,511,20821,2212,8582,1405,5957,1088,2343,822,138,154,144,169,12239,1515,6301,1229,5299,1095,602,452,37,63,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,939600,8997,391102,8928,189517,6204,65900,3128,81522,3898,36459,3070,5636,993,201585,5744,29125,2200,14608,1562,11938,1417,2126,615,453,323,172460,5504,58676,3277,88705,4297,21102,1906,3977,813,548498,8588,398353,8358,144221,4688,203789,6621,46642,3277,3701,848,150145,4608,34361,2288,18879,1976,12720,1350,2481,641,281,186,115784,4443,56218,3130,51840,2937,6733,1130,993,373,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
