GEO_ID,C17023_001E,C17023_001M,C17023_002E,C17023_002M,C17023_003E,C17023_003M,C17023_004E,C17023_004M,C17023_005E,C17023_005M,C17023_006E,C17023_006M,C17023_007E,C17023_007M,C17023_008E,C17023_008M,C17023_009E,C17023_009M,C17023_010E,C17023_010M,C17023_011E,C17023_011M,C17023_012E,C17023_012M,C17023_013E,C17023_013M,C17023_014E,C17023_014M,C17023_015E,C17023_015M,C17023_016E,C17023_016M,C17023_017E,C17023_017M,C17023_018E,C17023_018M,C17023_019E,C17023_019M,C17023_020E,C17023_020M,C17023_021E,C17023_021M,C17023_022E,C17023_022M,C17023_023E,C17023_023M,NAME,C17023_001MA,C17023_001EA,C17023_002MA,C17023_002EA,C17023_003MA,C17023_003EA,C17023_004MA,C17023_004EA,C17023_005MA,C17023_005EA,C17023_006EA,C17023_006MA,C17023_007MA,C17023_007EA,C17023_008MA,C17023_008EA,C17023_009MA,C17023_009EA,C17023_010MA,C17023_010EA,C17023_011EA,C17023_011MA,C17023_012MA,C17023_012EA,C17023_013MA,C17023_013EA,C17023_014EA,C17023_014MA,C17023_015MA,C17023_015EA,C17023_016MA,C17023_016EA,C17023_017MA,C17023_017EA,C17023_018MA,C17023_018EA,C17023_019EA,C17023_019MA,C17023_020MA,C17023_020EA,C17023_021MA,C17023_021EA,C17023_022EA,C17023_022MA,C17023_023MA,C17023_023EA,state
0400000US21,1106404,10897,144528,5686,59915,3679,29222,2625,30693,2629,84613,5107,12872,1909,3648,947,9224,1560,71741,4537,13384,1660,58357,3873,961876,11068,772589,11194,466526,7758,306063,6769,189287,6054,55488,3433,30737,2969,24751,2290,133799,5154,68974,3265,64825,4083,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1072568,11225,154976,6335,43736,3592,20993,1882,22743,2834,111240,5583,12387,2055,5176,1288,7211,1595,98853,4913,22841,2307,76012,4552,917592,11016,704660,10482,419055,8276,285605,7382,212932,6522,60129,3931,34325,2703,25804,2892,152803,5859,82658,4147,70145,4090,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,358314,5380,31261,2882,10699,1308,5193,749,5506,1019,20562,2556,3396,927,464,236,2932,902,17166,2107,2296,753,14870,1727,327053,5560,266273,5330,167630,3931,98643,3223,60780,3905,20222,2127,8756,1240,11466,1520,40558,2982,18577,2119,21981,2130,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1405655,12927,73947,4819,19304,2195,11669,1580,7635,1434,54643,4015,6493,1226,2744,957,3749,961,48150,3888,11995,1789,36155,3651,1331708,12246,998792,10969,550060,8759,448732,8396,332916,7869,90613,4927,47236,3450,43377,3343,242303,6607,111899,4276,130404,5157,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1565973,11720,109375,5804,32026,2984,16249,1846,15777,2270,77349,4788,8149,1492,2666,850,5483,1338,69200,4552,12143,1824,57057,4407,1456598,11428,1143758,11238,630945,8869,512813,9314,312840,9012,91938,4580,56899,3719,35039,3109,220902,7646,111351,4908,109551,5675,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2579201,15447,248142,7383,80734,3852,34795,2570,45939,3134,167408,6417,24077,2482,7439,1388,16638,2008,143331,6053,25876,2000,117455,5994,2331059,15886,1857954,16232,1084653,10317,773301,11333,473105,9620,141401,4923,72292,3915,69109,3654,331704,9129,159533,5213,172171,6671,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1330451,9270,86283,4037,28977,2640,11941,1448,17036,2129,57306,3484,12077,1442,2271,604,9806,1247,45229,3145,6259,1245,38970,2891,1244168,8717,1035722,9502,585120,7523,450602,7382,208446,6709,68210,3858,31112,2632,37098,2520,140236,5446,55044,3233,85192,4196,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741988,10108,124673,5132,32856,3200,15198,1917,17658,2627,91817,4197,11343,1756,3843,1053,7500,1539,80474,4465,19414,1679,61060,4340,617315,9999,464793,8694,278393,7058,186400,6056,152522,6634,40329,3545,23177,2596,17152,2759,112193,5180,57379,3464,54814,4000,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1518860,13297,151387,6587,53418,3827,23425,2036,29993,3103,97969,5315,13796,1934,4881,1325,8915,1437,84173,4804,15030,1733,69143,4218,1367473,13474,1100841,12290,648790,9730,452051,8886,266632,7231,76935,4942,37814,2966,39121,3267,189697,5823,86671,3663,103026,4443,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,240412,4549,20646,2154,10069,1589,3748,784,6321,1263,10577,1498,1766,583,656,295,1110,531,8811,1417,1606,496,7205,1308,219766,4237,187276,4227,116226,3089,71050,3351,32490,2424,11203,1497,4894,1058,6309,1264,21287,2134,9669,1241,11618,1646,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,462408,6040,36189,2775,14061,1718,5095,936,8966,1290,22128,2271,2774,853,954,414,1820,688,19354,1935,2365,601,16989,1826,426219,5660,356991,5122,202205,4209,154786,4202,69228,3268,23174,2310,10947,1451,12227,1551,46054,2682,19988,1973,26066,2329,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,612349,8480,46425,3148,17208,1817,7404,1326,9804,1456,29217,2824,5800,1243,1940,807,3860,984,23417,2681,3868,1131,19549,2531,565924,8497,426633,7438,240518,5364,186115,5368,139291,5420,54026,3593,25264,2113,28762,3316,85265,3693,37789,2942,47476,3388,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,335509,5188,16538,2072,5947,944,2958,668,2989,781,10591,1708,1918,785,243,209,1675,773,8673,1569,1048,455,7625,1552,318971,5504,261988,5810,154308,5071,107680,3692,56983,3763,19673,2239,9472,1684,10201,1386,37310,3376,15407,1824,21903,2615,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2180404,13737,140564,6933,50831,3626,23885,2399,26946,2457,89733,5349,11643,1960,3913,1239,7730,1633,78090,5071,14363,2075,63727,4625,2039840,13811,1580509,13065,835325,8566,745184,10489,459331,9571,133073,5825,79423,4540,53650,3895,326258,7643,171808,5184,154450,5719,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,477430,7024,65785,3955,24845,2353,8886,1517,15959,1967,40940,3225,6789,1391,2139,723,4650,1048,34151,3034,6323,1214,27828,2645,411645,6744,320531,6538,192332,4561,128199,5001,91114,4269,33177,2647,15863,2091,17314,2102,57937,3377,27124,2167,30813,2686,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4573941,20863,496913,11251,167961,6927,66865,4196,101096,5674,328952,8360,43522,3683,16000,2168,27522,2894,285430,8291,63735,3713,221695,7647,4077028,19333,3032405,18051,1710554,15059,1321851,16514,1044623,13799,294926,8664,183050,6209,111876,5989,749697,11503,405202,8540,344495,7843,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2310456,17812,247571,8408,82150,4261,34074,2087,48076,3597,165421,6929,20123,2641,8023,1580,12100,2196,145298,6540,34103,3390,111195,6572,2062885,17073,1624690,17262,969774,11919,654916,12583,438195,10696,128684,6160,66821,3929,61863,4890,309511,8370,145813,5354,163698,6506,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,169022,3899,11872,1430,4516,720,2203,436,2313,541,7356,1304,872,411,225,163,647,345,6484,1172,1043,444,5441,1148,157150,3935,133839,3887,79850,3050,53989,2364,23311,1944,8443,1409,4467,1116,3976,973,14868,1608,6094,1052,8774,1382,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2953361,17201,290458,9500,89054,4434,39909,2777,49145,3520,201404,7576,26542,3099,7793,1734,18749,2386,174862,6574,29679,2474,145183,6208,2662903,18333,2113091,17592,1262783,11626,850308,12526,549812,11262,161267,6838,80909,4440,80358,4573,388545,8986,184717,6349,203828,6332,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,927086,9513,118323,5008,46443,2929,18656,1749,27787,2232,71880,4427,12041,1586,3782,960,8259,1290,59839,4067,11643,1520,48196,3516,808763,9490,652978,9039,397627,5982,255351,6657,155785,5772,51077,3129,25310,2116,25767,2419,104708,5185,48287,3124,56421,3799,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,927071,10197,85627,5541,31717,2969,13289,1678,18428,2332,53910,4246,9887,2178,2809,1037,7078,1717,44023,3642,7779,1712,36244,3521,841444,9640,687328,9087,416348,6589,270980,7181,154116,5574,50275,3618,21057,2530,29218,2825,103841,4792,47754,3356,56087,3827,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3174335,14958,261820,8126,82526,5154,38998,3464,43528,3483,179294,6682,27165,2841,7822,1555,19343,2385,152129,6318,30677,2613,121452,5939,2912515,15198,2319597,14922,1406342,11611,913255,10766,592918,10627,177868,6061,97088,4906,80780,4821,415050,9125,216869,6933,198181,6968,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,262352,4899,20335,2202,4908,1370,1832,715,3076,1168,15427,2006,1813,824,650,537,1163,611,13614,1903,2592,766,11022,1710,242017,5158,185786,5463,110824,3662,74962,3709,56231,3808,15343,2028,8791,1544,6552,1345,40888,3346,18416,2204,22472,2221,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1122724,10881,133563,5870,37415,3221,18624,2272,18791,2279,96148,5107,10536,1932,4786,1144,5750,1497,85612,4644,20473,2393,65139,3786,989161,10553,760781,9822,467085,7929,293696,7515,228380,7225,60990,4182,34183,2842,26807,3278,167390,6376,82675,3995,84715,5048,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,205964,3745,17288,1722,7161,948,4074,624,3087,752,10127,1391,2640,759,1013,579,1627,568,7487,1132,1708,513,5779,988,188676,3606,159050,3689,95670,2512,63380,2894,29626,2184,9325,1147,4876,881,4449,726,20301,2130,8632,1104,11669,1845,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1597016,14242,198371,7192,68000,4303,32116,2735,35884,3082,130371,5177,19589,2447,7233,1552,12356,2046,110782,5079,22523,2368,88259,4821,1398645,14379,1110105,14879,669364,10001,440741,9239,288540,7248,87698,5242,47804,3628,39894,3567,200842,6462,98932,4131,101910,4827,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5686517,26097,758920,13266,317367,9019,103419,4725,213948,7256,441553,11553,60008,4229,19967,2274,40041,3548,381545,10459,80616,4228,300929,9948,4927597,26315,3856200,24914,2064984,17460,1791216,18878,1071397,13346,339127,9637,183890,6918,155237,7338,732270,11902,346165,8865,386105,10312,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,614705,7570,47949,3421,24286,2723,7951,1625,16335,2023,23663,2514,3435,1042,782,490,2653,961,20228,2198,2598,720,17630,2141,566756,7618,479350,7949,233147,5134,246203,6850,87406,4238,30518,2339,15887,1768,14631,2115,56888,3369,27784,2179,29104,2588,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162721,4031,10965,1382,3595,878,1799,584,1796,599,7370,1085,1060,488,418,348,642,355,6310,1084,443,254,5867,1057,151756,3835,123459,4009,74035,2921,49424,2364,28297,1929,8971,1237,4189,770,4782,910,19326,1661,7817,967,11509,1505,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1939891,13414,131718,6055,42822,3434,20920,1748,21902,2632,88896,4939,11708,1779,4342,1070,7366,1492,77188,4426,15752,1997,61436,4047,1808173,13397,1423401,13265,808299,10930,615102,7722,384772,8708,107881,5190,55831,3243,52050,3963,276891,8021,131123,5475,145768,6060,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1595147,11686,127775,5616,48808,3887,20080,2275,28728,2782,78967,4947,14135,2065,3311,821,10824,1827,64832,4238,8731,1488,56101,4089,1467372,10953,1186252,12264,681104,10667,505148,7903,281120,7367,95536,4950,45014,3235,50522,3876,185584,5444,78339,4140,107245,4670,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,502381,8278,63781,3822,27900,2530,12468,1480,15432,1838,35881,2748,5416,1297,1150,455,4266,1200,30465,2398,7292,1255,23173,2285,438600,8484,362166,7237,236364,5258,125802,4970,76434,4688,25916,2582,14169,1803,11747,1866,50518,3604,29865,2884,20653,2096,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1456314,10842,106719,4531,34774,2681,13119,1358,21655,2297,71945,3919,9200,1365,2547,699,6653,1211,62745,3895,7227,1274,55518,3990,1349595,11109,1112882,10965,656537,7744,456345,9129,236713,7069,83334,4387,37597,2510,45737,3273,153379,5525,61869,3252,91510,4649,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,136835,3589,8624,1448,2894,776,1232,542,1662,583,5730,1336,668,351,184,188,484,336,5062,1271,559,329,4503,1216,128211,3791,107390,3672,66394,2873,40996,3072,20821,2212,8582,1405,3405,794,5177,1120,12239,1515,4797,1173,7442,1336,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
