GEO_ID,B19119_001E,B19119_001M,B19119_002E,B19119_002M,B19119_003E,B19119_003M,B19119_004E,B19119_004M,B19119_005E,B19119_005M,B19119_006E,B19119_006M,B19119_007E,B19119_007M,NAME,B19119_001EA,B19119_001MA,B19119_002EA,B19119_002MA,B19119_003EA,B19119_003MA,B19119_004MA,B19119_004EA,B19119_005MA,B19119_005EA,B19119_006MA,B19119_006EA,B19119_007EA,B19119_007MA,state
0400000US15,70277,1454,58555,2449,69572,3314,84472,2905,76928,6707,79865,14140,113855,12578,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,51640,1028,46876,1536,53194,2059,58066,3058,55425,3380,57839,7136,66385,10425,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,63121,529,54979,610,64763,1336,75484,1174,71656,1512,66841,2609,66977,5131,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,55781,459,49642,735,55917,1427,67787,1547,63630,2759,63829,2806,62263,4216,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,55735,577,49180,603,57688,1775,67792,1695,65721,2008,59600,4449,64366,6244,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,56857,698,51522,1082,56467,2307,67897,2027,63223,2951,65703,7431,48584,7565,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,48726,682,42278,877,50663,1095,60202,1364,58556,1851,59437,6562,55390,9570,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,48261,794,41500,769,50785,1466,60161,1891,55522,2913,49575,4912,54095,7639,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,52793,973,46378,1075,58225,2896,63501,2325,64680,4449,61070,13649,51779,12668,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,77839,851,66190,1040,78119,2109,94017,1713,94539,4269,91061,5523,89475,8663,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,74463,753,61293,786,75801,2049,89347,1747,94709,2719,92386,5876,87707,17123,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,57996,535,50441,497,60085,1095,72591,1204,70028,1772,60035,3728,53080,2547,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,66809,485,58705,695,68737,1268,81477,1103,77559,2326,68896,2786,63654,5030,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,42805,1008,37841,1440,42380,1609,52992,2131,49555,2936,41297,6752,40503,6833,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,53026,561,47589,684,54914,1303,63274,1514,63346,3208,60257,4089,60721,8515,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,51006,829,46748,1788,52111,2210,60576,2644,55580,6644,55518,8491,54463,5948,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,56940,649,51231,880,58055,1680,68917,2299,63476,3155,60033,5285,55635,6681,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,61466,837,56258,1864,63231,2682,66095,2255,66200,2757,68101,8670,71448,13697,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,71176,1111,61746,1556,70722,2356,87396,3812,83594,5364,64142,15093,94828,6998,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,77875,649,63026,1186,80999,1323,94441,1755,92225,2397,94004,4683,79817,6042,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,48199,1352,47517,1669,47508,2703,52034,3173,48382,3264,45320,4166,43682,5837,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,62138,364,52891,633,62882,1081,75513,1080,72803,1830,71810,3075,68267,4133,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,52336,481,47895,663,53961,1183,61420,1239,58172,2343,53067,2996,51322,9224,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,55385,1467,48511,1755,59607,3543,67560,3719,65494,3402,63817,5699,58969,7927,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,56148,388,48332,640,58130,970,68579,1189,69433,1611,65214,3809,58796,3785,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,47955,776,44942,963,47381,1405,55031,1769,52094,2558,50153,4525,50958,7441,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,55923,757,51762,775,58033,2464,64832,1986,59787,2758,59687,5014,54815,4613,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,58148,361,49226,506,61733,751,74072,1334,71176,1394,69246,3753,63723,3244,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,64733,1971,58108,3348,63135,3903,78189,4388,78592,7412,76217,8462,93436,26288,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,50334,657,45233,752,51525,1739,59663,1819,55134,2696,60783,6321,47140,4554,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,53806,936,48051,1794,60170,2669,63508,2928,63099,5518,52813,5213,44960,27347,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,49804,564,44764,750,51860,1267,60143,1599,54808,2861,51178,5334,54209,8621,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,52355,275,49933,514,52313,691,59808,1250,52445,1060,49552,1762,51504,2099,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,58141,835,50155,1189,56671,1948,63586,1866,64213,2916,68699,2925,76557,3980,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,58163,1411,52137,1280,60113,3755,67884,4992,75147,4207,64886,12671,57279,10038,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,66886,623,59423,953,67788,1500,78413,1441,79234,2268,77404,4367,77409,9946,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,63705,650,58584,925,66252,1396,75140,1845,68562,2845,62484,3602,61212,4843,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,44012,823,38505,1073,49043,2736,55920,2839,51425,6238,64074,18580,36749,12016,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,60634,462,52793,835,63628,1253,72495,1123,68515,1489,63545,3388,56557,7096,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,57505,1708,51853,1971,58620,4759,71559,5549,57355,7308,67642,14687,74011,22929,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,20425,414,16643,497,21640,736,25404,1064,24838,1815,21024,3559,23145,3796,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
