GEO_ID,B08014_001E,B08014_001M,B08014_002E,B08014_002M,B08014_003E,B08014_003M,B08014_004E,B08014_004M,B08014_005E,B08014_005M,B08014_006E,B08014_006M,B08014_007E,B08014_007M,B08014_008E,B08014_008M,B08014_009E,B08014_009M,B08014_010E,B08014_010M,B08014_011E,B08014_011M,B08014_012E,B08014_012M,B08014_013E,B08014_013M,B08014_014E,B08014_014M,B08014_015E,B08014_015M,B08014_016E,B08014_016M,B08014_017E,B08014_017M,B08014_018E,B08014_018M,B08014_019E,B08014_019M,B08014_020E,B08014_020M,B08014_021E,B08014_021M,NAME,B08014_001EA,B08014_001MA,B08014_002EA,B08014_002MA,B08014_003EA,B08014_003MA,B08014_004EA,B08014_004MA,B08014_005MA,B08014_005EA,B08014_006EA,B08014_006MA,B08014_007EA,B08014_007MA,B08014_008MA,B08014_008EA,B08014_009EA,B08014_009MA,B08014_010MA,B08014_010EA,B08014_011EA,B08014_011MA,B08014_012EA,B08014_012MA,B08014_013MA,B08014_013EA,B08014_014EA,B08014_014MA,B08014_015EA,B08014_015MA,B08014_016EA,B08014_016MA,B08014_017MA,B08014_017EA,B08014_018MA,B08014_018EA,B08014_019EA,B08014_019MA,B08014_020MA,B08014_020EA,B08014_021MA,B08014_021EA,state
0400000US28,1163555,11423,28225,3095,245656,8779,482360,9998,269024,9723,98345,7522,39945,5201,617239,8182,14086,2393,108866,6364,264553,6820,151120,6670,55068,4269,23546,3284,546316,7589,14139,2097,136790,6319,217807,6506,117904,5197,43277,4212,16399,2474,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2714445,16258,66129,5595,543411,12802,1179435,17299,612655,13530,216042,10032,96773,7129,1429671,10742,33128,3442,242790,7061,645247,11199,335715,8611,118157,5991,54634,4458,1284774,10999,33001,3535,300621,8716,534188,9123,276940,6794,97885,5572,42139,3544,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,453651,4838,9191,1481,71013,4151,176061,7304,119341,6075,50879,4432,27166,3373,240232,3577,4229,979,33178,2680,96086,4862,63951,3500,27445,2651,15343,2113,213419,3694,4962,1078,37835,2815,79975,4273,55390,3348,23434,2356,11823,1514,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,898812,7654,15833,2028,158080,5995,382591,8921,221221,8911,83015,5341,38072,3787,482874,4509,8848,1558,73042,3785,208980,5596,122446,5027,46438,3288,23120,2778,415938,5373,6985,1245,85038,3835,173611,4636,98775,4417,36577,2876,14952,1610,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1196880,10732,44183,4636,281466,10213,511621,13533,237264,9405,86401,8018,35945,4941,672953,6542,26987,3809,149459,7170,285522,8348,139650,5978,49614,5407,21721,3290,523927,7694,17196,2053,132007,4948,226099,7178,97614,5170,36787,3623,14224,2384,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,678141,6661,13774,2776,102940,5432,310124,8959,160143,7595,58560,5287,32600,4650,363606,5043,6925,1501,47775,3482,170797,5678,86104,4759,33538,3649,18467,2619,314535,3908,6849,2062,55165,3283,139327,4570,74039,3637,25022,2208,14133,2364,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4110142,16809,263028,12059,921295,18049,1696960,21069,784095,17928,313623,13955,131141,9963,2202543,11189,143040,8752,449614,12069,947932,13516,416526,9847,173425,8434,72006,5856,1907599,12612,119988,6850,471681,11253,749028,11015,367569,10264,140198,7004,59135,5567,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,853755,9445,19147,2765,183245,9416,352807,10853,186733,8712,77973,6213,33850,4775,459621,6482,10357,1889,86909,6347,195321,6710,102341,5715,43819,4080,20874,3232,394134,5583,8790,1876,96336,4518,157486,5713,84392,4842,34154,3126,12976,2179,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8647668,30364,1751996,28442,2231705,33416,2845526,33249,1205246,24569,441999,14960,171196,11878,4570918,20089,867708,17098,1151417,20012,1555811,19259,656824,14256,241347,8693,97811,7366,4076750,21597,884288,15965,1080288,19210,1289715,19242,548422,13265,200652,8694,73385,5852,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4028129,17447,98725,7281,812289,17167,1693031,20574,940328,17253,343343,12542,140413,9025,2147947,11738,54544,4894,357257,11066,939101,13078,519007,11236,193958,7887,84080,5857,1880182,12427,44181,4497,455032,10844,753930,12221,421321,9267,149385,6276,56333,3942,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,325153,4725,6941,1357,50646,3090,131467,6162,84135,4806,34207,3878,17757,2129,173483,2862,3958,883,21737,1935,72808,3418,45930,2597,18987,2270,10063,1495,151670,3089,2983,876,28909,2311,58659,3565,38205,2798,15220,1880,7694,939,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5280163,19428,151889,7999,1019606,16918,2294315,20955,1172118,18969,436564,16276,205671,11059,2777522,11882,77374,5251,455452,11965,1252066,12876,638095,11860,238642,9370,115893,6788,2502641,14350,74515,4733,564154,11669,1042249,11689,534023,10259,197922,8595,89778,6020,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1580839,10049,33801,3228,320648,8806,709022,12975,340900,11063,120854,7314,55614,5178,854114,6930,17669,2323,150632,5869,396274,8629,188925,6717,67716,4317,32898,3081,726725,8167,16132,2032,170016,6563,312748,6463,151975,5917,53138,3778,22716,2745,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1728023,13003,57314,4487,356940,11608,735549,14168,382190,11747,130755,8030,65275,7005,939671,8485,32124,3345,172947,6844,408165,9661,215816,6791,72087,4945,38532,4658,788352,8301,25190,2466,183993,6999,327384,7793,166374,7037,58668,4119,26743,3121,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5646869,18787,262196,10339,1151397,16216,2495219,24976,1158563,18079,409520,13666,169974,10054,2990622,13939,127266,7081,537764,9905,1376497,14584,629191,10654,223980,8203,95924,5905,2656247,15080,134930,6443,613633,11101,1118722,14079,529372,9833,185540,7097,74050,5182,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,503176,6193,13994,2250,102404,5659,222721,8804,108990,6913,42906,5564,12161,2354,264904,3880,7439,1889,47040,3646,120080,4981,60624,4678,23658,3517,6063,1259,238272,5364,6555,1195,55364,3544,102641,5059,48366,3515,19248,2677,6098,1364,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1904479,12430,51583,4516,403620,11101,808350,17561,429775,13540,153363,9794,57788,6619,998682,9695,27520,3069,177069,7999,439353,10420,235908,8400,86046,5871,32786,3975,905797,9873,24063,3286,226551,6702,368997,10057,193867,7257,67317,5447,25002,3296,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,391344,4734,7009,1381,62334,3528,158935,5580,94399,4956,43914,3664,24753,2538,209475,3366,4181,1205,27467,2095,87401,3416,51936,3195,24067,2089,14423,1610,181869,3345,2828,677,34867,2664,71534,3079,42463,2464,19847,1965,10330,1339,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2678963,17047,52730,4549,524583,13353,1149251,21525,621040,18144,233457,11098,97902,6511,1447001,13318,27940,3320,236649,9190,637976,13194,352728,12129,134060,7133,57648,4594,1231962,11077,24790,2889,287934,8981,511275,11777,268312,8412,99397,5579,40254,2906,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10435401,26700,268204,13702,2384887,27845,4720090,35542,2122609,28722,707233,20001,232378,14819,5849122,19980,151072,9775,1224399,17024,2712742,23984,1211565,20781,410762,13383,138582,9579,4586279,19681,117132,6915,1160488,18186,2007348,19222,911044,14959,296471,10166,93796,6690,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1182969,10534,20781,2560,184534,9422,485711,12070,284523,9672,134502,9253,72918,8196,672897,6608,11719,1816,94674,5834,284192,8161,160627,6122,75487,5766,46198,5907,510072,7484,9062,1525,89860,5931,201519,6115,123896,5706,59015,4542,26720,3210,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,317992,4595,6234,1271,60151,3110,150812,5184,64299,4666,25906,3594,10590,2132,167802,3045,3136,773,28271,1898,80367,2947,35948,2609,14398,2095,5682,1217,150190,3427,3098,878,31880,2163,70445,3148,28351,2498,11508,1909,4908,1149,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3727589,18251,100867,8249,717024,16107,1498054,23491,890307,18989,349735,14084,171602,12246,1981168,11928,52428,5319,320487,10323,831141,14053,491186,11787,188057,7854,97869,7223,1746421,13724,48439,4416,396537,9771,666913,14064,399121,9934,161678,8449,73733,6170,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3001332,16208,72650,4970,582496,15264,1237507,19530,698840,16848,274007,13327,135832,9449,1636903,10068,38316,3800,276826,8681,698682,11077,391944,11385,151572,7854,79563,5940,1364429,11743,34334,2680,305670,9872,538825,11874,306896,8308,122435,6836,56269,4763,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,734549,10063,17348,2025,156098,6018,321880,9846,160238,7579,56260,5759,22725,3698,401813,6064,8655,1356,75902,3735,184412,6662,89395,4843,30019,3255,13430,2480,332736,6715,8693,1417,80196,3914,137468,5278,70843,4114,26241,3075,9295,1829,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2794872,13525,71138,5362,501840,11702,1275334,17098,616615,14093,226952,9605,102993,7020,1472827,8745,34568,3349,229652,7084,693409,10487,333550,8121,123450,5835,58198,4061,1322045,9178,36570,3269,272188,7643,581925,9679,283065,7399,103502,4662,44795,3613,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,264425,4040,2728,821,44492,4045,94696,5575,75056,5818,30768,3279,16685,2978,143496,2529,1430,541,21384,2489,53300,3368,41254,3453,16638,2047,9490,1862,120929,2787,1298,546,23108,2406,41396,2905,33802,2985,14130,1597,7195,1377,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1158168,14713,88452,5113,349667,8432,477918,11877,172724,9404,50065,5298,19342,3419,635054,9092,47477,3520,177465,5331,271859,7195,97796,5834,29362,3423,11095,2104,523114,8987,40975,2971,172202,5904,206059,7096,74928,5184,20703,2642,8247,1870,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
