GEO_ID,B25087_001E,B25087_001M,B25087_002E,B25087_002M,B25087_003E,B25087_003M,B25087_004E,B25087_004M,B25087_005E,B25087_005M,B25087_006E,B25087_006M,B25087_007E,B25087_007M,B25087_008E,B25087_008M,B25087_009E,B25087_009M,B25087_010E,B25087_010M,B25087_011E,B25087_011M,B25087_012E,B25087_012M,B25087_013E,B25087_013M,B25087_014E,B25087_014M,B25087_015E,B25087_015M,B25087_016E,B25087_016M,B25087_017E,B25087_017M,B25087_018E,B25087_018M,B25087_019E,B25087_019M,B25087_020E,B25087_020M,B25087_021E,B25087_021M,B25087_022E,B25087_022M,B25087_023E,B25087_023M,B25087_024E,B25087_024M,B25087_025E,B25087_025M,B25087_026E,B25087_026M,B25087_027E,B25087_027M,B25087_028E,B25087_028M,B25087_029E,B25087_029M,NAME,B25087_001EA,B25087_001MA,B25087_002EA,B25087_002MA,B25087_003MA,B25087_003EA,B25087_004MA,B25087_004EA,B25087_005MA,B25087_005EA,B25087_006EA,B25087_006MA,B25087_007EA,B25087_007MA,B25087_008MA,B25087_008EA,B25087_009MA,B25087_009EA,B25087_010MA,B25087_010EA,B25087_011EA,B25087_011MA,B25087_012EA,B25087_012MA,B25087_013EA,B25087_013MA,B25087_014MA,B25087_014EA,B25087_015MA,B25087_015EA,B25087_016MA,B25087_016EA,B25087_017EA,B25087_017MA,B25087_018EA,B25087_018MA,B25087_019MA,B25087_019EA,B25087_020MA,B25087_020EA,B25087_021MA,B25087_021EA,B25087_022EA,B25087_022MA,B25087_023EA,B25087_023MA,B25087_024EA,B25087_024MA,B25087_025MA,B25087_025EA,B25087_026MA,B25087_026EA,B25087_027MA,B25087_027EA,B25087_028EA,B25087_028MA,B25087_029EA,B25087_029MA,state
0400000US46,216212,3987,126239,3991,31,28,433,263,1734,606,4526,917,6375,1039,9645,1327,9846,1257,10406,1201,11834,1467,27180,2089,17769,1766,17194,1442,4945,914,1781,589,2540,724,89973,3285,1432,510,2758,612,5299,808,8947,954,12169,1312,12222,1248,12753,1355,15608,1738,9326,1346,3920,814,5539,972,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660152,13597,1053410,12356,742,371,3961,987,14717,2039,35262,3080,54009,3617,71484,4549,89591,4794,100207,5102,97580,4264,205984,6283,133809,5466,140021,5659,52745,3619,23720,2175,29578,2438,606742,8931,12642,1888,34452,3008,69878,3946,98463,4544,97671,4497,76378,3472,57737,3690,72734,3635,34608,2408,21383,1947,30796,2130,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5291045,25916,3368890,22263,573,430,5363,1067,18142,2323,49668,3305,94913,4447,145244,6027,185632,6919,221266,7002,234749,7608,605716,12403,523778,10950,667304,11721,293422,8303,142717,5921,180403,5997,1922155,15913,23383,2094,55541,3543,107772,4797,150110,6193,184679,6145,188317,5769,181084,5877,318927,9414,236282,7152,157363,5967,318697,7801,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,585929,6614,435186,6524,256,185,577,339,4140,949,5141,959,8582,1143,13301,1680,20364,2280,24976,2215,31321,2391,94853,4560,79952,3953,89609,3809,33824,2322,13972,1795,14318,1596,150743,3826,1027,436,3835,715,9476,1167,19558,1537,24158,1781,24069,1732,20041,1864,24769,1992,11741,1575,4819,946,7250,1054,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,182389,3488,123706,3280,49,58,93,85,604,216,1307,593,2634,530,3943,690,5908,924,7458,1109,8969,1238,22625,1820,22473,2051,27910,2209,10211,1312,5016,860,4506,926,58683,2280,257,152,279,197,584,249,1211,310,2536,506,3897,658,5380,772,12572,1138,10460,1193,7065,940,14442,1414,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2030284,16101,1483836,14119,1794,686,4141,919,13101,1953,24181,2262,41319,3152,49748,3468,64638,3775,69007,4371,75108,3576,194851,5961,179354,5657,286582,7851,188749,6066,114675,4907,176588,5727,546448,9160,9835,1419,28221,2714,51846,3040,63569,3203,66119,3208,60571,3135,47077,3058,72651,3767,51703,3086,37117,3129,57739,3358,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1620052,11516,1193804,11749,588,273,2766,717,6976,1192,11040,1702,18632,1814,27825,2427,37861,3114,44650,2510,53951,3624,167555,6483,176684,6239,299014,7233,169852,5072,83647,4565,92763,4544,426248,7691,7695,1202,12035,1490,21126,1977,25195,2128,34036,2546,43953,2950,44391,2826,79826,3951,60326,3660,38084,2665,59581,3526,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,554791,7537,273458,6514,219,247,2643,635,10124,1597,18455,1863,26743,2270,31021,2691,32098,2602,29128,2646,25275,2338,40884,3331,23458,2279,21354,2161,6168,992,2754,669,3134,858,281333,6304,15231,1910,29465,2739,46215,3231,51032,2932,43132,3013,31377,2618,22081,1890,23233,2003,9879,1301,4895,948,4793,932,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1571129,10169,1081631,9230,264,182,2815,625,5595,957,11194,1307,20428,1588,35682,2285,50025,2845,66833,2941,75954,3584,204859,6063,191095,6014,244581,6279,96471,3767,38944,2747,36891,2593,489498,6075,1566,395,4252,785,8665,1035,17249,1223,29635,1897,44303,2179,55833,2720,119053,3556,88825,3614,50228,2593,69889,2764,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,144117,3462,87345,3352,0,259,384,237,946,393,2173,693,3256,771,5715,1083,8914,1421,8467,1311,9695,1537,17442,1467,11208,1432,12734,1506,3057,749,1655,598,1699,617,56772,2878,517,279,1903,678,4938,987,7842,1335,9077,1311,7884,1174,7784,1302,8984,1351,3802,812,1915,520,2126,604,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,919418,7934,362646,6916,3221,808,7083,1165,18242,1855,30596,2736,43938,2833,42255,3009,39675,3010,35028,2491,26295,2390,47816,3221,26107,2428,23432,2340,8358,1382,3993,1043,6607,1199,556772,7040,162457,5228,149544,4035,101906,3737,56304,3190,29787,2017,18805,1702,11104,1427,11987,1350,6628,1166,3048,800,5202,842,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
