GEO_ID,B21001H_001E,B21001H_001M,B21001H_002E,B21001H_002M,B21001H_003E,B21001H_003M,B21001H_004E,B21001H_004M,B21001H_005E,B21001H_005M,B21001H_006E,B21001H_006M,B21001H_007E,B21001H_007M,B21001H_008E,B21001H_008M,B21001H_009E,B21001H_009M,B21001H_010E,B21001H_010M,B21001H_011E,B21001H_011M,B21001H_012E,B21001H_012M,B21001H_013E,B21001H_013M,B21001H_014E,B21001H_014M,B21001H_015E,B21001H_015M,B21001H_016E,B21001H_016M,B21001H_017E,B21001H_017M,B21001H_018E,B21001H_018M,B21001H_019E,B21001H_019M,B21001H_020E,B21001H_020M,B21001H_021E,B21001H_021M,B21001H_022E,B21001H_022M,B21001H_023E,B21001H_023M,B21001H_024E,B21001H_024M,B21001H_025E,B21001H_025M,B21001H_026E,B21001H_026M,B21001H_027E,B21001H_027M,B21001H_028E,B21001H_028M,B21001H_029E,B21001H_029M,B21001H_030E,B21001H_030M,B21001H_031E,B21001H_031M,B21001H_032E,B21001H_032M,B21001H_033E,B21001H_033M,NAME,B21001H_001MA,B21001H_001EA,B21001H_002EA,B21001H_002MA,B21001H_003MA,B21001H_003EA,B21001H_004MA,B21001H_004EA,B21001H_005MA,B21001H_005EA,B21001H_006MA,B21001H_006EA,B21001H_007EA,B21001H_007MA,B21001H_008EA,B21001H_008MA,B21001H_009EA,B21001H_009MA,B21001H_010MA,B21001H_010EA,B21001H_011MA,B21001H_011EA,B21001H_012EA,B21001H_012MA,B21001H_013EA,B21001H_013MA,B21001H_014EA,B21001H_014MA,B21001H_015MA,B21001H_015EA,B21001H_016MA,B21001H_016EA,B21001H_017EA,B21001H_017MA,B21001H_018EA,B21001H_018MA,B21001H_019EA,B21001H_019MA,B21001H_020EA,B21001H_020MA,B21001H_021MA,B21001H_021EA,B21001H_022MA,B21001H_022EA,B21001H_023EA,B21001H_023MA,B21001H_024EA,B21001H_024MA,B21001H_025EA,B21001H_025MA,B21001H_026MA,B21001H_026EA,B21001H_027MA,B21001H_027EA,B21001H_028MA,B21001H_028EA,B21001H_029EA,B21001H_029MA,B21001H_030EA,B21001H_030MA,B21001H_031EA,B21001H_031MA,B21001H_032MA,B21001H_032EA,B21001H_033MA,B21001H_033EA,state
0400000US39,7353215,2113,3538039,1535,1028233,1123,47599,3603,980634,3767,1406923,863,190918,6021,1216005,6133,537533,348,226251,4844,311282,4829,309355,438,153284,3676,156071,3721,255995,492,183189,3067,72806,3007,3815176,1118,1011407,704,8338,1321,1003069,1361,1431129,725,20260,2201,1410869,2177,568198,301,5081,904,563117,990,367943,294,4093,880,363850,946,436499,152,7150,1237,429349,1241,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2007070,1339,963958,1256,279664,1342,18506,2189,261158,2393,361323,1261,61448,2909,299875,3167,151866,128,69356,2672,82510,2677,95545,79,53471,1933,42074,1931,75560,49,53076,1629,22484,1620,1043112,565,276554,740,4319,1048,272235,1236,368847,655,7010,1166,361837,1359,162713,77,2347,567,160366,578,111747,100,1407,477,110340,478,123251,19,2420,696,120831,699,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2372316,1306,1151415,982,322906,864,19106,2028,303800,2035,441039,794,73066,4040,367973,4088,193659,384,84101,2540,109558,2561,104411,145,62407,2261,42004,2283,89400,163,65809,1830,23591,1807,1220901,811,318115,619,2687,817,315428,917,451188,289,9425,1403,441763,1395,200778,244,4364,893,196414,925,116169,108,1690,540,114479,565,134651,245,4355,827,130296,823,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8091371,2125,3871289,1711,1040290,1134,49018,3315,991272,3448,1529687,1295,182567,6264,1347120,6342,602722,301,253789,4813,348933,4844,360716,288,192326,4070,168390,4050,337874,15,245887,3307,91987,3307,4220082,1154,1012692,849,7468,1274,1005224,1550,1556164,552,20942,2224,1535222,2339,640281,135,5750,834,634531,872,429633,417,4559,697,425074,851,581312,118,10009,1117,571303,1133,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,678314,1621,319589,1017,88399,717,3601,1125,84798,1286,126369,570,13681,1960,112688,1958,50048,87,20630,1411,29418,1403,27599,281,14374,1231,13225,1231,27174,310,19346,934,7828,921,358725,1016,90632,535,593,363,90039,648,134083,627,1405,559,132678,807,52784,226,613,334,52171,426,32913,308,517,376,32396,472,48313,410,660,336,47653,416,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2202829,1594,1057424,1400,289122,1574,18972,2219,270150,2733,406294,1012,64177,3310,342117,3337,179737,417,80317,3348,99420,3324,107098,604,61856,1978,45242,2108,75173,634,56197,1668,18976,1651,1145405,841,293479,1199,3051,874,290428,1576,414927,959,6564,1155,408363,1605,190396,420,2252,725,188144,870,123167,474,2280,782,120887,913,123436,571,2499,701,120937,989,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,523328,693,257425,653,75107,720,4766,957,70341,1223,97383,502,14349,1438,83034,1524,39430,11,17587,1269,21843,1269,23533,421,12304,995,11229,910,21972,424,14247,929,7725,873,265903,217,70889,661,1216,625,69673,847,95562,629,1993,590,93569,869,38545,13,602,249,37943,251,26256,304,377,241,25879,393,34651,299,934,402,33717,497,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3649013,2041,1754218,1725,505482,1497,25415,2422,480067,2753,682670,1530,101274,4634,581396,5088,284204,384,113615,3470,170589,3469,166770,806,79790,2746,86980,2787,115092,815,80830,2622,34262,2424,1894795,880,502851,778,4812,1000,498039,1328,699971,841,12593,1721,687378,1823,299727,221,4535,934,295192,943,195209,178,3046,738,192163,757,197037,124,2435,750,194602,765,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8804685,4951,4264009,3612,1199440,3349,81700,4237,1117740,4967,1707938,3016,268874,7939,1439064,8224,670621,883,299920,5509,370701,5400,384672,1301,217145,3943,167527,4093,301338,755,227402,3703,73936,3566,4540676,3013,1196222,2785,17511,2299,1178711,3619,1722874,2445,38551,3566,1684323,4467,698513,648,12266,1449,686247,1560,439936,1359,6123,954,433813,1472,483131,833,9610,1356,473521,1618,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1481994,1312,729340,922,294969,783,9921,1556,285048,1629,252539,533,31887,2249,220652,2264,88852,7,34696,1750,54156,1749,51314,80,26148,1501,25166,1512,41666,40,31816,1062,9850,1057,752654,941,291640,818,2239,793,289401,1165,253810,386,3083,792,250727,751,91497,113,1504,425,89993,446,57345,7,515,290,56830,289,58362,9,1343,469,57019,469,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,470048,457,228089,431,63602,267,2573,709,61029,739,91451,211,12607,1714,78844,1728,38326,154,14838,1261,23488,1268,19642,3,10297,737,9345,736,15068,3,10414,617,4654,616,241959,151,60854,351,405,313,60449,472,96016,325,1625,587,94391,666,38590,19,291,143,38299,145,21949,2,417,217,21532,217,24550,2,441,259,24109,259,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3993259,4371,1911327,3608,523381,3319,43979,3674,479402,4747,774254,2648,149500,4631,624754,4860,313333,419,140796,4228,172537,4291,174786,1121,97158,3263,77628,3123,125573,1099,94666,2188,30907,1966,2081932,1699,545944,1569,12921,1726,533023,2460,803206,1576,27477,3009,775729,3426,327993,440,6226,1089,321767,1176,195836,499,3203,670,192633,893,208953,463,3957,886,204996,948,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3820076,3092,1863306,2656,518574,2398,36944,3452,481630,4066,755956,1304,141152,6164,614804,5847,301556,379,143348,4006,158208,3969,158450,29,95905,2387,62545,2392,128770,294,95888,2128,32882,2105,1956770,1169,519476,993,7555,1566,511921,1569,759507,752,18787,2011,740720,1981,308948,274,6946,1260,302002,1298,171974,184,3331,716,168643,751,196865,225,5043,986,191822,1015,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1350115,1177,649936,803,183178,1201,10753,1636,172425,1861,245733,1254,38541,1969,207192,2266,108230,276,43919,2377,64311,2439,64059,293,33633,1703,30426,1616,48736,251,33646,1226,15090,1168,700179,603,179621,920,1728,628,177893,1250,253240,871,3614,901,249626,1257,111719,246,721,363,110998,376,74924,62,944,386,73980,378,80675,111,1257,549,79418,536,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3727076,1570,1825445,1190,522026,995,20207,1958,501819,2289,736695,825,94481,3681,642214,3712,275255,237,109941,2986,165314,3005,157475,119,83668,2227,73807,2236,133994,24,85378,2046,48616,2044,1901631,757,498331,639,3993,977,494338,1261,729314,452,10869,1355,718445,1450,277992,32,3041,757,274951,751,177007,38,2089,488,174918,495,218987,36,3933,743,215054,748,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,348806,1112,174492,1003,52409,717,3515,953,48894,1101,66805,548,12412,1612,54393,1668,28530,128,14349,1112,14181,1120,15394,312,9298,875,6096,818,11354,313,7815,676,3539,646,174314,651,48821,703,566,377,48255,825,65989,397,2184,778,63805,863,27283,7,431,241,26852,241,15730,309,343,245,15387,403,16491,309,164,180,16327,350,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,28324,2836,15401,1816,3401,947,287,363,3114,818,6661,1295,725,382,5936,1246,2829,741,1038,491,1791,560,1693,497,224,209,1469,476,817,348,381,264,436,312,12923,1746,3951,1144,169,210,3782,1106,5301,1137,76,121,5225,1104,2134,606,0,275,2134,606,936,384,0,275,936,384,601,320,0,275,601,320,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
