GEO_ID,B01001A_001E,B01001A_001M,B01001A_002E,B01001A_002M,B01001A_003E,B01001A_003M,B01001A_004E,B01001A_004M,B01001A_005E,B01001A_005M,B01001A_006E,B01001A_006M,B01001A_007E,B01001A_007M,B01001A_008E,B01001A_008M,B01001A_009E,B01001A_009M,B01001A_010E,B01001A_010M,B01001A_011E,B01001A_011M,B01001A_012E,B01001A_012M,B01001A_013E,B01001A_013M,B01001A_014E,B01001A_014M,B01001A_015E,B01001A_015M,B01001A_016E,B01001A_016M,B01001A_017E,B01001A_017M,B01001A_018E,B01001A_018M,B01001A_019E,B01001A_019M,B01001A_020E,B01001A_020M,B01001A_021E,B01001A_021M,B01001A_022E,B01001A_022M,B01001A_023E,B01001A_023M,B01001A_024E,B01001A_024M,B01001A_025E,B01001A_025M,B01001A_026E,B01001A_026M,B01001A_027E,B01001A_027M,B01001A_028E,B01001A_028M,B01001A_029E,B01001A_029M,B01001A_030E,B01001A_030M,B01001A_031E,B01001A_031M,NAME,B01001A_001EA,B01001A_001MA,B01001A_002MA,B01001A_002EA,B01001A_003MA,B01001A_003EA,B01001A_004MA,B01001A_004EA,B01001A_005EA,B01001A_005MA,B01001A_006EA,B01001A_006MA,B01001A_007EA,B01001A_007MA,B01001A_008MA,B01001A_008EA,B01001A_009MA,B01001A_009EA,B01001A_010EA,B01001A_010MA,B01001A_011EA,B01001A_011MA,B01001A_012EA,B01001A_012MA,B01001A_013MA,B01001A_013EA,B01001A_014MA,B01001A_014EA,B01001A_015MA,B01001A_015EA,B01001A_016EA,B01001A_016MA,B01001A_017EA,B01001A_017MA,B01001A_018MA,B01001A_018EA,B01001A_019MA,B01001A_019EA,B01001A_020MA,B01001A_020EA,B01001A_021MA,B01001A_021EA,B01001A_022EA,B01001A_022MA,B01001A_023EA,B01001A_023MA,B01001A_024EA,B01001A_024MA,B01001A_025EA,B01001A_025MA,B01001A_026MA,B01001A_026EA,B01001A_027EA,B01001A_027MA,B01001A_028EA,B01001A_028MA,B01001A_029EA,B01001A_029MA,B01001A_030MA,B01001A_030EA,B01001A_031EA,B01001A_031MA,state
0400000US41,3186177,11429,1573311,6811,91594,1511,95511,4015,100208,4040,66968,1239,40573,1550,104411,2329,113284,1714,103047,1699,218697,2095,245084,1518,197696,932,106063,652,67714,1751,22461,1846,1612866,6035,88555,1565,89373,4109,95091,3478,62434,895,38413,1582,98880,1851,110896,1484,97016,1233,217111,1534,254846,1297,205360,1079,118622,920,91091,2666,45178,2561,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10429732,8371,5074723,5418,279275,1406,295415,5822,325812,5600,216792,1189,152671,1659,341562,2080,294114,1483,290630,1540,737557,2078,826320,1442,610219,1097,364450,695,262377,3350,77529,3290,5355009,4598,267671,1469,281297,5605,308515,5759,206580,1067,145989,1048,327054,1434,280940,1408,286380,1231,741705,1833,842098,1921,648366,1243,433451,890,407564,4407,177399,4312,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,882370,5537,424162,3383,22439,602,23424,1930,27064,1629,16816,303,14317,612,31096,984,25320,813,25166,1175,63744,716,67881,784,51115,473,28495,437,21550,869,5735,805,458208,3096,22282,952,21982,1795,26242,1823,16186,397,14850,594,31041,745,26020,753,24401,538,68323,937,70969,585,54021,577,33347,411,30032,1523,18512,1453,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2908324,4787,1430119,4012,88468,1752,86199,3591,89543,3463,58317,1400,40992,1599,97513,2128,90547,1639,91601,1648,210931,1687,211679,1293,181144,617,107792,739,60467,1691,14926,1727,1478205,3302,83976,1630,81712,3682,85383,3507,54425,1461,39201,1647,89008,1812,90348,1534,90441,1734,206077,1308,217719,1205,192035,739,123872,575,88819,2252,35189,2006,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,681785,1872,339872,1297,21737,493,20001,1303,22751,1377,14416,737,9806,1119,27364,1361,21623,802,18429,473,45493,666,53249,295,39430,11,23601,444,16789,915,5183,862,341913,1398,20346,524,18991,1223,21116,1298,13789,690,9164,932,23464,1141,22111,932,17015,643,44803,769,51420,416,38700,206,26276,301,22706,1029,12012,1012,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4781578,6874,2344695,4956,145577,1440,142923,4227,153761,4346,97750,1090,62556,2201,152165,2455,167308,2239,153050,1316,348486,1813,351876,1360,286114,604,167300,901,92289,1931,23540,1757,2436883,3894,142109,1747,139341,4389,142427,4409,89625,955,57308,1714,144114,2259,164358,1639,151412,1007,347262,1179,362776,1113,302062,732,196385,542,139763,2867,57941,2813,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16405937,47857,8163088,25934,637112,6907,594639,9082,580593,8786,361735,4247,248901,5206,611166,6665,588781,7887,555423,6687,1186547,7706,1162590,5572,819407,3931,462973,2879,279041,3628,74180,3359,8242849,26395,605480,7023,551085,10059,572881,8767,337585,4433,222828,4850,560412,7615,555049,5850,535305,5938,1179016,6220,1161777,5673,862463,4418,536326,3415,392676,6339,169966,5410,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2271604,8320,1139263,4654,110364,1335,96776,3086,93218,2964,55347,864,34077,987,111263,1542,106882,1895,71571,1218,137482,1471,134580,1567,92431,705,52880,532,31826,1278,10566,1313,1132341,4803,104208,1292,92527,3513,85904,3115,52284,777,38554,1052,100323,1386,99503,1390,75992,1108,136318,1627,134207,985,94126,698,59018,492,43039,1511,16338,1438,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600529,792,294183,632,15642,268,16880,1040,19008,1041,13041,311,9839,630,20426,582,17535,212,16378,132,42436,125,49542,101,38599,163,19724,92,11422,628,3711,624,306346,666,15414,264,14399,1236,19777,1282,12983,319,9307,589,19343,662,16730,121,16051,315,45064,374,51801,220,38724,131,22082,115,17646,921,7025,928,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5413295,11229,2671243,6545,166066,2202,162268,5048,169145,4619,108575,1695,81818,3167,186511,3773,172560,3035,168727,2856,418454,2631,412954,1786,319886,1168,176857,1296,99172,2372,28250,2117,2742052,6903,158919,2677,151093,4199,164839,4373,102001,1983,72458,2141,172201,2899,169712,2137,168613,1989,413631,2497,422924,1591,334314,1270,199801,1049,147231,3519,64315,3505,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5148130,12497,2562251,6898,148463,1915,155685,5573,171177,5261,109198,1042,71959,2051,172551,2288,175684,2286,163938,1817,385598,2006,408930,1720,307502,1151,161217,752,97456,2249,32893,2211,2585879,6874,140963,1736,143059,4574,164345,4946,102841,1017,63165,1674,159559,1991,174899,1590,158025,1500,375475,1839,413249,1459,315076,1041,175730,1007,135528,2980,63965,3086,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1721098,1805,840795,1821,50255,1249,48188,2537,53576,2517,34626,838,23496,1707,55678,1763,56349,1350,49186,1209,117202,1307,130265,382,108675,427,64448,565,39058,1298,9793,1285,880303,1886,47910,1191,45955,2316,50758,2331,32673,918,22074,1600,52958,1502,55107,900,50743,959,119098,914,135014,245,112157,315,75112,185,58933,2044,21811,2030,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4859689,6394,2409428,3795,142774,1084,143835,3664,154026,3443,104039,739,69643,886,174164,1329,156396,1148,141469,1408,358557,1278,392849,918,278031,909,158801,421,103877,1841,30967,1796,2450261,3672,136189,1159,132177,3755,152382,3486,97324,604,65581,935,166473,1142,141933,1122,138599,1218,351667,1201,388779,1048,280085,627,179063,663,147621,2481,72388,2496,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,472937,2132,238166,1612,15505,841,13418,1289,15700,1295,10398,836,6993,981,19139,1072,16317,647,14080,422,30164,313,39571,630,29818,550,15660,358,9298,642,2105,579,234771,1776,14596,777,14938,1383,13622,1289,9996,575,6123,822,16660,835,15436,643,13279,682,29720,596,39220,644,28194,396,16009,377,11964,966,5014,871,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2962908,17336,1411795,10369,103010,2573,107492,4701,116572,4707,68594,2753,44150,2030,107159,2492,100794,2770,93742,2897,184890,3371,165500,2864,145018,2685,103154,1797,52788,1896,18932,1790,1551113,9798,96022,2302,104754,3748,110623,4133,65226,1834,42264,1943,107735,3028,106660,2684,100055,2691,209377,3481,200657,2691,180196,2503,123004,2084,75183,2653,29357,2097,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
