GEO_ID,C24040_001E,C24040_001M,C24040_002E,C24040_002M,C24040_003E,C24040_003M,C24040_004E,C24040_004M,C24040_005E,C24040_005M,C24040_006E,C24040_006M,C24040_007E,C24040_007M,C24040_008E,C24040_008M,C24040_009E,C24040_009M,C24040_010E,C24040_010M,C24040_011E,C24040_011M,C24040_012E,C24040_012M,C24040_013E,C24040_013M,C24040_014E,C24040_014M,C24040_015E,C24040_015M,C24040_016E,C24040_016M,C24040_017E,C24040_017M,C24040_018E,C24040_018M,C24040_019E,C24040_019M,C24040_020E,C24040_020M,C24040_021E,C24040_021M,C24040_022E,C24040_022M,C24040_023E,C24040_023M,C24040_024E,C24040_024M,C24040_025E,C24040_025M,C24040_026E,C24040_026M,C24040_027E,C24040_027M,C24040_028E,C24040_028M,C24040_029E,C24040_029M,C24040_030E,C24040_030M,C24040_031E,C24040_031M,C24040_032E,C24040_032M,C24040_033E,C24040_033M,C24040_034E,C24040_034M,C24040_035E,C24040_035M,C24040_036E,C24040_036M,C24040_037E,C24040_037M,C24040_038E,C24040_038M,C24040_039E,C24040_039M,C24040_040E,C24040_040M,C24040_041E,C24040_041M,C24040_042E,C24040_042M,C24040_043E,C24040_043M,C24040_044E,C24040_044M,C24040_045E,C24040_045M,C24040_046E,C24040_046M,C24040_047E,C24040_047M,C24040_048E,C24040_048M,C24040_049E,C24040_049M,C24040_050E,C24040_050M,C24040_051E,C24040_051M,C24040_052E,C24040_052M,C24040_053E,C24040_053M,C24040_054E,C24040_054M,C24040_055E,C24040_055M,NAME,C24040_001MA,C24040_001EA,C24040_002MA,C24040_002EA,C24040_003EA,C24040_003MA,C24040_004EA,C24040_004MA,C24040_005MA,C24040_005EA,C24040_006MA,C24040_006EA,C24040_007MA,C24040_007EA,C24040_008MA,C24040_008EA,C24040_009EA,C24040_009MA,C24040_010EA,C24040_010MA,C24040_011MA,C24040_011EA,C24040_012MA,C24040_012EA,C24040_013MA,C24040_013EA,C24040_014EA,C24040_014MA,C24040_015EA,C24040_015MA,C24040_016MA,C24040_016EA,C24040_017MA,C24040_017EA,C24040_018MA,C24040_018EA,C24040_019MA,C24040_019EA,C24040_020EA,C24040_020MA,C24040_021EA,C24040_021MA,C24040_022MA,C24040_022EA,C24040_023MA,C24040_023EA,C24040_024MA,C24040_024EA,C24040_025EA,C24040_025MA,C24040_026MA,C24040_026EA,C24040_027MA,C24040_027EA,C24040_028MA,C24040_028EA,C24040_029MA,C24040_029EA,C24040_030MA,C24040_030EA,C24040_031MA,C24040_031EA,C24040_032MA,C24040_032EA,C24040_033MA,C24040_033EA,C24040_034MA,C24040_034EA,C24040_035MA,C24040_035EA,C24040_036EA,C24040_036MA,C24040_037MA,C24040_037EA,C24040_038MA,C24040_038EA,C24040_039MA,C24040_039EA,C24040_040MA,C24040_040EA,C24040_041MA,C24040_041EA,C24040_042MA,C24040_042EA,C24040_043EA,C24040_043MA,C24040_044MA,C24040_044EA,C24040_045EA,C24040_045MA,C24040_046MA,C24040_046EA,C24040_047EA,C24040_047MA,C24040_048EA,C24040_048MA,C24040_049MA,C24040_049EA,C24040_050MA,C24040_050EA,C24040_051MA,C24040_051EA,C24040_052MA,C24040_052EA,C24040_053EA,C24040_053MA,C24040_054EA,C24040_054MA,C24040_055MA,C24040_055EA,state
0400000US36,5960266,28382,3439743,21641,30003,2555,27073,2425,2930,748,351282,10179,376324,11210,162131,6920,344963,11819,289717,8280,248554,7675,41163,2946,119587,5210,337005,8462,229133,6882,107872,5615,389583,10946,260064,8177,6094,1532,123425,6265,414252,9912,177913,7019,236339,7421,257015,9869,58471,5001,198544,8706,149615,6957,218266,8405,2520523,18885,6021,1106,5642,1064,379,319,25751,2389,164765,7001,66510,4304,206948,7595,73648,4132,66183,4087,7465,1382,94115,4762,270074,7972,215151,7346,54923,3844,263571,7948,187866,5904,3444,1012,72261,5303,941837,14631,271008,8039,670829,11452,135734,5750,34895,3458,100839,4892,130284,6785,141265,5658,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2714720,17789,1574523,12736,34595,2842,30684,2838,3911,1190,246777,8221,316352,9034,83796,4820,157530,6459,102465,5129,77728,4751,24737,2211,39762,3603,86470,5351,57310,4440,29160,3285,148085,5836,84215,4345,2245,730,61625,4217,137536,5626,61325,3657,76211,4355,69763,4259,18744,2386,51019,3903,66259,4670,85133,4268,1140197,12833,5392,1248,5097,1242,295,296,19353,1905,157067,5731,32704,2833,120453,5770,30939,2844,24163,2388,6776,1411,26441,2756,113006,5127,88373,4972,24633,2151,89677,4809,60188,4139,3209,912,26280,2833,381491,8912,107512,5007,273979,7600,66681,5173,10576,1618,56105,4806,41087,3315,55906,3690,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,209085,4087,125820,3225,19105,1334,15671,1278,3434,704,12109,1367,15320,1695,8129,1294,14657,1558,11848,1293,8475,1176,3373,581,2933,737,4913,955,4198,839,715,355,7010,1048,4460,897,235,189,2315,628,10428,1337,4896,1002,5532,1068,6248,1327,1271,489,4977,1246,4450,695,8670,1125,83265,2941,2582,411,2167,383,415,243,1384,499,5279,828,1992,571,8850,1335,1619,474,1231,337,388,260,2305,754,9030,1155,8125,1180,905,318,6086,1242,3733,931,173,158,2180,736,29134,2269,6542,954,22592,2156,6808,1405,1472,481,5336,1366,2017,600,6179,1068,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3491831,18471,2046819,12626,35245,2931,26898,2635,8347,1276,196661,7169,555232,9242,112919,5348,194523,6932,161357,5929,133224,5424,28133,2547,44462,3120,124846,4787,87772,4711,37074,2974,186440,5850,113549,4832,4115,963,68776,4407,176442,5700,75113,3567,101329,4824,81485,5251,16750,2116,64735,5115,78432,4660,98775,4895,1445012,14260,6157,1068,5304,1063,853,381,17723,1744,197597,6709,40401,3030,151141,6327,43901,3282,36685,2863,7216,1274,37541,3217,156508,5582,131514,5387,24994,2389,115712,5139,72815,3903,4292,938,38605,3446,479786,9940,119198,5171,360588,8800,74112,4092,11214,1473,62898,3912,53274,3708,71159,4128,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1080612,11312,634213,7815,45171,2782,20785,1735,24386,2265,76684,4591,108093,4754,37228,2668,59159,3813,56944,3330,43992,3119,12952,1670,18429,2174,28034,1990,16705,1588,11329,1645,45381,3183,24868,2207,691,277,19822,2420,54169,3391,26402,2357,27767,2498,29499,3104,9781,1639,19718,2843,29526,2887,45896,3107,446399,8655,7797,1207,3372,900,4425,871,5859,1241,33171,2835,10335,1470,47069,3150,12650,1543,10500,1359,2150,520,14060,1728,44296,2900,33565,2759,10731,1471,38622,2909,24863,2456,1543,487,12216,1732,150830,6428,48178,3029,102652,5372,27665,2249,7802,1249,19863,2030,19873,2112,34172,2761,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1071265,13746,649591,9924,30225,3159,29028,3110,1197,517,81984,5538,130369,5386,33998,2879,72660,3750,45770,3682,34806,3228,10964,1847,15033,1982,33292,2942,20229,2100,13063,1840,64331,4515,38178,2965,883,380,25270,3056,50713,3613,20637,2389,30076,2420,35064,4024,7431,1352,27633,3705,23541,2563,32611,3132,421674,7341,7163,1295,6705,1238,458,377,7570,1422,42041,3635,13730,1684,49362,3631,11980,1701,9006,1431,2974,872,9428,1643,50774,4122,37388,3367,13386,2008,42368,3114,27508,2507,808,378,14052,1971,111053,5058,29230,2318,81823,4530,32680,2858,6965,1235,25715,2989,15493,1796,28032,2598,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3842263,17078,2249859,15231,49141,3251,32616,2550,16525,1861,240082,7430,471602,9850,116674,4775,222088,6527,186359,6202,148935,5584,37424,2635,56030,3639,134359,4632,97524,3829,36835,3080,224946,6276,151814,4802,4597,908,68535,4122,244347,6995,106774,4393,137573,5258,92733,5257,22599,2597,70134,4325,91703,4122,119795,4860,1592404,12319,7765,1214,6071,995,1694,669,22532,2619,172318,6328,40671,2907,158772,6063,46404,3157,37147,2910,9257,1240,36547,2538,172224,5588,142536,5249,29688,2339,144183,5832,95838,4714,3251,774,45094,3319,564516,8942,149967,5328,414549,8423,82323,4965,13910,1807,68413,4594,62520,3541,81629,4136,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,325640,7030,191391,5264,768,421,719,410,49,79,19007,2394,34698,2781,10908,1802,19123,2167,12354,1837,10742,1717,1612,507,3709,1086,15369,1673,11820,1650,3549,1010,20191,1961,14110,1604,712,506,5369,974,22861,2406,10397,1810,12464,1636,12111,1837,3593,883,8518,1670,7710,1574,12582,1895,134249,4821,0,281,0,281,0,281,1683,648,15049,2089,2313,701,10567,1852,3110,966,2748,993,362,251,1497,682,16322,2010,14288,1851,2034,604,11773,1773,7696,1265,56,92,4021,1227,50141,3684,14169,2058,35972,3174,8922,1470,2187,756,6735,1337,5858,1396,7014,1367,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1305483,13502,751339,9671,12227,1942,10996,1949,1231,622,112244,5791,173749,5284,34404,2658,73703,4417,53997,3762,38047,3361,15950,1819,10808,1449,37319,3600,21677,2579,15642,2194,68237,4116,34242,2377,761,329,33234,3161,57561,3788,26702,2593,30859,2827,38873,3612,8864,1433,30009,3466,34612,3008,43605,3683,554144,9716,1513,562,1229,444,284,349,12234,1884,74181,4727,13919,1957,65668,4115,17267,2177,12990,1928,4277,1026,12438,1856,55191,3505,42870,3201,12321,1686,42060,2927,27779,2325,531,314,13750,1752,166884,6357,51988,3769,114896,6101,38677,4083,4598,1256,34079,3659,20126,1738,33986,3066,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,264087,5502,154562,4000,19342,1629,18484,1612,858,358,18212,2011,24747,2355,7867,1262,18018,2337,9862,1181,7243,966,2619,628,2519,620,9796,1429,8309,1253,1487,479,7343,1250,4761,978,153,177,2429,841,14301,1484,6363,1105,7938,1112,6940,1234,1926,620,5014,1121,6219,1042,9396,1495,109525,3218,2765,759,2728,737,37,39,850,277,10331,1289,2117,493,10517,1270,2436,651,1943,592,493,288,2021,680,15338,1440,14220,1437,1118,440,7065,1171,4735,972,142,161,2188,736,39022,2913,8611,1446,30411,2362,6921,1100,2138,579,4783,988,3891,976,6251,1026,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1850609,16066,1091142,13197,16721,2273,14421,2132,2300,614,133186,5516,247698,6820,58415,4018,116324,6434,101253,4951,80324,4496,20929,1924,23714,2670,53037,3234,34312,2849,18725,1888,94911,4650,51527,3658,2107,742,41277,3269,88504,4137,37377,2355,51127,3408,53423,5194,12280,2492,41143,4034,48530,3236,55426,4117,759467,8824,3333,970,2747,910,586,396,9853,1494,101045,5053,22605,2521,86510,4805,31540,2976,26539,2576,5001,1203,16860,2123,73908,4304,56703,4137,17205,2202,64973,3669,38343,3091,2966,882,23664,2237,228554,6299,56476,3356,172078,6378,45565,3673,5609,1131,39956,3685,30098,3161,44623,3552,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7218258,33506,4387560,25489,188282,6906,72679,4403,115603,5814,661682,17959,668120,15195,232793,7122,443718,12598,360560,11367,295566,10592,64994,4167,111939,5630,261292,10340,162757,7005,98535,6794,457921,13016,262991,8573,10727,1806,184203,9757,349207,11072,175281,6809,173926,7370,231889,11476,38942,3512,192947,10444,192106,6298,228051,7741,2830698,19874,34909,3300,11676,1787,23233,2794,55174,4154,206550,6742,82872,4498,313430,10045,106686,6197,88515,5465,18171,2387,77767,4399,308544,8771,233666,8039,74878,5340,283977,8419,175937,7586,7654,1450,100386,6092,884591,14160,339087,9871,545504,10162,185836,8397,22280,2296,163556,8048,134747,7069,155615,6211,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,729008,10515,473769,7249,15431,1690,6504,1081,8927,1535,68255,4118,76328,4001,20007,2155,48526,3487,37740,2732,30997,2397,6743,1279,11853,1637,30232,2848,18817,2297,11415,1744,52196,3384,32430,2806,521,252,19245,2647,43613,2678,23120,1794,20493,2107,18792,2386,4246,965,14546,2281,18185,2035,32611,2568,255239,6795,1949,600,1428,522,521,284,3758,884,23920,2341,7100,1350,30475,2391,10341,1453,9062,1364,1279,471,7564,1354,28758,2665,22988,2325,5770,1251,24990,2584,16308,2237,256,222,8426,1318,65036,3588,22678,2072,42358,3027,19143,2350,2392,713,16751,2362,10087,1651,22118,2217,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,204021,4825,119622,3197,4604,894,4227,871,377,170,17660,1798,23569,2013,5294,1016,13209,1463,6666,926,4905,813,1761,535,2793,731,4207,940,2509,740,1698,613,8899,1219,6567,1036,202,151,2130,603,12838,1317,7030,936,5808,1046,7162,1405,1127,413,6035,1282,5237,995,7484,1301,84399,2887,865,322,865,322,0,205,940,285,8628,1041,1511,519,7292,1115,1478,412,1012,321,466,217,1668,511,6826,1053,5338,881,1488,493,8088,1474,6309,1320,198,169,1581,506,32444,2062,11185,1300,21259,1861,5934,1076,1535,576,4399,981,3405,787,5320,1008,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2594850,20256,1487066,14756,26018,2843,18504,2538,7514,1190,207953,8595,195616,7035,51505,3831,134391,5926,94012,5188,73748,4479,20264,2735,47325,3137,79264,5344,50491,3320,28773,3705,231143,7292,175690,5681,2098,671,53355,3668,115901,5672,57814,3793,58087,3711,65069,6075,15967,2230,49102,5732,61422,4153,177447,7418,1107784,12823,3819,1199,3143,921,676,526,21367,2264,77384,4483,19450,2238,104043,5287,29785,2714,23344,2315,6441,1377,32689,2708,117236,5669,88851,5290,28385,2721,151609,5911,114055,5341,2853,757,34701,3293,307269,8169,103680,4570,203589,6708,65649,4323,11373,1950,54276,4022,55802,3258,121682,5460,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1875766,16203,1137767,11766,36939,3282,34979,3205,1960,670,140582,6298,202505,7308,60961,3382,106141,5048,87119,5023,72835,4538,14284,1863,42629,2718,63994,4062,39485,2979,24509,2770,135657,5742,90694,4921,2120,655,42843,3642,92733,4325,40918,2880,51815,3274,50457,3926,16295,2230,34162,3608,42159,3557,75891,4043,737999,9780,7384,1359,7127,1320,257,210,15363,1868,65942,4032,22349,2249,77249,4658,27491,2453,21754,2238,5737,1174,23378,2146,78394,4311,60023,3850,18371,2519,76537,4030,53631,3510,1238,428,21668,2272,203973,6536,58405,3116,145568,6153,49117,3734,13452,1955,35665,3452,35567,3244,55255,3898,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,499187,8846,301639,6252,26697,2443,4040,973,22657,2292,36915,2563,46447,3090,15354,2040,31182,2961,31850,2424,24133,2294,7717,1289,5317,937,9822,1661,6110,1176,3712,1011,22278,1901,11631,1291,266,215,10381,1535,29978,2351,11913,1424,18065,1827,10964,1578,3236,811,7728,1219,12408,1673,22427,2383,197548,5812,1316,564,505,281,811,495,2535,628,12186,1781,2027,609,26041,2625,5673,1067,4264,929,1409,566,3518,868,17449,1937,15426,1858,2023,666,15430,1936,9430,1417,99,118,5901,1210,73451,4223,17968,2234,55483,3588,13052,1733,2343,838,10709,1567,6766,1258,18104,1885,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1817520,13720,1074381,10533,41764,2140,40387,2107,1377,483,112180,4605,324794,7895,56943,3033,94067,4255,76263,3513,60156,3288,16107,1706,22777,2008,53531,3425,40951,2810,12580,1667,76829,4674,45550,3195,1151,396,30128,2946,87183,4289,40419,2795,46764,3264,47236,3586,11966,1381,35270,3402,37560,2771,43254,2811,743139,8293,9000,1070,8747,1044,253,182,10809,1255,127069,4432,22329,2022,79825,3756,17299,1753,14081,1510,3218,784,18168,2032,81352,3676,70513,3766,10839,1656,55366,3224,36969,2642,2340,628,16057,1842,223396,5757,55276,3010,168120,5167,40946,2978,8314,1041,32632,2791,23529,2178,34051,2269,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,169655,4754,104326,3041,18921,1812,6056,1057,12865,1488,13521,1968,8769,1392,4044,966,7839,1315,11957,1517,8968,1458,2989,846,1283,607,3094,902,1574,610,1520,477,5443,1190,4190,1218,165,193,1088,413,9898,1496,6283,1093,3615,865,7265,1825,1806,927,5459,1392,5271,1476,7021,1197,65329,3110,3841,814,1779,578,2062,671,1263,456,1954,618,1226,505,9332,1531,2396,728,1826,679,570,337,1156,575,4543,988,3419,940,1124,379,3920,872,2777,746,91,139,1052,495,22344,1891,6779,1076,15565,1784,5449,1271,750,419,4699,1216,2009,582,5896,997,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,823821,13895,465229,9542,7495,1529,6929,1497,566,433,58069,3617,62179,3363,22760,2639,54513,4125,27255,2255,18098,2026,9157,1243,9696,1469,22850,2677,15527,2126,7323,1534,43096,2947,19696,2081,113,131,23287,2179,44544,3337,21883,2285,22661,2181,31184,2658,7109,1084,24075,2203,23759,2487,57829,3802,358592,8278,799,432,747,430,52,85,5504,1132,40232,3364,7576,1244,34409,2936,6162,1090,3718,899,2444,719,6452,1229,31381,2997,25627,2758,5754,1150,25139,2135,15071,1620,66,110,10002,1523,126618,6086,60572,3943,66046,4564,18662,2146,2086,724,16576,2014,10847,1538,44811,3075,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
