GEO_ID,C18031_001E,C18031_001M,C18031_002E,C18031_002M,C18031_003E,C18031_003M,C18031_004E,C18031_004M,C18031_005E,C18031_005M,C18031_006E,C18031_006M,C18031_007E,C18031_007M,C18031_008E,C18031_008M,C18031_009E,C18031_009M,C18031_010E,C18031_010M,C18031_011E,C18031_011M,C18031_012E,C18031_012M,C18031_013E,C18031_013M,C18031_014E,C18031_014M,C18031_015E,C18031_015M,NAME,C18031_001MA,C18031_001EA,C18031_002MA,C18031_002EA,C18031_003MA,C18031_003EA,C18031_004MA,C18031_004EA,C18031_005EA,C18031_005MA,C18031_006MA,C18031_006EA,C18031_007MA,C18031_007EA,C18031_008EA,C18031_008MA,C18031_009MA,C18031_009EA,C18031_010EA,C18031_010MA,C18031_011EA,C18031_011MA,C18031_012MA,C18031_012EA,C18031_013EA,C18031_013MA,C18031_014MA,C18031_014EA,C18031_015EA,C18031_015MA,state
0400000US20,2475977,3169,106113,4898,56379,3559,7227,1303,49152,3236,49734,3033,10008,1257,39726,3046,2369864,4948,1160929,5275,115689,6153,1045240,8110,1208935,4258,159306,6251,1049629,7572,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3806796,3481,241310,6650,128477,4626,31055,3134,97422,4373,112833,4838,33545,2840,79288,4208,3565486,7000,1717419,5840,228181,8186,1489238,9921,1848067,5428,329136,11033,1518931,12073,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3857198,3888,213206,7447,112210,5257,21617,2694,90593,5110,100996,5229,29655,3382,71341,4150,3643992,8898,1735052,6880,260865,10933,1474187,10657,1908940,7067,386938,12776,1522002,13579,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1213636,1597,70048,3885,37008,2650,4970,1085,32038,2352,33040,2335,6799,1413,26241,2250,1143588,4482,550646,3129,54842,3977,495804,4623,592942,3086,82683,5155,510259,6404,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5091337,3674,164654,6255,82914,4260,10834,1916,72080,3955,81740,4331,12883,1930,68857,4295,4926683,7913,2349383,5751,148427,7588,2200956,8572,2577300,5822,216525,10063,2360775,11177,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5846526,2894,224449,7561,112363,4819,16899,2205,95464,4280,112086,5300,23858,2797,88228,4741,5622077,8004,2712356,6398,219018,9252,2493338,11155,2909721,6055,304756,11126,2604965,12526,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9219179,4044,398304,9019,206551,6073,34090,3147,172461,5236,191753,5231,39698,3449,152055,4618,8820875,9929,4292363,7147,498208,13429,3794155,14559,4528512,6507,632194,15437,3896318,16478,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4689554,3115,163444,5022,91605,3960,11558,1844,80047,3479,71839,2659,14090,1434,57749,2554,4526110,5575,2233803,5123,182844,6231,2050959,7320,2292307,3824,232760,7777,2059547,8907,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2605540,3311,177762,7026,91326,4544,21276,2553,70050,4030,86436,4383,26880,2308,59556,3883,2427778,7507,1152878,6582,194141,9076,958737,10958,1274900,5865,282558,10251,992342,11092,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5279425,4314,262984,7698,139654,5187,22695,2346,116959,4771,123330,4816,29543,2281,93787,4429,5016441,8108,2412384,6874,270272,10237,2142112,11162,2604057,6183,362460,11887,2241597,11753,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,861399,1646,50598,3756,29938,2459,4644,979,25294,2215,20660,2201,5490,1405,15170,1721,810801,4255,397547,3198,44979,3980,352568,4620,413254,2629,59559,3766,353695,4353,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1583236,2130,66804,3044,38220,2517,5155,1317,33065,2333,28584,1887,6484,1120,22100,1763,1516432,3581,745274,2900,68643,4809,676631,5139,771158,2855,93629,4510,677529,5245,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2272346,2099,79659,4425,41175,3050,3522,960,37653,2996,38484,2886,5707,1091,32777,2820,2192687,4654,1109480,4423,96705,6252,1012775,7609,1083207,3887,120259,6879,962948,7442,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1202985,1808,49449,3385,26470,2375,3099,677,23371,2224,22979,2138,3914,828,19065,1891,1153536,3874,566015,3212,36777,3797,529238,4901,587521,3255,49321,4102,538200,4658,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7980017,3776,264976,7817,125107,5183,16025,2379,109082,4568,139869,5934,23638,2791,116231,5243,7715041,7980,3744261,5897,266565,11033,3477696,12224,3970780,6628,362501,12185,3608279,13772,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1765585,2374,98260,5440,54206,3895,10637,1875,43569,3403,44054,3437,10894,1676,33160,3122,1667325,5840,804643,5002,123624,6975,681019,7901,862682,4052,167728,7105,694954,7407,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17552287,5451,658582,11381,305102,6747,57142,4265,247960,6810,353480,8927,89840,4425,263640,7962,16893705,11332,8129903,8502,959996,17331,7169907,18156,8763802,10548,1294258,23465,7469544,25381,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7956001,5657,376574,9720,188558,6499,33163,3190,155395,6082,188016,6824,50034,3640,137982,5849,7579427,11231,3660906,10046,443824,13968,3217082,17458,3918521,9245,592853,13395,3325668,17078,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,563397,1543,24579,1773,13990,1359,1843,505,12147,1240,10589,1046,2114,533,8475,835,538818,2478,264637,2425,23797,2390,240840,2899,274181,1956,35651,2919,238530,3117,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10423840,4480,454216,10355,233644,7171,32337,2547,201307,6701,220572,6419,45703,3652,174869,5777,9969624,11608,4814262,8797,518622,17216,4295640,18519,5155362,7979,723818,18807,4431544,21279,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3205100,2867,200729,5875,106001,4354,17097,1785,88904,4122,94728,3708,20713,1831,74015,3377,3004371,5966,1448735,5552,207273,8536,1241462,10386,1555636,5657,271824,10281,1283812,10614,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3398148,3220,164594,7517,91219,5169,14478,2195,76741,4374,73375,4897,15789,2327,57586,4007,3233554,7896,1583470,6526,181815,8476,1401655,9897,1650084,5620,222005,9378,1428079,10412,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11293546,4074,505460,9980,257258,7355,35077,2980,222181,6357,248202,6566,48837,3153,199365,5876,10788086,11288,5193652,8493,515643,12805,4678009,15603,5594434,8211,703820,15096,4890614,16119,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,962512,1113,41193,2642,18317,2095,2585,960,15732,1861,22876,1931,4245,1164,18631,1670,921319,2596,445048,2605,41122,4187,403926,5140,476271,2623,56065,4825,420206,5419,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3888900,3509,194212,6834,100687,4161,16035,2204,84652,4242,93525,4665,24555,2445,68970,4283,3694688,7362,1761882,5482,226931,9263,1534951,10651,1932806,5209,317259,12004,1615547,12066,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,698353,1529,32816,2548,18245,1733,3256,647,14989,1670,14571,1672,3909,839,10662,1252,665537,2972,327761,2793,37002,3252,290759,4059,337776,2733,47435,2986,290341,3466,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5474087,4836,307973,8414,156918,5499,32352,2759,124566,5158,151055,5821,42504,3590,108551,4775,5166114,10349,2499951,7165,325122,12562,2174829,14000,2666163,6919,447987,13636,2218176,13629,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20936993,6621,942442,15678,499642,10647,93197,5245,406445,9804,442800,10052,112899,5819,329901,9037,19994551,16063,9784457,12688,1360189,24085,8424268,25999,10210094,12291,1784379,28348,8425715,27443,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2259370,1835,81255,4007,45053,2675,6170,1220,38883,2602,36202,2458,6462,1292,29740,2077,2178115,4377,1083790,3435,97440,6873,986350,7935,1094325,3038,121527,6992,972798,7983,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,570097,925,29175,2265,14783,1462,1718,579,13065,1388,14392,1555,2799,825,11593,1281,540922,2402,263608,2075,20168,1717,243440,2809,277314,2076,31674,2710,245640,3605,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6837655,5932,257558,8473,131148,5730,19003,2022,112145,5436,126410,5284,24154,2670,102256,4397,6580097,10197,3168005,8160,243683,9840,2924322,11702,3412092,6746,345281,12114,3066811,14010,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5829916,3902,278094,7840,152051,6457,22723,2377,129328,5563,126043,5320,27791,2847,98252,4371,5551822,9307,2720583,7614,272453,10105,2448130,12536,2831239,6674,343710,10322,2487529,11449,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1666677,1796,122351,5506,64746,3701,12539,1841,52207,2886,57605,3494,14031,1678,43574,2980,1544326,5906,744908,4310,102151,6227,642757,7687,799418,3967,146819,7256,652599,7977,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5050065,2740,180959,5853,99595,4212,13314,1644,86281,3785,81364,3749,15315,1766,66049,3115,4869106,6028,2392677,5047,217169,8465,2175508,9935,2476429,4443,286234,10071,2190195,10536,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,464161,1591,24051,2074,14920,1474,1436,539,13484,1391,9131,1504,1421,572,7710,1335,440110,2436,217683,2455,15969,2140,201714,2865,222427,2169,22465,2790,199962,3208,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3617635,3090,332704,7919,153588,4897,75703,4291,77885,3600,179116,5232,96657,4178,82459,4106,3284931,8690,1567474,6074,661830,14251,905644,14217,1717457,5648,778579,14073,938878,14849,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
