GEO_ID,C18002_001E,C18002_001M,C18002_002E,C18002_002M,C18002_003E,C18002_003M,C18002_004E,C18002_004M,C18002_005E,C18002_005M,C18002_006E,C18002_006M,C18002_007E,C18002_007M,C18002_008E,C18002_008M,C18002_009E,C18002_009M,C18002_010E,C18002_010M,C18002_011E,C18002_011M,C18002_012E,C18002_012M,C18002_013E,C18002_013M,C18002_014E,C18002_014M,C18002_015E,C18002_015M,C18002_016E,C18002_016M,C18002_017E,C18002_017M,C18002_018E,C18002_018M,C18002_019E,C18002_019M,C18002_020E,C18002_020M,C18002_021E,C18002_021M,NAME,C18002_001EA,C18002_001MA,C18002_002EA,C18002_002MA,C18002_003EA,C18002_003MA,C18002_004EA,C18002_004MA,C18002_005MA,C18002_005EA,C18002_006EA,C18002_006MA,C18002_007EA,C18002_007MA,C18002_008EA,C18002_008MA,C18002_009EA,C18002_009MA,C18002_010EA,C18002_010MA,C18002_011MA,C18002_011EA,C18002_012MA,C18002_012EA,C18002_013MA,C18002_013EA,C18002_014EA,C18002_014MA,C18002_015MA,C18002_015EA,C18002_016EA,C18002_016MA,C18002_017EA,C18002_017MA,C18002_018MA,C18002_018EA,C18002_019EA,C18002_019MA,C18002_020MA,C18002_020EA,C18002_021EA,C18002_021MA,state
0400000US21,3850698,2506,1865607,3942,308651,3114,29927,2754,278724,3814,1342646,4173,252287,7480,1090359,8456,214310,1550,100887,3235,113423,3025,1985091,3555,296014,2774,21217,2060,274797,3254,1393564,4024,271922,7301,1121642,8916,295513,1983,143524,4062,151989,3959,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3889925,3761,1859332,4850,336519,3730,32563,2954,303956,3737,1314613,4208,227065,7328,1087548,8184,208200,1715,94509,3322,113691,3192,2030593,4224,324196,4593,18982,2163,305214,5226,1417462,3719,211309,7758,1206153,9180,288935,1853,144763,3752,144172,3816,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1233220,1027,597997,1669,88398,1381,11746,1688,76652,2071,429435,1843,71366,3773,358069,4071,80164,609,30675,1954,49489,1939,635223,1368,85319,1419,5827,1405,79492,1687,445363,1566,75731,3646,369632,3958,104541,681,44301,2405,60240,2468,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5149748,2844,2458377,3507,421595,3273,32604,2305,388991,3853,1774866,4191,186313,7752,1588553,8372,261916,1335,86807,3636,175109,3664,2691371,2492,404787,2466,17027,2114,387760,3475,1927088,3079,189907,6786,1737181,7135,359496,1515,147461,4167,212035,4448,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5959596,1700,2874160,2618,452169,2798,38207,3422,413962,4045,2085443,3224,233538,8878,1851905,9298,336548,1528,118650,4186,217898,4255,3085436,2422,432290,2869,19861,2518,412429,3547,2183146,3315,231744,6731,1951402,7216,470000,1268,185159,3890,284841,4024,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9323046,1876,4551952,3127,779971,3402,72848,3943,707123,4727,3254406,4314,443141,8940,2811265,9624,517575,1702,193288,5015,324287,4934,4771094,3240,746409,3381,38109,2922,708300,4295,3329075,4334,445166,8473,2883909,9812,695610,1969,294947,5529,400663,5798,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4751591,1698,2353789,2845,388358,2813,31218,2688,357140,3370,1710669,2760,179930,5607,1530739,6129,254762,1513,84302,2441,170460,2599,2397802,2746,371299,2686,14942,1610,356357,2728,1694253,3053,162324,5215,1531929,6063,332250,1514,119732,3653,212518,3493,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2639235,2877,1260244,4214,239083,2468,24928,2523,214155,3171,880213,4344,169532,6207,710681,7437,140948,1997,70053,3136,70895,3082,1378991,3403,224808,2395,12434,1771,212374,2764,953343,3275,178835,6325,774508,6293,200840,1756,107770,3229,93070,3276,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5340788,2644,2585024,4144,436137,3195,38320,3343,397817,4406,1835874,4263,259139,8522,1576735,9575,313013,1434,131487,4046,181526,4007,2755764,3553,422740,2827,21637,2284,401103,3890,1908258,3602,272305,6979,1635953,7718,424766,1521,188045,3786,236721,3954,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,870954,1511,432102,1967,67419,1473,4783,1121,62636,1719,307750,1782,49804,3225,257946,3426,56933,918,23604,1594,33329,1589,438852,2102,64281,1386,3887,1034,60394,1490,306913,2087,39966,2984,266947,3539,67658,1003,28821,1721,38837,1774,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1607677,1634,794816,1887,134228,1555,9764,1527,124464,2078,567514,1994,63877,3985,503637,4463,93074,782,35401,1582,57673,1628,812861,1782,130358,1623,6069,1268,124289,2123,559570,1671,57157,2641,502413,2791,122933,940,45217,2220,77716,2083,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2281370,1748,1153832,3015,196591,2242,9423,1784,187168,2703,830895,3177,86041,4467,744854,5380,126346,974,44342,2358,82004,2332,1127538,2860,183758,2066,4713,1004,179045,2327,799883,3211,83435,4263,716448,4938,143897,778,60331,3027,83566,3134,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1226017,973,603063,1969,95442,1652,7401,1343,88041,2008,440302,1960,52104,3557,388198,4390,67319,792,23438,1883,43881,1835,622954,2057,90458,1641,4930,1123,85528,2013,447456,1828,49832,3291,397624,3977,85040,593,34267,1877,50773,1844,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8045505,1619,3899850,2594,655961,3313,45499,3143,610462,3812,2797629,3487,257557,8013,2540072,9936,446260,1720,147292,4367,298968,4703,4145655,2630,627670,3311,22527,2261,605143,4155,2888471,3504,269390,7796,2619081,8845,629514,2048,244972,5715,384542,5628,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1781587,1738,867794,2742,157696,2216,11264,2034,146432,2883,606224,2889,85536,4886,520688,5325,103874,1305,42794,2378,61080,2217,913793,2101,150310,2145,8016,1578,142294,2566,632953,2333,87624,4983,545329,5319,130530,1086,58132,2690,72398,2690,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17807393,2662,8553096,5558,1401777,4720,103766,5623,1298011,6883,6158446,6158,662239,12628,5496207,13723,992873,2546,342912,5888,649961,5933,9254297,5144,1340983,3941,62360,4604,1278623,6149,6504136,5364,722597,11708,5781539,12963,1409178,4773,586056,8189,823122,9109,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8059002,4503,3897418,6335,671683,4843,59429,4262,612254,5807,2798671,5843,402146,10824,2396525,12578,427064,2451,173950,3978,253114,4423,4161584,5759,631222,5279,33868,3109,597354,5956,2933621,5850,420628,10404,2512993,11912,596741,2095,271461,4756,325280,5172,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,581315,1256,287547,1628,45271,1147,3704,656,41567,1268,204938,1628,20915,2157,184023,2387,37338,488,15180,917,22158,1001,293768,1589,42029,1044,2114,727,39915,1186,202770,1629,20348,1862,182422,2378,48969,636,19419,1148,29550,1213,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10563498,2801,5111939,4228,872417,4560,78988,5037,793429,6038,3633051,5170,488357,9370,3144694,9589,606471,2366,222207,4299,384264,4707,5451559,4336,831262,3772,46617,3250,784645,4747,3776048,4791,507251,10501,3268797,10690,844249,2752,355745,6029,488504,6224,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3242608,2577,1574159,3952,275247,2906,26772,2077,248475,3235,1105835,3572,185468,4994,920367,5291,193077,1676,88545,2334,104532,2419,1668449,3527,263750,2989,13645,1697,250105,3457,1146637,3780,198208,5990,948429,6061,258062,1714,122532,3125,135530,3406,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3428493,2565,1690060,3387,268577,2454,22226,2663,246351,3540,1219844,2861,168946,7021,1050898,7284,201639,1555,80101,2999,121538,2974,1738433,2850,257335,2472,11710,1932,245625,3020,1220423,3067,167391,6800,1053032,7160,260675,1830,109502,4039,151173,3661,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11488130,2474,5541775,4234,880381,3829,80521,4391,799860,5978,3923371,4064,510691,9854,3412680,10481,738023,2970,268649,5200,469374,5192,5946355,3734,839608,4170,44695,3294,794913,4940,4066583,4926,524201,9060,3542382,10772,1040164,2813,430971,6493,609193,6681,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,987710,1051,473509,1470,73423,1414,7387,1488,66036,1880,343731,1685,43673,3230,300058,3506,56355,731,19048,1468,37307,1532,514201,1287,72176,1304,3145,865,69031,1613,361487,1725,47620,3607,313867,3711,80538,712,34854,1756,45684,1775,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3940504,3079,1886594,3697,322057,3066,26650,2657,295407,4171,1340221,4134,204833,8297,1135388,8637,224316,2087,91374,3387,132942,3268,2053910,3456,305207,2769,13969,1792,291238,3045,1440283,3552,208670,6171,1231613,7037,308420,1613,141166,3600,167254,3447,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,710261,1104,351987,2167,59793,1288,4239,1008,55554,1834,246819,1788,26478,2160,220341,2870,45375,799,16525,1105,28850,1111,358274,2062,56343,1508,2159,576,54184,1605,243542,1765,24243,2216,219299,2413,58389,873,23040,1386,35349,1457,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5541042,3413,2685049,4300,448815,3974,39323,3334,409492,4463,1929809,4735,314744,8727,1615065,9921,306425,1650,131497,4244,174928,4079,2855993,3222,427814,3238,22448,2707,405366,4346,2004335,3603,330407,8524,1673928,9446,423844,1950,204663,5266,219181,5021,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21106536,4717,10373381,8121,1977148,8089,167411,6198,1809737,10137,7443857,8342,884481,16588,6559376,17890,952376,3445,405343,6452,547033,6343,10733155,6506,1897838,7778,94139,5195,1803699,9077,7567532,8421,925624,14889,6641908,15798,1267785,3534,604050,7158,663735,7596,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2276449,1302,1137595,2156,239578,2148,16948,1880,222630,2949,799540,2581,82550,3637,716990,4461,98477,767,37531,2001,60946,2174,1138854,1999,222492,2162,8502,1492,213990,2350,796859,1900,86222,3898,710637,3967,119503,939,47259,1935,72244,1909,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,584347,752,286485,1211,41910,618,4224,873,37686,983,210319,1187,28524,2122,181795,2395,34256,530,13878,996,20378,1002,297862,1071,39560,899,2413,809,37147,1082,213778,1011,31055,2152,182723,2509,44524,554,17594,1142,26930,1260,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6924827,5863,3337428,6485,559277,4113,42433,3265,516844,4416,2416178,7290,270590,7517,2145588,10065,361973,2393,131159,4108,230814,4571,3587399,4614,532342,3962,24025,2880,508317,4527,2568813,4488,278810,7882,2290003,8517,486244,2695,203825,5284,282419,5072,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5891685,3059,2903733,3793,480047,3177,38747,3396,441300,4268,2110648,4627,290746,8282,1819902,9258,313038,1669,123253,3933,189785,3872,2987952,3281,457545,2687,22166,2052,435379,3199,2127351,3733,284889,8026,1842462,8717,403056,1754,176908,4592,226148,4466,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1688172,1270,821665,2319,121121,1755,12231,1659,108890,2201,586159,2207,124397,5128,461762,5275,114385,1176,54406,2469,59979,2537,866507,2204,116899,1851,8295,1834,108604,2269,595565,2210,120580,4303,474985,4621,154043,1251,74595,2774,79448,2666,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5118080,1828,2525075,2888,406482,2100,33975,2974,372507,3368,1823427,2866,196824,5847,1626603,6502,295166,1218,100665,2801,194501,2891,2593005,2369,392544,2044,19960,1983,372584,2799,1811881,3238,192495,6531,1619386,6826,388580,1563,143358,3865,245222,3923,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,470869,1612,236179,2115,36364,1276,3250,867,33114,1322,172569,1955,22832,2352,149737,2632,27246,431,10834,907,16412,967,234690,1663,35744,1138,2011,689,33733,1272,167534,1379,21497,2169,146037,2292,31412,621,13175,1142,18237,1162,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3646609,685,1734693,1472,329632,2218,41683,3027,287949,3761,1189229,2279,275280,7315,913949,7457,215832,589,123804,2978,92028,3079,1911916,1348,318292,2081,24797,2387,293495,3028,1311272,2125,292437,7049,1018835,7137,282352,620,188418,3104,93934,3167,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
