GEO_ID,C06001_001E,C06001_001M,C06001_002E,C06001_002M,C06001_003E,C06001_003M,C06001_004E,C06001_004M,C06001_005E,C06001_005M,C06001_006E,C06001_006M,C06001_007E,C06001_007M,C06001_008E,C06001_008M,C06001_009E,C06001_009M,C06001_010E,C06001_010M,C06001_011E,C06001_011M,C06001_012E,C06001_012M,C06001_013E,C06001_013M,C06001_014E,C06001_014M,C06001_015E,C06001_015M,C06001_016E,C06001_016M,C06001_017E,C06001_017M,C06001_018E,C06001_018M,C06001_019E,C06001_019M,C06001_020E,C06001_020M,C06001_021E,C06001_021M,C06001_022E,C06001_022M,C06001_023E,C06001_023M,C06001_024E,C06001_024M,C06001_025E,C06001_025M,C06001_026E,C06001_026M,C06001_027E,C06001_027M,C06001_028E,C06001_028M,C06001_029E,C06001_029M,C06001_030E,C06001_030M,C06001_031E,C06001_031M,C06001_032E,C06001_032M,C06001_033E,C06001_033M,C06001_034E,C06001_034M,C06001_035E,C06001_035M,C06001_036E,C06001_036M,C06001_037E,C06001_037M,C06001_038E,C06001_038M,C06001_039E,C06001_039M,C06001_040E,C06001_040M,C06001_041E,C06001_041M,C06001_042E,C06001_042M,C06001_043E,C06001_043M,C06001_044E,C06001_044M,C06001_045E,C06001_045M,NAME,C06001_001EA,C06001_001MA,C06001_002MA,C06001_002EA,C06001_003MA,C06001_003EA,C06001_004EA,C06001_004MA,C06001_005MA,C06001_005EA,C06001_006EA,C06001_006MA,C06001_007EA,C06001_007MA,C06001_008MA,C06001_008EA,C06001_009MA,C06001_009EA,C06001_010EA,C06001_010MA,C06001_011EA,C06001_011MA,C06001_012EA,C06001_012MA,C06001_013MA,C06001_013EA,C06001_014MA,C06001_014EA,C06001_015EA,C06001_015MA,C06001_016EA,C06001_016MA,C06001_017EA,C06001_017MA,C06001_018MA,C06001_018EA,C06001_019MA,C06001_019EA,C06001_020MA,C06001_020EA,C06001_021EA,C06001_021MA,C06001_022EA,C06001_022MA,C06001_023MA,C06001_023EA,C06001_024MA,C06001_024EA,C06001_025MA,C06001_025EA,C06001_026EA,C06001_026MA,C06001_027EA,C06001_027MA,C06001_028EA,C06001_028MA,C06001_029EA,C06001_029MA,C06001_030MA,C06001_030EA,C06001_031MA,C06001_031EA,C06001_032MA,C06001_032EA,C06001_033MA,C06001_033EA,C06001_034EA,C06001_034MA,C06001_035MA,C06001_035EA,C06001_036MA,C06001_036EA,C06001_037MA,C06001_037EA,C06001_038MA,C06001_038EA,C06001_039EA,C06001_039MA,C06001_040MA,C06001_040EA,C06001_041MA,C06001_041EA,C06001_042MA,C06001_042EA,C06001_043EA,C06001_043MA,C06001_044MA,C06001_044EA,C06001_045EA,C06001_045MA,state
0400000US13,9363941,0,698935,2726,1753290,3460,943466,7623,2811312,9672,1316787,5915,933272,3682,505861,3785,401018,2928,5200328,28715,604768,6017,1230572,14140,517490,10307,1247758,16130,597108,8988,474202,7742,288506,5440,239924,4493,3202311,31151,83176,4705,426122,13619,309069,9123,1088070,17380,579655,8934,391099,7421,184009,5395,141111,3982,101712,6626,2571,881,20954,2994,16097,2598,39413,3609,13833,1923,6242,1365,1727,661,875,491,859590,14932,8420,1757,75642,5087,100810,4795,436071,8737,126191,6596,61729,2960,31619,2902,19108,2380,Georgia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1285498,0,87179,360,210054,630,125246,1347,356655,1806,183025,1407,144327,832,84757,584,94255,874,709105,12707,72486,1934,147947,4318,66981,2959,164601,5084,85322,3921,66534,2699,44504,1994,60730,2174,329486,7849,10550,1596,40354,3744,40141,2440,107126,3066,54796,2663,42714,1531,18021,1123,15784,1386,36745,4056,1584,819,7582,1686,4686,1250,12347,2113,6536,1335,2796,822,702,272,512,334,210162,10411,2559,1077,14171,2329,13438,2326,72581,5019,36371,3524,32283,2294,21530,1964,17229,1884,Hawaii,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1466465,0,112366,1199,281949,1335,152947,2140,392131,2824,204603,2191,153078,1251,89464,1145,79927,736,661708,9509,89550,2464,176827,4650,71073,3816,145124,5569,72297,3170,50578,2133,29432,2007,26827,1799,709780,9303,21181,2263,93273,4259,70670,4068,205770,5598,117655,3513,94868,2232,56043,2022,50320,1995,12937,1721,393,418,2565,901,1561,619,4136,1071,2672,777,694,308,451,300,465,319,82040,4500,1242,780,9284,1743,9643,1346,37101,3425,11979,1795,6938,1112,3538,835,2315,792,Idaho,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12831970,0,889338,1830,2327049,2117,1289453,4500,3649441,4688,1846038,3783,1298278,2422,770024,2079,762349,1821,8580066,32541,814894,4450,1930021,12006,913897,9899,2149623,14849,1121004,9109,740571,6798,440233,5796,469823,5552,2364603,23573,58531,3775,257833,8853,198617,6711,670318,12350,408950,7752,349456,6350,212004,5600,208894,4977,113701,7061,3571,1129,14241,2463,10272,1963,35314,3612,20739,2547,15047,2208,8537,1514,5980,1341,1773600,27617,12342,2315,124954,7469,166667,7036,794186,13279,295345,8227,193204,6012,109250,4638,77652,4196,Illinois,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6313520,0,433580,2459,1146017,2812,623169,3445,1732036,5430,926792,3598,670934,1979,397244,1605,383748,1478,4329973,18983,384550,3855,909365,8410,418298,6873,1125296,10873,600836,6002,413855,5309,237300,4538,240473,4439,1685606,18514,43586,3298,206586,7671,167825,6620,471013,9821,286074,6812,231490,5718,147629,4460,131403,4015,34334,3522,931,525,4532,1055,4351,1028,13863,1912,5684,1170,3347,878,933,478,693,371,263607,8444,4513,1429,25534,2603,32695,3472,121864,5431,34198,2968,22242,2334,11382,1613,11179,1534,Indiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2982085,0,191127,1529,523393,2451,315539,2460,754015,3348,441849,2386,320789,1457,205409,1246,229964,888,2156469,12709,165913,2663,400099,5146,210125,3854,504327,5698,317726,4023,227795,3241,154114,2426,176370,2396,700953,12718,23621,2051,110110,4614,87551,3869,190972,5752,108238,3981,84557,3299,46608,2562,49296,2427,12364,1493,246,221,2191,583,2038,628,4662,1114,2196,581,611,285,147,148,273,205,112299,5601,1347,485,10993,1633,15825,1951,54054,3720,13689,1907,7826,1421,4540,950,4025,842,Iowa,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2764075,0,194702,1606,499965,1999,298223,3429,729326,3940,401047,2846,285148,1723,170065,1657,185599,1608,1633671,13295,168273,2943,355245,5680,179542,4608,361083,6279,213337,3829,145794,3576,96153,2727,114244,2340,936166,12248,23253,2169,124338,5359,93926,3898,274500,5686,161225,4841,125435,3701,67134,2961,66355,2287,20844,1998,1082,640,3348,687,4087,1117,7321,1238,3810,918,526,364,577,343,93,109,173394,6709,2094,990,17034,2029,20668,2580,86422,4370,22675,2507,13393,1669,6201,1502,4907,937,Kansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4206074,0,276964,1982,723377,2561,392961,3378,1185497,4086,618932,2835,473040,1999,285566,1770,249737,1510,3019808,15691,239765,3114,566182,6140,266255,4760,781593,9873,417943,5327,336803,4685,216037,3310,195230,3251,1047746,15130,34461,3211,141458,5683,108612,5041,340204,9446,182084,5274,125215,4028,64686,3271,51026,2999,26796,2790,820,404,4067,1307,3759,923,11824,1686,3647,849,2151,760,314,208,214,178,111724,5836,1918,662,11670,2116,14335,1672,51876,3237,15258,2175,8871,1536,4529,916,3267,725,Kentucky,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4287768,0,301198,3386,787799,3877,464253,5428,1138489,6052,616359,3588,456796,2377,278591,2321,244283,1843,3420568,15697,280478,3963,696974,7044,377799,6733,874060,7575,463163,6008,336784,4924,206942,4429,184368,3185,717675,14040,18457,2173,80057,5108,70998,4896,205063,6126,127706,5248,101927,4515,61600,3333,51867,2661,24321,2546,802,470,3417,976,2191,806,9182,1559,5056,996,1970,727,1027,556,676,356,125204,5828,1461,597,7351,2006,13265,1980,50184,3587,20434,2164,16115,1431,9022,1318,7372,1574,Louisiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1321574,0,70227,614,211645,1325,116374,1160,346081,1333,217754,1193,167059,704,98317,431,94117,311,859105,9411,61501,1369,162940,3285,80259,2178,208369,4209,126954,3332,97441,3327,61248,1763,60393,1825,407198,8591,7554,1371,42741,2826,33075,2118,120297,3918,80181,3247,62777,3077,32861,1676,27712,1867,13315,1544,357,207,1544,564,816,348,4853,1018,2706,583,1190,450,857,400,992,376,41956,3835,815,412,4420,1270,2224,943,12562,2018,7913,1243,5651,1039,3351,829,5020,865,Maine,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5615727,0,368501,1448,993631,1575,536083,3507,1598770,4890,860739,3309,610671,1658,341696,1962,305636,1904,2685350,22132,288117,4265,676974,9583,287747,6150,621315,9957,336123,4538,225439,4960,125092,4053,124543,3983,2177725,21973,70034,3887,253999,9136,175479,6957,649628,11553,394425,6448,308045,5519,173264,4333,152851,4018,69495,4721,3333,1120,11584,1958,10089,1900,24185,2720,12804,1730,4070,1119,2235,814,1195,424,683157,14510,7017,1384,51074,4683,62768,4313,303642,8377,117387,4681,73117,3717,41105,2865,27047,2243,Maryland,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6437193,0,387619,1490,1060858,1816,643155,3337,1810005,4357,972639,2829,706031,1589,412051,1777,444835,1652,4126291,19427,352856,3767,864960,7466,393959,7697,975507,10125,569490,8372,418527,5390,254624,4571,296368,4264,1251246,20316,24615,2842,123389,6716,144930,5787,389087,11301,225998,6943,173310,5257,82008,3814,87909,3343,151385,8187,3150,1253,20797,2928,20294,2983,53596,4605,24372,2768,16117,1761,8352,1165,4707,1044,908271,19237,6998,1448,51712,4597,83972,4867,391815,10373,152779,6196,98077,4236,67067,3648,55851,3368,Massachusetts,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,10095643,0,639239,1641,1838182,1985,979556,3486,2731234,4478,1536628,3794,1110437,2041,640733,2277,619634,1705,7638467,23760,597641,3522,1577405,8590,770668,7133,2022875,11355,1141818,6829,739170,8019,411389,4090,377501,4807,1798615,22359,32612,2741,199672,7713,149533,5832,445625,10227,299375,6454,296292,8113,182270,3708,193236,4509,59910,3988,2736,1033,8776,1580,8471,1575,19587,2543,8268,1240,5758,1131,3187,824,3127,725,598651,15252,6250,1296,52329,4538,50884,4051,243147,8760,87167,4289,69217,4145,43887,2965,45770,2736,Michigan,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5167101,0,347404,1614,910526,1962,521723,2782,1429266,3093,795187,2258,534890,1391,311051,1290,317054,1039,3570653,17414,313212,3298,724122,7556,359140,5243,874834,10533,515546,5519,350713,4197,211743,3155,221343,3041,1228084,15821,28351,2714,143526,6671,117132,5409,383502,9267,230141,5742,158518,3748,83799,2958,83115,2811,29128,2575,789,369,4333,1045,4004,884,12698,1875,4554,959,1370,519,398,199,982,258,339236,9604,5052,1065,38545,3531,41447,2882,158232,5733,44946,2704,24289,1931,15111,1674,11614,1600,Minnesota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
