GEO_ID,B25073_001E,B25073_001M,B25073_002E,B25073_002M,B25073_003E,B25073_003M,B25073_004E,B25073_004M,B25073_005E,B25073_005M,B25073_006E,B25073_006M,B25073_007E,B25073_007M,B25073_008E,B25073_008M,B25073_009E,B25073_009M,B25073_010E,B25073_010M,B25073_011E,B25073_011M,B25073_012E,B25073_012M,B25073_013E,B25073_013M,B25073_014E,B25073_014M,B25073_015E,B25073_015M,B25073_016E,B25073_016M,B25073_017E,B25073_017M,B25073_018E,B25073_018M,B25073_019E,B25073_019M,B25073_020E,B25073_020M,B25073_021E,B25073_021M,B25073_022E,B25073_022M,B25073_023E,B25073_023M,B25073_024E,B25073_024M,B25073_025E,B25073_025M,B25073_026E,B25073_026M,B25073_027E,B25073_027M,B25073_028E,B25073_028M,B25073_029E,B25073_029M,B25073_030E,B25073_030M,B25073_031E,B25073_031M,B25073_032E,B25073_032M,B25073_033E,B25073_033M,B25073_034E,B25073_034M,B25073_035E,B25073_035M,B25073_036E,B25073_036M,B25073_037E,B25073_037M,B25073_038E,B25073_038M,B25073_039E,B25073_039M,B25073_040E,B25073_040M,B25073_041E,B25073_041M,B25073_042E,B25073_042M,B25073_043E,B25073_043M,B25073_044E,B25073_044M,B25073_045E,B25073_045M,B25073_046E,B25073_046M,B25073_047E,B25073_047M,B25073_048E,B25073_048M,B25073_049E,B25073_049M,B25073_050E,B25073_050M,NAME,B25073_001MA,B25073_001EA,B25073_002EA,B25073_002MA,B25073_003EA,B25073_003MA,B25073_004EA,B25073_004MA,B25073_005EA,B25073_005MA,B25073_006EA,B25073_006MA,B25073_007EA,B25073_007MA,B25073_008MA,B25073_008EA,B25073_009EA,B25073_009MA,B25073_010EA,B25073_010MA,B25073_011EA,B25073_011MA,B25073_012MA,B25073_012EA,B25073_013MA,B25073_013EA,B25073_014EA,B25073_014MA,B25073_015EA,B25073_015MA,B25073_016EA,B25073_016MA,B25073_017EA,B25073_017MA,B25073_018MA,B25073_018EA,B25073_019MA,B25073_019EA,B25073_020EA,B25073_020MA,B25073_021MA,B25073_021EA,B25073_022EA,B25073_022MA,B25073_023MA,B25073_023EA,B25073_024MA,B25073_024EA,B25073_025EA,B25073_025MA,B25073_026EA,B25073_026MA,B25073_027EA,B25073_027MA,B25073_028MA,B25073_028EA,B25073_029MA,B25073_029EA,B25073_030MA,B25073_030EA,B25073_031EA,B25073_031MA,B25073_032MA,B25073_032EA,B25073_033MA,B25073_033EA,B25073_034MA,B25073_034EA,B25073_035MA,B25073_035EA,B25073_036EA,B25073_036MA,B25073_037EA,B25073_037MA,B25073_038EA,B25073_038MA,B25073_039MA,B25073_039EA,B25073_040MA,B25073_040EA,B25073_041MA,B25073_041EA,B25073_042EA,B25073_042MA,B25073_043EA,B25073_043MA,B25073_044MA,B25073_044EA,B25073_045MA,B25073_045EA,B25073_046EA,B25073_046MA,B25073_047EA,B25073_047MA,B25073_048EA,B25073_048MA,B25073_049EA,B25073_049MA,B25073_050MA,B25073_050EA,state
0400000US26,960844,12074,329197,7601,63995,3559,32652,2940,27364,2748,23383,2594,133529,5328,48274,3086,166702,6316,40256,3139,18449,2518,15627,1606,12068,1613,72695,4476,7607,1494,256289,6259,77468,4750,32578,2809,26406,2423,22350,2362,89533,4409,7954,1499,75434,4563,19283,2524,7769,1506,10882,1649,6066,1259,28968,2867,2466,820,95242,4176,14604,1911,10988,1602,13960,1847,11127,1663,41689,3169,2874,835,37556,2975,6469,1363,3945,1105,3708,864,1687,723,15813,2345,5934,968,424,398,19,30,201,333,0,235,151,195,0,235,53,87,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,484091,8037,118295,5175,26309,2242,14882,2086,11674,1537,9706,1371,37204,2728,18520,1575,64813,4197,16653,2064,9136,1461,5900,982,5033,1116,26588,2781,1503,588,104371,4887,26769,2521,14362,2063,13211,1970,9648,1576,38401,3046,1980,757,91278,4077,20830,2234,13662,1947,12537,1766,8008,1332,34405,2750,1836,721,95443,3853,20759,2193,13617,1787,15334,1950,9642,1385,33163,2166,2928,775,9660,1228,2270,642,1313,546,479,283,460,251,3291,772,1847,575,231,182,33,57,65,101,0,208,0,208,121,141,12,20,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,315203,7259,137498,5146,27007,2334,11561,1563,9470,1461,9141,1412,46494,3125,33825,2811,53063,4145,10262,1659,4852,1410,6247,1362,4544,1210,22562,2740,4596,1195,59372,4165,13434,2116,6246,1378,7126,1653,6015,1591,23020,2835,3531,1107,9043,1490,1644,670,848,560,1372,650,619,468,3754,1007,806,662,7647,1433,2361,730,636,378,649,367,322,254,3258,768,421,278,43935,3776,8966,1720,2911,919,2613,909,2851,1153,11984,1757,14610,2474,4645,1294,0,283,0,283,0,283,0,283,127,207,4518,1256,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,676189,11052,258623,7930,67072,4436,27149,2704,25518,2886,17703,2110,82036,4681,39145,2719,159429,6749,43766,3554,17206,2325,18583,2224,15778,2445,59121,4282,4975,1092,140417,6192,38104,3825,19461,2267,16351,2420,13436,1922,46864,4160,6201,1459,33819,3334,9319,1595,4505,1071,4470,1117,2591,733,12186,2059,748,404,43001,3109,9043,1683,4957,934,6288,1047,5157,1097,16479,1917,1077,405,40671,3558,11467,2037,3363,942,3518,1135,2560,790,12158,1716,7605,1423,229,208,67,86,0,253,0,253,95,159,67,112,0,253,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,112053,4325,45664,3015,12198,1465,4112,957,5260,1223,3127,901,11049,1675,9918,1234,23166,2205,7087,1320,2766,778,1884,708,1774,635,8506,1414,1149,517,17291,1965,4015,895,1934,684,1589,679,1610,657,6893,1262,1250,421,5418,1041,1015,505,822,483,574,347,523,305,2219,754,265,229,6252,1069,1471,602,324,219,999,520,426,320,3032,680,0,228,13933,1748,3254,964,1363,573,1418,666,227,147,5119,1060,2552,774,329,402,0,228,0,228,0,228,242,381,87,143,0,228,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,224989,5571,93167,4098,26431,2089,12090,1565,8470,1339,6300,1176,24456,2098,15420,1444,27307,2167,8644,1298,3297,839,3198,771,2983,880,8803,1333,382,239,58158,3368,18532,2279,8500,1456,6940,1555,4477,1010,18569,1756,1140,480,22902,2265,6442,1215,3001,850,2222,696,2596,784,8154,1189,487,295,16285,1727,3169,979,1738,506,2603,756,1848,632,6490,1029,437,280,7111,1113,2133,660,436,200,502,330,727,399,2373,712,940,388,59,101,59,101,0,213,0,213,0,213,0,213,0,213,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,356123,7805,112793,5204,25061,2710,18517,2131,11892,1985,10671,1987,38242,3622,8410,1363,60845,4577,14047,1820,7778,1594,7472,1535,5208,1302,24178,2897,2162,845,117922,5532,27164,3060,17500,2355,12820,1905,11444,1888,46594,4521,2400,952,17687,2462,2478,928,2193,895,1787,771,1795,844,9195,1610,239,268,31993,2697,6138,1094,3102,902,3593,814,3456,835,14940,1857,764,437,14468,1848,4393,1254,2231,929,937,571,1321,663,4224,984,1362,756,415,424,143,233,69,115,203,333,0,292,0,292,0,292,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,140851,4453,27756,2653,6106,1274,2351,762,2634,760,2395,773,8826,1473,5444,1183,46523,3295,12342,2018,6835,1329,4712,1245,4103,1136,16898,2241,1633,696,35429,3025,8145,1660,4769,1209,3444,900,3981,1045,14435,2274,655,439,18145,1986,4307,1080,3055,820,1921,626,1702,706,6543,1225,617,445,8481,1159,1526,575,1355,640,784,391,794,472,3789,914,233,220,4517,858,751,454,774,485,434,263,300,323,1648,564,610,363,0,251,0,251,0,251,0,251,0,251,0,251,0,251,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1025182,12171,183673,6385,37201,3366,22414,2691,16779,2127,14740,1993,68665,4066,23874,2391,339951,9499,82625,4948,37673,3002,35675,3361,29506,3488,140948,6251,13524,1990,255343,7312,70922,4264,31791,3389,27611,2975,21488,2285,95985,4797,7546,1423,97059,5051,26685,2864,11714,1659,12299,2031,8019,1355,35440,2828,2902,917,144428,5880,32115,2897,17426,2352,23254,2717,17955,2077,49274,3370,4404,969,4171,982,987,426,398,323,447,357,306,274,1854,734,179,146,557,463,171,279,102,153,0,273,0,273,284,328,0,273,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,220118,5904,90225,4377,21866,2219,9618,1529,8391,1835,5908,1254,27980,2871,16462,1726,36363,3057,8777,1592,2861,904,3991,1233,3102,822,15337,2194,2295,837,35850,3055,9821,1810,4234,1192,3045,1016,2607,1021,13523,1867,2620,1022,11664,1689,3411,945,1033,471,1738,702,809,526,4266,1130,407,270,18549,2030,4154,1077,2847,917,2206,738,1440,593,7524,1415,378,280,27439,3074,7110,1565,2720,983,2713,1004,1940,809,7701,1552,5255,1328,28,50,0,279,0,279,0,279,0,279,28,50,0,279,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3147434,19475,344721,8746,71075,4672,35036,3293,27956,3222,24954,2662,130608,5295,55092,4076,845181,15471,199068,7765,94607,5171,81481,4911,72839,4160,355103,10578,42083,3640,585701,11351,151602,5707,68232,3561,67210,4467,49651,3280,231273,9024,17733,2297,520152,10708,124760,6015,61261,3885,57721,4223,44277,3406,212335,6679,19798,2275,813236,11421,219784,6978,88189,4704,98608,5538,74148,4526,300443,8642,32064,2928,36616,3084,7908,1557,3037,691,3599,926,2835,850,13280,1813,5957,1008,1827,640,688,422,0,269,52,88,313,315,718,455,56,76,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1103270,15595,435124,10866,103472,5841,46276,4122,39452,2833,32642,3032,143320,6669,69962,4824,163716,7116,39843,3590,20687,2627,18487,2055,16252,2585,60135,4270,8312,1593,256445,8036,72364,4268,35932,3021,27205,3237,20156,2848,92758,5366,8030,1545,54547,4381,13343,1810,7508,1373,6890,1225,5308,1291,20159,3189,1339,601,34448,2878,7681,1291,3756,968,4750,951,3545,936,13056,1756,1660,621,158631,8457,42759,4151,14066,2183,17051,2675,11500,2094,51850,4403,21405,2578,359,321,40,68,0,281,0,281,0,281,22,42,297,313,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,90686,2873,26421,2089,8391,1392,2548,851,1730,624,1579,818,4507,883,7666,968,15936,1776,5501,1136,1965,691,1445,609,1251,568,4432,994,1342,566,21852,2216,7551,1316,2751,731,2766,808,1785,763,6847,1375,152,124,18193,1725,4221,952,3031,950,2009,748,1589,635,6822,1179,521,528,6249,1237,1663,697,466,291,931,440,272,180,2838,1004,79,130,2035,479,707,295,149,141,83,73,26,44,738,305,332,238,0,200,0,200,0,200,0,200,0,200,0,200,0,200,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1349267,13947,451467,10098,103640,5494,46232,2928,40784,3313,32488,2339,170644,6668,57679,3453,321473,8356,84331,4522,37969,2740,33630,2441,22660,2333,128275,5513,14608,2070,337495,9734,90988,4457,50960,3700,37861,3171,26611,2910,118634,6135,12441,1830,77255,4263,21268,2247,8102,1163,9807,1743,7022,1482,27396,3214,3660,953,121217,4648,25782,2166,14427,2180,21323,1927,10861,1722,44593,2865,4231,883,39808,3052,9023,1596,4542,1255,3006,894,2211,739,14340,1897,6686,1142,552,496,177,280,0,261,291,400,34,59,50,83,0,261,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,434893,9173,211204,6588,53817,3787,22121,1912,19348,2093,14590,1784,67148,3552,34180,2334,56554,3983,15195,2541,6908,1403,6193,1361,4404,1189,20660,2333,3194,946,92711,5453,25129,2931,10994,1886,13024,2258,7814,1731,32230,3209,3520,977,20771,2082,5059,1066,2012,677,2752,961,2110,616,7801,1411,1037,556,23974,1931,5675,1041,2667,836,2979,697,2127,650,9462,1413,1064,510,29384,2863,6743,1212,2915,930,2013,647,1757,727,10069,1591,5887,984,295,234,20,34,55,90,117,192,0,244,49,83,54,64,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,510539,10385,174671,7105,41785,3103,24806,2434,19796,2438,13291,1908,60781,4302,14212,1957,96100,4829,22896,2701,12585,1729,12831,1849,10336,1911,34900,3391,2552,915,112827,5094,28316,3278,14154,2001,12381,1500,11436,1954,42955,3634,3585,1154,39890,3660,6649,1358,4642,1197,5262,1387,3270,861,18430,2210,1637,669,59411,3901,11122,1942,5744,1248,6251,1295,4299,1074,30201,2834,1794,722,26560,2519,8354,1676,3206,842,1969,755,1201,419,8376,1607,3454,803,1080,632,0,269,0,269,0,269,0,269,478,415,602,482,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1370498,14597,494670,10898,120843,4918,52148,4358,42821,3084,31336,3217,170580,5685,76942,3420,364417,7873,106597,5746,44187,3360,39144,2815,24778,2667,134407,5663,15304,2191,248889,7701,73313,4041,33405,3052,29307,2775,19437,2266,86439,4209,6988,1539,77777,3284,19614,1948,11102,1655,10929,1529,6374,1150,27734,2330,2024,714,141022,4954,23568,2139,17290,1716,23614,2379,14427,2041,56437,3527,5686,1176,43372,2874,10989,1650,5242,1013,3370,854,3116,804,13753,1741,6902,1149,351,311,172,252,0,240,0,240,15,25,164,182,0,240,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,150132,5239,24556,2622,5938,1285,4113,1245,2025,838,778,363,8320,1405,3382,834,69793,4084,18053,2493,7844,1594,7124,1607,6694,1304,28115,2932,1963,736,28828,2916,7643,1841,3790,1148,5216,1284,2465,832,8840,1547,874,615,8603,1646,1405,601,1574,615,1834,662,688,433,3047,873,55,93,17079,1971,2518,608,1933,758,3857,871,2972,791,5394,1185,405,323,1178,697,451,428,63,103,443,601,0,281,45,80,176,177,95,156,0,281,0,281,0,281,0,281,95,156,0,281,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,491514,10697,188111,7362,42138,3676,19563,2339,17983,2292,14088,2245,57535,4457,36804,3030,68073,4364,15143,2010,8957,1420,7846,1643,5501,1214,24750,2773,5876,1374,107091,5580,30114,2850,12319,1958,11501,2175,8154,1722,37874,3755,7129,1668,17884,2412,4089,1071,3035,1054,2262,865,1896,926,5781,1245,821,484,15710,1842,3875,996,2013,654,1743,567,1099,360,6042,1025,938,532,94006,4863,25197,2721,7951,1759,9267,1742,6866,1389,28228,3167,16497,2278,639,528,171,203,0,283,0,283,0,283,60,103,408,468,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,96265,3813,35518,2789,11825,1782,4067,1011,2533,753,1136,458,7769,1255,8188,1235,14012,1678,5754,1091,1118,421,1245,596,922,449,4060,1071,913,419,21906,2025,7616,1509,2481,713,2591,777,1575,557,7016,1309,627,499,12656,1779,3329,890,1093,447,1468,694,1056,413,4902,1265,808,494,6851,1316,1948,799,1628,693,645,374,761,512,1755,607,114,131,5322,1066,1013,411,1134,454,347,302,448,283,1366,503,1014,399,0,216,0,216,0,216,0,216,0,216,0,216,0,216,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,714971,11826,267176,8617,62701,4657,27482,2694,21382,2574,15783,2165,92154,5578,47674,3135,127774,6223,31769,3001,15739,2112,15263,2074,10713,1911,47235,3873,7055,1571,178232,7234,43455,4288,23822,2777,22363,2689,14190,2332,63912,4532,10490,1588,32817,3019,7945,1693,5536,1366,5102,1274,1791,718,11505,1912,938,542,41805,3086,7794,1258,4721,1046,7348,1400,4090,1007,16152,2101,1700,667,66938,4244,18455,2412,6092,1170,6368,1261,4890,1350,20073,2303,11060,1780,229,252,0,279,0,279,0,279,0,279,0,279,229,252,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2818343,22848,904585,12992,202086,7388,96930,5129,86372,5446,62883,4686,319655,10340,136659,5401,401105,11676,93909,5509,49935,4195,43257,3751,37238,3271,157405,6654,19361,2356,841736,14394,223174,9181,116244,5892,94021,5895,75431,4917,296911,9355,35955,3590,225357,8384,58725,4867,28033,3427,24736,2321,16819,2592,88932,5548,8112,1513,293467,7873,72885,3721,38702,3289,32538,2867,24141,2437,112669,4558,12532,2026,147962,7057,36414,3359,13753,2359,13446,2331,11667,2153,46837,3469,25845,3054,4131,1123,886,551,573,503,249,267,116,188,739,467,1568,831,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,228099,5261,70142,3911,18505,1952,8481,1145,8088,1467,6529,1355,20369,1949,8170,1065,56370,3962,16409,2069,8531,1496,6931,1626,4010,1005,18414,2545,2075,872,54621,3996,12401,2001,8455,1728,6605,1461,5247,1140,20808,2347,1105,615,22776,2270,6134,1275,3637,973,2645,960,1760,771,8212,1112,388,279,17112,1752,3628,790,1933,649,2216,698,1483,617,6665,1074,1187,573,6963,1254,2298,764,607,340,687,426,318,240,2153,697,900,583,115,118,0,255,0,255,61,98,0,255,22,36,32,59,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,71419,3250,18589,1877,4761,957,1533,496,1988,666,1003,414,5443,1085,3861,869,27384,2360,6712,1150,3558,1074,2158,715,2365,717,11624,1414,967,451,15191,2075,3172,783,1793,629,2112,659,2445,908,5376,1122,293,271,3685,934,633,362,473,269,399,211,532,379,1574,594,74,85,3071,672,477,246,89,150,835,438,401,290,1160,394,109,131,3462,832,762,506,297,183,354,225,311,195,1395,561,343,188,37,60,0,205,0,205,0,205,0,205,0,205,37,60,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,874787,13816,325159,8167,82271,4005,41459,3314,33699,3023,24158,2699,100402,6103,43170,3126,103022,5244,25409,2591,14768,2147,11731,1777,10870,1638,36628,2958,3616,812,268330,8962,64383,4548,38975,3517,38322,3460,25511,2667,92691,5485,8448,1493,39791,4004,8412,1457,5637,1413,5634,1344,4081,1253,15585,2321,442,323,91504,5436,22627,2760,12510,2015,10361,1388,7125,1663,35156,3240,3725,1135,46595,3719,16184,2624,4609,1250,2398,748,2621,928,13024,2061,7759,1546,386,410,228,339,0,279,0,279,0,279,158,253,0,279,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
