GEO_ID,B18024_001E,B18024_001M,B18024_002E,B18024_002M,B18024_003E,B18024_003M,B18024_004E,B18024_004M,B18024_005E,B18024_005M,B18024_006E,B18024_006M,B18024_007E,B18024_007M,B18024_008E,B18024_008M,B18024_009E,B18024_009M,B18024_010E,B18024_010M,B18024_011E,B18024_011M,B18024_012E,B18024_012M,B18024_013E,B18024_013M,B18024_014E,B18024_014M,B18024_015E,B18024_015M,B18024_016E,B18024_016M,B18024_017E,B18024_017M,B18024_018E,B18024_018M,B18024_019E,B18024_019M,B18024_020E,B18024_020M,B18024_021E,B18024_021M,B18024_022E,B18024_022M,B18024_023E,B18024_023M,B18024_024E,B18024_024M,B18024_025E,B18024_025M,B18024_026E,B18024_026M,B18024_027E,B18024_027M,B18024_028E,B18024_028M,B18024_029E,B18024_029M,B18024_030E,B18024_030M,B18024_031E,B18024_031M,NAME,B18024_001EA,B18024_001MA,B18024_002EA,B18024_002MA,B18024_003MA,B18024_003EA,B18024_004MA,B18024_004EA,B18024_005MA,B18024_005EA,B18024_006MA,B18024_006EA,B18024_007EA,B18024_007MA,B18024_008MA,B18024_008EA,B18024_009MA,B18024_009EA,B18024_010MA,B18024_010EA,B18024_011MA,B18024_011EA,B18024_012EA,B18024_012MA,B18024_013MA,B18024_013EA,B18024_014MA,B18024_014EA,B18024_015MA,B18024_015EA,B18024_016MA,B18024_016EA,B18024_017MA,B18024_017EA,B18024_018EA,B18024_018MA,B18024_019MA,B18024_019EA,B18024_020MA,B18024_020EA,B18024_021MA,B18024_021EA,B18024_022MA,B18024_022EA,B18024_023EA,B18024_023MA,B18024_024MA,B18024_024EA,B18024_025MA,B18024_025EA,B18024_026MA,B18024_026EA,B18024_027MA,B18024_027EA,B18024_028MA,B18024_028EA,B18024_029EA,B18024_029MA,B18024_030MA,B18024_030EA,B18024_031MA,B18024_031EA,state
0400000US41,2440267,3607,53345,3749,23901,2653,4085,1122,1662,742,2423,925,19816,2393,3353,1065,16463,2057,29444,2741,3183,999,853,602,2330,812,26261,2610,4295,952,21966,2244,2386922,4811,1195943,3999,476307,2919,348591,5074,127716,5351,719636,3553,577123,6472,142513,5548,1190979,3888,458612,2947,288522,5243,170090,5431,732367,3123,504549,5899,227818,5709,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7989954,6293,188479,6003,91490,4319,14265,2149,2663,793,11602,2034,77225,4139,12158,1581,65067,3751,96989,4105,13481,1743,3100,1032,10381,1383,83508,3564,12094,1576,71414,3340,7801475,8693,3831881,5769,1450322,4774,988488,8740,461834,8823,2381559,5375,1949054,8907,432505,7585,3969594,6611,1455380,5770,915047,9108,540333,9616,2514214,3869,1752848,12030,761366,11381,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,705218,1877,14477,1697,6223,1170,1472,596,300,275,1172,482,4751,925,1059,425,3692,746,8254,1223,1242,688,208,203,1034,672,7012,955,1565,524,5447,863,690741,2582,337508,2187,133391,1770,94542,2618,38849,2474,204117,1397,168109,2698,36008,2693,353233,2111,136955,1821,90164,3764,46791,3373,216278,1573,156013,3527,60265,3387,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2780504,4478,77574,4074,35378,2918,5394,1433,995,486,4399,1254,29984,2583,5895,1325,24089,2456,42196,2867,4937,1296,974,581,3963,1060,37259,2465,4900,1260,32359,2149,2702930,6281,1304843,4864,515836,4887,348301,6722,167535,5784,789007,4931,624460,7153,164547,5191,1398087,4727,539732,4216,326394,5993,213338,6206,858355,3906,576996,7430,281359,6720,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,490361,1814,7538,1254,3616,835,1213,575,580,418,633,383,2403,611,644,261,1759,563,3922,920,1027,558,630,410,397,301,2895,833,598,255,2297,787,482823,2323,243203,2093,97130,2137,74234,2506,22896,2112,146073,1857,126701,2297,19372,1949,239620,1834,93876,1504,65388,2326,28488,2157,145744,1499,114273,2253,31471,2193,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3934144,5645,114221,6691,51955,4025,9061,1715,1066,483,7995,1657,42894,3471,6352,1320,36542,3131,62266,4423,7624,1484,1070,465,6554,1340,54642,4090,7810,1467,46832,3442,3819923,9073,1877854,6837,752205,4888,522585,7520,229620,7594,1125649,5383,889328,9088,236321,8347,1942069,6042,752895,3842,446972,8390,305923,7742,1189174,5609,788558,9056,400616,8307,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15011389,10095,322982,9454,145596,5908,28924,2918,4855,1410,24069,2904,116672,5529,19738,1949,96934,5306,177386,7289,24945,2837,4552,1043,20393,2514,152441,6541,23649,2664,128792,5691,14688407,13551,7298261,10091,3190635,10182,2265367,13926,925268,15105,4107626,8759,3458835,12734,648791,12009,7390146,10779,3139940,8290,1778588,15425,1361352,16030,4250206,8488,2817925,14088,1432281,13852,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1596399,2657,22675,2213,10919,1272,3307,943,1231,653,2076,600,7612,1118,1988,599,5624,959,11756,1837,2983,871,898,562,2085,712,8773,1523,1556,666,7217,1268,1573724,3639,788621,2921,399433,3433,321802,4158,77631,4423,389188,2240,338336,3815,50852,3113,785103,2660,392826,2639,246749,5663,146077,6184,392277,2228,268936,4970,123341,4350,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,424097,1174,6814,1188,2507,603,321,208,0,205,321,208,2186,548,507,329,1679,482,4307,1044,805,452,162,193,643,407,3502,919,1040,543,2462,674,417283,1745,207812,1306,76406,1052,55077,1969,21329,1564,131406,895,109854,1878,21552,1833,209471,1537,73676,1162,49812,2072,23864,1921,135795,1280,103021,2476,32774,2174,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4984991,8760,90196,4403,43366,3265,7294,1306,1976,651,5318,1126,36072,3066,6135,1237,29937,2951,46830,3054,7327,1476,1474,652,5853,1333,39503,2802,6099,1214,33404,2689,4894795,9593,2372812,7466,919767,7194,659981,8745,259786,6992,1453045,6001,1224777,9327,228268,7612,2521983,5258,953698,4731,620736,7538,332962,8114,1568285,5243,1126699,9604,441586,8253,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4237999,5016,90719,4410,41146,2948,7617,1120,2293,801,5324,991,33529,2760,5370,1075,28159,2535,49573,3070,7013,1466,1347,581,5666,1357,42560,2929,8525,1599,34035,2678,4147280,6597,2069502,5017,816505,5237,578444,7038,238061,6772,1252997,4000,1023437,7360,229560,6661,2077778,4820,806537,3768,502309,7319,304228,7317,1271241,4538,873457,8817,397784,8469,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1181724,2475,42410,3114,21302,2138,2364,750,223,185,2141,706,18938,2038,2233,744,16705,1897,21108,2131,2165,715,250,226,1915,674,18943,1969,1744,606,17199,1892,1139314,3883,564857,3237,215383,2694,141808,3865,73575,3991,349474,2602,255613,4092,93861,3858,574457,2758,209882,2179,114063,3772,95819,3932,364575,2604,220471,4793,144104,5012,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3635308,3645,64682,3975,30097,2669,6279,1230,1727,640,4552,1067,23818,2326,5324,952,18494,2174,34585,2740,5083,1025,1646,533,3437,935,29502,2294,5967,940,23535,2186,3570626,5199,1793330,3814,702292,3465,525165,5327,177127,5698,1091038,3875,919232,6564,171806,4909,1777296,4042,680554,3491,487585,5823,192969,5907,1096742,3363,837995,6234,258747,5753,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,340103,1939,8629,1371,3845,1091,414,299,68,113,346,262,3431,992,698,346,2733,852,4784,863,517,355,56,91,461,340,4267,810,852,393,3415,801,331474,2309,168724,2150,66319,1557,52659,1793,13660,1502,102405,1768,88257,2092,14148,1561,162750,1682,63190,1426,43467,1860,19723,1640,99560,1384,76019,2031,23541,1761,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2500501,3031,87246,4253,47179,3294,8974,1782,531,289,8443,1761,38205,2845,2228,677,35977,2705,40067,2972,4568,962,566,370,4002,896,35499,2790,3338,811,32161,2688,2413255,4720,1142050,3398,514067,3077,256526,6138,257541,6059,627983,3113,382456,6096,245527,6174,1271205,3497,536664,2590,215550,5451,321114,5963,734541,3088,322205,6800,412336,6927,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
