GEO_ID,C16005_001E,C16005_001M,C16005_002E,C16005_002M,C16005_003E,C16005_003M,C16005_004E,C16005_004M,C16005_005E,C16005_005M,C16005_006E,C16005_006M,C16005_007E,C16005_007M,C16005_008E,C16005_008M,C16005_009E,C16005_009M,C16005_010E,C16005_010M,C16005_011E,C16005_011M,C16005_012E,C16005_012M,C16005_013E,C16005_013M,C16005_014E,C16005_014M,C16005_015E,C16005_015M,C16005_016E,C16005_016M,C16005_017E,C16005_017M,C16005_018E,C16005_018M,C16005_019E,C16005_019M,C16005_020E,C16005_020M,C16005_021E,C16005_021M,C16005_022E,C16005_022M,C16005_023E,C16005_023M,C16005_024E,C16005_024M,C16005_025E,C16005_025M,C16005_026E,C16005_026M,C16005_027E,C16005_027M,C16005_028E,C16005_028M,C16005_029E,C16005_029M,NAME,C16005_001MA,C16005_001EA,C16005_002EA,C16005_002MA,C16005_003EA,C16005_003MA,C16005_004EA,C16005_004MA,C16005_005EA,C16005_005MA,C16005_006MA,C16005_006EA,C16005_007MA,C16005_007EA,C16005_008MA,C16005_008EA,C16005_009EA,C16005_009MA,C16005_010EA,C16005_010MA,C16005_011MA,C16005_011EA,C16005_012MA,C16005_012EA,C16005_013EA,C16005_013MA,C16005_014EA,C16005_014MA,C16005_015EA,C16005_015MA,C16005_016MA,C16005_016EA,C16005_017MA,C16005_017EA,C16005_018MA,C16005_018EA,C16005_019MA,C16005_019EA,C16005_020EA,C16005_020MA,C16005_021MA,C16005_021EA,C16005_022MA,C16005_022EA,C16005_023MA,C16005_023EA,C16005_024MA,C16005_024EA,C16005_025EA,C16005_025MA,C16005_026MA,C16005_026EA,C16005_027MA,C16005_027EA,C16005_028MA,C16005_028EA,C16005_029MA,C16005_029EA,state
0400000US45,4036541,2264,3862740,6262,3755144,8372,72006,5198,53213,4580,18793,2318,25025,2805,20731,2583,4294,1017,7149,1483,5977,1379,1172,543,3416,1522,2837,1369,579,333,173801,5811,39966,3875,76339,3330,14873,1849,61466,3545,29692,3772,22109,2671,7583,1950,22566,2823,10673,1745,11893,2278,5238,1487,3181,1018,2057,855,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,728218,835,711635,2548,677553,2838,8497,1588,6220,1483,2277,699,13396,1890,10419,1652,2977,878,963,386,822,340,141,189,11226,1285,10399,1241,827,376,16583,2194,3263,891,5906,1532,1436,722,4470,1177,3070,1177,1448,849,1622,833,2891,876,1044,534,1847,697,1453,923,534,400,919,861,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5639797,2823,5408033,9272,5285720,10275,77659,6287,57764,5324,19895,2777,29282,3125,23242,2647,6040,1161,10782,2134,7799,1677,2983,1199,4590,1216,3723,1055,867,545,231764,8643,44749,4138,93987,4748,20814,3165,73173,3903,34437,4335,27051,3730,7386,1364,39768,3628,17932,2262,21836,2629,18823,3686,10630,2522,8193,2488,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21585556,3768,17881057,34109,13978914,32219,3624810,24893,2846631,25689,778179,16749,150817,7787,132024,7406,18793,2240,98235,5305,79131,5156,19104,2448,28281,4468,24767,4479,3514,867,3704499,33720,310222,12009,2654170,28812,661644,17091,1992526,29471,256930,14303,178111,9988,78819,7214,391299,10051,182713,8619,208586,9200,91878,7403,66655,6115,25223,4023,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2302896,1186,2094803,7239,1939716,8940,92068,4424,72503,3930,19565,2468,30930,3381,27101,3220,3829,933,20728,2590,16948,2396,3780,1478,11361,1665,9731,1780,1630,643,208093,6993,33816,3422,124259,5063,35518,3813,88741,5773,18827,2704,13540,2197,5287,1212,27077,2562,11039,1674,16038,2334,4114,2004,2065,961,2049,1564,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,590894,673,566761,2650,549898,2768,5020,958,4123,939,897,428,11127,1282,9407,1123,1720,456,346,251,346,251,0,205,370,227,239,177,131,126,24133,2505,9514,1178,930,383,412,206,518,300,10586,2249,6233,1394,4353,1552,2236,744,1034,450,1202,560,867,415,561,307,306,211,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7139393,3428,6374879,13035,6078877,15212,166628,6435,127487,5981,39141,3449,76123,4617,64454,3944,11669,1647,42094,4212,35896,3725,6198,1346,11157,2000,9937,1970,1220,597,764514,12826,122907,7319,245788,7632,76660,5342,169128,9024,141942,9106,96343,7319,45599,5224,198238,7306,93496,5833,104742,6266,55639,6084,32235,4007,23404,4044,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5988982,1554,5206409,14656,4848732,18453,201570,8697,161092,8499,40478,3688,68826,4899,56738,4398,12088,1811,70507,4882,56737,4473,13770,1987,16774,3676,13046,3393,3728,1161,782573,14452,146081,5992,229451,6534,62097,4386,167354,5830,142990,9879,80949,6174,62041,6675,228494,7218,91933,5418,136561,6671,35557,5245,17050,2826,18507,3786,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1714041,1138,1692769,2500,1667890,3538,14552,2007,9473,1310,5079,1473,6633,1388,4914,1111,1719,638,1983,575,1579,567,404,279,1711,893,1269,753,442,342,21272,2268,7160,1337,3655,804,1756,681,1899,626,4828,1295,4034,1238,794,386,4220,1140,2619,1030,1601,649,1409,644,1025,518,384,313,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5204804,1532,4963559,7644,4735508,9420,127424,6674,93667,6092,33757,2921,69886,4623,57474,4137,12412,1516,21218,2060,15817,1746,5401,1246,9523,1884,8019,1666,1504,789,241245,7743,46135,3876,90126,4835,28158,3111,61968,4148,49428,4274,29177,2802,20251,2699,48550,3161,21566,2452,26984,2616,7006,1738,4261,1133,2745,1244,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,480876,980,467349,2111,445741,3488,13264,1766,10873,1630,2391,777,4911,1370,4381,1295,530,284,580,464,490,445,90,140,2853,967,2515,866,338,407,13527,1821,3253,816,6566,1559,2887,1134,3679,926,1675,704,1499,636,176,199,1969,801,1367,762,602,396,64,107,64,107,0,259,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3676170,0,3562148,6932,166342,8352,3393503,11477,513360,12931,2880143,16497,1981,680,1230,420,751,543,190,203,148,190,42,69,132,173,39,65,93,160,114022,6929,5253,1124,106625,6959,13478,1950,93147,6292,1186,537,655,379,531,325,880,738,0,275,880,738,78,129,0,275,78,129,Puerto Rico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
