GEO_ID,B01001_001E,B01001_001M,B01001_002E,B01001_002M,B01001_003E,B01001_003M,B01001_004E,B01001_004M,B01001_005E,B01001_005M,B01001_006E,B01001_006M,B01001_007E,B01001_007M,B01001_008E,B01001_008M,B01001_009E,B01001_009M,B01001_010E,B01001_010M,B01001_011E,B01001_011M,B01001_012E,B01001_012M,B01001_013E,B01001_013M,B01001_014E,B01001_014M,B01001_015E,B01001_015M,B01001_016E,B01001_016M,B01001_017E,B01001_017M,B01001_018E,B01001_018M,B01001_019E,B01001_019M,B01001_020E,B01001_020M,B01001_021E,B01001_021M,B01001_022E,B01001_022M,B01001_023E,B01001_023M,B01001_024E,B01001_024M,B01001_025E,B01001_025M,B01001_026E,B01001_026M,B01001_027E,B01001_027M,B01001_028E,B01001_028M,B01001_029E,B01001_029M,B01001_030E,B01001_030M,B01001_031E,B01001_031M,B01001_032E,B01001_032M,B01001_033E,B01001_033M,B01001_034E,B01001_034M,B01001_035E,B01001_035M,B01001_036E,B01001_036M,B01001_037E,B01001_037M,B01001_038E,B01001_038M,B01001_039E,B01001_039M,B01001_040E,B01001_040M,B01001_041E,B01001_041M,B01001_042E,B01001_042M,B01001_043E,B01001_043M,B01001_044E,B01001_044M,B01001_045E,B01001_045M,B01001_046E,B01001_046M,B01001_047E,B01001_047M,B01001_048E,B01001_048M,B01001_049E,B01001_049M,NAME,B01001_001EA,B01001_001MA,B01001_002EA,B01001_002MA,B01001_003EA,B01001_003MA,B01001_004MA,B01001_004EA,B01001_005MA,B01001_005EA,B01001_006MA,B01001_006EA,B01001_007EA,B01001_007MA,B01001_008EA,B01001_008MA,B01001_009EA,B01001_009MA,B01001_010MA,B01001_010EA,B01001_011MA,B01001_011EA,B01001_012EA,B01001_012MA,B01001_013EA,B01001_013MA,B01001_014EA,B01001_014MA,B01001_015MA,B01001_015EA,B01001_016MA,B01001_016EA,B01001_017MA,B01001_017EA,B01001_018EA,B01001_018MA,B01001_019EA,B01001_019MA,B01001_020EA,B01001_020MA,B01001_021MA,B01001_021EA,B01001_022MA,B01001_022EA,B01001_023EA,B01001_023MA,B01001_024EA,B01001_024MA,B01001_025EA,B01001_025MA,B01001_026MA,B01001_026EA,B01001_027MA,B01001_027EA,B01001_028MA,B01001_028EA,B01001_029EA,B01001_029MA,B01001_030EA,B01001_030MA,B01001_031MA,B01001_031EA,B01001_032MA,B01001_032EA,B01001_033MA,B01001_033EA,B01001_034EA,B01001_034MA,B01001_035EA,B01001_035MA,B01001_036MA,B01001_036EA,B01001_037MA,B01001_037EA,B01001_038MA,B01001_038EA,B01001_039MA,B01001_039EA,B01001_040EA,B01001_040MA,B01001_041EA,B01001_041MA,B01001_042EA,B01001_042MA,B01001_043MA,B01001_043EA,B01001_044MA,B01001_044EA,B01001_045MA,B01001_045EA,B01001_046EA,B01001_046MA,B01001_047EA,B01001_047MA,B01001_048EA,B01001_048MA,B01001_049MA,B01001_049EA,state
0400000US25,6437193,0,3116536,2762,197874,1819,194111,5024,215248,5154,133142,1233,93565,1932,51629,3653,46788,3424,128943,4485,200782,2201,206857,1898,228505,5693,258966,6023,252246,1414,222408,1365,190152,4233,61668,3106,84923,3800,44024,2600,56771,2719,85746,2854,71580,2843,51773,2602,38835,2191,3320657,2762,189745,1710,191994,4380,198445,4562,127918,1260,95617,1479,52183,4007,45947,2713,128483,4703,202908,1550,206503,1439,239833,5480,265651,5488,263802,1653,234183,1364,211432,4311,67407,3351,90449,3841,50391,3199,68571,3512,106548,3820,98785,3594,87235,3423,96627,3517,Massachusetts,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,10095643,0,4968640,3109,329129,1267,335704,6016,369531,5965,234808,1623,150447,2107,78376,3788,72934,4035,200134,5159,322088,2154,312582,2446,353546,6415,381140,6388,397629,2273,361284,1843,315058,4715,89105,3653,135056,4072,72272,3219,90901,3304,131278,3015,110462,3025,72309,2430,52867,2644,5127003,3109,310110,1551,322104,6685,352425,6722,223610,1577,142647,2155,75328,3861,75056,4038,184634,4877,316359,1812,310534,2174,355022,6165,379963,6036,408352,2198,369363,1715,329073,4438,97901,3921,144244,4416,80582,3435,107038,3523,158662,3746,145642,3832,118290,3508,120064,4134,Michigan,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5167101,0,2567888,2854,178119,1484,169553,4362,179880,4295,115237,1029,78112,1613,37907,2671,43164,2776,108471,3457,177748,1379,164480,1592,182100,4107,200653,3685,213179,1445,187029,1057,155797,3231,45243,2357,64055,2791,36094,1927,44935,2172,65388,2384,52526,2031,38935,1952,29283,1713,2599213,2854,169285,1239,165519,4439,170365,4372,109972,1179,72202,1842,39041,2973,38297,3150,104529,3390,165151,1343,162127,1537,177458,4090,199549,4107,209146,1121,185833,1136,155288,2782,45642,2370,68865,2561,38113,2521,51403,2023,75118,2346,70440,2420,58689,2178,67181,2748,Minnesota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2910540,0,1412001,3868,106634,2803,101719,4339,114912,4182,66765,2298,50020,3123,22682,2461,24965,2638,61040,3999,99696,3501,82063,2856,91850,3976,100435,3911,103127,2487,93204,2170,83567,3043,27077,2389,36147,2647,19584,1807,27972,1921,39474,2630,29053,1741,17764,1402,12251,1527,1498539,3868,99455,2277,95732,3714,107372,3945,66338,2186,46912,3030,24060,2650,21577,2161,60675,4118,95810,2216,89705,2672,98092,4240,108317,3977,109405,2010,100121,1597,89534,3244,26834,2540,44005,3257,24848,1965,31611,2329,48662,2354,41661,2370,32470,2200,35343,2444,Mississippi,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5842713,0,2851831,3958,198901,1993,196011,5644,200804,5494,131114,1486,84799,2267,44754,2950,44448,2817,117905,4001,199267,1889,179185,2403,193894,5176,210600,5300,224625,1814,198306,1661,169623,3913,52516,2762,80691,3162,44788,2223,52206,2571,84180,2692,67121,2489,44102,2293,31991,1998,2990882,3958,191814,1940,187929,4499,193008,4368,122848,1498,80822,2334,42692,3064,41804,3460,113785,3908,201300,1685,178179,1599,189704,4929,220854,4774,230853,1629,209624,1661,190721,4144,54208,3365,85520,3526,48643,2619,66713,2636,99389,3016,90279,2949,74182,2736,76011,2702,Missouri,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,944632,0,471157,1841,29010,868,30804,1961,29431,1956,21557,1056,14826,965,8831,1411,7221,1339,19556,1735,31759,991,25523,815,27638,1614,31806,1769,37591,704,38156,707,32500,1460,10102,1158,15888,1402,7406,868,11188,1130,14561,1196,11744,1194,8955,1095,5104,985,473475,1841,28567,1107,27832,1849,29952,1793,20945,1258,13335,1040,7726,1531,6342,1276,18017,1790,29827,1158,24507,844,25379,1673,35595,1698,38801,775,37933,622,33300,1557,8860,1153,14197,1382,8182,823,11207,1092,15372,1007,14206,1388,11696,1224,11697,1204,Montana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1768331,0,876751,1778,66058,1103,61755,2141,59898,2162,39995,730,28290,1377,14813,2000,13225,1774,39805,2615,60610,1101,57345,1508,54795,2541,63039,2605,67328,832,61389,886,53945,1784,14962,1346,22001,1559,12169,1244,15585,990,24401,1091,20343,1203,14730,1035,10270,1038,891580,1778,62249,1117,58412,2396,59234,2126,37809,786,26738,1488,12256,1520,12783,1389,39143,2341,57122,1462,54832,1185,53037,2299,62842,2112,66031,711,61602,601,53751,1763,15246,1438,22716,1342,12894,1241,18128,1434,29447,1476,25991,1316,23008,1410,26309,1338,Nebraska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2495529,0,1272447,2811,94767,1326,86733,3704,92655,3700,53011,1109,29923,1757,14407,1927,16842,2135,51307,2667,100318,1358,94072,2395,100997,4656,100624,4229,91774,1011,81406,799,73633,3144,26041,2226,35969,2436,16904,1534,25010,1815,35055,2023,27912,1744,15946,1672,7141,1174,1223082,2811,88670,1382,82468,3680,84799,3770,51344,884,29039,1973,14816,2045,15614,2190,44814,2541,92349,1916,85604,958,87138,3591,93817,3762,87168,993,79728,772,78694,3143,25997,2751,33965,2415,19993,1881,24639,1843,35179,2181,28854,1877,19858,1852,18535,1827,Nevada,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1314895,0,647282,1997,37057,677,39873,2394,45228,2412,29675,574,19333,774,9833,1752,9451,1508,23194,1857,38084,710,39143,1199,48915,2058,53467,2258,56893,665,50355,793,44275,2294,13435,1768,19349,1922,9283,1143,13419,1293,17260,1260,13822,1100,8577,998,7361,1040,667613,1997,36423,858,38989,2305,42046,2304,28387,697,18619,1045,9392,1621,8133,1220,22390,1899,37669,1024,39069,999,48915,2919,56843,2908,59176,910,51221,623,42812,2206,14240,1391,21175,1871,10821,1530,12554,1165,20019,1491,16978,1420,16055,1381,15687,1478,New Hampshire,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8724560,0,4260169,2188,285008,1094,291240,5752,300210,5786,190104,1099,118898,2206,58522,3948,59602,3370,159115,4531,261475,1969,286244,1652,336521,6664,354136,6414,350500,1584,297201,1548,252195,4793,85026,3954,112681,4223,58198,3042,79931,3756,114050,4069,89466,3914,68726,3061,51120,2842,4464391,2188,274864,1321,274574,5906,292486,5975,181167,1340,107447,1975,53271,3757,53677,2980,153135,3912,250329,1684,284725,1485,335749,7609,366609,7646,363223,1417,314467,1199,278686,6039,88976,4116,126892,5072,71157,3404,95382,3887,141102,4093,129739,4800,114328,3981,112406,4040,New Jersey,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1954599,0,963767,2576,73787,1862,67901,2987,74066,3442,44948,1371,31562,1972,18356,2410,16409,1919,39394,2777,67301,1739,61581,2236,59277,3520,69988,3580,68646,1786,62884,1463,59359,2398,18132,1856,24090,2033,13837,1450,20810,1424,25692,1574,22102,1466,14130,1184,9515,1347,990832,2576,67945,1791,67545,3729,70330,3323,43828,1523,27261,2156,16442,2141,15931,2215,39461,2359,66512,2054,61438,1817,62184,3471,68552,3067,72209,1735,67198,1333,61035,2803,20578,1876,27190,2064,14685,1420,23070,1996,29477,2072,27863,1691,20914,1863,19184,1844,New Mexico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19306183,0,9349093,3577,625636,1964,611473,9010,655083,9067,415505,1659,294306,2254,153149,5966,147688,6127,390817,8285,622334,2944,620920,2227,699224,10025,732034,9677,729967,2210,643322,2209,565198,7521,178017,4712,236484,5604,135200,4800,176201,5624,255054,5290,207633,4468,142148,4661,111700,4736,9957090,3577,595374,1811,585289,7484,626700,7463,398429,1630,286519,2943,143729,5550,141882,6251,388722,7918,631021,2253,634844,2078,708189,10485,764454,10523,762502,2110,687985,1917,628159,8711,206307,6024,274033,6416,162154,5020,215502,5303,324050,5386,292614,6197,252148,5672,246484,5793,New York,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8856505,0,4343478,6009,307692,3834,301303,7273,309804,6653,191982,3419,133241,4149,65044,4339,71048,4881,176839,6011,294390,4828,309529,4453,327453,7903,332982,7615,323355,2661,296434,3233,265770,4734,80880,3538,116336,4499,63024,3148,82322,3544,115462,3611,87760,3097,57720,2715,33108,2381,4513027,6009,295041,4248,275592,6433,294824,6120,178781,3365,121782,4056,63264,4436,57997,3599,167036,5971,293698,4213,302320,3630,315541,6524,354056,7443,338703,3417,310824,2671,286222,4868,97418,3960,127525,4868,73876,3108,97412,3655,144180,3764,130150,3879,97768,3604,89017,3918,North Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,635867,0,317246,1487,20370,900,18101,1176,21790,1397,13914,572,12589,959,6037,1136,7546,1226,16043,1298,21929,961,17359,635,19544,1386,21176,1272,24250,529,23401,405,19322,1017,6280,763,8222,929,4785,537,6388,710,9222,792,8026,720,5769,701,5183,646,318621,1487,18724,611,18038,1019,19548,1296,13127,639,12522,988,5320,1101,7098,1258,15235,1502,19117,921,15800,658,19607,1395,21030,1619,24106,348,22845,322,18833,1089,6068,683,8147,799,4718,827,7886,847,10139,919,10928,864,9206,976,10579,1106,North Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11478006,0,5591589,3768,376183,1938,374610,7276,407774,7229,255901,2126,167383,2782,87211,5585,79213,4696,226447,6356,375754,2213,346076,2438,394995,7445,412820,7104,446677,2019,405759,1706,354510,5403,103715,3808,149232,4978,85301,3106,107283,3574,152714,4325,130777,3314,90706,3445,60548,3144,5886417,3768,359992,2085,367255,6248,386984,6109,244077,2135,160288,2579,88045,4400,81998,4119,212183,5388,373737,2373,349237,2007,384690,6996,435406,7199,463688,2182,422669,1570,375659,5860,110658,4619,169101,5055,95149,3417,127991,4057,195833,4088,185463,5403,148877,4246,147437,4748,Ohio,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3579212,0,1763175,3413,129829,1900,120327,3531,130354,3680,79082,1778,54763,3104,27673,2792,29809,2626,82577,3838,126383,2190,109816,2087,115595,4671,121865,4563,131097,1922,118692,1618,107245,2986,31888,2219,45715,2185,28451,2049,37516,2041,48495,2178,38868,1771,28705,1851,18430,1328,1816037,3413,122224,1919,122243,3976,114978,4306,76149,2023,49244,2311,26516,2688,25839,2013,75484,3172,123781,1966,107581,2031,114958,4139,125442,4039,134139,1689,121367,1485,111814,3304,35459,2267,53647,2833,31312,2108,40342,2379,62596,2600,54054,2015,42474,2256,44394,2312,Oklahoma,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3700758,0,1833458,3281,115684,2144,118877,4474,123190,4614,80065,1618,48030,2121,27577,2916,24607,2319,75475,3442,136011,1714,127923,1629,128584,4232,130971,4145,138493,1850,137622,1873,127571,3343,36094,2477,50151,2855,27291,2023,37434,2221,47656,2339,40600,2154,30456,1902,23096,1814,1867300,3281,114272,2166,112452,4275,117767,4022,75310,1495,47483,2032,28194,2781,22853,2299,67550,3393,132012,1899,118055,1423,127765,4049,125028,4042,142889,1483,141440,1151,133161,3893,36929,2767,53808,2688,32270,2192,37037,2493,57898,2529,53125,2542,42648,2355,47354,2776,Oregon,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12440621,0,6043132,3285,369029,1690,380116,7154,412827,7123,271765,1423,193584,2660,91608,3905,88815,3946,238037,4788,367283,2053,358999,2307,417644,7434,463975,7783,489519,2111,453141,1995,393831,6244,116006,4805,169580,5341,93295,3152,126745,4033,181789,4003,163960,4117,118798,3938,82786,3459,6397489,3285,355421,1831,362528,6672,396250,6699,259598,1543,184674,1924,92706,4583,92131,4606,219673,4263,353694,1974,358917,2137,424285,7127,472007,7410,508092,2561,467296,2023,415867,5597,128934,4727,189555,5329,106472,3843,145825,4122,233216,4433,232584,4302,208641,4580,189123,4570,Pennsylvania,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1067610,0,514651,1285,31202,554,32284,2021,34946,2016,22427,561,17919,904,10324,1600,9289,1643,20617,1824,33007,663,31210,500,36890,2042,41185,2148,40734,621,36930,656,30813,2035,10631,1281,14800,1694,8060,1044,9032,1066,13611,1182,12816,1124,10060,1127,5864,817,552959,1285,30596,664,30287,2007,34436,1982,21269,369,19534,1057,9462,1481,11158,1868,18876,1678,33338,417,32296,737,39266,2413,42341,2310,43375,797,38911,580,33010,1661,10906,1281,15897,1439,8453,1061,10003,1290,17953,1444,17003,1504,15030,1260,19559,1545,Rhode Island,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4321249,0,2102537,3805,146294,2554,141310,5250,148385,5139,97094,2192,70816,3093,30563,2982,34347,3143,88039,3916,140301,3245,134912,3198,149218,5774,157095,5508,154726,2545,141463,2034,131750,3983,41469,2792,64488,3239,33797,2606,43816,2279,60278,2719,42926,2206,30887,2115,18563,1782,2218712,3805,138414,2372,133868,4446,142230,4457,91271,2346,65021,2408,34623,3145,27646,2992,85584,4290,139428,2740,138835,2700,152817,4877,160373,4682,165689,1949,156781,1901,143661,3407,47518,2395,71365,3185,39450,2721,51596,3255,72561,2827,61529,2538,52908,2543,45544,2559,South Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,781919,0,392394,2174,28634,931,25618,1663,29952,1764,17231,906,11694,1266,7079,1295,7563,1456,17073,1856,25749,1229,22073,1005,24392,1640,27278,1616,29933,771,28399,593,25285,1343,7530,1027,8982,1095,5706,852,8179,936,11339,972,10234,1001,7074,726,5397,905,389525,2174,25067,838,24071,1724,26959,1750,16445,887,11534,1104,5056,1000,6888,1230,15818,1559,24938,1290,19980,962,23655,1784,27405,1805,29497,815,27101,712,24174,1341,7048,1006,10179,1000,6058,927,7876,1043,14079,1049,13703,1166,9491,1069,12503,1077,South Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6038803,0,2950108,3532,201707,2363,195201,5351,210567,5573,133782,1829,83484,2916,48839,3321,41378,2723,111350,3900,216790,3227,198586,2109,208901,6340,225014,5935,223948,2212,202972,1698,189149,4804,58487,3854,84256,3605,48167,2398,57344,2742,81692,2807,64959,2586,37158,2301,26377,1781,3088695,3532,197299,2603,190838,4818,196202,4831,121454,1994,78864,2298,44042,3314,38150,2596,107820,3652,215607,2478,198680,1844,215386,5441,228645,5553,235015,1860,215103,1654,196249,4466,66711,3750,91234,3877,55542,2731,67971,2984,103700,2838,85904,3531,71209,3269,67070,2977,Tennessee,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23507783,0,11705673,7159,982318,4219,908407,9953,886291,10555,542648,4035,367427,5104,210210,8551,187542,8552,515845,9488,901148,5757,858281,4469,856728,11550,876254,11432,852704,4421,727064,3364,611467,7274,186661,6324,250841,6781,139743,4159,179597,5311,249039,5608,196379,4647,132906,4850,86173,3469,11802110,7159,939909,4317,854903,10445,869708,10652,518670,4361,341389,5447,179791,6134,169533,6677,481498,8628,845964,4061,828022,4170,848519,12646,866136,12035,846953,4056,744985,3572,643002,6235,202296,5478,275227,6064,158877,5552,204561,6309,311343,6404,267031,6226,207678,6769,196115,5959,Texas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2550063,0,1282354,1936,127123,910,111799,3324,106081,3250,63297,936,39766,1345,18032,2473,23256,2679,83576,3611,120069,1403,85801,1312,82651,2992,74733,3107,78223,1110,69787,1439,57318,2028,16334,1580,24745,1770,13692,1390,17455,1552,24324,1629,19718,1236,13707,1398,10867,1296,1267709,1936,120044,968,104751,3515,99222,3383,59855,1005,44196,1538,24046,2232,22863,2384,64595,2420,112657,1429,88176,1091,84956,3103,69301,2907,77276,1052,68867,985,58510,1987,19813,1776,24384,1815,15447,1340,17403,1539,29230,1518,25102,1730,20228,1901,16787,1478,Utah,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
