GEO_ID,B19101_001E,B19101_001M,B19101_002E,B19101_002M,B19101_003E,B19101_003M,B19101_004E,B19101_004M,B19101_005E,B19101_005M,B19101_006E,B19101_006M,B19101_007E,B19101_007M,B19101_008E,B19101_008M,B19101_009E,B19101_009M,B19101_010E,B19101_010M,B19101_011E,B19101_011M,B19101_012E,B19101_012M,B19101_013E,B19101_013M,B19101_014E,B19101_014M,B19101_015E,B19101_015M,B19101_016E,B19101_016M,B19101_017E,B19101_017M,NAME,B19101_001EA,B19101_001MA,B19101_002EA,B19101_002MA,B19101_003MA,B19101_003EA,B19101_004MA,B19101_004EA,B19101_005MA,B19101_005EA,B19101_006MA,B19101_006EA,B19101_007EA,B19101_007MA,B19101_008MA,B19101_008EA,B19101_009MA,B19101_009EA,B19101_010MA,B19101_010EA,B19101_011MA,B19101_011EA,B19101_012EA,B19101_012MA,B19101_013EA,B19101_013MA,B19101_014EA,B19101_014MA,B19101_015MA,B19101_015EA,B19101_016MA,B19101_016EA,B19101_017EA,B19101_017MA,state
0400000US39,2953361,17201,156283,7116,104384,5990,118309,5048,139735,5578,144783,5249,166321,6083,152363,5891,166108,5809,147435,6562,282422,6532,379649,9718,438177,8678,238999,6372,127426,4161,102089,4277,88878,3866,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,927086,9513,57566,3119,45844,3504,52183,3294,57555,3547,52514,3500,60664,3527,49905,3367,55666,3937,49342,3379,88885,3811,109231,4638,114572,4500,57965,3556,27498,1958,23448,2142,24248,2092,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,927071,10197,42328,4121,33415,3377,36285,2932,45086,3758,47593,3467,51093,3163,48868,3229,50220,3132,49768,3127,93022,4711,116026,4265,133019,5221,75449,4102,39683,2964,33029,2571,32187,2496,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3174335,14958,136783,6004,101937,4342,124015,4920,149590,4916,154858,6471,171312,5442,164525,5515,165148,5604,155676,6203,312529,7415,391840,7716,472772,8309,276169,7890,147149,6473,129661,4341,120371,4961,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,262352,4899,9486,1708,10037,1848,8963,1477,10915,1804,11722,1769,10757,1605,10235,1285,11537,1653,12083,1808,23130,2648,32397,2575,44199,3376,27947,2398,16088,1980,12242,1352,10614,1482,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1122724,10881,67576,4081,51994,3329,63042,4757,61171,4048,68047,4523,63448,3923,60007,3380,63674,3843,58557,3519,105791,4831,136220,4949,149785,5645,74747,4656,38384,3206,29761,2143,30520,2352,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,205964,3745,8442,1245,7392,1138,8570,1195,10955,1398,11282,1316,11534,1346,11339,1366,10983,1268,11874,1473,25020,1995,29104,1900,30150,1916,13158,1747,6740,1205,4330,839,5091,1021,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1597016,14242,105967,5386,75700,4631,80679,4104,94549,4647,94665,4758,92906,4670,84916,5120,89909,4411,82350,4188,149834,6410,186980,7113,200799,5861,107544,5616,52846,3171,48549,3093,48823,3073,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5686517,26097,344385,10233,268258,8905,299019,9351,323570,8538,322000,8389,321771,7754,287267,9001,283027,8273,257409,8579,480833,10391,609603,10056,729225,12893,458069,10212,243338,7851,228618,6488,230125,6296,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,614705,7570,20605,2346,16333,2174,22121,2111,28577,2487,29406,2547,32163,2787,35791,2826,33942,2494,34703,2413,64025,3108,87313,3573,95476,4454,49836,2593,25945,1911,21498,2142,16971,1566,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162721,4031,5143,991,5051,992,7021,1243,6453,981,7915,986,8339,1212,8106,1033,9450,1223,8570,1152,18380,1971,20489,1646,25778,1760,14967,1429,7697,895,5108,940,4254,808,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1939891,13414,64709,4187,55084,3907,64379,3914,75034,4284,81292,4352,86912,4733,83043,4411,88772,4583,86659,4319,168450,5390,226451,7121,284811,7178,191268,6728,121430,5102,133903,4695,127694,4550,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1595147,11686,60798,4000,46737,3797,54129,3756,67263,3771,67321,4327,71947,4186,76979,4429,78689,4522,70714,3866,144445,4498,204742,6802,255148,6832,159818,5471,90910,3869,77091,3475,68416,3741,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,502381,8278,34009,3250,26495,2562,35617,2835,32788,2767,32395,2569,33210,2886,32658,2818,29450,2502,26633,2660,46306,2965,58869,3073,59535,3903,26538,2512,12492,1507,7966,1404,7420,1284,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1456314,10842,52397,3548,39991,3147,54930,2897,58340,3435,64965,3377,74724,3255,72075,3067,76924,3287,69956,3032,153635,5986,211495,5926,245682,5384,132213,4123,60304,3284,45668,2399,43015,2563,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,136835,3589,4586,1170,3418,873,5917,1192,7553,1312,6840,1431,7579,1458,7819,1196,6153,868,7402,1239,14815,1794,17266,1953,22312,2024,13223,1288,5082,893,4089,956,2781,738,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,939600,8997,251257,7481,116472,4621,94349,3892,86188,4055,64750,3351,58468,3248,41811,2764,38439,3012,30944,2464,48125,3367,42850,2659,31580,2331,15076,1599,6992,1268,6188,1063,6111,1104,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
