GEO_ID,B08124_001E,B08124_001M,B08124_002E,B08124_002M,B08124_003E,B08124_003M,B08124_004E,B08124_004M,B08124_005E,B08124_005M,B08124_006E,B08124_006M,B08124_007E,B08124_007M,B08124_008E,B08124_008M,B08124_009E,B08124_009M,B08124_010E,B08124_010M,B08124_011E,B08124_011M,B08124_012E,B08124_012M,B08124_013E,B08124_013M,B08124_014E,B08124_014M,B08124_015E,B08124_015M,B08124_016E,B08124_016M,B08124_017E,B08124_017M,B08124_018E,B08124_018M,B08124_019E,B08124_019M,B08124_020E,B08124_020M,B08124_021E,B08124_021M,B08124_022E,B08124_022M,B08124_023E,B08124_023M,B08124_024E,B08124_024M,B08124_025E,B08124_025M,B08124_026E,B08124_026M,B08124_027E,B08124_027M,B08124_028E,B08124_028M,B08124_029E,B08124_029M,B08124_030E,B08124_030M,B08124_031E,B08124_031M,B08124_032E,B08124_032M,B08124_033E,B08124_033M,B08124_034E,B08124_034M,B08124_035E,B08124_035M,B08124_036E,B08124_036M,B08124_037E,B08124_037M,B08124_038E,B08124_038M,B08124_039E,B08124_039M,B08124_040E,B08124_040M,B08124_041E,B08124_041M,B08124_042E,B08124_042M,B08124_043E,B08124_043M,B08124_044E,B08124_044M,B08124_045E,B08124_045M,B08124_046E,B08124_046M,B08124_047E,B08124_047M,B08124_048E,B08124_048M,B08124_049E,B08124_049M,B08124_050E,B08124_050M,B08124_051E,B08124_051M,B08124_052E,B08124_052M,B08124_053E,B08124_053M,B08124_054E,B08124_054M,B08124_055E,B08124_055M,B08124_056E,B08124_056M,NAME,B08124_001EA,B08124_001MA,B08124_002MA,B08124_002EA,B08124_003EA,B08124_003MA,B08124_004EA,B08124_004MA,B08124_005MA,B08124_005EA,B08124_006EA,B08124_006MA,B08124_007MA,B08124_007EA,B08124_008MA,B08124_008EA,B08124_009EA,B08124_009MA,B08124_010EA,B08124_010MA,B08124_011MA,B08124_011EA,B08124_012EA,B08124_012MA,B08124_013MA,B08124_013EA,B08124_014EA,B08124_014MA,B08124_015EA,B08124_015MA,B08124_016MA,B08124_016EA,B08124_017EA,B08124_017MA,B08124_018MA,B08124_018EA,B08124_019MA,B08124_019EA,B08124_020EA,B08124_020MA,B08124_021EA,B08124_021MA,B08124_022MA,B08124_022EA,B08124_023EA,B08124_023MA,B08124_024EA,B08124_024MA,B08124_025EA,B08124_025MA,B08124_026MA,B08124_026EA,B08124_027EA,B08124_027MA,B08124_028MA,B08124_028EA,B08124_029MA,B08124_029EA,B08124_030EA,B08124_030MA,B08124_031MA,B08124_031EA,B08124_032EA,B08124_032MA,B08124_033MA,B08124_033EA,B08124_034MA,B08124_034EA,B08124_035EA,B08124_035MA,B08124_036EA,B08124_036MA,B08124_037EA,B08124_037MA,B08124_038EA,B08124_038MA,B08124_039MA,B08124_039EA,B08124_040EA,B08124_040MA,B08124_041EA,B08124_041MA,B08124_042EA,B08124_042MA,B08124_043EA,B08124_043MA,B08124_044MA,B08124_044EA,B08124_045EA,B08124_045MA,B08124_046EA,B08124_046MA,B08124_047EA,B08124_047MA,B08124_048EA,B08124_048MA,B08124_049EA,B08124_049MA,B08124_050EA,B08124_050MA,B08124_051EA,B08124_051MA,B08124_052MA,B08124_052EA,B08124_053EA,B08124_053MA,B08124_054EA,B08124_054MA,B08124_055MA,B08124_055EA,B08124_056EA,B08124_056MA,state
0400000US36,8740300,30056,3201248,26846,1653140,22738,2262117,26240,24785,2473,693482,13360,890944,16201,14584,1417,4756247,29427,1776402,19143,750431,15688,1242997,17609,13228,1766,417857,11132,547622,12095,7710,1373,660836,16396,193750,6759,128675,6841,158815,6396,3931,1096,85749,5224,89293,5978,623,404,2279763,23543,814591,14358,551119,15080,606583,14231,1664,778,137408,8135,167978,7327,420,385,547956,12798,202587,7215,125640,6372,145343,6093,2521,774,22351,3078,46793,3724,2721,742,163692,7228,58175,3930,35276,3518,32672,3205,1055,431,11858,1797,23927,2574,729,338,331806,10099,155743,6399,61999,4638,75707,4718,2386,645,18259,2291,15331,1771,2381,523,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4103837,17846,1321032,15698,633339,12459,994045,15196,30946,3716,478653,11781,601830,12710,43992,2666,3276072,21001,1106375,13976,478153,10901,839054,14067,15492,2515,332389,11248,479109,10750,25500,2559,513144,13412,110712,6323,91326,5968,82754,5416,10580,2444,119991,7141,93100,5899,4681,1155,40388,3883,11055,1702,13797,2156,7610,1600,372,486,2657,880,4550,1101,347,221,73056,4124,20928,2428,16358,2160,16560,2027,1044,559,6894,1367,6005,1282,5267,768,54688,4302,11915,1730,11981,2026,9171,1782,1046,613,8619,1708,11008,1748,948,417,146489,5701,60047,3639,21724,2431,38896,3566,2412,730,8103,1286,8058,1371,7249,794,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,332363,4778,111666,4054,57167,2984,81564,3635,6221,1014,33718,2315,40022,2439,2005,722,263715,5032,86972,3242,43564,2781,69674,3284,3535,729,26374,1951,32162,2192,1434,593,30582,2712,7743,1379,4977,1079,6053,981,985,686,5249,1090,5097,895,478,453,1423,520,316,269,582,343,213,178,0,200,87,98,225,234,0,200,13505,1443,4584,832,3794,974,2240,665,517,220,936,301,1341,376,93,135,3956,748,1164,409,957,445,759,395,24,45,471,198,581,247,0,200,19182,1643,10887,991,3293,687,2625,637,1160,412,601,259,616,309,0,200,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5325529,19981,1709527,19681,863936,14926,1377128,15751,17947,2144,453843,10547,899100,14322,4048,961,4423051,22844,1466031,17631,668192,14271,1164826,14903,10776,1495,371296,9092,738905,13102,3025,814,441914,9759,105813,5512,83526,4210,95107,5464,3254,1026,58176,3778,95765,5116,273,202,104191,5417,20488,2505,31623,3163,28195,2507,180,155,2158,719,21518,2266,29,54,134493,5594,32952,2973,41976,3260,34287,2839,942,437,6644,1380,17332,2715,360,272,58111,3678,11677,1623,14267,2331,8804,1459,893,563,6286,1418,15868,1902,316,247,163769,6573,72566,4588,24352,2076,45909,2825,1902,652,9283,1394,9712,1377,45,77,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1598736,10187,489385,8599,262715,7982,417664,8871,13628,1879,185276,6088,221383,7436,8685,1084,1285876,12745,406878,8006,197693,7251,353206,8782,9603,1743,136909,5552,176589,6307,4998,956,186142,6842,43785,3361,38096,3370,35683,3096,2432,978,35434,3271,29837,3094,875,500,8155,1585,1412,493,2024,827,2282,847,6,7,878,451,1500,559,53,91,32813,2964,7931,1523,8912,1575,7586,1353,360,199,3138,890,3581,947,1305,222,27272,2958,6137,1295,5756,1354,4514,1102,220,156,4521,1325,5869,1139,255,196,58478,3613,23242,2575,10234,1392,14393,1763,1007,445,4396,958,4007,906,1199,163,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1741953,12854,570367,10273,284581,9994,449986,10191,36889,4478,166967,6798,231566,7982,1597,570,1244041,13356,407052,8682,185181,8259,337540,9529,16776,2526,124108,6087,172176,6966,1208,506,203509,8632,51768,3088,33881,3426,42936,3241,11863,2905,30144,3877,32816,3324,101,132,76958,5028,25253,2675,18698,2071,22750,2963,383,291,2101,701,7732,1747,41,68,68134,4670,19212,2169,19145,2415,16814,1968,1677,630,3256,1027,8020,1859,10,18,43999,3240,18333,2234,8290,1842,7111,1242,1141,566,3518,967,5511,1141,95,111,105312,5572,48749,3662,19386,2415,22835,2701,5049,1810,3840,969,5311,1302,142,178,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5720060,19344,1951583,18902,915885,14052,1508023,14418,28526,2576,502971,9557,808910,11409,4162,920,4369909,24178,1528524,19995,644295,11071,1171794,12929,14145,1642,387545,8005,620872,9575,2734,798,568126,11898,147556,5898,104743,5035,124040,5053,5358,1456,80437,3830,105880,5540,112,99,294882,9120,98912,4674,66284,4948,89974,6138,322,317,9734,1852,29461,3155,195,143,234674,8282,70577,4436,60468,3804,61982,3285,3192,906,11141,1641,26603,2475,711,439,68258,4134,19819,2564,14189,2067,12230,1798,1111,535,5984,1292,14515,1648,410,258,184211,6021,86195,4331,25906,2169,48003,2903,4398,987,8130,1327,11579,1322,0,240,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,514823,6292,176222,6267,94516,5331,133736,5656,763,388,42701,3329,65178,4396,1707,539,417492,7204,149029,5195,73667,4329,110556,4862,618,335,32495,2667,49828,4019,1299,503,45611,3398,10474,1459,8747,1616,10531,1691,0,281,6082,1402,9668,2251,109,136,13571,1977,4614,1091,2946,995,3628,1148,145,212,915,491,1323,609,0,281,15426,1844,4574,858,3986,1079,4213,1057,0,281,664,444,1746,780,243,89,9075,2650,1517,711,2715,1439,1608,890,0,281,1237,913,1998,828,0,281,13648,1609,6014,900,2455,923,3200,907,0,281,1308,870,615,394,56,67,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1938132,12761,582069,9030,307021,9522,490159,11127,10566,1896,208537,7229,318063,9170,21717,1264,1571988,16009,496956,9308,232846,8806,417615,9625,6802,1443,154329,6063,257325,8643,6115,1083,218430,9134,47341,3661,40295,4258,43295,3679,2139,893,41845,3739,42470,4042,1045,612,12550,2088,1788,738,5661,1577,1558,689,99,121,1195,718,2203,819,46,75,35316,3313,7117,1258,9685,1727,7470,1234,273,256,2635,942,5786,1506,2350,502,33354,3204,5788,1250,9761,1961,5835,1421,695,409,4230,1190,6931,1402,114,123,66494,3658,23079,2262,8773,1617,14386,1736,558,410,4303,1044,3348,986,12047,600,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,398229,4674,138504,4684,62263,3217,98149,3491,7617,1223,35820,2292,55078,2978,798,357,308714,5576,104537,4037,46068,2296,83071,3344,4396,875,27780,2037,42214,2626,648,334,38407,2782,11789,1681,6888,1256,7303,1121,930,337,5237,1022,6170,996,90,160,1788,750,40,63,505,355,195,182,0,216,237,355,811,559,0,216,17092,1738,6379,976,3870,954,2807,649,724,399,795,378,2457,911,60,80,6116,1178,1016,384,1381,545,724,372,196,160,582,318,2217,796,0,216,26112,2003,14743,1430,3551,725,4049,835,1371,492,1189,482,1209,414,0,216,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2698377,17005,825120,13165,413807,10562,705161,13720,11571,1847,274838,9010,460999,9820,6881,1234,2248889,19387,702725,12405,325709,8212,611343,13091,7543,1234,210416,8492,386054,9065,5099,1056,274578,9200,67530,3875,48658,4281,52510,3841,2869,1189,50191,3859,52222,4103,598,304,20138,2381,3114,885,8024,1755,4020,1070,0,279,712,438,4268,958,0,279,39065,3595,10584,1637,9278,1831,10105,1858,183,183,2769,891,5521,1205,625,308,29727,3706,5735,1091,6913,1426,5732,1413,42,83,3714,1076,7159,1643,432,298,85980,4880,35432,2865,15225,2299,21451,2044,934,452,7036,1397,5775,963,127,155,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10514531,26681,3380408,26252,1718232,23348,2745519,27969,62322,5128,1241045,18787,1318830,18581,48175,3333,8253633,33825,2808396,24514,1240064,21187,2256521,23884,35863,3813,855375,14527,1028715,15328,28699,3213,1334892,24314,290259,9271,265452,11727,273277,10529,14584,2328,299872,11884,188023,8825,3425,888,177160,7252,42320,3604,58044,4720,43448,3699,310,441,11372,2146,21201,2696,465,198,195559,7898,49338,3515,54960,4845,41568,3001,4505,1019,14036,2215,20038,2946,11114,1056,184847,8936,38734,3859,39384,3839,27056,2581,1882,838,36504,3793,40141,3495,1146,510,368440,11101,151361,6058,60328,4205,103649,4842,5178,1425,23886,2539,20712,2091,3326,757,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1190466,10651,385305,7782,176534,6726,338578,8351,4283,794,129772,4893,153866,5429,2128,590,894709,10424,293328,6215,122830,5436,267933,7303,2907,675,90357,4772,115805,4996,1549,552,156159,7008,39737,3515,25724,3260,34491,3172,644,391,30988,3054,24047,2557,528,322,31302,3410,10179,1580,6019,1215,8167,1553,0,255,2496,1145,4441,1124,0,255,32864,3306,11318,1724,8237,1650,7912,1191,229,201,1571,646,3587,1127,10,19,20874,2109,6749,1142,4181,1163,4111,1079,136,186,1841,545,3815,917,41,69,54558,2916,23994,2057,9543,1383,15964,1953,367,209,2519,926,2171,709,0,255,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,323071,4685,119994,4322,57100,3649,73825,3304,3563,735,32877,2526,34935,2484,777,335,242509,5270,91455,3877,38511,3000,58094,3079,2047,565,24689,2104,27320,2170,393,235,36123,3001,10945,1500,8032,1613,6810,1081,498,308,5653,1085,4085,878,100,119,2585,541,941,415,993,475,469,267,0,205,43,50,139,118,0,205,19650,2302,6972,1246,4506,968,4951,1049,632,454,813,378,1597,658,179,166,4657,855,1449,525,959,476,892,299,23,28,579,358,713,359,42,61,17547,1731,8232,1072,4099,798,2609,541,363,183,1100,395,1081,376,63,102,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3787653,18265,1491044,16221,555871,13376,887581,14033,17227,2286,378845,11269,399261,9145,57824,3189,2916113,22244,1168809,15545,403121,11011,717271,13751,9640,1625,274655,9248,314520,8370,28097,2454,431170,10633,134055,5652,74175,4096,86684,5794,2567,843,78898,5387,49648,4013,5143,962,154888,7156,82345,4249,29547,3706,27328,2988,457,368,3624,1189,8863,1553,2724,806,87750,4932,25593,2721,17696,2529,16563,2173,2253,904,6119,1354,9163,1593,10363,1276,48564,3904,12818,1515,10452,1896,8165,1486,612,475,5130,1413,9449,1941,1938,586,149168,6429,67424,4243,20880,2385,31570,2953,1698,416,10419,1840,7618,1466,9559,986,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3030099,16197,1103485,15637,477170,9576,747373,12266,49698,4441,280234,8369,352112,9834,20027,2123,2206093,19179,787656,14072,335346,8668,569480,11090,26173,3178,207093,7056,266329,8889,14016,1938,356852,11827,115617,6639,55359,4129,72397,4977,17231,3238,47961,4351,46397,3845,1890,815,156159,7338,70190,4464,26918,3309,37217,3022,477,455,6396,1725,14698,2695,263,218,99717,4942,33507,2977,25230,2754,23508,2547,2596,736,6345,1191,6540,1145,1991,473,57246,4484,21558,2281,8400,1663,8069,1461,2152,739,6402,1600,9822,1796,843,379,154032,5281,74957,3823,25917,3010,36702,2616,1069,427,6037,1406,8326,1457,1024,376,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,739968,10071,207837,7127,127877,5849,187536,5906,4210,970,98914,4622,112723,5464,871,427,591790,10203,174543,6425,95182,4777,155940,5518,2493,738,72287,4064,90661,5115,684,380,89640,5523,18669,2364,16726,2256,17920,2358,1075,573,21621,2634,13615,1753,14,24,7195,1196,1625,627,1984,693,2181,764,0,261,366,314,1039,475,0,261,23118,2696,5406,1050,6949,1433,5784,1249,355,233,1288,520,3336,956,0,261,10100,2033,1835,819,2271,822,1138,657,0,261,1792,795,2921,1036,143,173,18125,2323,5759,1120,4765,1016,4573,1102,287,204,1560,706,1151,519,30,59,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2821147,13556,895519,11383,442750,8845,706021,11836,27764,2418,248836,5439,498118,9170,2139,556,2253195,13929,713488,10578,332042,7618,586553,10464,16778,1815,202258,4998,400496,8288,1580,453,258634,8917,72454,3711,42832,3140,50797,3117,3813,979,30636,2350,58056,3543,46,58,53707,3709,14137,1710,14993,2079,14089,1753,34,53,1664,738,8790,1481,0,211,99410,4586,32609,2629,24964,2177,24301,2256,1641,430,3984,1045,11657,1447,254,195,45857,2822,12747,1341,8960,1419,6925,1067,922,394,3761,981,12300,1628,242,190,110344,4056,50084,2586,18959,1875,23356,1714,4576,834,6533,858,6819,980,17,28,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,268323,4045,80369,3443,45469,3213,58796,3143,2944,1027,40772,2800,37791,2686,2182,861,203957,4561,60143,3346,33760,2775,49571,2938,1174,582,29956,2851,28016,2473,1337,670,33445,2717,7999,1282,5036,1123,5203,1062,421,344,7412,1208,6755,1213,619,481,3429,1097,511,284,236,223,353,430,0,259,1103,499,1226,667,0,259,8244,1441,3353,957,1944,694,1429,662,157,131,309,266,962,363,90,148,5333,1302,1685,637,1382,671,420,261,118,140,1293,711,299,274,136,247,13915,1929,6678,1170,3111,886,1820,690,1074,580,699,398,533,349,0,259,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1163103,14766,336311,9890,216055,7714,333347,7517,10640,1677,123645,4938,142602,7172,503,348,874856,15203,268201,8393,151009,7537,254750,7187,5918,1291,83739,4715,110867,6441,372,314,133455,5358,39958,2947,19634,2161,37483,2625,2057,717,20395,2113,13928,1586,0,275,42830,3383,7568,1440,14133,1623,13520,1805,234,256,3098,907,4277,1113,0,275,49650,3542,7981,1289,16245,2282,12530,1598,1247,593,5554,1250,6093,1178,0,275,37550,2981,6125,1293,10425,1643,7883,1440,970,514,7404,1316,4612,1169,131,148,24762,2633,6478,1296,4609,1239,7181,1417,214,216,3455,914,2825,802,0,275,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
