GEO_ID,B20001_001E,B20001_001M,B20001_002E,B20001_002M,B20001_003E,B20001_003M,B20001_004E,B20001_004M,B20001_005E,B20001_005M,B20001_006E,B20001_006M,B20001_007E,B20001_007M,B20001_008E,B20001_008M,B20001_009E,B20001_009M,B20001_010E,B20001_010M,B20001_011E,B20001_011M,B20001_012E,B20001_012M,B20001_013E,B20001_013M,B20001_014E,B20001_014M,B20001_015E,B20001_015M,B20001_016E,B20001_016M,B20001_017E,B20001_017M,B20001_018E,B20001_018M,B20001_019E,B20001_019M,B20001_020E,B20001_020M,B20001_021E,B20001_021M,B20001_022E,B20001_022M,B20001_023E,B20001_023M,B20001_024E,B20001_024M,B20001_025E,B20001_025M,B20001_026E,B20001_026M,B20001_027E,B20001_027M,B20001_028E,B20001_028M,B20001_029E,B20001_029M,B20001_030E,B20001_030M,B20001_031E,B20001_031M,B20001_032E,B20001_032M,B20001_033E,B20001_033M,B20001_034E,B20001_034M,B20001_035E,B20001_035M,B20001_036E,B20001_036M,B20001_037E,B20001_037M,B20001_038E,B20001_038M,B20001_039E,B20001_039M,B20001_040E,B20001_040M,B20001_041E,B20001_041M,B20001_042E,B20001_042M,B20001_043E,B20001_043M,NAME,B20001_001EA,B20001_001MA,B20001_002MA,B20001_002EA,B20001_003MA,B20001_003EA,B20001_004EA,B20001_004MA,B20001_005EA,B20001_005MA,B20001_006EA,B20001_006MA,B20001_007MA,B20001_007EA,B20001_008MA,B20001_008EA,B20001_009EA,B20001_009MA,B20001_010EA,B20001_010MA,B20001_011EA,B20001_011MA,B20001_012EA,B20001_012MA,B20001_013MA,B20001_013EA,B20001_014MA,B20001_014EA,B20001_015EA,B20001_015MA,B20001_016EA,B20001_016MA,B20001_017EA,B20001_017MA,B20001_018MA,B20001_018EA,B20001_019MA,B20001_019EA,B20001_020EA,B20001_020MA,B20001_021EA,B20001_021MA,B20001_022EA,B20001_022MA,B20001_023EA,B20001_023MA,B20001_024MA,B20001_024EA,B20001_025MA,B20001_025EA,B20001_026EA,B20001_026MA,B20001_027EA,B20001_027MA,B20001_028EA,B20001_028MA,B20001_029MA,B20001_029EA,B20001_030MA,B20001_030EA,B20001_031EA,B20001_031MA,B20001_032EA,B20001_032MA,B20001_033EA,B20001_033MA,B20001_034MA,B20001_034EA,B20001_035MA,B20001_035EA,B20001_036MA,B20001_036EA,B20001_037EA,B20001_037MA,B20001_038EA,B20001_038MA,B20001_039MA,B20001_039EA,B20001_040MA,B20001_040EA,B20001_041EA,B20001_041MA,B20001_042EA,B20001_042MA,B20001_043EA,B20001_043MA,state
0400000US29,3222398,13361,1679439,9150,117457,4253,76061,3957,71196,3844,50230,3396,73549,3953,40638,3479,66411,3815,47991,3117,84210,4418,55697,4129,128899,4688,135878,6789,95649,4380,105365,4439,73036,3133,90320,4545,106000,3830,66286,4313,91630,4259,102936,4434,1542959,9443,155556,6479,101680,4693,99034,4842,71027,4004,109076,4304,57628,3695,84444,4020,66280,3522,96338,4752,69578,3954,132954,5707,117642,4073,83397,4680,71113,3767,48141,3172,47616,3381,50048,3563,29443,2601,28710,2706,23254,1967,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,544757,4299,289335,3544,22801,1906,14161,1596,12417,1359,9734,1467,17922,1959,7692,1349,14666,1700,9142,1226,13317,1876,10835,1496,21117,2178,25101,2504,18360,1819,18024,2055,12613,1456,12627,1497,16003,1574,8217,1075,12020,1439,12566,1723,255422,3161,30844,2481,19697,2048,19442,2096,14053,1707,23330,1903,12273,1505,14523,1443,12144,1617,18270,1562,10562,1386,19043,1771,17977,1844,9390,1137,9484,1173,5797,906,5105,934,4954,858,3139,661,3332,749,2063,587,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1048776,5775,555239,3824,37026,2613,24517,2034,25435,2284,15059,1955,27403,2475,11368,1600,18157,1894,15785,1882,28506,2370,21634,1941,47337,2909,46201,2587,39548,2610,34998,2628,27007,2120,25160,2034,30042,2149,21042,1539,29650,1924,29364,2083,493537,3945,51324,2646,33087,2106,32380,2080,22376,2077,36333,2401,17381,1651,27790,2148,22681,1735,31973,2344,22665,1955,42861,2573,39752,2254,24897,2248,24020,1942,16936,1834,12467,1360,13833,1547,7491,1177,8225,1099,5065,929,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1381843,8819,765276,6019,29762,3249,18538,2126,20948,2403,16419,2325,29309,2903,17286,2636,31524,3117,21352,2586,45350,4093,27363,2761,65316,4194,64096,4351,43496,3581,49801,3804,38319,3577,43895,3257,58053,4111,39399,3521,51058,3454,53992,3662,616567,6508,39214,3085,28227,2922,28459,2669,21271,2178,37071,3604,19230,2509,35511,3059,23433,2268,37843,3143,29409,2598,60345,3880,57426,3662,43035,3139,34670,2794,23209,1925,23217,2537,27522,2550,16997,2319,15891,2000,14587,1823,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,794516,5483,415346,4065,21244,2125,17181,1932,14645,1860,9857,1330,14192,1770,5457,1052,10882,1747,7444,1407,13493,1692,11390,1938,28194,2548,31163,2679,27545,2556,28572,2338,20012,2225,25065,2037,32293,2777,20964,2045,33692,2332,42061,2997,379170,3770,33421,2453,25240,2088,19786,1968,14177,2197,21643,1985,11596,1500,18939,2530,12159,1682,21226,2214,14563,1807,32151,3141,33571,2895,21469,2224,24672,2535,14409,1564,16285,1509,15792,1777,9454,1559,11408,1740,7209,1322,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4803713,16471,2530178,10446,122392,5070,83595,4757,78511,4035,49866,3477,85721,4729,45476,3613,83568,4125,58598,4850,104200,5100,55075,3874,138517,6515,136911,5498,130032,6293,142411,5792,119650,5423,142554,6235,185196,6437,144705,5043,250889,6372,372311,8388,2273535,11556,167595,6098,115734,5315,120559,5143,80725,5850,131821,5842,66738,4334,101756,4823,64792,4414,104537,5141,63588,4233,153346,6304,157160,5375,122485,5356,142213,6481,111048,4797,110802,4741,124630,5461,88512,3731,138969,5687,106525,5257,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1014013,8338,539747,5164,38777,2931,26406,2806,24712,2595,20180,2193,32973,3240,18799,2720,24785,3154,19291,2507,27958,2776,17409,2369,34717,3381,36138,3465,30518,2721,30763,3192,21405,2586,24323,2839,29086,2620,21684,2239,28381,2517,31442,2763,474266,5678,50742,3895,31610,2652,34582,3416,27131,2505,38875,3400,21285,2297,27435,3119,20106,2372,26748,2270,16347,1920,32519,2785,30673,2472,22945,2071,23559,2284,14882,1836,15026,1654,14022,1563,9174,1645,9394,1101,7211,1165,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10228977,27085,5330328,17278,307477,7891,185310,6737,200684,6869,137588,6214,242698,8405,128900,5863,216559,8031,144610,7855,240864,7795,135816,5883,337157,9071,348497,9316,289789,7802,324337,8819,236238,7688,293644,8451,342433,8842,256699,6737,396051,9487,564977,10157,4898649,21111,400918,8599,270068,8587,264687,8232,190701,7098,295560,7726,153528,6756,241827,8729,153338,6684,257344,7810,153581,5760,362160,9546,364084,10399,278076,7638,272586,7352,186121,6844,199404,6307,244832,8056,170215,5911,238933,6186,200686,5656,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4849278,14525,2556570,10101,174475,6444,99183,5608,97103,5170,74334,4867,115982,6338,73541,4843,117370,6703,88888,5551,143348,6078,95452,5382,204133,7471,206662,8786,158891,5732,156855,7019,105060,5662,116644,5659,134327,6626,91538,4827,134332,4720,168452,5641,2292708,11163,221526,7779,145745,6101,136461,5277,106069,5075,156864,7021,100161,5313,131404,6406,96673,4902,136118,5963,94298,4838,199888,5999,175723,6090,130872,5503,112368,4873,76377,4244,69541,3927,69201,4220,41324,3423,49709,2987,42386,3190,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,385949,3677,206061,2577,14096,1554,9778,1264,9390,1307,5930,1057,11165,1467,4710,883,7382,1185,6326,1081,9716,1189,6822,1040,15826,1771,17758,1765,14162,1684,14853,1250,10874,1428,9847,1114,10418,1350,7950,1123,10198,1309,8860,1184,179888,2404,16019,1458,15436,1794,14603,1588,9606,1079,15073,1638,8122,1199,10617,1576,7380,981,11339,1320,8443,1150,16367,1826,13809,1292,10277,1338,7439,1029,4900,994,3105,679,2850,658,1995,610,1511,564,997,429,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6282352,18811,3265837,10870,224887,6631,146638,4047,143544,5593,94193,4214,137761,5911,71652,4228,116636,5076,87782,6063,136343,6071,94027,4938,224604,6770,254256,8167,203103,7230,205408,6720,156557,6017,180882,6162,220398,6181,149001,4854,196705,5983,221460,6562,3016515,14644,302699,7860,206413,6307,193737,6311,140170,6115,205066,6804,116278,5393,161931,5622,112185,5229,168968,5110,120184,5619,251892,6335,231886,6543,165414,5732,151295,5932,99946,4243,101430,4333,113228,4463,71846,4059,62514,3717,39433,2407,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1884716,9349,1005813,6317,77015,4237,41352,2902,45944,3248,30931,2892,53185,3783,29142,2876,49468,3374,35087,2738,55236,3237,36875,3189,68421,4164,79323,4195,57877,3995,57934,3210,44205,3330,50626,3062,56069,3242,36793,2795,44388,2740,55942,2811,878903,8213,92608,3458,60590,3565,63171,3791,46187,3149,71286,3886,42190,3015,55121,3275,39952,2679,47088,3264,37249,2565,69205,4036,69528,3459,47537,2946,35289,2804,22336,2233,20283,1775,21614,2446,15385,1865,12213,1715,10071,1444,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2057018,10854,1100406,6713,69957,3428,40799,3162,45482,3472,36970,2868,58756,4937,32585,3914,49910,4532,33406,3859,52000,3506,35749,3651,72438,4547,81889,4432,64018,3697,66386,3295,48810,3404,55565,3768,65062,3698,51715,3635,61389,3276,77520,3930,956612,7468,96153,5192,63090,3964,60504,4013,47306,3642,71390,4077,33978,2887,54015,4219,33733,2815,59101,4141,37171,2643,70582,4025,74960,4486,53376,3358,42422,2857,31974,2717,30703,2413,35289,2836,19182,1850,23769,2099,17914,2084,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6773190,15537,3555258,11495,242274,6038,162411,6360,145661,6173,101620,4812,149430,5094,74634,4524,112750,4999,92788,4861,149013,5605,101356,4562,242382,6956,261288,7563,226227,6568,234728,6874,171977,5724,195498,6912,233104,6705,163262,5413,217625,5647,277230,5937,3217932,12571,320467,7828,213865,6549,205888,6681,143653,5564,203333,6401,114278,4455,163585,5663,114923,4681,182236,6123,123256,4984,263128,7862,241043,7024,178381,6347,165821,6075,113558,4607,116620,5765,125110,5408,78094,3836,87826,3996,62867,3277,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,605060,5460,311028,3663,17242,2007,14888,1863,11340,1643,8652,1769,14076,1967,7296,1265,9179,1723,5988,1449,14857,2433,8637,1797,22596,2385,23216,2155,17142,2059,21136,2345,14750,1983,17350,2145,20969,2199,16045,1767,22187,2047,23482,2007,294032,4223,27588,2606,20361,2160,17303,2127,12131,1576,17691,2050,10050,1393,14907,1984,8732,1519,15781,1557,12198,1807,21880,2306,23686,2614,18310,2132,14616,2005,11965,1656,8754,1361,14510,2043,9537,1176,8520,1260,5512,1002,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2294496,12296,1190953,9108,79866,4360,52489,3535,49522,3615,34862,3102,52695,3359,35339,3423,51836,4350,39492,3328,64403,4289,40846,3754,101642,5341,98056,4842,76171,4785,71791,4454,51399,3538,54704,4103,64591,3469,43087,3057,61151,3716,67011,3563,1103543,9000,112346,5571,68467,3751,63564,3817,50813,3678,78053,5395,51143,4390,66417,3766,52400,4052,72984,4372,49214,3677,99432,5647,87887,4663,59476,3394,48564,3170,30949,2766,31343,2720,30862,2664,16373,1683,18246,1927,15010,1678,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,465130,4281,247900,2857,19354,1594,12960,1717,13848,1757,6707,1109,11203,1450,7566,1050,10193,1740,7331,1071,12584,1575,9431,1358,23417,2304,22838,1817,16633,2003,14967,1801,9623,1277,11664,1382,11337,1262,6686,1263,8498,1136,11060,1473,217230,3078,20938,1596,16875,1869,14922,1556,8800,1133,17737,1534,8613,1297,11337,1242,9648,1202,13403,1519,10349,1386,21103,1963,20937,1777,11539,1069,9437,1275,5311,798,5247,841,4563,952,2811,732,2028,543,1632,496,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3207203,15258,1699006,11033,112087,5218,69853,4516,65178,4009,49225,3345,81920,4809,42487,4061,72382,4224,54958,4069,90991,4649,60478,4875,141500,6529,137895,5540,107220,4452,103968,6122,70126,4241,80788,4286,96587,5021,64701,4261,85178,4843,111484,5166,1508197,10602,151214,5857,93674,4208,87457,4675,74081,5007,106658,4915,61381,3690,97190,5175,61376,3705,100881,5408,68173,4087,127340,5888,116353,4994,78576,4231,70596,4238,47034,2990,41989,3509,46609,3148,27216,2604,28703,2377,21696,2246,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12328828,23963,6753416,14992,432695,9535,254991,8470,267373,8009,206126,8730,345023,11468,208141,7840,342023,10813,253536,10981,352850,10010,244369,8505,475459,13090,461214,11931,372104,9909,366682,9142,263014,9029,301324,8698,368374,10551,273548,8468,404449,10147,560121,9450,5575412,19589,589172,10770,362801,9817,347775,8907,269519,10157,422699,9799,239600,9018,310123,8930,217011,8100,294211,9293,201589,7984,383152,8945,369036,10304,317294,9920,291471,8937,191981,7056,176930,7543,203899,6646,126002,6359,141348,5827,119799,5202,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1381899,7571,761428,5098,51523,3039,32766,3167,29248,2500,23121,1934,33385,2890,22921,2553,34777,3192,23641,2637,33703,3181,24106,2390,53110,4453,51966,2981,45662,3582,46420,3684,35852,2931,42133,3032,50985,2916,34235,2498,43091,2906,48783,2808,620471,5473,78326,3909,52815,2998,52440,3591,32876,2378,53588,3016,23375,2054,34079,2897,22510,2033,34854,3312,23927,2266,44716,3071,41258,3243,28076,2530,24564,2288,17473,1683,13694,1528,16547,1560,8141,1101,10350,1598,6862,1289,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,382741,3819,200090,2349,15311,1585,9659,1191,7986,1269,5877,1043,9096,1278,4326,926,4944,740,5041,972,12547,1547,7981,1163,15495,1693,14633,1359,13834,1403,13916,1371,10294,1386,10084,1418,10163,1126,7723,1042,9759,1148,11421,1336,182651,2898,18422,1691,12027,1649,10495,1319,8306,1124,10156,1239,6882,1024,10925,1528,7757,1005,11082,1345,7053,1328,16805,1638,14115,1196,9777,1204,9672,1229,6272,1164,6670,940,7283,1246,3237,685,3051,766,2664,644,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4412971,16780,2327083,10007,125093,4721,89934,4964,80853,4008,52117,3763,83501,5219,44276,3443,74648,4129,63534,4774,98911,5680,72583,4697,153427,8079,163193,6589,133249,6439,133010,5842,106963,4838,122322,5696,143966,5499,114624,4739,192183,6085,278696,5922,2085888,11672,175504,5552,110777,5103,106137,5118,89455,3737,123741,5434,67490,4121,104572,5728,74933,3774,112824,5090,68728,4393,153942,6944,154777,5877,118335,5238,113502,5639,81750,4134,81372,3979,97533,4234,68999,4669,96706,5268,84811,4082,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3583925,13818,1924245,7646,120969,5549,76518,3873,64743,3810,46355,3479,75256,4385,43245,3700,68012,4761,48440,4165,86266,5587,54765,4173,112430,4943,130142,5190,107201,5930,119642,5373,89804,4173,104815,5069,141894,5764,100867,4852,161528,5690,171353,4848,1659680,10234,154801,5919,102425,5082,93186,5003,71773,4544,110815,4686,64600,3844,83574,4941,57811,3515,84427,4583,64899,3508,113557,4654,124810,5934,92964,4305,86904,4979,63172,3190,61694,4016,81134,4382,50834,3491,53684,3235,42616,3272,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,888495,8362,478767,5137,34034,2201,23290,2589,19103,2109,13173,1612,26208,2760,14838,1980,20203,2700,15254,1946,22000,2262,18932,2213,36767,3018,38670,2790,27541,2630,27082,2160,20729,1873,22803,2431,33310,2943,21449,2505,23122,2202,20259,1851,409728,5599,45634,3030,28067,2583,30205,2458,21609,2428,37648,3061,20209,2508,25421,2572,19579,2015,26240,2349,16431,1750,31115,2401,28684,2407,20868,2306,17777,2167,10166,1452,8029,1257,9223,1356,4043,846,4994,948,3786,805,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3276101,11475,1717588,7161,111334,4545,79132,3545,74877,4042,45221,2896,75338,4117,34587,2418,54573,2894,42778,2975,66001,3629,46247,3146,117440,5267,135545,5035,117375,4359,125939,5119,95144,4153,104942,4167,119551,4720,78295,3373,96694,4795,96575,3649,1558513,8302,138150,4766,102439,4243,97831,4549,70437,3576,107276,4124,55844,3168,87783,4592,55034,3034,96658,3817,65249,3910,139419,4891,127193,4737,87008,3453,80926,3904,52252,3193,52763,2829,57157,3805,33206,2218,30675,2096,21213,2015,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,311385,3447,166554,2584,10094,1422,6451,1127,7081,1269,3620,888,8565,1293,3651,985,5577,1394,3938,1049,8367,1602,6235,1154,10835,1567,11228,1641,10287,1412,10852,1551,8973,1549,10295,1412,11168,1409,9845,1107,10574,1336,8918,1461,144831,2472,15215,1392,10751,1291,10146,1505,7216,1317,11765,1496,5632,1052,9410,1748,5853,1053,8318,1285,6451,1154,13024,1467,9926,1521,9029,1094,6164,1206,4288,983,3512,913,3093,790,2228,837,1871,682,939,401,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1396415,14222,767648,7945,70766,3927,54037,3505,58912,3179,58460,3964,97814,5154,61834,3705,52402,3738,39529,3022,39958,2888,31229,2494,40751,2748,42276,3211,21463,2146,19646,1881,11367,1528,12188,1528,15811,1513,10392,1638,13542,1732,15271,1797,628767,9672,64233,3854,46460,3744,53061,3226,46785,3249,69725,4640,52125,3490,50042,3476,39989,3288,32728,2859,31384,2637,43595,2847,32641,2692,19260,1973,12939,1620,7489,1074,5109,913,7921,1316,4016,854,5773,1054,3492,908,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
