GEO_ID,C08012_001E,C08012_001M,C08012_002E,C08012_002M,C08012_003E,C08012_003M,C08012_004E,C08012_004M,C08012_005E,C08012_005M,C08012_006E,C08012_006M,C08012_007E,C08012_007M,C08012_008E,C08012_008M,C08012_009E,C08012_009M,C08012_010E,C08012_010M,C08012_011E,C08012_011M,C08012_012E,C08012_012M,C08012_013E,C08012_013M,C08012_014E,C08012_014M,C08012_015E,C08012_015M,C08012_016E,C08012_016M,C08012_017E,C08012_017M,C08012_018E,C08012_018M,C08012_019E,C08012_019M,C08012_020E,C08012_020M,C08012_021E,C08012_021M,C08012_022E,C08012_022M,C08012_023E,C08012_023M,C08012_024E,C08012_024M,C08012_025E,C08012_025M,C08012_026E,C08012_026M,C08012_027E,C08012_027M,C08012_028E,C08012_028M,C08012_029E,C08012_029M,C08012_030E,C08012_030M,NAME,C08012_001MA,C08012_001EA,C08012_002MA,C08012_002EA,C08012_003EA,C08012_003MA,C08012_004MA,C08012_004EA,C08012_005EA,C08012_005MA,C08012_006MA,C08012_006EA,C08012_007MA,C08012_007EA,C08012_008EA,C08012_008MA,C08012_009MA,C08012_009EA,C08012_010EA,C08012_010MA,C08012_011EA,C08012_011MA,C08012_012MA,C08012_012EA,C08012_013MA,C08012_013EA,C08012_014EA,C08012_014MA,C08012_015EA,C08012_015MA,C08012_016EA,C08012_016MA,C08012_017MA,C08012_017EA,C08012_018MA,C08012_018EA,C08012_019EA,C08012_019MA,C08012_020EA,C08012_020MA,C08012_021EA,C08012_021MA,C08012_022MA,C08012_022EA,C08012_023MA,C08012_023EA,C08012_024MA,C08012_024EA,C08012_025EA,C08012_025MA,C08012_026EA,C08012_026MA,C08012_027MA,C08012_027EA,C08012_028MA,C08012_028EA,C08012_029MA,C08012_029EA,C08012_030EA,C08012_030MA,state
0400000US42,5535849,19638,861822,13417,795818,13400,829531,13025,803062,11345,355518,8640,660658,12613,378049,8250,420659,9660,430732,9442,2928540,14220,420040,8691,386979,8361,419315,8688,420960,8276,184722,6922,364582,8588,210515,6819,245168,6664,276259,7678,2607309,15840,441782,9654,408839,8177,410216,9245,382102,8827,170796,5981,296076,7313,167534,5251,175491,6088,154473,5297,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,501175,6300,81541,4919,80451,4356,78214,3912,82255,5015,34424,3060,59582,3801,29545,3012,29361,2553,25802,2363,262390,3969,39305,3357,36151,2852,38608,3054,44041,3402,18279,2078,33265,2896,17265,2093,18417,1971,17059,2096,238785,5507,42236,3659,44300,3220,39606,2648,38214,3131,16145,2220,26317,2236,12280,1762,10944,1425,8743,1356,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1871638,12983,278976,7991,278640,9427,327558,9563,293911,8908,118998,6073,249165,8794,108368,5530,123623,5176,92399,5379,983136,9796,138782,5629,134234,6433,164597,6614,157378,6298,60982,4362,139306,7013,57815,3790,69548,3545,60494,3770,888502,9830,140194,5647,144406,5995,162961,5862,136533,6374,58016,3641,109859,5112,50553,3475,54075,3667,31905,2963,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,372117,4853,122562,4088,76313,4256,64637,4058,42597,2632,12013,1434,23877,2181,8998,1210,11104,1477,10016,1479,197111,3521,65276,3253,39723,3078,34228,2469,21249,1553,6374,966,13969,1555,3567,696,6007,1079,6718,1102,175006,3437,57286,2444,36590,2596,30409,2536,21348,2010,5639,930,9908,1338,5431,996,5097,910,3298,740,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2612397,16970,353773,10644,381415,10556,435713,10869,422933,9770,173479,7376,359854,9266,155306,6155,195676,7963,134248,5532,1410642,12911,180356,6592,195280,7689,229349,7249,227105,7887,91659,4919,201755,7099,87218,4809,111636,5647,86284,4235,1201755,10989,173417,7003,186135,6686,206364,6989,195828,6411,81820,4269,158099,6028,68088,3489,84040,4727,47964,3716,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10146091,27720,1450685,22856,1467052,22074,1593334,23700,1470891,22674,577778,12625,1449398,21938,626566,13708,794984,17286,715403,15143,5711272,21649,735815,14613,761365,14500,861648,18490,818735,17229,329115,7915,863665,15867,370694,10724,487566,13335,482669,13469,4434819,20125,714870,14855,705687,14425,731686,15025,652156,13848,248663,9083,585733,12373,255872,8184,307418,9092,232734,7026,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1135908,10759,217054,7592,188043,6706,202740,7194,181412,7052,66451,4576,129021,6125,48016,3651,53987,3630,49184,3631,651827,6938,110018,5194,102465,4833,111808,4623,106841,5390,37563,2922,79804,4396,31732,2584,37232,2819,34364,2998,484081,7391,107036,4675,85578,4645,90932,5229,74571,3984,28888,3028,49217,3106,16284,2017,16755,1979,14820,1929,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,305524,5006,71368,3473,47213,2700,42603,2861,41243,2838,18515,1881,33354,2345,16882,1625,19336,2000,15010,1597,161844,3131,35931,2446,23714,1934,22232,1977,21215,1894,9271,1359,19272,1559,9171,1284,11339,1483,9699,1251,143680,3574,35437,2118,23499,1997,20371,1786,20028,1720,9244,1254,14082,1541,7711,919,7997,1010,5311,1060,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3638485,18437,436453,11453,466476,11128,551789,12934,544422,11587,234854,8909,481054,13958,266986,7844,319514,10080,336937,9030,1945483,12032,212985,7906,229137,6948,278967,9245,278528,8689,122187,5980,272410,10272,147328,5897,190898,7299,213043,6937,1693002,13368,223468,7204,237339,7695,272822,7462,265894,7507,112667,5587,208644,7800,119658,4723,128616,5731,123894,5770,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2876067,15792,410269,9301,406129,10211,435899,10328,421240,11070,175236,8102,382456,10089,203065,7880,216872,8235,224901,8274,1579972,10430,199925,6246,201758,6890,232218,6973,232937,7280,101725,5568,226022,6755,118485,6166,125218,6218,141684,6555,1296095,11981,210344,6795,204371,6670,203681,6534,188303,7100,73511,4835,156434,6269,84580,4534,91654,4757,83217,4518,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,721843,10314,130185,5866,107894,5518,111652,5187,98948,5129,36756,3111,79007,4612,37542,3167,52092,3495,67767,4946,395932,6095,64460,3377,54279,3770,55269,3325,52815,3450,19248,2250,44195,3452,21786,2296,30344,2387,53536,3921,325911,6986,65725,4394,53615,3631,56383,3535,46133,2955,17508,1940,34812,2772,15756,1607,21748,2348,14231,2251,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2710803,13581,556790,10864,463932,9538,439196,8695,394424,9044,178624,6069,272897,7294,150254,4929,143621,4618,111065,4566,1423528,8834,274160,6308,231815,5795,220789,5830,204027,5859,94002,4362,153446,6479,87822,3511,82986,3146,74481,3592,1287275,9243,282630,7264,232117,6328,218407,6061,190397,5360,84622,3838,119451,3679,62432,2867,60635,3332,36584,2639,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,254408,4351,88708,4400,59852,3892,37054,2935,17861,2209,5737,1091,14141,1979,6837,1145,8557,1294,15661,1894,140502,2882,44233,2677,30848,2562,19292,1893,10981,1880,3076,799,9029,1382,4671,887,5695,1000,12677,1729,113906,2765,44475,2905,29004,2529,17762,1943,6880,975,2661,679,5112,1185,2166,685,2862,688,2984,847,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1138341,14999,108711,5897,131237,5499,162103,6249,158638,5778,54119,3281,191447,6499,75824,4661,97131,5082,159131,6606,624651,9464,59595,3955,68490,4256,86976,3819,88215,4166,27473,2341,106132,4967,41511,3326,54205,3740,92054,4836,513690,9048,49116,3658,62747,3420,75127,4225,70423,3802,26646,2440,85315,3861,34313,2641,42926,3103,67077,3678,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
