GEO_ID,B25101_001E,B25101_001M,B25101_002E,B25101_002M,B25101_003E,B25101_003M,B25101_004E,B25101_004M,B25101_005E,B25101_005M,B25101_006E,B25101_006M,B25101_007E,B25101_007M,B25101_008E,B25101_008M,B25101_009E,B25101_009M,B25101_010E,B25101_010M,B25101_011E,B25101_011M,B25101_012E,B25101_012M,B25101_013E,B25101_013M,B25101_014E,B25101_014M,B25101_015E,B25101_015M,B25101_016E,B25101_016M,B25101_017E,B25101_017M,B25101_018E,B25101_018M,B25101_019E,B25101_019M,B25101_020E,B25101_020M,B25101_021E,B25101_021M,B25101_022E,B25101_022M,B25101_023E,B25101_023M,B25101_024E,B25101_024M,B25101_025E,B25101_025M,B25101_026E,B25101_026M,B25101_027E,B25101_027M,B25101_028E,B25101_028M,B25101_029E,B25101_029M,B25101_030E,B25101_030M,B25101_031E,B25101_031M,B25101_032E,B25101_032M,B25101_033E,B25101_033M,B25101_034E,B25101_034M,B25101_035E,B25101_035M,B25101_036E,B25101_036M,B25101_037E,B25101_037M,B25101_038E,B25101_038M,B25101_039E,B25101_039M,B25101_040E,B25101_040M,B25101_041E,B25101_041M,B25101_042E,B25101_042M,B25101_043E,B25101_043M,B25101_044E,B25101_044M,B25101_045E,B25101_045M,NAME,B25101_001EA,B25101_001MA,B25101_002EA,B25101_002MA,B25101_003MA,B25101_003EA,B25101_004MA,B25101_004EA,B25101_005EA,B25101_005MA,B25101_006EA,B25101_006MA,B25101_007EA,B25101_007MA,B25101_008EA,B25101_008MA,B25101_009MA,B25101_009EA,B25101_010MA,B25101_010EA,B25101_011EA,B25101_011MA,B25101_012EA,B25101_012MA,B25101_013MA,B25101_013EA,B25101_014MA,B25101_014EA,B25101_015MA,B25101_015EA,B25101_016MA,B25101_016EA,B25101_017EA,B25101_017MA,B25101_018EA,B25101_018MA,B25101_019MA,B25101_019EA,B25101_020MA,B25101_020EA,B25101_021MA,B25101_021EA,B25101_022MA,B25101_022EA,B25101_023EA,B25101_023MA,B25101_024MA,B25101_024EA,B25101_025MA,B25101_025EA,B25101_026MA,B25101_026EA,B25101_027MA,B25101_027EA,B25101_028EA,B25101_028MA,B25101_029EA,B25101_029MA,B25101_030EA,B25101_030MA,B25101_031MA,B25101_031EA,B25101_032MA,B25101_032EA,B25101_033EA,B25101_033MA,B25101_034EA,B25101_034MA,B25101_035EA,B25101_035MA,B25101_036MA,B25101_036EA,B25101_037MA,B25101_037EA,B25101_038MA,B25101_038EA,B25101_039EA,B25101_039MA,B25101_040EA,B25101_040MA,B25101_041EA,B25101_041MA,B25101_042MA,B25101_042EA,B25101_043MA,B25101_043EA,B25101_044EA,B25101_044MA,B25101_045EA,B25101_045MA,state
0400000US29,1628838,12691,1087651,10809,80071,3783,610,421,2860,836,76601,3803,146494,5171,12214,1679,36989,2776,97291,4415,176497,6230,35562,2373,71657,3946,69278,4320,270186,6795,112395,4738,110790,4167,47001,3237,410984,7629,292250,6917,97091,4589,21643,1783,3419,930,541187,8301,131475,4491,36759,2049,35216,2799,59500,3313,125112,5078,99650,4471,21997,2021,3465,663,92164,3883,87797,3618,3560,938,807,471,94941,4075,93767,4119,1076,690,98,114,93180,4311,92329,4241,806,441,45,75,4315,1034,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,260137,4603,155331,4086,10903,1368,67,70,232,129,10604,1364,21627,1976,1087,448,4753,997,15787,1719,28478,2647,3951,795,10885,1639,13642,1629,42086,2532,14239,1545,17785,1764,10062,1302,51816,2609,35823,2226,12219,1410,3774,657,421,290,104806,3756,26570,2171,6205,1046,7958,1191,12407,1560,25112,1926,18498,1802,4902,762,1712,465,16756,1324,15841,1311,572,240,343,243,18404,1741,18157,1751,240,163,7,12,16985,1707,16951,1706,22,31,12,20,979,451,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,475899,6003,308112,5675,15992,1435,43,71,285,129,15664,1442,35109,2424,1785,452,6822,946,26502,2117,47687,2630,8632,993,19340,1610,19715,1980,82995,3319,31082,2126,36217,2542,15696,1683,125344,3874,83705,3510,34376,2114,7263,1028,985,460,167787,4212,37909,2062,6284,888,10931,978,20694,1573,36279,2058,23590,1683,9611,1171,3078,693,30265,2061,28294,1983,1747,448,224,135,30697,2192,29941,2141,615,272,141,118,31421,2086,31083,2054,290,183,48,80,1216,347,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,580705,7586,453471,7044,25004,2340,88,112,267,242,24649,2377,41179,3481,888,440,2473,613,37818,3393,59584,4239,3170,916,11674,1456,44740,3641,108172,4930,14893,2151,36592,2955,56687,4057,217303,5977,97030,4840,78256,4492,42017,3380,2229,781,127234,4547,24666,2217,3295,941,6169,1169,15202,1893,26024,2470,17081,2005,5954,1098,2989,837,20107,1999,17731,1863,1839,654,537,383,23938,2159,23332,2152,368,251,238,252,30615,2533,30503,2550,112,132,0,292,1884,781,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,363652,5321,258769,4866,9024,1405,159,178,330,319,8535,1363,17886,2268,400,215,2170,687,15316,1986,27540,2097,1916,447,4656,864,20968,1898,60329,3218,8750,1368,20908,1694,30671,2490,143574,4671,61874,3102,56288,3020,25412,2526,416,254,104883,3834,18617,1860,1470,532,2566,590,14581,1942,21308,1851,5473,970,8499,1203,7336,1143,15158,1360,9731,1057,4593,982,834,327,20316,1840,18363,1756,1530,416,423,288,29057,2394,28638,2458,305,222,114,129,427,226,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2110308,15499,1504931,13704,52340,3240,127,125,402,233,51811,3229,90600,4985,1530,507,4675,999,84395,5006,130637,5983,6051,1135,14094,1799,110492,5450,272562,6901,23873,2298,65747,3561,182942,6539,954786,12029,370550,8586,341781,8061,242455,7827,4006,1003,605377,8574,97586,4282,3637,838,6115,1066,87834,4216,106580,4027,15301,1785,32024,2111,59255,3484,87393,3738,37106,2401,34840,2403,15447,1869,108029,4200,75192,3484,26933,2572,5904,1063,201552,7412,191595,7032,9015,1365,942,419,4237,959,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,505915,5858,314458,6199,26997,2730,300,209,1134,410,25563,2686,45840,3090,2298,722,11794,1706,31748,2438,49385,3496,9688,1444,19798,2114,19899,2308,73735,3514,32053,2596,28843,2420,12839,1621,117078,4408,81144,3927,28608,1982,7326,1292,1423,517,191457,5265,52427,2942,18665,1970,13639,1443,20123,2036,42874,2939,36094,2698,4601,988,2179,674,32507,2612,31616,2571,781,446,110,128,30079,2346,29708,2369,371,318,0,279,31843,2303,31751,2301,92,110,0,279,1727,653,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3940942,17812,2583675,16271,115646,5230,520,258,1633,711,113493,5161,207592,6229,5885,1000,22697,2346,179010,5882,286828,7921,25954,2169,72145,3978,188729,6868,547466,10783,121912,5241,165859,6134,259695,7188,1417055,11614,663098,10350,437268,9492,316689,8107,9088,1363,1357267,13841,241966,6136,25763,2367,33537,2545,182666,6211,261127,6851,96317,3827,74664,3805,90146,4041,200580,6010,127794,4759,47630,3154,25156,2198,236939,6099,193734,5799,33329,2428,9876,1310,405323,8775,384747,8609,17248,1970,3328,908,11332,1630,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2350798,17193,1590612,17071,122574,5313,523,262,3628,858,118423,5180,205238,6453,8851,1286,43387,3173,153000,5437,251581,8290,43155,3401,98060,5249,110366,5484,385061,10296,145368,6167,162422,6166,77271,4083,619367,9975,429878,10051,151062,5918,38427,2376,6791,1280,760186,10210,208361,6622,54728,3434,57331,3051,96302,4731,174010,5756,137564,4787,27438,2843,9008,1587,121076,4684,115993,4569,4500,932,583,332,121707,4713,120108,4729,1351,403,248,205,127766,4638,127157,4628,559,320,50,82,7266,1450,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,181666,3052,99022,3045,4619,738,81,91,178,117,4360,736,11386,1344,761,301,3077,654,7548,1163,16619,1446,3449,548,7690,1125,5480,968,28789,2037,13854,1582,10817,1369,4118,876,37265,1929,27600,1760,8348,1129,1317,475,344,211,82644,2599,19027,1265,4307,593,4836,670,9884,1066,16912,1263,12352,1028,3848,662,712,271,14042,1013,13435,971,564,226,43,72,17183,1421,17097,1420,45,47,41,67,14997,1509,14918,1510,79,130,0,200,483,238,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3150239,16219,2164919,15701,142141,5554,775,462,4264,840,137102,5502,255282,7605,10852,1421,42974,2964,201456,6523,331151,8762,44816,2577,120749,5316,165586,5503,546805,9972,170523,6055,248341,7446,127941,4575,881528,10651,569857,10226,254765,6922,56906,3292,8012,1286,985320,11901,230986,6466,37098,2329,59426,3259,134462,5323,233040,7099,146552,5213,65766,3515,20722,2021,164276,4955,146086,4819,15695,1776,2495,675,164564,4794,159902,4845,4129,1067,533,289,184331,5873,183460,5926,792,300,79,111,8123,1357,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,950407,8873,570396,8414,48043,2990,525,354,2031,551,45487,3008,84217,4151,6226,1084,24476,2191,53515,3453,94518,4572,23351,2308,41570,2569,29597,2581,143941,5023,74855,4133,51913,2970,17173,1736,196854,5233,152648,4995,36883,2802,7323,1235,2823,839,380011,6807,103192,3582,30090,2412,29138,1918,43964,2429,89608,3543,70436,3106,15384,1405,3788,837,63907,3317,61976,3338,1784,458,147,140,58514,2650,58059,2637,455,241,0,244,60176,3342,59997,3342,179,226,0,244,4614,908,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,939123,9326,665086,8771,38381,2965,671,723,786,388,36924,2847,70953,3717,2938,764,9991,1537,58024,3432,100658,4458,7892,1147,25388,2560,67378,3454,167825,5976,33591,2831,70262,4352,63972,3872,285209,5918,159610,5158,91910,3471,33689,3007,2060,725,274037,6518,61520,3676,12852,1359,15264,1639,33404,2701,61361,2994,41231,2512,16008,1780,4122,794,45020,2423,41117,2404,3059,786,844,419,46902,3182,46111,3167,480,283,311,207,55669,3475,55444,3460,125,147,100,161,3565,841,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3475105,13987,2179484,14721,138977,5192,372,211,2877,759,135728,5136,235864,6332,10889,1262,43715,2821,181260,5457,305924,6921,41146,2964,110268,4613,154510,5265,529284,9367,171579,5021,211490,6540,146215,5530,961740,11281,584693,9879,285051,6086,91996,3698,7695,1302,1295621,12661,306697,6958,40337,2665,73347,3389,193013,5263,298156,7233,167383,5382,91700,4261,39073,2667,211374,5004,184315,5073,23451,2090,3608,765,217153,5493,208851,5353,7268,947,1034,455,251656,6209,249675,6168,1630,497,351,291,10585,1458,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,255495,5187,180009,5326,8525,1276,0,281,127,180,8398,1310,14502,1944,229,188,462,283,13811,1869,21161,2156,883,355,3076,920,17202,1983,39549,3298,4257,915,12359,1542,22933,2611,95674,4229,44217,2907,35524,2301,15933,2148,598,353,75486,2793,15586,1767,520,401,1668,558,13398,1616,16301,1381,4209,817,6957,1155,5135,923,10726,1380,7404,1239,2845,617,477,263,12111,1502,11403,1490,708,343,0,281,20489,1915,20084,1844,405,327,0,281,273,234,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1165464,11139,756519,10922,70742,4042,174,177,2341,897,68227,4192,105345,5272,5652,1145,24968,2564,74725,4671,122731,4806,25724,2722,47566,3427,49441,2947,182587,6256,80839,4072,69815,4153,31933,2417,271048,6401,192852,5619,62267,3376,15929,1762,4066,1108,408945,7227,118004,5621,36991,2804,29570,2388,51443,3500,92626,4923,74298,4353,14502,1865,3826,974,65660,3646,62271,3556,2728,638,661,371,62865,3602,62012,3511,766,435,87,143,65107,3113,64797,3080,310,198,0,283,4683,1059,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,216212,3987,126239,3991,7601,1108,21,25,366,213,7214,1102,16090,1491,1300,533,4793,892,9997,1297,21108,2018,3908,746,8210,1026,8990,1429,36065,2246,14530,1444,15407,1700,6128,1067,45111,2391,32056,2242,11510,1486,1545,513,264,160,89973,3285,19160,1488,4730,779,5404,865,9026,969,21035,1771,15795,1709,4108,863,1132,445,14148,1194,13446,1165,564,239,138,111,17825,1710,17725,1719,100,82,0,216,17463,1917,17463,1917,0,216,0,216,342,193,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660152,13597,1053410,12356,92710,4078,461,289,3158,927,89091,4058,155482,6289,9040,1504,33752,2473,112690,5345,172882,6613,33218,3141,74192,3477,65472,3713,257663,8118,111942,5499,101582,4902,44139,3624,368792,7790,260456,6322,88029,4575,20307,2141,5881,1086,606742,8931,166306,6166,54682,3223,43975,2948,67649,3996,133853,5116,112131,4710,16094,1682,5628,1032,95359,4825,91213,4649,3692,924,454,226,95185,4265,93987,4224,939,361,259,220,108364,4214,108236,4226,76,132,52,86,7675,1344,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5291045,25916,3368890,22263,235333,7925,185,135,4347,981,230801,7646,389318,9648,12357,1670,60925,3718,316036,9450,463995,11604,56306,3670,162329,7638,245360,7783,737728,12606,207781,6479,323970,9263,205977,7112,1529184,17045,946982,14056,458465,9436,123737,5273,13332,1958,1922155,15913,475178,9471,98630,4866,112498,4850,264050,8094,386415,8565,243462,6371,98481,4621,44472,3326,302191,6951,263143,7183,32158,2644,6890,1318,320431,7076,304808,6838,13274,1379,2349,918,420634,8789,415343,8948,4356,1006,935,449,17306,1853,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,585929,6614,435186,6524,19380,1994,19,32,514,399,18847,1952,45116,2734,2395,753,5403,998,37318,2474,68233,3844,5734,1014,20566,1753,41933,3056,120405,4157,30316,2255,57940,3268,32149,2329,180752,5034,111651,4184,55158,2915,13943,1537,1300,524,150743,3826,29581,2311,8073,1230,7934,1267,13574,1584,28283,2156,22706,2038,3887,975,1690,677,26568,2204,25516,2057,880,402,172,159,29151,2001,29008,2009,143,125,0,255,36575,2415,36575,2415,0,255,0,255,585,417,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,182389,3488,123706,3280,7805,1226,17,30,243,216,7545,1230,12561,1438,156,91,1771,523,10634,1337,20599,2043,2048,574,6067,1167,12484,1543,31967,2263,7348,1077,14372,1556,10247,1293,50523,2476,29399,2371,16926,1657,4198,881,251,146,58683,2280,12339,1335,594,235,2215,574,9530,1180,12478,1288,4615,820,5098,846,2765,590,9110,1127,7361,973,1293,355,456,224,11208,1096,10544,1031,602,281,62,89,13261,1460,12978,1455,219,112,64,83,287,170,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2030284,16101,1483836,14119,70422,3958,351,218,1873,646,68198,3957,128843,5598,7425,1334,21756,2522,99662,4881,172144,6458,23652,2388,52302,3292,96190,4422,316809,8285,82505,4147,116869,5033,117435,5540,790143,11900,415694,9160,248328,7758,126121,4413,5475,1308,546448,9160,124796,5123,38243,3090,30747,2408,55806,3397,108839,5122,82481,4218,17699,1994,8659,1407,84647,4334,77982,3978,5466,1005,1199,479,91791,3825,89923,3767,1587,558,281,233,131377,5089,130789,5139,495,313,93,151,4998,974,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1620052,11516,1193804,11749,58172,3163,166,177,1607,706,56399,3017,101905,5075,2895,687,10548,1338,88462,4602,152378,5869,10811,1523,34693,2775,106874,4613,283348,7752,48351,3461,104986,5570,130011,4700,594166,8284,287198,7201,213914,5961,93054,4369,3835,965,426248,7691,79184,3635,16848,1534,18356,1589,43980,3178,89321,4091,55530,2935,22685,2247,11106,1453,68553,3237,59604,3145,7717,1276,1232,443,80236,3317,78283,3322,1708,478,245,145,105477,4069,104416,4054,611,282,450,304,3477,779,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,554791,7537,273458,6514,26883,2521,124,145,2215,704,24544,2431,46768,2978,6658,1441,15803,1819,24307,1845,45185,3159,15941,1697,19218,2021,10026,1528,67588,3298,41389,2769,19959,1978,6240,1097,86010,4653,70310,4193,13867,1629,1833,522,1024,563,281333,6304,86423,3655,39218,2436,20633,2063,26572,2314,67219,3294,60605,3240,5167,1049,1447,532,49201,3403,48611,3329,590,271,0,261,41840,2801,41789,2800,0,261,51,88,34691,2522,34691,2522,0,261,0,261,1959,619,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1571129,10169,1081631,9230,53469,3080,154,150,926,417,52389,2963,106212,4093,3098,649,14320,1371,88794,4045,159320,5237,15370,1708,52950,3222,91000,3944,299215,7125,69157,3625,140355,5154,89703,4261,460520,7041,260334,5391,160357,4327,39829,1958,2895,819,489498,6075,99664,3321,8869,1035,20701,1759,70094,2871,106877,3221,54175,2353,37728,1993,14974,1425,84072,2958,73448,2716,9173,1105,1451,408,93623,3291,90549,3215,2874,602,200,124,103046,3634,102231,3590,742,268,73,81,2216,490,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,144117,3462,87345,3352,5578,1200,98,157,118,116,5362,1198,10748,1288,416,262,2508,736,7824,1102,14227,1768,2103,692,7142,1356,4982,1118,22324,1794,9387,1202,9118,1346,3819,772,34312,2151,25201,1807,7619,1230,1492,582,156,143,56772,2878,9694,1301,2944,788,2848,739,3902,834,12088,1534,9148,1300,2343,649,597,286,8669,1212,8191,1232,376,236,102,127,11117,1280,11014,1299,103,124,0,259,14983,1764,14931,1761,0,259,52,87,221,212,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,919418,7934,362646,6916,94079,4043,1716,609,4754,1017,87609,3939,88570,4086,9704,1294,27902,2477,50964,3091,61963,4126,17762,1899,27518,2378,16683,2191,61741,2819,28702,2462,22121,1847,10918,1301,51696,2968,35197,2541,11646,1591,4853,939,4597,959,556772,7040,315802,6578,185800,5817,54936,2913,75066,3815,112928,4862,108727,4644,2990,779,1211,444,49194,3004,48287,2990,735,368,172,145,32803,2655,32631,2641,135,135,37,58,19563,1923,19419,1944,144,148,0,275,26482,2278,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
