GEO_ID,C17024_001E,C17024_001M,C17024_002E,C17024_002M,C17024_003E,C17024_003M,C17024_004E,C17024_004M,C17024_005E,C17024_005M,C17024_006E,C17024_006M,C17024_007E,C17024_007M,C17024_008E,C17024_008M,C17024_009E,C17024_009M,C17024_010E,C17024_010M,C17024_011E,C17024_011M,C17024_012E,C17024_012M,C17024_013E,C17024_013M,C17024_014E,C17024_014M,C17024_015E,C17024_015M,C17024_016E,C17024_016M,C17024_017E,C17024_017M,C17024_018E,C17024_018M,C17024_019E,C17024_019M,C17024_020E,C17024_020M,C17024_021E,C17024_021M,C17024_022E,C17024_022M,C17024_023E,C17024_023M,C17024_024E,C17024_024M,C17024_025E,C17024_025M,C17024_026E,C17024_026M,C17024_027E,C17024_027M,C17024_028E,C17024_028M,NAME,C17024_001EA,C17024_001MA,C17024_002EA,C17024_002MA,C17024_003MA,C17024_003EA,C17024_004EA,C17024_004MA,C17024_005MA,C17024_005EA,C17024_006EA,C17024_006MA,C17024_007EA,C17024_007MA,C17024_008MA,C17024_008EA,C17024_009EA,C17024_009MA,C17024_010EA,C17024_010MA,C17024_011EA,C17024_011MA,C17024_012EA,C17024_012MA,C17024_013EA,C17024_013MA,C17024_014EA,C17024_014MA,C17024_015EA,C17024_015MA,C17024_016MA,C17024_016EA,C17024_017EA,C17024_017MA,C17024_018EA,C17024_018MA,C17024_019EA,C17024_019MA,C17024_020EA,C17024_020MA,C17024_021MA,C17024_021EA,C17024_022EA,C17024_022MA,C17024_023EA,C17024_023MA,C17024_024EA,C17024_024MA,C17024_025EA,C17024_025MA,C17024_026EA,C17024_026MA,C17024_027MA,C17024_027EA,C17024_028MA,C17024_028EA,state
0400000US46,753221,1100,189559,1354,15622,2379,16235,2759,7301,1632,38945,3224,40451,3351,30947,3317,16344,2262,23714,2841,459898,1013,26125,2634,31207,3033,12584,2067,59049,3821,90591,5712,79724,5393,57745,4092,102873,5567,103764,894,2636,621,10359,1253,6732,1064,18454,1631,21655,2178,14835,1841,9992,1390,19101,2016,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5877686,3813,1418038,5244,157396,9289,165087,10526,86245,6730,249374,9818,262558,10746,186750,9072,116145,7720,194483,9047,3729379,3657,240795,9523,291175,10345,159802,9741,518873,14822,651399,17944,561494,15078,414102,12830,891739,17503,730269,2411,18799,2296,79004,4512,50036,3641,142678,5466,140660,5527,102211,5598,65355,4111,131526,4682,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,22887307,6627,6402485,7641,664461,22646,862801,25598,441047,15892,1174919,23799,1057537,22174,729047,19448,499064,16374,973609,19366,14264661,5422,905299,20513,1162025,26082,658112,19380,2102290,36791,2357439,35606,1897507,32293,1459924,28418,3722065,36670,2220161,4447,60906,4551,213197,6298,137915,6662,388132,10881,412551,11639,294103,8396,200584,6847,512773,10432,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2508619,1594,784145,1838,35903,5193,57146,6464,41504,5892,152107,7982,206858,8914,122391,6473,73173,5722,95063,6092,1506494,1511,69268,5990,88422,6253,52388,4919,198289,8051,305535,11198,248515,10616,184885,8788,359192,10228,217980,1123,4028,1091,10665,1713,8207,1351,33585,2422,42036,3157,40754,3095,25850,2703,52855,2925,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,603568,570,131831,1008,7429,1883,10030,1627,5591,1350,19106,2580,28963,2979,23214,3133,13864,2013,23634,2461,392957,988,15562,1765,21834,2197,12276,1675,44810,3183,72480,4769,68718,5270,48925,3255,108352,5471,78780,591,1069,385,6357,919,3596,714,14164,1383,16531,1573,10813,1405,8101,1265,18149,1481,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7404188,3606,1777624,4747,100796,7666,115603,8089,69983,7084,255236,12827,320496,11133,261497,10688,187802,9613,466211,10078,4778347,4388,198273,9259,216250,10333,124904,7881,462444,14553,709065,19342,673783,17077,582016,15801,1811612,21630,848217,3380,17370,2351,60276,3980,49312,3516,123774,6244,140289,6643,116594,6058,88063,4116,252539,6236,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6261127,3442,1497093,3706,98114,9249,132912,9145,76627,7486,225317,10149,276538,10606,217143,8777,162145,8754,308297,10145,4047940,2400,201735,9018,240924,8699,128263,7817,438971,12727,607914,16415,580831,13834,500193,13622,1349109,19156,716094,2112,16002,2275,47276,3707,30258,2867,107517,4051,132131,5637,116113,5090,79434,5107,187363,6896,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1770974,1689,382853,2197,45702,4909,50684,4926,24988,3003,66879,5145,73350,5077,49415,4164,32113,3790,39722,4203,1119693,1601,77277,5717,105070,6162,62046,4740,157428,8449,210617,8600,166536,7749,127487,6656,213232,8697,268428,1521,5398,1319,22889,2077,19975,1980,63647,3946,64305,3752,38202,3000,20971,2476,33041,2583,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5401346,2490,1292002,2675,79826,7750,112126,8016,55672,4359,186805,9173,267044,9911,230555,8882,146631,6974,213343,7576,3425598,2203,153055,6905,190362,7614,101728,5264,348426,11129,576526,11750,578655,13257,471587,12397,1005259,16972,683746,1597,13023,1380,43458,2850,38431,2619,127733,4403,154002,4943,109561,4642,66981,3359,130557,5491,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,499930,1064,117713,1468,4959,1410,9133,2293,8481,1908,18207,2795,27246,2991,18610,2653,11234,1854,19843,2835,323559,1199,12862,2059,16267,2499,12575,2020,37468,3344,60659,4523,49220,4547,40860,3382,93648,4455,58658,621,495,324,3058,753,2064,600,10569,1406,12896,1631,9145,1368,6194,1242,14237,1748,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3865264,3468,987051,3452,361930,12483,193445,9229,71575,5529,159915,9146,103091,6041,44836,3692,23714,3243,28545,3099,2380029,664,535918,18157,444828,14010,197285,9123,467026,14380,348183,12751,176907,9538,87863,6149,122019,7098,498184,533,82409,3718,134880,4805,62019,3093,104848,3782,56934,3472,25976,2387,12709,1630,18409,2352,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
