GEO_ID,C08011_001E,C08011_001M,C08011_002E,C08011_002M,C08011_003E,C08011_003M,C08011_004E,C08011_004M,C08011_005E,C08011_005M,C08011_006E,C08011_006M,C08011_007E,C08011_007M,C08011_008E,C08011_008M,C08011_009E,C08011_009M,C08011_010E,C08011_010M,C08011_011E,C08011_011M,C08011_012E,C08011_012M,C08011_013E,C08011_013M,C08011_014E,C08011_014M,C08011_015E,C08011_015M,C08011_016E,C08011_016M,C08011_017E,C08011_017M,C08011_018E,C08011_018M,C08011_019E,C08011_019M,C08011_020E,C08011_020M,C08011_021E,C08011_021M,C08011_022E,C08011_022M,C08011_023E,C08011_023M,C08011_024E,C08011_024M,C08011_025E,C08011_025M,C08011_026E,C08011_026M,C08011_027E,C08011_027M,C08011_028E,C08011_028M,C08011_029E,C08011_029M,C08011_030E,C08011_030M,C08011_031E,C08011_031M,C08011_032E,C08011_032M,C08011_033E,C08011_033M,NAME,C08011_001MA,C08011_001EA,C08011_002MA,C08011_002EA,C08011_003EA,C08011_003MA,C08011_004EA,C08011_004MA,C08011_005MA,C08011_005EA,C08011_006MA,C08011_006EA,C08011_007MA,C08011_007EA,C08011_008EA,C08011_008MA,C08011_009EA,C08011_009MA,C08011_010EA,C08011_010MA,C08011_011MA,C08011_011EA,C08011_012MA,C08011_012EA,C08011_013EA,C08011_013MA,C08011_014EA,C08011_014MA,C08011_015EA,C08011_015MA,C08011_016EA,C08011_016MA,C08011_017MA,C08011_017EA,C08011_018MA,C08011_018EA,C08011_019MA,C08011_019EA,C08011_020MA,C08011_020EA,C08011_021EA,C08011_021MA,C08011_022MA,C08011_022EA,C08011_023MA,C08011_023EA,C08011_024MA,C08011_024EA,C08011_025EA,C08011_025MA,C08011_026MA,C08011_026EA,C08011_027EA,C08011_027MA,C08011_028MA,C08011_028EA,C08011_029MA,C08011_029EA,C08011_030EA,C08011_030MA,C08011_031MA,C08011_031EA,C08011_032EA,C08011_032MA,C08011_033EA,C08011_033MA,state
0400000US38,313181,4800,7679,1363,7408,1116,14124,1290,18498,2017,35564,2458,44630,2747,66712,3788,31028,2205,14416,1575,73122,3886,165158,2864,4790,973,5025,924,7833,1012,12587,1562,23200,1916,25813,1907,31127,2560,15580,1531,5805,1134,33398,2536,148023,3125,2889,753,2383,586,6291,1111,5911,1010,12364,1439,18817,1790,35585,2605,15448,1614,8611,1209,39724,2360,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5161760,19914,180481,6127,157962,5828,247924,6556,433065,9247,556375,12305,712057,12765,697194,12164,522775,11264,277775,8455,1376152,16432,2716904,12499,126161,5144,107549,5264,162756,5681,275181,7258,328741,9357,376343,9289,317667,8035,234623,7551,112023,5064,675860,13656,2444856,14701,54320,3505,50413,3589,85168,3702,157884,5506,227634,7759,335714,8255,379527,8017,288152,8292,165752,6187,700292,9207,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1540258,10755,59670,3545,51016,3736,70899,3547,122911,4750,156406,5229,239739,7697,258568,7912,153018,5294,73474,3835,354557,8192,834851,7118,44700,3050,37578,2960,51069,3009,81177,4065,98151,4049,133723,5757,115204,4794,71036,3510,29039,1988,173174,6293,705407,8848,14970,1861,13438,1668,19830,1998,41734,2459,58255,3610,106016,4378,143364,5855,81982,4515,44435,3275,181383,6247,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1636641,13276,69459,4242,55729,4023,84634,4618,136081,5968,169656,6909,237386,7747,232933,8297,173960,6431,85148,4849,391655,9525,899208,8079,49172,3449,39938,3545,55729,3611,92736,4815,103498,4886,131586,6454,112337,5584,85793,4911,36261,3091,192158,6157,737433,8326,20287,2430,15791,2024,28905,2623,43345,3544,66158,3839,105800,4424,120596,5078,88167,3924,48887,3520,199497,6971,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5535849,19638,207561,6611,188017,6870,284846,9093,504223,9969,591093,10758,761192,13356,719595,11510,608474,13232,321224,7675,1349624,14579,2928540,14220,156924,5800,136663,5386,199089,7912,325252,7644,346175,7952,391028,7869,317884,7175,267974,8068,129359,5121,658192,10683,2607309,15840,50637,3193,51354,3749,85757,4330,178971,6490,244918,6362,370164,9155,401711,9233,340500,10460,191865,5699,691432,10664,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,501175,6300,13292,1881,11674,1712,18147,2167,43460,3281,59048,4047,69389,4207,67688,3960,62376,3813,31260,2608,124841,5587,262390,3969,9093,1451,8011,1328,12037,1827,28983,2285,30851,2609,39626,3086,32771,2955,27266,2468,13281,1973,60471,3871,238785,5507,4199,1221,3663,957,6110,1200,14477,1984,28197,2650,29763,2627,34917,2873,35110,2912,17979,2119,64370,4023,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1871638,12983,64818,4626,52704,3281,78473,5662,172871,7093,211490,7736,302525,9252,269318,8159,193789,7225,93391,4178,432259,10827,983136,9796,43343,3682,37633,2562,53673,4499,110637,5876,122034,5994,160759,6889,124171,5086,89401,5326,37060,2840,204425,7186,888502,9830,21475,2811,15071,1998,24800,2543,62234,4247,89456,4539,141766,6254,145147,5953,104388,4182,56331,3034,227834,7167,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,372117,4853,9188,1300,9709,1216,18377,1892,24188,1816,40031,2699,61565,2720,71965,3454,41686,2820,15092,1462,80316,3626,197111,3521,5064,897,6139,980,11055,1541,15509,1485,22992,2007,36560,2267,34495,2455,20810,2104,5411,861,39076,2594,175006,3437,4124,870,3570,672,7322,1308,8679,1209,17039,1909,25005,1782,37470,2190,20876,1637,9681,1166,41240,2491,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2612397,16970,104628,5512,95389,4914,139079,6144,262428,8520,310961,8975,409717,8933,337106,9588,239041,7940,110495,4512,603553,12479,1410642,12911,72245,4387,67434,3902,88917,4906,168578,6347,176703,7652,207637,8309,149279,6100,120651,6149,47918,3203,311280,8727,1201755,10989,32383,3092,27955,2923,50162,3250,93850,4943,134258,5586,202080,6453,187827,6216,118390,5186,62577,3276,292273,8530,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10146091,27720,393916,11970,373625,12930,507212,13854,999598,16874,1094542,17086,1644607,24438,1414665,20088,1043052,19059,460178,11194,2214696,24933,5711272,21649,288232,10074,282352,11218,358077,10724,684826,14229,662294,13248,883265,16634,667797,13328,542378,12747,211840,8152,1130211,17283,4434819,20125,105684,5614,91273,5487,149135,6953,314772,8340,432248,10103,761342,15797,746868,12306,500674,12551,248338,8577,1084485,15693,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1135908,10759,49362,3182,34820,2728,59141,3889,82557,4240,116840,5079,140461,6436,150345,5801,120374,5683,73350,4090,308658,8940,651827,6938,33605,2600,24354,2284,39007,2836,60756,3758,76360,3922,90240,4884,83315,4509,63709,4160,33735,2814,146746,6632,484081,7391,15757,1771,10466,1525,20134,2455,21801,1770,40480,2726,50221,3452,67030,3709,56665,3686,39615,3050,161912,6000,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,305524,5006,10409,1329,7909,978,14447,1483,28300,2526,35912,2327,49918,3295,45783,2430,32198,2228,16178,2000,64470,3466,161844,3131,8006,1007,5742,987,9930,1042,18634,1992,22489,1903,25069,2170,19186,1640,14371,1392,7245,1158,31172,2262,143680,3574,2403,578,2167,536,4517,891,9666,1175,13423,1292,24849,2135,26597,1506,17827,1777,8933,1365,33298,2624,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3638485,18437,136108,6761,140155,7204,184985,7299,349953,8610,389472,10287,534730,11173,494131,11268,410605,10659,220939,8039,777407,14659,1945483,12032,97053,5818,105238,5713,128344,6112,231641,6540,232918,7064,281925,8579,218381,7603,183518,6556,93645,4510,372820,9484,1693002,13368,39055,3214,34917,3251,56641,4006,118312,5522,156554,6397,252805,6771,275750,8471,227087,8192,127294,5803,404587,12725,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2876067,15792,145141,6018,124022,5824,174268,6594,272309,7688,309607,9544,391203,10812,353268,8116,265828,8914,153680,6820,686741,12244,1579972,10430,103772,4988,89512,4469,117665,5094,181817,6627,181396,7222,214010,7534,161599,5507,127784,5851,62215,3977,340202,8418,1296095,11981,41369,3509,34510,3078,56603,3577,90492,4620,128211,5709,177193,6438,191669,5926,138044,6002,91465,5017,346539,7993,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,721843,10314,36802,3091,28063,2805,40792,3374,65064,3527,75555,4289,100289,4496,94834,4175,68305,3889,33670,2747,178469,5738,395932,6095,29068,2712,21791,2458,28989,2931,43607,3200,45885,3277,53257,3678,39392,2795,31087,2470,12603,1569,90253,3949,325911,6986,7734,1426,6272,1235,11803,1531,21457,2264,29670,2515,47032,3100,55442,3053,37218,2995,21067,2237,88216,4160,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2710803,13581,130978,4764,109909,4278,168858,5240,244346,6102,314968,7382,384626,8795,360228,6507,218870,5698,112027,4973,665993,12029,1423528,8834,91607,4112,76858,3273,111367,3554,157668,5303,178774,5789,183630,6249,155739,4217,96239,3932,46482,3085,325164,8154,1287275,9243,39371,2591,33051,2368,57491,3256,86678,3337,136194,4431,200996,5425,204489,5122,122631,4665,65545,3417,340829,7453,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,254408,4351,12498,1907,11513,1696,14710,1777,21927,2376,29178,2229,33434,2759,45220,3529,21071,2084,12359,1780,52498,3439,140502,2882,9360,1736,8877,1444,9345,1393,15791,1781,19853,2178,19646,2050,20333,2133,9171,1544,4996,1055,23130,2280,113906,2765,3138,654,2636,896,5365,1270,6136,1210,9325,1393,13788,1607,24887,2292,11900,1431,7363,1306,29368,2378,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1138341,14999,70361,3915,66432,4457,78479,4850,142726,6319,149232,5869,191955,6839,125102,5711,81586,4762,33706,3071,198762,6799,624651,9464,53766,3221,46443,3590,50164,3881,87458,4076,75051,3734,86674,4320,52863,3661,46255,3478,16951,2045,109026,4911,513690,9048,16595,2176,19989,2174,28315,2014,55268,3605,74181,3789,105281,4431,72239,3960,35331,2980,16755,2029,89736,4015,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
