GEO_ID,B14006_001E,B14006_001M,B14006_002E,B14006_002M,B14006_003E,B14006_003M,B14006_004E,B14006_004M,B14006_005E,B14006_005M,B14006_006E,B14006_006M,B14006_007E,B14006_007M,B14006_008E,B14006_008M,B14006_009E,B14006_009M,B14006_010E,B14006_010M,B14006_011E,B14006_011M,B14006_012E,B14006_012M,B14006_013E,B14006_013M,B14006_014E,B14006_014M,B14006_015E,B14006_015M,B14006_016E,B14006_016M,B14006_017E,B14006_017M,B14006_018E,B14006_018M,B14006_019E,B14006_019M,B14006_020E,B14006_020M,B14006_021E,B14006_021M,NAME,B14006_001EA,B14006_001MA,B14006_002EA,B14006_002MA,B14006_003MA,B14006_003EA,B14006_004EA,B14006_004MA,B14006_005MA,B14006_005EA,B14006_006EA,B14006_006MA,B14006_007EA,B14006_007MA,B14006_008EA,B14006_008MA,B14006_009MA,B14006_009EA,B14006_010MA,B14006_010EA,B14006_011MA,B14006_011EA,B14006_012EA,B14006_012MA,B14006_013EA,B14006_013MA,B14006_014EA,B14006_014MA,B14006_015MA,B14006_015EA,B14006_016MA,B14006_016EA,B14006_017EA,B14006_017MA,B14006_018EA,B14006_018MA,B14006_019EA,B14006_019MA,B14006_020MA,B14006_020EA,B14006_021MA,B14006_021EA,state
0400000US26,9486150,5928,1252689,26885,473582,14460,23598,2568,26736,2634,93532,5097,97324,5566,102591,4871,114680,5600,15121,2226,779107,16878,8233461,26836,2158603,17449,129004,5147,99481,3643,423702,7463,454406,7851,520177,8233,432144,8901,99689,4990,6074858,20354,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4832090,4412,460707,12664,173810,7790,10571,1693,7420,1134,30013,2740,28938,2826,36118,3154,53954,3812,6796,1352,286897,9509,4371383,13192,1109800,11427,75616,3270,55036,2877,228775,5612,242751,6008,267930,4234,186766,5542,52926,3425,3261583,10500,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2692013,4883,551250,19927,211864,9799,16319,2080,12496,2007,47935,4658,48618,3685,45855,3916,35427,3030,5214,1202,339386,12484,2140763,19241,537880,12638,29978,3427,30291,2668,113353,5177,126672,5247,127107,5193,92971,5277,17508,2364,1602883,11211,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5449569,6128,718756,21371,253092,10784,17380,2627,15094,2166,55743,4162,48355,3715,49981,3764,56492,3655,10047,1665,465664,13796,4730813,22074,1169587,14232,78777,4035,59044,3064,241162,6560,257802,7885,277555,5587,200123,6541,55124,3326,3561226,15676,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,886719,1958,118606,6733,45399,4336,2319,827,1842,588,8304,1517,7723,1388,7630,1468,16018,2588,1563,748,73207,4614,768113,7164,176240,6301,9293,1160,8988,1488,37009,2420,38827,2734,45860,2427,28788,2739,7475,1318,591873,5059,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1637587,2771,182131,9064,69281,5510,3240,863,3175,828,13832,2211,10389,1639,13444,1431,21304,3036,3897,1392,112850,5570,1455456,9134,378518,6788,22836,2120,20112,1794,80296,3100,81890,2689,91555,2753,63570,3979,18259,1734,1076938,7928,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2352957,4130,236176,11947,75741,6317,1600,620,5860,1602,17447,2407,16736,2337,18294,2496,13163,2405,2641,977,160435,8641,2116781,12244,506119,9800,23247,2769,31171,2494,109843,5081,120149,4993,117583,4350,83785,5664,20341,2267,1610662,9203,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1232986,2704,96381,6280,29977,3918,1089,502,1675,621,5088,1336,4982,1176,7101,1510,8360,1924,1682,951,66404,4096,1136605,7433,279945,6974,18233,2089,15407,1740,53673,2763,64204,3088,68790,2444,46498,3601,13140,2034,856660,6147,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8216950,6128,698454,23198,241716,13084,20102,2943,13858,2735,51069,4530,49414,4212,55218,4941,42066,5236,9989,2002,456738,14022,7518496,23206,1962489,15382,158424,5034,95718,4850,395744,6185,414284,7370,446586,6254,358705,8197,93028,4697,5556007,18102,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1831278,3915,329587,12587,127083,8129,8058,1478,6327,1321,25989,2586,27009,3115,27836,3608,28414,3252,3450,1128,202504,8831,1501691,12371,396560,8703,21094,2279,21109,2125,78830,3933,83614,3739,89824,4476,84323,5692,17766,1975,1105131,10971,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18062485,10145,2506358,36823,911716,19941,53553,4430,50313,3825,199429,7823,193374,8218,201767,7559,171577,9350,41703,4271,1594642,24340,15556127,39315,3932137,29059,253439,8349,183681,6510,746864,11444,816108,11141,917246,9460,784678,15000,230121,7538,11623990,26466,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8241689,8553,1177457,26197,424468,15408,24895,2677,26861,3236,95606,6339,85295,6155,83404,5937,96371,5676,12036,2076,752989,18049,7064232,27193,1765387,17883,115020,6014,89298,4912,362341,8477,390060,8223,410075,7975,323962,8400,74631,4441,5298845,19646,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,581875,1856,65745,4574,27015,2893,937,400,1369,534,3462,790,3202,894,3940,817,13204,1884,901,392,38730,2927,516130,4998,121745,3754,5392,893,4975,853,25116,1670,27424,1709,32206,1588,21880,2417,4752,1017,394385,3999,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10725246,7637,1385856,34368,515940,19476,33737,3542,27716,2817,109121,6427,104257,6027,99462,5847,124686,6955,16961,2447,869916,19690,9339390,35192,2328137,22565,141692,5578,116545,5045,468711,9389,513063,10080,559119,6992,418458,11535,110549,4952,7011253,24788,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3316420,3975,544954,16982,209226,9202,14253,1918,14345,1689,47723,3649,40392,2930,39080,3095,47750,4088,5683,1564,335728,9910,2771466,16858,685212,12070,46138,3164,37194,2977,142006,5006,148707,5984,162055,4998,126462,5752,22650,2363,2086254,11003,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3490422,5045,452299,16609,157687,8804,8297,1924,8423,1581,29658,2947,27363,3212,28936,2784,48584,4349,6426,1357,294612,10475,3038123,16843,711952,12088,39322,2860,35511,2781,146263,5530,158758,4226,173093,4910,130983,6581,28022,2750,2326171,13378,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11593611,6804,1357242,26522,479221,13713,25558,2870,25915,3217,100411,6465,95587,5708,97922,5229,112063,5579,21765,2308,878021,18097,10236369,27053,2400106,20753,156313,4996,115243,5286,477350,7825,534441,10662,588281,8144,404604,8905,123874,5475,7836263,18241,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,988509,1917,107695,8055,40938,3964,1792,707,2236,708,7093,1420,7685,1648,8077,1870,12505,2284,1550,588,66757,5713,880814,8559,218318,5227,13001,1689,10654,1391,40704,2709,46385,2596,49915,2512,44969,3505,12690,1908,662496,6586,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4014588,4669,611133,19433,215824,9541,11499,1733,16551,2069,46687,4139,48978,4201,48014,3930,39489,3516,4606,1252,395309,13720,3403455,19321,817650,13030,48030,3087,47711,3379,167395,5457,181264,6685,199159,5875,139166,7024,34925,3273,2585805,16309,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,721951,1755,96428,6171,35039,3447,2239,552,1336,431,5972,1037,7504,1677,6026,1041,10904,2147,1058,541,61389,4015,625523,6119,155834,4448,10942,1415,8372,1143,31150,2096,38347,2206,37636,1980,22573,1855,6814,1429,469689,4907,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5641629,6546,885715,24510,294715,10874,13414,1772,21620,2943,66280,4768,64007,4675,63645,4544,58527,4681,7222,1449,591000,17544,4755914,25119,1100143,13990,59747,3541,60995,3470,229550,7167,254004,7364,263586,5372,186729,6784,45532,3189,3655771,19409,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21772248,14356,3555105,47727,1400876,23971,93909,5920,88420,5266,344611,11826,304700,10610,282986,9480,252868,10146,33382,3295,2154229,31199,18217143,51181,4953319,31880,326424,8303,276814,7917,1056241,15032,1063361,13830,1154938,12652,896687,15876,178854,8045,13263824,38130,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2359552,3589,244378,12215,112441,7238,3919,860,4815,1159,19980,2568,15743,1892,19449,2427,45092,4543,3443,1004,131937,7456,2115174,13362,686126,9380,43289,2663,37799,2486,147462,4135,141233,4631,148871,4231,142920,5595,24552,2379,1429048,10623,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,585405,1487,58869,4054,22713,2631,1727,756,537,309,3505,988,3783,990,4751,983,7388,1368,1022,478,36156,2546,526536,4454,118461,3421,8279,1280,5215,731,22139,1470,27169,1733,31918,1582,17176,1695,6565,1047,408075,3822,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7115333,7241,664849,20083,236940,10855,13158,2311,14277,1995,43278,3634,42551,4330,42731,3890,69108,5217,11837,1912,427909,13930,6450484,21363,1658330,17311,111237,5378,82267,4738,326745,7539,356919,7532,374241,5715,307897,10349,99024,6068,4792154,18034,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6024474,5862,694173,18262,251834,10446,11966,1910,12546,1805,49779,4183,49011,3843,51855,4221,69521,5040,7156,1314,442339,12413,5330301,18628,1309582,13253,78607,4628,65837,3215,260890,6351,293351,6378,317053,5649,237783,7811,56061,4157,4020719,15915,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1710959,2690,287921,12959,93308,6037,5504,1238,4699,1073,20802,2188,20577,2659,17611,2160,20871,2255,3244,1005,194613,9573,1423038,13149,296467,7379,16047,2048,15080,2099,58817,2936,68631,3784,73023,3279,53887,4236,10982,1402,1126571,9826,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5195498,4175,555831,17067,217710,10574,10468,1701,14926,2133,39820,3477,37939,3516,40740,3001,66488,5056,7329,1407,338121,10165,4639667,17629,1124331,12070,63148,2635,62374,3760,227780,5544,249440,5352,275555,4922,197914,6263,48120,3090,3515336,13270,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,479766,1757,43208,4501,15281,2644,876,567,754,422,2232,910,2865,755,2636,834,5229,1170,689,486,27927,3168,436558,4529,106561,3674,7087,1288,5459,1022,21330,1480,23384,1691,25221,1517,20028,2508,4052,869,329997,3929,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3724570,4686,1672774,28683,553340,12252,32183,2680,27350,2608,125065,5020,133805,5273,141738,5573,87770,5001,5429,1245,1119434,21250,2051796,28786,533025,12867,28781,2667,22034,2059,94881,4630,101258,5491,112951,4654,139482,5999,33638,3372,1518771,18881,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
