GEO_ID,C08006_001E,C08006_001M,C08006_002E,C08006_002M,C08006_003E,C08006_003M,C08006_004E,C08006_004M,C08006_005E,C08006_005M,C08006_006E,C08006_006M,C08006_007E,C08006_007M,C08006_008E,C08006_008M,C08006_009E,C08006_009M,C08006_010E,C08006_010M,C08006_011E,C08006_011M,C08006_012E,C08006_012M,C08006_013E,C08006_013M,C08006_014E,C08006_014M,C08006_015E,C08006_015M,C08006_016E,C08006_016M,C08006_017E,C08006_017M,C08006_018E,C08006_018M,C08006_019E,C08006_019M,C08006_020E,C08006_020M,C08006_021E,C08006_021M,C08006_022E,C08006_022M,C08006_023E,C08006_023M,C08006_024E,C08006_024M,C08006_025E,C08006_025M,C08006_026E,C08006_026M,C08006_027E,C08006_027M,C08006_028E,C08006_028M,C08006_029E,C08006_029M,C08006_030E,C08006_030M,C08006_031E,C08006_031M,C08006_032E,C08006_032M,C08006_033E,C08006_033M,C08006_034E,C08006_034M,C08006_035E,C08006_035M,C08006_036E,C08006_036M,NAME,C08006_001EA,C08006_001MA,C08006_002MA,C08006_002EA,C08006_003MA,C08006_003EA,C08006_004MA,C08006_004EA,C08006_005EA,C08006_005MA,C08006_006EA,C08006_006MA,C08006_007MA,C08006_007EA,C08006_008MA,C08006_008EA,C08006_009MA,C08006_009EA,C08006_010EA,C08006_010MA,C08006_011EA,C08006_011MA,C08006_012EA,C08006_012MA,C08006_013MA,C08006_013EA,C08006_014MA,C08006_014EA,C08006_015EA,C08006_015MA,C08006_016MA,C08006_016EA,C08006_017EA,C08006_017MA,C08006_018MA,C08006_018EA,C08006_019MA,C08006_019EA,C08006_020EA,C08006_020MA,C08006_021MA,C08006_021EA,C08006_022EA,C08006_022MA,C08006_023EA,C08006_023MA,C08006_024MA,C08006_024EA,C08006_025MA,C08006_025EA,C08006_026EA,C08006_026MA,C08006_027MA,C08006_027EA,C08006_028EA,C08006_028MA,C08006_029MA,C08006_029EA,C08006_030MA,C08006_030EA,C08006_031EA,C08006_031MA,C08006_032MA,C08006_032EA,C08006_033EA,C08006_033MA,C08006_034EA,C08006_034MA,C08006_035MA,C08006_035EA,C08006_036MA,C08006_036EA,state
0400000US35,857733,9504,778056,10169,671079,11461,106977,5723,82799,5229,13109,1910,11069,2195,8036,1360,4795,1416,19117,2484,8375,1687,39354,2808,461830,6495,419584,7595,359471,8176,60113,4499,44278,3799,7925,1519,7910,1861,4081,1103,3161,1051,10547,1596,6020,1441,18437,2202,395903,5566,358472,5800,311608,6428,46864,2960,38521,2792,5184,1061,3159,815,3955,945,1634,791,8570,1766,2355,746,20917,1991,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8740300,30056,5417083,28047,4756247,29427,660836,16396,512810,13420,82022,5762,66004,5268,2279763,23543,36279,3274,547956,12798,127413,7000,331806,10099,4611716,19785,2934815,21519,2578107,21908,356708,11396,267796,9400,49566,4459,39346,4100,1129719,15998,27689,3152,278114,10052,71054,4972,170325,7568,4128584,21525,2482268,16935,2178140,17643,304128,8653,245014,7819,32456,2548,26658,2540,1150044,16246,8590,1644,269842,7161,56359,4311,161481,6215,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4103837,17846,3789216,19146,3276072,21001,513144,13412,379129,11174,71206,4921,62809,5385,40388,3883,10172,1882,73056,4124,44516,3933,146489,5701,2204158,11838,2023621,13016,1708497,15533,315124,10920,220684,8405,44222,3648,50218,5149,21008,2516,8011,1749,42268,2985,30222,2799,79028,3952,1899679,12440,1765595,12451,1567575,12972,198020,6813,158445,5949,26984,2794,12591,2118,19380,2642,2161,830,30788,2717,14294,2325,67461,4208,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,332363,4778,294297,5137,263715,5032,30582,2712,23772,2673,3973,817,2837,706,1423,520,1703,558,13505,1443,2253,541,19182,1643,176714,2816,154986,2920,137745,3229,17241,1888,13112,1740,2189,700,1940,563,565,300,1153,423,6875,1092,1579,487,11556,1109,155649,3263,139311,3291,125970,3056,13341,1716,10660,1580,1784,585,897,388,858,405,550,367,6630,967,674,272,7626,1077,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5325529,19981,4864965,23346,4423051,22844,441914,9759,353611,9452,49414,3856,38889,3849,104191,5417,10938,1534,134493,5594,47173,3518,163769,6573,2796439,12571,2555611,14297,2323148,15891,232463,6525,185515,6517,23861,2055,23087,2456,50891,3937,8634,1424,71659,4396,30109,2850,79535,4135,2529090,14363,2309354,14821,2099903,14308,209451,6634,168096,5843,25553,2881,15802,2396,53300,3827,2304,702,62834,3505,17064,2210,84234,4188,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1598736,10187,1472018,11448,1285876,12745,186142,6842,147325,6745,24126,2887,14691,2080,8155,1585,3157,829,32813,2964,24115,2790,58478,3613,864331,7042,791503,7673,687462,8737,104041,5008,83313,4798,12757,1876,7971,1655,4368,1141,2256,670,20499,2306,16225,2187,29480,2476,734405,8308,680515,9138,598414,9700,82101,4521,64012,4142,11369,1691,6720,1121,3787,1105,901,462,12314,1715,7890,1460,28998,2130,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1741953,12854,1447550,14855,1244041,13356,203509,8632,164502,7941,25629,2929,13378,2333,76958,5028,28979,3036,68134,4670,15020,1766,105312,5572,948072,8233,791688,9583,674365,8467,117323,6370,92927,5639,15032,2531,9364,2021,37627,3675,21515,2381,38354,3440,10024,1535,48864,4030,793881,8236,655862,8528,569676,8896,86186,4408,71575,4327,10597,1281,4014,1038,39331,3033,7464,1299,29780,2770,4996,1130,56448,3123,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5720060,19344,4938035,23971,4369909,24178,568126,11898,453601,10214,67233,4784,47292,3602,294882,9120,18092,2045,234674,8282,50166,3585,184211,6021,3024883,14190,2633548,15828,2324901,15814,308647,7594,241068,6194,38043,3647,29536,2875,128736,5745,14087,1828,120240,5716,31929,2360,96343,4298,2695177,15351,2304487,16942,2045008,16473,259479,7027,212533,6700,29190,2571,17756,1943,166146,6629,4005,1097,114434,5113,18237,2351,87868,3654,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,514823,6292,463103,6787,417492,7204,45611,3398,35210,3112,6049,1437,4352,1610,13571,1977,1194,583,15426,1844,7881,2632,13648,1609,269471,3771,241544,4939,216673,5650,24871,2281,18639,1924,3671,1205,2561,1115,6732,1535,1074,571,7936,1294,5104,2003,7081,1408,245352,5455,221559,5220,200819,5074,20740,2187,16571,2018,2378,943,1791,842,6839,1356,120,130,7490,1190,2777,974,6567,981,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1938132,12761,1790418,12826,1571988,16009,218430,9134,162546,8076,29884,3150,26000,3009,12550,2088,5340,1146,35316,3313,28014,2872,66494,3658,1019409,9834,936030,9786,814011,9787,122019,6177,86851,5268,18244,2320,16924,2502,5733,1286,4316,1051,19727,2483,17330,2304,36273,2818,918723,9868,854388,9876,757977,11344,96411,5595,75695,4979,11640,1804,9076,1777,6817,1608,1024,436,15589,2081,10684,1693,30221,2288,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,398229,4674,347121,5213,308714,5576,38407,2782,27686,2526,6375,1155,4346,1023,1788,750,2760,882,17092,1738,3356,832,26112,2003,213384,3419,181284,3775,160780,4218,20504,2101,14900,1821,3253,797,2351,742,1262,674,1934,750,9914,1450,2717,751,16273,1477,184845,3308,165837,3506,147934,3480,17903,1516,12786,1274,3122,777,1995,748,526,353,826,365,7178,886,639,302,9839,1161,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2698377,17005,2523467,18288,2248889,19387,274578,9200,214821,7496,35642,3975,24115,3280,20138,2381,2697,708,39065,3595,27030,3535,85980,4880,1455071,13313,1358397,13703,1200283,13889,158114,5955,123540,5292,20340,3187,14234,2573,9232,1603,2041,652,22754,2721,18218,2843,44429,3550,1243306,11185,1165070,11137,1048606,11622,116464,5401,91281,4607,15302,1833,9881,1617,10906,1787,656,337,16311,1973,8812,1592,41551,2927,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10514531,26681,9588525,26620,8253633,33825,1334892,24314,983758,21100,196701,8112,154433,7967,177160,7252,23514,3364,195559,7898,161333,7932,368440,11101,5898950,20180,5372862,22287,4584155,24468,788707,18899,554050,15835,120871,6672,113786,7214,85471,5068,19253,2783,116684,6152,117002,6553,187678,7497,4615581,20109,4215663,20554,3669478,23358,546185,13152,429708,11890,75830,4401,40647,3812,91689,5069,4261,1208,78875,4746,44331,4229,180762,7002,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1190466,10651,1050868,10596,894709,10424,156159,7008,117009,6378,23043,3339,16107,2383,31302,3410,7567,1174,32864,3306,13307,1769,54558,2916,677179,6659,600064,7066,506481,7530,93583,5601,66422,4410,15921,2839,11240,1870,18594,2485,6466,1029,17892,2063,8811,1387,25352,2438,513287,7503,450804,7665,388228,7199,62576,3782,50587,3671,7122,1705,4867,1029,12708,2130,1101,426,14972,2100,4496,1147,29206,2076,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,323071,4685,278632,5345,242509,5270,36123,3001,29997,3014,4093,931,2033,708,2585,541,1497,533,19650,2302,3160,705,17547,1731,169973,2943,147392,3416,127971,3284,19421,2147,16536,1924,1729,613,1156,486,1013,405,1032,410,9997,1540,2410,676,8129,1116,153098,3474,131240,3661,114538,3691,16702,1896,13461,1894,2364,604,877,464,1572,422,465,309,9653,1408,750,330,9418,1164,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3787653,18265,3347283,20774,2916113,22244,431170,10633,316838,8577,68390,5596,45942,5020,154888,7156,8243,1388,87750,4932,40321,3454,149168,6429,2023673,11822,1782385,13165,1538271,13655,244114,7388,173152,6195,41620,4048,29342,4184,77436,5199,6290,1170,52907,3226,26465,2571,78190,3884,1763980,13471,1564898,14000,1377842,14926,187056,6698,143686,6155,26770,3019,16600,2092,77452,4444,1953,657,34843,3220,13856,2101,70978,4290,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3030099,16197,2562945,16549,2206093,19179,356852,11827,281702,10394,42343,4412,32807,3458,156159,7338,21790,2581,99717,4942,35456,3547,154032,5281,1654588,10051,1402115,10504,1201588,12190,200527,7520,157245,6786,23190,3112,20092,2449,77492,4681,17064,2351,55534,3349,27767,3106,74616,3496,1375511,11745,1160830,12121,1004505,12393,156325,7364,124457,6351,19153,2383,12715,1870,78667,5270,4726,1029,44183,3243,7689,1209,79416,4040,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,739968,10071,681430,10219,591790,10203,89640,5523,72416,4644,11424,2010,5800,1275,7195,1196,872,474,23118,2696,9228,1878,18125,2323,404634,6153,371793,6093,317423,5974,54370,3603,43267,3262,7294,1441,3809,1006,4001,906,741,465,13341,2028,6056,1342,8702,1298,335334,6707,309637,6572,274367,6478,35270,3212,29149,2681,4130,1109,1991,655,3194,1013,131,155,9777,1570,3172,1122,9423,1617,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2821147,13556,2511829,14478,2253195,13929,258634,8917,206781,8011,32017,2807,19836,2144,53707,3709,20066,2048,99410,4586,25791,2024,110344,4056,1483052,8688,1314489,9539,1174726,9504,139763,5874,112824,5283,16288,1929,10651,1440,24682,2444,15154,1984,50720,3823,18483,1810,59524,2990,1338095,9133,1197340,9239,1078469,9136,118871,4923,93957,4471,15729,1585,9185,1299,29025,2671,4912,854,48690,2412,7308,1147,50820,2660,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,268323,4045,237402,4556,203957,4561,33445,2717,23695,2450,4209,889,5541,1093,3429,1097,2850,826,8244,1441,2483,849,13915,1929,146399,2532,128632,3144,107863,3455,20769,1755,14091,1538,2376,612,4302,865,2478,853,2111,704,5009,1184,2272,830,5897,1189,121924,2806,108770,2728,96094,2740,12676,1727,9604,1602,1833,613,1239,543,951,564,739,357,3235,669,211,155,8018,1450,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1163103,14766,1008311,15917,874856,15203,133455,5358,102035,4637,19090,2144,12330,1656,42830,3383,1799,767,49650,3542,35751,2965,24762,2633,639051,9154,555801,9435,487868,9760,67933,3518,51759,3051,7853,1331,8321,1389,17474,2168,1642,614,28489,2916,21245,2387,14400,1753,524052,8961,452510,9168,386988,8390,65522,3324,50276,2954,11237,1530,4009,938,25356,2340,157,258,21161,1977,14506,1939,10362,1851,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
