GEO_ID,C25121_001E,C25121_001M,C25121_002E,C25121_002M,C25121_003E,C25121_003M,C25121_004E,C25121_004M,C25121_005E,C25121_005M,C25121_006E,C25121_006M,C25121_007E,C25121_007M,C25121_008E,C25121_008M,C25121_009E,C25121_009M,C25121_010E,C25121_010M,C25121_011E,C25121_011M,C25121_012E,C25121_012M,C25121_013E,C25121_013M,C25121_014E,C25121_014M,C25121_015E,C25121_015M,C25121_016E,C25121_016M,C25121_017E,C25121_017M,C25121_018E,C25121_018M,C25121_019E,C25121_019M,C25121_020E,C25121_020M,C25121_021E,C25121_021M,C25121_022E,C25121_022M,C25121_023E,C25121_023M,C25121_024E,C25121_024M,C25121_025E,C25121_025M,C25121_026E,C25121_026M,C25121_027E,C25121_027M,C25121_028E,C25121_028M,C25121_029E,C25121_029M,C25121_030E,C25121_030M,C25121_031E,C25121_031M,NAME,C25121_001MA,C25121_001EA,C25121_002EA,C25121_002MA,C25121_003EA,C25121_003MA,C25121_004EA,C25121_004MA,C25121_005MA,C25121_005EA,C25121_006MA,C25121_006EA,C25121_007EA,C25121_007MA,C25121_008EA,C25121_008MA,C25121_009EA,C25121_009MA,C25121_010MA,C25121_010EA,C25121_011MA,C25121_011EA,C25121_012MA,C25121_012EA,C25121_013EA,C25121_013MA,C25121_014EA,C25121_014MA,C25121_015EA,C25121_015MA,C25121_016MA,C25121_016EA,C25121_017MA,C25121_017EA,C25121_018EA,C25121_018MA,C25121_019EA,C25121_019MA,C25121_020EA,C25121_020MA,C25121_021MA,C25121_021EA,C25121_022MA,C25121_022EA,C25121_023MA,C25121_023EA,C25121_024EA,C25121_024MA,C25121_025EA,C25121_025MA,C25121_026MA,C25121_026EA,C25121_027MA,C25121_027EA,C25121_028MA,C25121_028EA,C25121_029EA,C25121_029MA,C25121_030EA,C25121_030MA,C25121_031MA,C25121_031EA,state
0400000US42,3475105,13987,144087,5009,52435,3231,36285,2901,35107,3125,20260,2172,319867,7576,94503,4038,89592,4336,93946,4475,41826,2770,534020,8883,127806,4300,146624,5025,175594,4495,83996,4177,517298,8471,82612,3645,134448,4698,199239,5119,100999,4267,746437,10228,73656,3472,152311,4550,313370,7447,207100,5792,1213396,11843,34904,2806,99857,3837,381746,7879,696889,8398,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,255495,5187,7734,1276,212,183,317,235,2113,630,5092,1179,17248,2000,623,368,845,361,4871,896,10909,1580,30803,2166,579,289,956,403,6215,1205,23053,2121,31887,2475,355,331,402,277,6645,1319,24485,2118,51660,3604,270,207,385,248,7228,1195,43777,3166,116163,4287,395,300,290,203,6950,1149,108528,4075,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1165464,11139,68397,4499,32445,2670,14853,1905,15377,1942,5722,936,129098,4860,50178,2947,36483,3078,30937,2549,11500,1537,197971,7871,53714,3662,57906,3560,62861,4403,23490,2271,188391,5560,37298,2741,48459,3149,70253,4310,32381,2547,245452,7321,29840,2763,52651,3579,110370,4276,52591,3586,336155,7335,12580,2031,34668,2826,129043,5030,159864,4846,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,216212,3987,8925,1182,4843,827,1492,443,1534,492,1056,364,18442,1769,8583,1085,4542,737,4166,760,1151,417,37125,2195,13764,1314,9598,1135,11061,1426,2702,640,35256,2286,9348,1154,8765,1209,13666,1707,3477,727,53890,2638,8891,1034,12325,1347,25702,1965,6972,922,62574,2650,5010,925,6315,808,28543,1884,22706,1583,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660152,13597,102642,4708,40395,2851,31554,2737,23114,2586,7579,1247,169930,6317,57479,3701,56156,3417,43710,3249,12585,1833,289335,8008,67433,4318,95260,4544,99864,4613,26778,2505,268241,8218,38165,3157,82105,3749,115646,5201,32325,2445,352848,9354,31364,2737,76654,4014,180258,7153,64572,3714,477156,8782,13582,1954,45063,2999,192178,5933,226333,6078,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5291045,25916,270544,7628,133265,4962,65612,3866,51092,3382,20575,2196,470605,9374,221529,6519,130832,4875,90586,5088,27658,2670,775733,11440,267644,8171,253284,7617,203739,6620,51066,3541,766186,13792,183309,6521,249454,6745,273634,7876,59789,3818,1058159,15099,154847,6698,290186,8298,487091,11852,126035,4899,1949818,17907,89765,4611,235274,7200,878856,15250,745923,9571,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,585929,6614,16092,1828,2980,812,2283,708,6716,1167,4113,1120,34754,2455,5619,1169,5045,937,15503,1655,8587,1350,73399,3517,7430,1268,8453,1075,38656,2406,18860,2059,94801,4165,4783,965,8012,1068,52288,3059,29718,2501,149556,4805,3594,956,7280,1028,79033,3437,59649,3554,217327,5610,1208,407,3569,871,68383,3134,144167,4892,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,182389,3488,5947,727,1224,371,758,228,1962,580,2003,518,14735,1569,2068,504,2823,602,6215,967,3629,805,25039,1989,2861,704,4201,763,10912,1153,7065,1113,29709,2371,1648,433,4196,857,12937,1427,10928,1361,43175,2507,1458,413,3203,523,19010,1412,19504,1836,63784,2693,529,261,2230,503,17571,1447,43454,2466,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2030284,16101,72441,3694,20236,2030,13524,1615,18216,1922,20465,2100,133250,5088,32017,2471,32319,2649,38229,2629,30685,2464,237682,7730,36819,2787,48331,3499,83529,4012,69003,3548,256791,8153,23690,2686,36679,3075,95492,4598,100930,4774,408600,8222,19016,2050,39349,2451,134304,4395,215931,6187,921520,11866,9182,1410,20858,2125,124905,4426,766575,9523,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1620052,11516,50679,3279,9059,1424,6065,1185,13576,1404,21979,2006,93989,4097,16272,1570,11970,1429,28692,2176,37055,2726,191226,6698,21383,2117,21032,2184,64209,3946,84602,4343,220931,6415,12089,1632,15906,1691,75219,3889,117717,4187,363584,8486,10834,1413,14760,1535,98247,4682,239743,6720,699643,9205,4912,878,7392,1017,86848,4161,600491,8955,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,554791,7537,34050,2629,19262,2254,7662,1206,5196,1049,1930,698,82239,3522,39001,2601,23520,2200,14366,1634,5352,1083,113987,4302,45450,3090,35529,2579,26305,2103,6703,1260,94386,4226,28009,2128,31681,2835,24510,2257,10186,1321,109428,4104,21347,2073,32339,2812,38402,2788,17340,2038,120701,5364,8240,1095,22823,2280,48027,3311,41611,2946,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1571129,10169,46720,2710,10131,1123,10727,1340,18126,1716,7736,971,111524,3758,19147,1719,28502,2315,48076,2297,15799,1480,213089,4972,26190,1643,49780,2416,99770,3674,37349,2273,243392,5800,17906,1611,46398,2798,129151,3905,49937,2540,392838,8039,14586,1410,49142,2607,214563,5641,114547,4329,563566,7978,4838,759,25163,1867,211673,4893,321892,6404,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,144117,3462,4490,924,1946,628,636,382,1548,609,360,195,11159,1619,3710,927,2157,674,4077,1017,1215,494,22836,1799,4532,995,5420,1033,9215,1290,3669,857,22896,1978,3714,894,3874,821,10737,1615,4571,1000,33441,2096,3057,807,4680,888,16918,1747,8786,1205,49295,2521,1574,544,3201,879,21090,1778,23430,1784,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,919418,7934,233399,5350,84067,3296,85101,3524,53111,3159,11120,1531,207561,5687,51011,2684,76195,3553,67071,3027,13284,1722,201498,6253,29675,2203,73944,3809,82369,4322,15510,1611,111157,4970,9383,1105,31625,2252,55575,3893,14574,1910,94544,3852,3689,839,18691,1889,48463,2830,23701,1941,71259,3405,1416,438,5537,828,25495,1999,38811,2644,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
