GEO_ID,B08012_001E,B08012_001M,B08012_002E,B08012_002M,B08012_003E,B08012_003M,B08012_004E,B08012_004M,B08012_005E,B08012_005M,B08012_006E,B08012_006M,B08012_007E,B08012_007M,B08012_008E,B08012_008M,B08012_009E,B08012_009M,B08012_010E,B08012_010M,B08012_011E,B08012_011M,B08012_012E,B08012_012M,B08012_013E,B08012_013M,B08012_014E,B08012_014M,B08012_015E,B08012_015M,B08012_016E,B08012_016M,B08012_017E,B08012_017M,B08012_018E,B08012_018M,B08012_019E,B08012_019M,B08012_020E,B08012_020M,B08012_021E,B08012_021M,B08012_022E,B08012_022M,B08012_023E,B08012_023M,B08012_024E,B08012_024M,B08012_025E,B08012_025M,B08012_026E,B08012_026M,B08012_027E,B08012_027M,B08012_028E,B08012_028M,B08012_029E,B08012_029M,B08012_030E,B08012_030M,B08012_031E,B08012_031M,B08012_032E,B08012_032M,B08012_033E,B08012_033M,B08012_034E,B08012_034M,B08012_035E,B08012_035M,B08012_036E,B08012_036M,B08012_037E,B08012_037M,B08012_038E,B08012_038M,B08012_039E,B08012_039M,NAME,B08012_001EA,B08012_001MA,B08012_002EA,B08012_002MA,B08012_003MA,B08012_003EA,B08012_004EA,B08012_004MA,B08012_005EA,B08012_005MA,B08012_006MA,B08012_006EA,B08012_007EA,B08012_007MA,B08012_008EA,B08012_008MA,B08012_009EA,B08012_009MA,B08012_010MA,B08012_010EA,B08012_011MA,B08012_011EA,B08012_012MA,B08012_012EA,B08012_013MA,B08012_013EA,B08012_014MA,B08012_014EA,B08012_015MA,B08012_015EA,B08012_016MA,B08012_016EA,B08012_017EA,B08012_017MA,B08012_018MA,B08012_018EA,B08012_019MA,B08012_019EA,B08012_020EA,B08012_020MA,B08012_021MA,B08012_021EA,B08012_022EA,B08012_022MA,B08012_023MA,B08012_023EA,B08012_024MA,B08012_024EA,B08012_025EA,B08012_025MA,B08012_026MA,B08012_026EA,B08012_027EA,B08012_027MA,B08012_028EA,B08012_028MA,B08012_029MA,B08012_029EA,B08012_030EA,B08012_030MA,B08012_031EA,B08012_031MA,B08012_032EA,B08012_032MA,B08012_033EA,B08012_033MA,B08012_034MA,B08012_034EA,B08012_035EA,B08012_035MA,B08012_036EA,B08012_036MA,B08012_037EA,B08012_037MA,B08012_038EA,B08012_038MA,B08012_039EA,B08012_039MA,state
0400000US32,1164289,10684,34490,3489,95237,5146,152224,7391,193131,6613,212527,7771,83844,5550,193583,8251,26092,3011,37297,3967,68670,4699,45560,4310,21634,2790,654835,6517,19541,2673,44981,4273,78485,5184,105726,5388,122675,6636,46937,3472,118649,5681,13623,1712,19544,2841,40289,3659,30426,3608,13959,2049,509454,7916,14949,2109,50256,3372,73739,4181,87405,4348,89852,4584,36907,4176,74934,4224,12469,2198,17753,2229,28381,2545,15134,2120,7675,1700,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,656118,6732,32633,3315,75354,4366,103250,4608,93826,4650,88393,4661,40613,2889,76742,4669,19425,2248,24661,2628,49953,3259,36120,3442,15148,1787,351239,5066,17274,2282,34807,2610,47378,3484,48124,3230,46921,3230,20870,2161,42750,3174,11765,1609,13784,2048,30941,2550,25633,2398,10992,1476,304879,4254,15359,2117,40547,3336,55872,3547,45702,2871,41472,2804,19743,2041,33992,3365,7660,1394,10877,1571,19012,1842,10487,1615,4156,872,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3995114,17890,118809,5357,370534,11058,507302,11335,542995,11138,522554,10686,219952,7755,532004,12132,113992,5279,181355,7074,359470,9665,355441,9254,170706,7797,2142293,11854,63927,3763,165908,6639,240352,7061,270402,8988,264217,7608,118622,5821,295476,8044,62455,4011,105910,5298,214536,7096,228883,6942,111605,5808,1852821,13193,54882,2904,204626,7671,266950,8617,272593,7996,258337,7941,101330,4281,236528,8380,51537,3645,75445,4214,144934,6126,126558,6055,59101,4246,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,818379,9602,35889,3268,129189,7122,146071,6126,135282,6262,120001,5428,38425,3091,91366,4432,14494,1833,21060,2489,50384,4650,24459,2563,11759,1931,443393,7102,17877,2136,65600,4962,74774,4383,68309,4383,66088,3841,20561,2236,50438,3203,8780,1573,13507,1833,31820,3547,16336,2053,9303,1714,374986,5513,18012,2061,63589,4256,71297,3914,66973,3698,53913,3498,17864,1906,40928,2865,5714,1139,7553,1463,18564,2101,8123,1419,2456,748,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8408494,30168,250094,8867,732427,13001,973734,16703,1048147,16001,1061157,19012,436062,10689,1137784,16794,213466,8653,378646,12669,822185,14356,968658,16986,386134,9052,4441391,19913,134587,6369,347438,9654,480510,11085,522456,12098,552945,11693,229004,8339,617090,12521,112001,5766,219222,9449,456312,11413,547172,12924,222654,7456,3967103,22003,115507,5253,384989,8793,493224,10244,525691,10263,508212,11811,207058,7285,520694,11521,101465,5750,159424,6279,365873,9807,421486,9238,163480,6386,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3957348,18581,138827,7090,420982,11008,591167,14353,692332,14128,640949,14618,264021,8362,502837,10931,112623,6639,116621,5866,261440,8994,144474,6671,71075,4208,2125130,11776,77110,5253,208254,6751,294018,9651,347324,8962,335788,12041,138451,6355,291461,8648,62445,4360,64870,4298,155125,5698,97489,5531,52795,3483,1832218,13118,61717,4144,212728,8208,297149,9590,345008,10562,305161,7452,125570,5932,211376,7387,50178,4122,51751,3984,106315,5237,46985,3794,18280,2354,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,313181,4800,31736,1907,77232,3535,70361,3254,55723,3624,27379,2134,10499,1181,16112,1543,2745,625,3339,523,8604,1095,5816,877,3635,739,165158,2864,16310,1381,37991,2243,34856,2404,31510,2533,14380,1531,5702,863,9272,1228,1618,482,1972,413,5067,832,3658,758,2822,723,148023,3125,15426,1312,39241,2500,35505,2414,24213,2061,12999,1421,4797,704,6840,923,1127,413,1367,307,3537,711,2158,613,813,338,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5161760,19914,215490,7083,618868,11857,798628,15146,853508,12361,842823,15099,391241,9881,623066,12591,153309,6449,160332,6127,284373,8600,147213,4980,72909,4057,2716904,12499,107806,4727,287131,8232,387134,8853,426920,9764,442901,9703,206096,6357,352621,8784,88526,4691,94537,4442,175082,6378,97786,4441,50364,3154,2444856,14701,107684,4645,331737,8720,411494,9725,426588,8365,399922,10590,185145,7054,270445,7993,64783,3890,65795,3837,109291,5432,49427,3058,22545,2099,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1540258,10755,90546,5016,239737,7715,269318,8062,260522,8461,230985,6730,90723,4662,165926,5721,31764,2416,31508,2749,68570,4189,37773,2862,22886,2139,834851,7118,48335,3761,114660,5195,138576,4898,139486,5859,125418,5042,48423,3183,97297,4553,18225,1956,19078,2159,42292,2978,25873,2311,17188,1804,705407,8848,42211,2838,125077,5501,130742,5743,121036,4889,105567,4776,42300,2946,68629,4082,13539,1534,12430,1639,26278,2581,11900,1375,5698,1075,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1636641,13276,75513,4320,226935,7672,262479,8233,272022,8560,247842,7676,94803,4983,189140,7771,41527,3535,48768,3404,95286,5279,57955,4035,24371,2931,899208,8079,38767,3018,113545,5553,135492,5601,146591,6591,135148,5577,51968,3878,114825,5243,23332,2948,29625,2527,55711,4043,36202,2828,18002,2425,737433,8326,36746,2623,113390,5192,126987,5617,125431,6002,112694,5380,42835,3122,74315,4756,18195,1857,19143,1958,39575,2831,21753,2610,6369,1083,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5535849,19638,235865,7359,625957,12277,795818,13400,829531,13025,803062,11345,355518,8640,660658,12613,160728,6290,217321,6645,420659,9660,295663,8443,135069,5496,2928540,14220,122981,5029,297059,7674,386979,8361,419315,8688,420960,8276,184722,6922,364582,8588,87759,4847,122756,4708,245168,6664,182873,6825,93386,4339,2607309,15840,112884,4924,328898,8759,408839,8177,410216,9245,382102,8827,170796,5981,296076,7313,72969,3833,94565,4657,175491,6088,112790,4817,41683,3070,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,501175,6300,19893,3005,61648,4181,80451,4356,78214,3912,82255,5015,34424,3060,59582,3801,14394,1976,15151,2147,29361,2553,18319,2155,7483,1174,262390,3969,10608,2104,28697,3102,36151,2852,38608,3054,44041,3402,18279,2078,33265,2896,8380,1259,8885,1840,18417,1971,11966,1890,5093,991,238785,5507,9285,1859,32951,2777,44300,3220,39606,2648,38214,3131,16145,2220,26317,2236,6014,1376,6266,963,10944,1425,6353,1053,2390,691,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1871638,12983,72294,5145,206682,7038,278640,9427,327558,9563,293911,8908,118998,6073,249165,8794,55299,3605,53069,3794,123623,5176,62486,4896,29913,2408,983136,9796,37856,3391,100926,5075,134234,6433,164597,6614,157378,6298,60982,4362,139306,7013,27435,2406,30380,2843,69548,3545,39747,3405,20747,1971,888502,9830,34438,3129,105756,5046,144406,5995,162961,5862,136533,6374,58016,3641,109859,5112,27864,2803,22689,2550,54075,3667,22739,2348,9166,1616,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,372117,4853,42943,2411,79619,3585,76313,4256,64637,4058,42597,2632,12013,1434,23877,2181,4012,781,4986,924,11104,1477,6006,1121,4010,843,197111,3521,22901,1807,42375,2630,39723,3078,34228,2469,21249,1553,6374,966,13969,1555,1559,468,2008,495,6007,1079,3479,813,3239,756,175006,3437,20042,1530,37244,2155,36590,2596,30409,2536,21348,2010,5639,930,9908,1338,2453,668,2978,798,5097,910,2527,669,771,310,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2612397,16970,83515,4833,270258,9837,381415,10556,435713,10869,422933,9770,173479,7376,359854,9266,72155,4300,83151,4729,195676,7963,95193,4443,39055,3144,1410642,12911,44528,3309,135828,6506,195280,7689,229349,7249,227105,7887,91659,4919,201755,7099,41055,3299,46163,3740,111636,5647,58136,3375,28148,2642,1201755,10989,38987,2889,134430,6292,186135,6686,206364,6989,195828,6411,81820,4269,158099,6028,31100,2487,36988,2827,84040,4727,37057,3275,10907,1766,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10146091,27720,360827,12096,1089858,21847,1467052,22074,1593334,23700,1470891,22674,577778,12625,1449398,21938,280287,10349,346279,11070,794984,17286,518906,13706,196497,7144,5711272,21649,190913,8374,544902,14560,761365,14500,861648,18490,818735,17229,329115,7915,863665,15867,163576,7705,207118,8285,487566,13335,341368,11014,141301,6384,4434819,20125,169914,6241,544956,12884,705687,14425,731686,15025,652156,13848,248663,9083,585733,12373,116711,5917,139161,6391,307418,9092,177538,6627,55196,3552,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1135908,10759,54753,4066,162301,7070,188043,6706,202740,7194,181412,7052,66451,4576,129021,6125,22012,2183,26004,2330,53987,3630,33504,3081,15680,1778,651827,6938,29204,2949,80814,4907,102465,4833,111808,4623,106841,5390,37563,2922,79804,4396,14197,1672,17535,1724,37232,2819,23060,2443,11304,1588,484081,7391,25549,2229,81487,4460,85578,4645,90932,5229,74571,3984,28888,3028,49217,3106,7815,1271,8469,1330,16755,1979,10444,1783,4376,995,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,305524,5006,23503,2351,47865,2499,47213,2700,42603,2861,41243,2838,18515,1881,33354,2345,7718,1110,9164,1317,19336,2000,10644,1514,4366,884,161844,3131,12200,1515,23731,1891,23714,1934,22232,1977,21215,1894,9271,1359,19272,1559,3990,854,5181,958,11339,1483,6427,1133,3272,704,143680,3574,11303,1422,24134,1658,23499,1997,20371,1786,20028,1720,9244,1254,14082,1541,3728,623,3983,775,7997,1010,4217,977,1094,393,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3638485,18437,103811,5376,332642,10707,466476,11128,551789,12934,544422,11587,234854,8909,481054,13958,117647,4877,149339,6353,319514,10080,236839,7329,100098,5433,1945483,12032,52921,3897,160064,7433,229137,6948,278967,9245,278528,8689,122187,5980,272410,10272,65361,3952,81967,4686,190898,7299,145265,5731,67778,4832,1693002,13368,50890,3660,172578,6367,237339,7695,272822,7462,265894,7507,112667,5587,208644,7800,52286,3184,67372,3698,128616,5731,91574,4483,32320,3204,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2876067,15792,106961,4862,303308,7846,406129,10211,435899,10328,421240,11070,175236,8102,382456,10089,83662,5004,119403,6146,216872,8235,157238,7132,67663,3749,1579972,10430,53554,3437,146371,5645,201758,6890,232218,6973,232937,7280,101725,5568,226022,6755,47660,3563,70825,4855,125218,6218,96677,5801,45007,3000,1296095,11981,53407,3115,156937,5967,204371,6670,203681,6534,188303,7100,73511,4835,156434,6269,36002,3124,48578,3279,91654,4757,60561,4145,22656,2316,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,721843,10314,37611,3822,92574,4608,107894,5518,111652,5187,98948,5129,36756,3111,79007,4612,17112,2242,20430,2155,52092,3495,38856,3966,28911,2796,395932,6095,18969,2162,45491,2995,54279,3770,55269,3325,52815,3450,19248,2250,44195,3452,8726,1489,13060,1717,30344,2387,29743,3085,23793,2289,325911,6986,18642,2524,47083,3034,53615,3631,56383,3535,46133,2955,17508,1940,34812,2772,8386,1341,7370,1249,21748,2348,9113,1967,5118,1102,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2710803,13581,151430,5517,405360,9421,463932,9538,439196,8695,394424,9044,178624,6069,272897,7294,71858,3552,78396,3813,143621,4618,73786,3617,37279,2576,1423528,8834,79283,3595,194877,5101,231815,5795,220789,5830,204027,5859,94002,4362,153446,6479,42393,2859,45429,2775,82986,3146,47727,2793,26754,2407,1287275,9243,72147,3783,210483,6685,232117,6328,218407,6061,190397,5360,84622,3838,119451,3679,29465,2064,32967,2321,60635,3332,26059,2391,10525,1065,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,254408,4351,27676,2546,61032,3831,59852,3892,37054,2935,17861,2209,5737,1091,14141,1979,2679,720,4158,1032,8557,1294,9063,1781,6598,1284,140502,2882,15558,1914,28675,2427,30848,2562,19292,1893,10981,1880,3076,799,9029,1382,1871,607,2800,809,5695,1000,6906,1552,5771,1157,113906,2765,12118,1514,32357,2585,29004,2529,17762,1943,6880,975,2661,679,5112,1185,808,383,1358,545,2862,688,2157,789,827,441,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1138341,14999,26440,2618,82271,4869,131237,5499,162103,6249,158638,5778,54119,3281,191447,6499,28547,2440,47277,3558,97131,5082,110678,6274,48453,3140,624651,9464,15939,1894,43656,3491,68490,4256,86976,3819,88215,4166,27473,2341,106132,4967,15439,1821,26072,2537,54205,3740,60963,4121,31091,2440,513690,9048,10501,1749,38615,3107,62747,3420,75127,4225,70423,3802,26646,2440,85315,3861,13108,1536,21205,2073,42926,3103,49715,3770,17362,1790,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
