GEO_ID,B14002_001E,B14002_001M,B14002_002E,B14002_002M,B14002_003E,B14002_003M,B14002_004E,B14002_004M,B14002_005E,B14002_005M,B14002_006E,B14002_006M,B14002_007E,B14002_007M,B14002_008E,B14002_008M,B14002_009E,B14002_009M,B14002_010E,B14002_010M,B14002_011E,B14002_011M,B14002_012E,B14002_012M,B14002_013E,B14002_013M,B14002_014E,B14002_014M,B14002_015E,B14002_015M,B14002_016E,B14002_016M,B14002_017E,B14002_017M,B14002_018E,B14002_018M,B14002_019E,B14002_019M,B14002_020E,B14002_020M,B14002_021E,B14002_021M,B14002_022E,B14002_022M,B14002_023E,B14002_023M,B14002_024E,B14002_024M,B14002_025E,B14002_025M,B14002_026E,B14002_026M,B14002_027E,B14002_027M,B14002_028E,B14002_028M,B14002_029E,B14002_029M,B14002_030E,B14002_030M,B14002_031E,B14002_031M,B14002_032E,B14002_032M,B14002_033E,B14002_033M,B14002_034E,B14002_034M,B14002_035E,B14002_035M,B14002_036E,B14002_036M,B14002_037E,B14002_037M,B14002_038E,B14002_038M,B14002_039E,B14002_039M,B14002_040E,B14002_040M,B14002_041E,B14002_041M,B14002_042E,B14002_042M,B14002_043E,B14002_043M,B14002_044E,B14002_044M,B14002_045E,B14002_045M,B14002_046E,B14002_046M,B14002_047E,B14002_047M,B14002_048E,B14002_048M,B14002_049E,B14002_049M,NAME,B14002_001MA,B14002_001EA,B14002_002MA,B14002_002EA,B14002_003EA,B14002_003MA,B14002_004EA,B14002_004MA,B14002_005EA,B14002_005MA,B14002_006MA,B14002_006EA,B14002_007MA,B14002_007EA,B14002_008MA,B14002_008EA,B14002_009EA,B14002_009MA,B14002_010EA,B14002_010MA,B14002_011MA,B14002_011EA,B14002_012MA,B14002_012EA,B14002_013MA,B14002_013EA,B14002_014EA,B14002_014MA,B14002_015EA,B14002_015MA,B14002_016MA,B14002_016EA,B14002_017MA,B14002_017EA,B14002_018EA,B14002_018MA,B14002_019MA,B14002_019EA,B14002_020EA,B14002_020MA,B14002_021EA,B14002_021MA,B14002_022MA,B14002_022EA,B14002_023MA,B14002_023EA,B14002_024MA,B14002_024EA,B14002_025MA,B14002_025EA,B14002_026EA,B14002_026MA,B14002_027EA,B14002_027MA,B14002_028MA,B14002_028EA,B14002_029EA,B14002_029MA,B14002_030MA,B14002_030EA,B14002_031MA,B14002_031EA,B14002_032EA,B14002_032MA,B14002_033EA,B14002_033MA,B14002_034MA,B14002_034EA,B14002_035EA,B14002_035MA,B14002_036MA,B14002_036EA,B14002_037EA,B14002_037MA,B14002_038EA,B14002_038MA,B14002_039MA,B14002_039EA,B14002_040EA,B14002_040MA,B14002_041MA,B14002_041EA,B14002_042MA,B14002_042EA,B14002_043EA,B14002_043MA,B14002_044EA,B14002_044MA,B14002_045MA,B14002_045EA,B14002_046MA,B14002_046EA,B14002_047MA,B14002_047EA,B14002_048EA,B14002_048MA,B14002_049EA,B14002_049MA,state
0400000US13,8947122,6919,4403259,7287,1242397,10682,100305,4791,57488,4066,42817,3286,71918,4171,63528,3954,8390,1430,278248,6240,251427,6306,26821,2601,276659,7824,250911,8290,25748,2535,276136,6335,251676,6295,24460,2002,200103,7089,155269,6261,44834,3658,39028,3305,24365,2769,14663,1978,3160862,10818,4543863,7364,1301060,9733,85699,5700,47818,4438,37881,3248,65099,3636,56368,3686,8731,1591,261036,6541,235542,6051,25494,2613,263623,6797,238111,7235,25512,2833,272597,6354,248834,6105,23763,2377,292971,8062,229278,7548,63693,3934,60035,4194,39309,3336,20726,2544,3242803,10564,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1234547,2185,617043,2020,157860,3161,11224,1654,4190,1323,7034,1331,9023,1669,6615,1402,2408,834,29979,2138,25626,2076,4353,1130,34297,2269,27883,2364,6414,1429,37982,2035,31497,2301,6485,1275,30433,2521,24220,2240,6213,1306,4922,972,2954,832,1968,762,459183,3204,617504,1675,158013,3761,10156,1359,2961,926,7195,1292,6428,1256,5178,1153,1250,546,29146,2192,24524,2012,4622,1172,33812,1966,26909,2138,6903,1170,32919,2146,26159,1993,6760,1424,36731,2316,26562,2103,10169,1771,8821,1676,4946,1281,3875,1021,459491,3808,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1398816,1987,701721,2544,199787,4151,10015,1064,5280,847,4735,944,11377,1459,10148,1378,1229,564,41348,2561,37839,2445,3509,898,43117,2471,39578,2345,3539,880,47856,1992,44578,2095,3278,838,40873,2950,32685,2761,8188,1286,5201,1047,4279,1001,922,501,501934,4159,697095,2608,194458,3811,9751,1461,4582,1033,5169,936,9874,1446,8933,1361,941,372,41384,2608,37943,2466,3441,1179,39596,2526,36078,2335,3518,900,44966,2102,41883,2172,3083,811,42325,2997,33597,2756,8728,1033,6562,1210,5065,906,1497,649,502637,3979,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12304374,8115,6042076,5773,1741640,10066,121237,4596,72270,3842,48967,2943,86697,4322,73528,4053,13169,2086,360513,6876,313325,6972,47188,3334,372829,7020,328246,7374,44583,2794,382885,5391,343521,5521,39364,2903,342280,8503,249446,7070,92834,4020,75199,4366,36359,3252,38840,2989,4300436,10291,6262298,6562,1786184,9927,123816,5176,71531,4617,52285,3578,89340,4695,72466,4290,16874,2102,334875,7148,290502,6825,44373,3585,345725,7320,304443,7223,41282,3306,370577,5349,335244,5574,35333,2947,414830,8428,301142,8681,113688,5081,107021,5850,52832,4201,54189,3718,4476114,9667,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6057201,5574,2975584,5069,821390,7436,51907,3042,26240,2217,25667,2336,44718,2249,37585,2410,7133,1176,176230,4595,153159,4472,23071,2289,183561,4527,163527,4587,20034,2334,182113,4488,167965,4247,14148,1865,156376,5662,120175,4554,36201,3101,26485,2210,18826,1961,7659,1354,2154194,8250,3081617,4693,833860,8314,49787,2820,24018,2324,25769,2370,42835,2769,36629,2520,6206,1149,161886,4326,140934,4262,20952,2188,173775,4740,150530,5398,23245,2823,174233,3899,157616,4094,16617,2273,197212,6088,151633,5576,45579,2616,34132,3174,25643,2636,8489,1309,2247757,8181,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2872047,2902,1414573,3284,394763,5257,27124,1984,17609,1606,9515,1339,20059,1935,17778,1705,2281,709,77128,3295,69244,3363,7884,1189,81935,3001,73328,2909,8607,1184,90217,2902,82666,3009,7551,1290,84778,3715,62989,3364,21789,1736,13522,1552,9198,1208,4324,1091,1019810,5231,1457474,2620,396398,5165,25567,2072,14979,1613,10588,1500,17353,1844,15195,1840,2158,517,72223,3057,64262,3002,7961,1087,79855,3482,71496,3520,8359,1445,87874,2518,81160,2640,6714,1186,95755,4324,66636,3831,29119,2025,17771,1862,11212,1486,6559,1119,1061076,5245,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2646680,3135,1312423,3372,377667,5186,22716,1888,14120,1397,8596,1242,19850,1810,16995,1760,2855,823,75330,2810,67097,2989,8233,1212,79714,2651,72097,2931,7617,1216,84497,2607,78381,2673,6116,1133,79382,3769,67466,3638,11916,1410,16178,1918,11870,1628,4308,1023,934756,6266,1334257,3253,378872,5189,24859,1995,15413,1558,9446,1347,20811,2209,17961,2054,2850,780,70543,3077,61981,2990,8562,1262,70449,2740,62112,2793,8337,1184,80417,2954,74160,2904,6257,979,92031,3383,76966,3226,15065,1813,19762,1927,15339,1731,4423,790,955385,5021,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4038447,4172,1974973,4796,509766,6403,31748,2566,20177,2241,11571,1529,26944,2526,22942,2478,4002,942,112693,4410,101176,4280,11517,1686,113156,4048,100019,4131,13137,1675,119248,3762,105632,3749,13616,1588,89212,4984,72564,3965,16648,2166,16765,2394,12031,2159,4734,1147,1465207,6857,2063474,4293,532498,6947,27997,2625,17607,1955,10390,1691,27519,2617,23161,2516,4358,920,101423,3501,89695,3468,11728,1674,109835,4016,97538,3787,12297,1664,114619,3674,101507,3972,13112,1436,126082,4998,103285,4781,22797,2003,25023,2261,19829,1748,5194,1134,1530976,6587,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4112243,5251,1990504,5409,548660,7133,41678,3273,26384,2800,15294,1794,33165,2796,25683,2481,7482,1343,125126,4589,104672,4942,20454,1996,122775,4554,102125,4669,20650,2135,123268,4575,100206,4502,23062,2199,88105,4314,75551,4231,12554,1680,14543,1957,11808,1797,2735,878,1441844,7279,2121739,5378,584089,7578,38506,3558,22613,2818,15893,2010,30492,3193,24805,2994,5687,1234,116191,4567,95151,4307,21040,1876,122671,5268,102838,5027,19833,2158,122593,4227,103482,3991,19111,2029,132560,4905,110717,4494,21843,2559,21076,2232,15427,1867,5649,1328,1537650,6608,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1280425,1519,624302,1818,148890,2728,7274,1161,3458,718,3816,939,6863,1064,6205,953,658,332,30262,1986,27613,2107,2649,637,33505,2240,31237,2100,2268,616,38348,1639,35421,1535,2927,747,27436,2253,18791,2230,8645,937,5202,1113,3482,901,1720,549,475412,2968,656123,1632,157922,3120,7065,1084,3331,764,3734,774,7978,1227,7230,1142,748,375,26704,1720,24696,1733,2008,502,33141,1831,31174,1906,1967,517,38029,1525,33569,1545,4460,959,36264,2137,26111,2011,10153,1251,8741,1331,5981,1087,2760,685,498201,3080,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5396955,4338,2601415,3987,734822,8131,45783,3454,19019,2160,26764,2489,35677,2863,27391,2508,8286,1568,147872,5421,122787,5330,25085,2565,156257,4871,130013,5105,26244,2767,170822,4374,146206,4914,24616,2395,138918,5010,107732,4904,31186,2791,39493,3316,20582,2593,18911,2288,1866593,7761,2795540,3689,786180,6969,45620,3581,20055,2723,25565,2163,34329,2606,25100,2213,9229,1735,133597,5050,106750,4356,26847,2472,154764,5337,128738,4909,26026,2492,163035,4380,140639,4678,22396,2330,199051,5995,156231,6452,42820,2813,55784,3311,31294,2574,24490,2535,2009360,7010,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
