GEO_ID,B08128_001E,B08128_001M,B08128_002E,B08128_002M,B08128_003E,B08128_003M,B08128_004E,B08128_004M,B08128_005E,B08128_005M,B08128_006E,B08128_006M,B08128_007E,B08128_007M,B08128_008E,B08128_008M,B08128_009E,B08128_009M,B08128_010E,B08128_010M,B08128_011E,B08128_011M,B08128_012E,B08128_012M,B08128_013E,B08128_013M,B08128_014E,B08128_014M,B08128_015E,B08128_015M,B08128_016E,B08128_016M,B08128_017E,B08128_017M,B08128_018E,B08128_018M,B08128_019E,B08128_019M,B08128_020E,B08128_020M,B08128_021E,B08128_021M,B08128_022E,B08128_022M,B08128_023E,B08128_023M,B08128_024E,B08128_024M,B08128_025E,B08128_025M,B08128_026E,B08128_026M,B08128_027E,B08128_027M,B08128_028E,B08128_028M,B08128_029E,B08128_029M,B08128_030E,B08128_030M,B08128_031E,B08128_031M,B08128_032E,B08128_032M,B08128_033E,B08128_033M,B08128_034E,B08128_034M,B08128_035E,B08128_035M,B08128_036E,B08128_036M,B08128_037E,B08128_037M,B08128_038E,B08128_038M,B08128_039E,B08128_039M,B08128_040E,B08128_040M,B08128_041E,B08128_041M,B08128_042E,B08128_042M,B08128_043E,B08128_043M,B08128_044E,B08128_044M,B08128_045E,B08128_045M,B08128_046E,B08128_046M,B08128_047E,B08128_047M,B08128_048E,B08128_048M,B08128_049E,B08128_049M,B08128_050E,B08128_050M,B08128_051E,B08128_051M,B08128_052E,B08128_052M,B08128_053E,B08128_053M,B08128_054E,B08128_054M,B08128_055E,B08128_055M,B08128_056E,B08128_056M,B08128_057E,B08128_057M,B08128_058E,B08128_058M,B08128_059E,B08128_059M,B08128_060E,B08128_060M,B08128_061E,B08128_061M,B08128_062E,B08128_062M,B08128_063E,B08128_063M,B08128_064E,B08128_064M,B08128_065E,B08128_065M,B08128_066E,B08128_066M,B08128_067E,B08128_067M,B08128_068E,B08128_068M,B08128_069E,B08128_069M,B08128_070E,B08128_070M,NAME,B08128_001MA,B08128_001EA,B08128_002EA,B08128_002MA,B08128_003EA,B08128_003MA,B08128_004MA,B08128_004EA,B08128_005EA,B08128_005MA,B08128_006MA,B08128_006EA,B08128_007EA,B08128_007MA,B08128_008EA,B08128_008MA,B08128_009MA,B08128_009EA,B08128_010EA,B08128_010MA,B08128_011EA,B08128_011MA,B08128_012EA,B08128_012MA,B08128_013MA,B08128_013EA,B08128_014MA,B08128_014EA,B08128_015EA,B08128_015MA,B08128_016EA,B08128_016MA,B08128_017EA,B08128_017MA,B08128_018EA,B08128_018MA,B08128_019MA,B08128_019EA,B08128_020MA,B08128_020EA,B08128_021EA,B08128_021MA,B08128_022EA,B08128_022MA,B08128_023EA,B08128_023MA,B08128_024MA,B08128_024EA,B08128_025MA,B08128_025EA,B08128_026MA,B08128_026EA,B08128_027EA,B08128_027MA,B08128_028EA,B08128_028MA,B08128_029MA,B08128_029EA,B08128_030MA,B08128_030EA,B08128_031MA,B08128_031EA,B08128_032EA,B08128_032MA,B08128_033EA,B08128_033MA,B08128_034MA,B08128_034EA,B08128_035MA,B08128_035EA,B08128_036EA,B08128_036MA,B08128_037MA,B08128_037EA,B08128_038EA,B08128_038MA,B08128_039MA,B08128_039EA,B08128_040MA,B08128_040EA,B08128_041EA,B08128_041MA,B08128_042MA,B08128_042EA,B08128_043EA,B08128_043MA,B08128_044EA,B08128_044MA,B08128_045MA,B08128_045EA,B08128_046EA,B08128_046MA,B08128_047EA,B08128_047MA,B08128_048MA,B08128_048EA,B08128_049EA,B08128_049MA,B08128_050MA,B08128_050EA,B08128_051EA,B08128_051MA,B08128_052EA,B08128_052MA,B08128_053MA,B08128_053EA,B08128_054EA,B08128_054MA,B08128_055EA,B08128_055MA,B08128_056MA,B08128_056EA,B08128_057EA,B08128_057MA,B08128_058EA,B08128_058MA,B08128_059EA,B08128_059MA,B08128_060EA,B08128_060MA,B08128_061MA,B08128_061EA,B08128_062MA,B08128_062EA,B08128_063MA,B08128_063EA,B08128_064MA,B08128_064EA,B08128_065EA,B08128_065MA,B08128_066EA,B08128_066MA,B08128_067EA,B08128_067MA,B08128_068MA,B08128_068EA,B08128_069MA,B08128_069EA,B08128_070EA,B08128_070MA,state
0400000US31,910351,7807,623421,8656,587576,8205,35845,2538,76907,4013,64443,3200,44974,2466,24797,2045,72611,3745,3198,545,720443,7197,509850,7478,484794,7266,25056,2003,62258,3570,53747,2926,36800,2254,21174,1925,35038,2180,1576,438,95068,4536,68178,4236,65478,4046,2700,716,8382,1335,6493,867,3659,785,2327,588,5548,1010,481,339,4582,1032,3628,907,3628,907,0,213,191,187,277,226,388,229,86,111,12,19,0,213,31898,2151,16575,1781,15038,1757,1537,386,4132,907,2659,643,2650,674,481,278,5039,877,362,217,13035,1581,9085,1389,8367,1390,718,418,655,441,863,366,873,391,409,251,1117,526,33,33,45325,2660,16105,1751,10271,1290,5834,1039,1289,414,404,253,604,286,320,213,25857,1935,746,221,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1201744,10817,956245,11638,919917,12034,36328,3169,37878,3458,78206,4345,37298,3114,30657,2779,60023,4181,1437,617,921623,10371,734566,11288,711096,11825,23470,2485,28461,2879,68285,3800,29699,2840,25781,2409,33916,3010,915,491,147758,8446,123449,7789,119452,7671,3997,977,4705,1147,7173,1314,4446,1326,2877,975,4941,1307,167,220,43148,3983,39300,3929,38796,3883,504,451,1253,579,1011,551,664,388,444,373,476,286,0,292,25553,3105,18452,2674,18168,2667,284,271,2190,1058,880,443,1374,606,638,355,1950,910,69,119,26207,3260,22124,3009,21629,2999,495,368,361,256,694,384,674,380,669,326,1611,811,74,124,37455,3214,18354,2162,10776,1612,7578,1440,908,497,163,156,441,339,248,274,17129,2453,212,274,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,685446,6779,478032,7270,454007,7305,24025,2054,61553,4014,49391,2875,25248,2569,15417,2025,54576,3649,1229,568,560191,7597,395412,7701,378133,7886,17279,1669,50509,3458,44175,2680,21279,2236,13477,1787,34917,2595,422,253,59019,3981,41828,3423,40322,3388,1506,507,5646,1321,3676,841,2247,718,1186,602,4393,1031,43,71,4879,1110,3232,886,3076,812,156,248,824,424,188,214,354,275,146,165,135,106,0,251,23634,2934,16745,2647,15536,2554,1209,561,2628,786,1018,633,803,453,331,299,1733,522,376,412,8395,1746,6591,1525,6413,1515,178,146,911,641,74,122,220,180,71,117,528,276,0,251,29328,2667,14224,1816,10527,1508,3697,838,1035,418,260,196,345,248,206,186,12870,1811,388,255,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4129054,16773,3062832,20224,2887317,20407,175515,6448,268527,8377,332368,8073,161004,6012,83132,4752,214337,7937,6854,1503,2969579,18941,2172221,18714,2051607,18829,120614,5479,193566,6013,281579,8137,128825,5170,63798,4520,126545,6241,3045,999,383850,11020,298527,9802,282030,9300,16497,2572,22849,2572,22635,2426,12881,1785,6692,1422,19128,2818,1138,700,423535,11569,346568,10837,340867,10709,5701,1301,27550,2729,15793,2369,13009,1600,9488,1623,10930,1775,197,157,141051,5554,104017,5321,97406,5583,6611,1672,12672,1873,8784,1257,4635,1000,1057,397,9228,1827,658,462,77099,6089,61676,5726,60249,5615,1427,500,5678,1420,2372,741,894,467,1327,834,5140,1372,12,20,133940,6018,79823,4959,55158,4215,24665,2480,6212,917,1205,388,760,360,770,502,43366,2937,1804,565,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,857733,9504,544822,10011,514642,9027,30180,2847,54211,3832,75686,4957,58737,2917,55084,3517,65513,4402,3680,1310,671079,11461,439561,10840,419085,9664,20476,2709,41244,3595,63430,4047,46089,2860,43914,3101,34887,3129,1954,763,106977,5723,67054,5098,63647,5231,3407,858,7805,1269,9202,1717,7662,1305,7503,1639,6925,1516,826,906,8036,1360,4906,1180,4810,1178,96,76,448,283,571,400,945,412,940,405,226,190,0,279,19117,2484,10559,1856,9855,1822,704,388,1785,687,1105,377,1483,570,1337,545,2648,1003,200,171,13170,2286,8638,1853,7925,1736,713,469,868,609,785,524,1329,509,982,466,568,371,0,279,39354,2808,14104,1799,9320,1352,4784,1223,2061,717,593,446,1229,523,408,286,20259,2195,700,318,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8740300,30056,5921398,30691,5594027,30776,327371,8991,804246,14023,907395,15608,349272,8854,183794,6793,559766,12164,14429,2104,4756247,29427,3140698,25990,2959148,24945,181550,6315,433847,10767,580949,12405,248744,7495,113749,4887,232652,7631,5608,1210,660836,16396,452833,13865,423893,12924,28940,2974,62410,3660,65241,3833,27804,2359,12960,1814,38254,3869,1334,514,2279763,23543,1689013,20898,1655528,21016,33485,3046,199963,8313,210815,7467,52960,3728,40990,3684,84934,4942,1088,589,547956,12798,371816,12007,348654,11626,23162,2684,76003,4496,36354,3481,12916,1615,8544,1444,40590,3495,1733,720,163692,7228,115443,5955,107308,5952,8135,1225,14414,1927,9057,1617,3832,1018,3092,865,17543,2308,311,226,331806,10099,151595,7193,99496,5582,52099,3951,17609,2139,4979,893,3016,672,4459,777,145793,6065,4355,982,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4103837,17846,2930528,20544,2783340,20773,147188,6783,245626,8395,270426,9204,227374,6662,160102,4699,261919,9284,7862,1407,3276072,21001,2373900,20982,2267870,21051,106030,5259,199883,6887,232995,8208,183343,6040,118227,4951,163805,6729,3919,962,513144,13412,377078,11830,362855,11506,14223,1783,29069,2937,28973,2746,23611,2697,19354,2100,33543,3269,1516,540,40388,3883,27949,3384,27807,3387,142,161,2697,872,2760,1016,5960,1270,546,270,476,412,0,281,73056,4124,40026,3718,35641,3484,4385,1129,6101,1206,1855,755,6705,1086,9452,1013,8548,1668,369,263,54688,4302,40860,3661,39369,3633,1491,696,2668,997,2456,794,3262,1016,1932,582,3434,1074,76,110,146489,5701,70715,4179,49798,3346,20917,2378,5208,1069,1387,513,4493,1032,10591,981,52113,3645,1982,731,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,332363,4778,208808,5003,197806,4868,11002,1545,30347,2278,23944,1780,18899,1978,17004,1840,31781,1958,1580,498,263715,5032,173247,4746,165333,4804,7914,1271,26123,2115,19740,1600,14869,1850,14458,1605,14758,1519,520,238,30582,2712,21021,2266,20234,2291,787,348,2056,560,1839,507,1394,417,2060,787,2186,518,26,43,1423,520,702,363,702,363,0,200,334,252,61,57,317,324,9,16,0,200,0,200,13505,1443,6408,1172,5894,1115,514,261,1269,388,1772,533,1367,551,296,156,2087,551,306,204,3956,748,2980,716,2936,724,44,71,139,133,267,120,304,200,154,148,112,74,0,200,19182,1643,4450,809,2707,640,1743,490,426,203,265,125,648,386,27,24,12638,1308,728,348,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5325529,19981,3919166,20608,3767762,22017,151404,6121,432884,11561,402159,10050,165495,5875,95824,4197,299744,7176,10257,1623,4423051,22844,3311945,22113,3200132,22272,111813,4706,356920,10129,352499,9411,133407,5437,81788,4204,181154,5707,5338,1149,441914,9759,332568,8998,319586,9004,12982,1794,34434,3072,26859,2351,12196,1699,6973,1511,27886,2248,998,422,104191,5417,70488,4952,69917,4927,571,348,13597,2011,9409,1385,5890,1176,3219,815,1588,643,0,261,134493,5594,85046,4535,80414,4232,4632,1015,16446,1624,7074,1136,9589,1637,1971,612,13735,1608,632,359,58111,3678,43650,3510,42175,3383,1475,670,3239,839,3712,894,1465,478,928,406,4935,1197,182,233,163769,6573,75469,4199,55538,3467,19931,2485,8248,1361,2606,799,2948,654,945,399,70446,3592,3107,777,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1598736,10187,1092633,10687,1034169,10413,58464,4296,101959,4883,96904,4350,104029,5191,74373,3397,123314,4884,5524,1318,1285876,12745,898396,12146,856335,11726,42061,3498,82120,4484,81373,4191,87145,4832,60999,3250,73397,4119,2446,683,186142,6842,127499,5954,120921,5610,6578,1366,12242,1602,12619,1715,11808,1742,6719,1221,14356,1787,899,608,8155,1585,5558,1224,5543,1223,15,24,775,491,244,186,735,550,362,270,481,396,0,244,32813,2964,18332,2250,16994,2217,1338,492,3667,841,1406,622,1926,682,2387,461,4817,1146,278,193,27272,2958,19788,2337,18391,2040,1397,700,1022,585,541,260,1085,452,1125,510,3340,1038,371,303,58478,3613,23060,2252,15985,1652,7075,1485,2133,559,721,350,1330,616,2781,649,26923,2428,1530,626,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1741953,12854,1217895,13084,1142277,12611,75618,4327,140075,5534,116764,5327,76517,5163,35216,2864,150859,5962,4627,1058,1244041,13356,894263,12982,846340,13194,47923,3200,98504,5063,93420,4676,49797,3626,26507,2447,79897,4303,1653,510,203509,8632,147268,7296,140953,7225,6315,1209,16765,1980,11901,1570,10290,1614,3962,1026,12507,1936,816,521,76958,5028,52753,3865,52247,3910,506,289,10040,1882,4683,1002,4241,1267,2808,937,2433,916,0,269,68134,4670,47424,3843,44602,3776,2822,635,5362,1285,2470,568,5488,1294,481,253,6692,1405,217,187,43999,3240,29427,2790,27450,2860,1977,740,4575,996,3197,939,3494,929,825,381,2387,625,94,127,105312,5572,46760,3581,30685,3080,16075,2157,4829,1202,1093,407,3207,935,633,295,46943,3660,1847,610,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5720060,19344,4109060,20527,3948661,20158,160399,5789,583765,11273,350326,9037,185359,5387,127609,5378,351072,8322,12869,1676,4369909,24178,3201755,20587,3089247,20142,112508,4855,430301,8675,283882,8004,140450,4980,100133,4404,207672,6425,5716,971,568126,11898,408883,10613,393708,10752,15175,2440,58650,4089,30309,2546,21647,1869,11972,1733,35112,2310,1553,514,294882,9120,209101,8822,207029,8790,2072,691,42791,3473,20291,2590,8192,1213,9156,1548,5112,1316,239,257,234674,8282,153857,5875,144423,5804,9434,1581,32533,2972,11010,1740,9990,1528,3620,823,22196,2314,1468,559,68258,4134,49839,3583,48298,3617,1541,626,6860,1307,2124,695,2664,953,1705,743,4859,1091,207,133,184211,6021,85625,4069,65956,3682,19669,2093,12630,1514,2710,801,2416,587,1023,413,76121,4105,3686,982,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,514823,6292,359742,7479,342419,7842,17323,1975,51200,3438,34030,2739,23367,2334,13884,1967,31869,2744,731,366,417492,7204,291293,7803,277668,7991,13625,1575,40567,2968,31367,2631,20161,2264,11924,2013,21740,2239,440,265,45611,3398,34015,3327,33101,3268,914,438,4686,1039,1399,484,1531,646,1088,617,2721,796,171,201,13571,1977,10354,1948,10161,1924,193,194,1715,573,628,460,401,264,245,229,228,256,0,281,15426,1844,10167,1580,9995,1562,172,234,2892,776,383,314,862,502,396,150,726,408,0,281,9075,2650,7309,2471,6965,2293,344,381,613,440,209,265,140,233,118,139,686,539,0,281,13648,1609,6604,1066,4529,929,2075,703,727,387,44,77,272,205,113,74,5768,1233,120,145,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1938132,12761,1397984,15182,1327235,15337,70749,3576,101693,4723,123304,5162,124105,6712,73605,4156,113691,5249,3750,1012,1571988,16009,1154384,16025,1101548,16430,52836,2965,81496,4212,107272,4945,106714,6246,50489,3529,69579,3617,2054,641,218430,9134,159949,7798,154063,7587,5886,1323,11911,1577,11790,1767,12078,2042,6315,1605,15820,2441,567,465,12550,2088,8457,1717,8353,1703,104,131,825,399,1070,630,650,351,242,257,1244,806,62,100,35316,3313,20946,2830,18846,2693,2100,915,4053,1136,1016,492,2164,837,3114,577,3983,1028,40,64,33354,3204,26266,2740,25510,2789,756,468,1184,627,1385,616,1784,704,594,430,2003,653,138,222,66494,3658,27982,2527,18915,2248,9067,1282,2224,788,771,417,715,508,12851,687,21062,2362,889,620,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,398229,4674,254013,5169,238821,5392,15192,1734,35160,2344,29593,2576,20739,2069,16086,1752,40264,2723,2374,678,308714,5576,209928,5249,199462,5339,10466,1372,27729,2179,23114,2055,15235,1795,13783,1585,18139,1770,786,398,38407,2782,24432,2512,22619,2334,1813,760,3674,848,3513,1020,2537,816,1528,575,2536,707,187,136,1788,750,1178,642,1178,642,0,216,597,413,0,216,0,216,13,26,0,216,0,216,17092,1738,7002,1388,6329,1325,673,335,1666,475,2167,590,2421,664,513,226,2676,537,647,422,6116,1178,3890,966,3744,954,146,160,374,287,486,228,352,249,195,137,721,341,98,101,26112,2003,7583,1263,5489,1180,2094,527,1120,409,313,197,194,176,54,94,16192,1661,656,262,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2698377,17005,1922040,18325,1855433,17995,66607,4275,178072,6976,192295,8474,104791,4355,82889,4458,211557,7104,6733,1365,2248889,19387,1634794,18230,1584100,17955,50694,3700,147560,6293,167015,7522,90201,4225,71884,4156,134069,5881,3366,818,274578,9200,192588,7990,186680,7910,5908,1217,18393,2223,20026,2549,9974,1448,6268,1407,26199,2755,1130,632,20138,2381,14259,2119,14164,2109,95,114,1374,594,2113,767,1523,534,387,278,404,244,78,134,39065,3595,23164,2700,21423,2579,1741,638,4578,1000,964,465,1580,509,1612,621,7077,1494,90,74,29727,3706,20956,3209,20391,3089,565,478,1428,616,1390,565,646,337,2120,906,3127,920,60,99,85980,4880,36279,3407,28675,3162,7604,1167,4739,1066,787,353,867,426,618,287,40681,3258,2009,712,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10514531,26681,7607128,34713,7320501,35363,286627,8756,562050,11250,751443,12861,462356,13738,325872,9360,780566,15783,25116,2789,8253633,33825,6056224,34650,5847638,34688,208586,7552,451137,10101,635208,11986,375267,11842,261482,9125,462446,12453,11869,2207,1334892,24314,981463,21715,953882,21238,27581,3199,68243,4730,87004,5259,57426,4366,26669,2851,109779,6990,4308,961,177160,7252,135918,6189,135551,6166,367,290,10499,1729,9953,1641,8065,1531,5991,1309,6618,1722,116,189,195559,7898,123311,6578,116680,6273,6631,1402,14795,2027,6601,1226,9823,1488,18756,1211,20805,2771,1468,597,184847,8936,141941,8124,138710,8167,3231,1036,6013,1247,8150,1789,6383,1229,4185,941,17823,2589,352,420,368440,11101,168271,7114,128040,6126,40231,3091,11363,1445,4527,1217,5392,1202,8789,1157,163095,6112,7003,1280,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
