GEO_ID,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,NAME,B25070_001EA,B25070_001MA,B25070_002EA,B25070_002MA,B25070_003EA,B25070_003MA,B25070_004MA,B25070_004EA,B25070_005MA,B25070_005EA,B25070_006EA,B25070_006MA,B25070_007MA,B25070_007EA,B25070_008EA,B25070_008MA,B25070_009MA,B25070_009EA,B25070_010MA,B25070_010EA,B25070_011EA,B25070_011MA,state
0400000US45,491514,10697,19037,2801,42455,3747,59235,4371,53838,3703,50602,4413,37604,3934,28750,3181,34065,3315,97455,5411,68473,4773,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,96265,3813,5159,1041,10776,1581,15550,1817,11521,1745,8829,1653,5898,1161,4733,1317,6303,1281,15832,1666,11664,1512,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,714971,11826,30497,2849,55985,3822,85637,4876,83392,5212,77826,4769,51457,4752,42149,3597,56937,4567,151945,6560,79146,4166,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2818343,22848,104983,4912,238895,8662,344201,10808,344170,10286,294619,9598,228295,8182,169868,6838,242242,8652,611038,13129,240032,8839,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,228099,5261,8182,1469,21180,2200,30013,2927,31644,2835,27233,3017,19347,2343,13483,1824,19213,2575,43947,3153,13857,1780,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,71419,3250,2277,664,5815,1123,8425,1206,7743,1308,7846,1344,7057,1248,5772,1050,6044,1029,14756,1795,5684,1070,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,874787,13816,32398,3728,78098,5305,109018,5177,117958,6104,102145,5385,74366,5006,51053,3917,69621,4650,172970,7319,67160,4205,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,851860,10603,32529,3477,71724,4602,104945,5159,115296,4961,98263,5266,75933,5014,51154,4056,67645,4108,187454,7242,46917,3045,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,188273,6081,8904,1708,15491,2187,20879,2246,18202,2216,17325,2015,13701,1918,9835,1986,12657,1593,37746,3094,33533,2733,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,658931,9105,21628,2333,59753,3634,92794,4991,84535,4628,73745,3868,53977,3623,41030,3058,51906,3178,138413,5479,41150,2605,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,63185,2936,4794,1018,8414,1392,8149,1626,6210,1368,8486,1757,3335,811,2782,939,3187,885,9646,1534,8182,1590,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,321038,7568,9165,1413,16410,1805,19949,2005,24428,2427,18851,1985,16025,1957,13149,1355,18047,1940,63877,4820,121137,4520,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
