GEO_ID,B18021_001E,B18021_001M,B18021_002E,B18021_002M,B18021_003E,B18021_003M,B18021_004E,B18021_004M,B18021_005E,B18021_005M,B18021_006E,B18021_006M,B18021_007E,B18021_007M,B18021_008E,B18021_008M,B18021_009E,B18021_009M,B18021_010E,B18021_010M,B18021_011E,B18021_011M,B18021_012E,B18021_012M,B18021_013E,B18021_013M,B18021_014E,B18021_014M,B18021_015E,B18021_015M,B18021_016E,B18021_016M,B18021_017E,B18021_017M,B18021_018E,B18021_018M,B18021_019E,B18021_019M,B18021_020E,B18021_020M,B18021_021E,B18021_021M,B18021_022E,B18021_022M,B18021_023E,B18021_023M,B18021_024E,B18021_024M,B18021_025E,B18021_025M,B18021_026E,B18021_026M,B18021_027E,B18021_027M,B18021_028E,B18021_028M,B18021_029E,B18021_029M,B18021_030E,B18021_030M,B18021_031E,B18021_031M,NAME,B18021_001EA,B18021_001MA,B18021_002MA,B18021_002EA,B18021_003MA,B18021_003EA,B18021_004MA,B18021_004EA,B18021_005MA,B18021_005EA,B18021_006EA,B18021_006MA,B18021_007MA,B18021_007EA,B18021_008MA,B18021_008EA,B18021_009MA,B18021_009EA,B18021_010MA,B18021_010EA,B18021_011MA,B18021_011EA,B18021_012EA,B18021_012MA,B18021_013MA,B18021_013EA,B18021_014MA,B18021_014EA,B18021_015MA,B18021_015EA,B18021_016MA,B18021_016EA,B18021_017EA,B18021_017MA,B18021_018MA,B18021_018EA,B18021_019MA,B18021_019EA,B18021_020MA,B18021_020EA,B18021_021MA,B18021_021EA,B18021_022MA,B18021_022EA,B18021_023EA,B18021_023MA,B18021_024MA,B18021_024EA,B18021_025MA,B18021_025EA,B18021_026MA,B18021_026EA,B18021_027MA,B18021_027EA,B18021_028EA,B18021_028MA,B18021_029EA,B18021_029MA,B18021_030EA,B18021_030MA,B18021_031MA,B18021_031EA,state
0400000US41,2440267,3607,76752,5149,46551,3688,8775,1698,5640,1346,3135,967,37776,3082,21143,2667,16633,2153,30201,3407,8118,2029,4168,1298,3950,1187,22083,2316,9360,1473,12723,1843,2363515,5709,1173293,4595,471617,3105,344613,5135,127004,5289,701676,4294,559333,7029,142343,5692,1190222,4360,453677,3653,285207,5359,168470,5627,736545,3181,499484,5934,237061,5719,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7989954,6293,211934,6641,124438,5079,24948,2591,14377,2119,10571,1767,99490,4430,48722,3136,50768,3109,87496,4381,19071,2088,8354,1666,10717,1568,68425,3727,28502,2653,39923,2956,7778020,9352,3798933,6626,1439639,5142,976774,8846,462865,8957,2359294,5268,1912490,8850,446804,7934,3979087,6500,1449790,5543,909793,8938,539997,10006,2529297,3945,1736440,11605,792857,11202,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,705218,1877,18712,2157,9873,1716,2565,888,1447,761,1118,569,7308,1421,4180,1205,3128,949,8839,1472,2007,782,1352,681,655,453,6832,1308,2694,706,4138,1052,686506,2766,333858,2228,132298,1828,93395,2691,38903,2554,201560,1756,164988,2823,36572,2754,352648,2240,136190,1786,89020,3840,47170,3362,216458,1876,154884,3538,61574,3353,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2780504,4478,94377,4964,53698,3535,9593,1926,5072,1397,4521,1321,44105,2988,20930,2326,23175,2360,40679,3015,7958,1515,3958,1099,4000,1073,32721,2781,9449,1499,23272,2397,2686127,6622,1286523,5213,511637,5088,344224,6934,167413,5857,774886,4884,609425,6881,165461,5313,1399604,4495,536711,4626,323410,5926,213301,6613,862893,3870,572447,7159,290446,6438,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,490361,1814,13917,1656,8550,1245,1547,524,808,348,739,354,7003,1160,4377,922,2626,703,5367,1190,969,399,477,330,492,261,4398,1035,1750,474,2648,909,476444,2558,238269,2008,96796,2087,74006,2542,22790,2093,141473,1948,122968,2398,18505,1935,238175,2087,93934,1635,65541,2406,28393,2158,144241,1514,113121,2254,31120,1998,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3934144,5645,156035,7663,86323,5440,15443,2362,7379,1616,8064,1571,70880,4456,30484,2621,40396,3450,69712,4163,12067,1862,4861,1110,7206,1730,57645,3864,18653,1968,38992,3200,3778109,9618,1843486,7415,745823,5317,516272,7696,229551,7212,1097663,6245,865196,9000,232467,7473,1934623,5294,748452,3546,443181,8193,305271,7675,1186171,4850,777715,8786,408456,8090,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15011389,10095,472620,12251,269652,8922,64958,5669,35232,4210,29726,3427,204694,6559,110389,5233,94305,4867,202968,7215,47388,3574,19770,2412,27618,3070,155580,6371,61655,3860,93925,4735,14538769,13098,7174205,11658,3154601,11390,2234990,15112,919611,14729,4019604,9984,3368184,13838,651420,11957,7364564,10617,3117497,8829,1763370,16051,1354127,16527,4247067,8337,2779919,13742,1467148,13952,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1596399,2657,39683,2787,22774,2044,6523,1153,5136,1039,1387,436,16251,1767,10038,1422,6213,1211,16909,1704,6068,1715,3785,1057,2283,1088,10841,1371,5458,1031,5383,978,1556716,4116,776766,3520,396217,3406,317897,4208,78320,4444,380549,2763,330286,3921,50263,3086,779950,2479,389741,3063,243862,5525,145879,6146,390209,2079,265034,5129,125175,4516,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,424097,1174,13951,1514,7595,1154,1319,564,1011,503,308,220,6276,1045,3525,625,2751,702,6356,988,1729,514,997,483,732,331,4627,838,2484,652,2143,564,410146,1926,202724,1629,75408,1156,54066,2073,21342,1606,127316,1230,106836,2042,20480,1801,207422,1407,72752,1132,48977,2097,23775,1880,134670,1211,101577,2408,33093,2101,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4984991,8760,120617,6044,68266,4635,12790,2137,7342,1579,5448,1438,55476,4206,26685,2738,28791,3012,52351,3247,11361,1989,4629,1227,6732,1332,40990,2975,15279,2067,25711,2654,4864374,10661,2347912,8621,914271,7400,654615,8820,259656,6760,1433641,6056,1204227,9374,229414,8020,2516462,5300,949664,4753,617581,7565,332083,8168,1566798,5121,1117519,9745,449279,9079,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4237999,5016,138727,6166,84643,4830,16567,2077,9770,1769,6797,1378,68076,4311,38991,3078,29085,2944,54084,3902,12054,1762,5567,1217,6487,1399,42030,3608,16652,2296,25378,2473,4099272,8144,2026005,7139,807555,5513,570967,7390,236588,6947,1218450,5573,989816,7360,228634,6920,2073267,5247,801496,4023,498089,7342,303407,7190,1271771,4340,865330,8953,406441,8622,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1181724,2475,62086,4336,36458,3059,4868,1283,2856,950,2012,687,31590,2672,10207,1424,21383,2238,25628,2580,4371,1199,1667,779,2704,873,21257,2300,4936,999,16321,1882,1119638,4586,549701,3605,212879,2895,139175,4040,73704,3992,336822,2938,247639,4140,89183,4066,569937,3014,207676,2492,112646,3570,95030,3804,362261,2658,217279,4701,144982,4552,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3635308,3645,82945,4185,51429,3109,11524,1653,7294,1409,4230,1089,39905,2708,23510,1989,16395,1622,31516,2607,7310,1106,3692,824,3618,891,24206,2238,12636,1541,11570,1371,3552363,5327,1771998,4195,697047,3358,519598,5417,177449,5406,1074951,4107,901046,6735,173905,5047,1780365,3752,678327,3095,485539,5921,192788,5956,1102038,3305,831326,6298,270712,5754,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,340103,1939,12235,1561,8255,1263,1067,573,830,541,237,223,7188,1109,4608,908,2580,776,3980,942,973,644,452,395,521,437,3007,800,1669,591,1338,496,327868,2565,164314,2246,65666,1577,51897,1817,13769,1522,98648,1882,84347,2193,14301,1448,163554,1669,62734,1490,43071,1899,19663,1625,100820,1367,75202,1909,25618,2008,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2500501,3031,171532,6168,81532,3981,19333,2255,7219,1266,12114,1863,62199,3273,19322,1769,42877,2967,90000,3958,20014,1933,7918,1339,12096,1546,69986,3371,16972,1948,53014,3114,2328969,6739,1107697,4523,503708,3360,249838,6161,253870,6176,603989,3846,365362,6001,238627,5888,1221272,4526,521218,3124,208198,5439,313020,5783,700054,3618,308571,6694,391483,7011,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
