GEO_ID,B25074_001E,B25074_001M,B25074_002E,B25074_002M,B25074_003E,B25074_003M,B25074_004E,B25074_004M,B25074_005E,B25074_005M,B25074_006E,B25074_006M,B25074_007E,B25074_007M,B25074_008E,B25074_008M,B25074_009E,B25074_009M,B25074_010E,B25074_010M,B25074_011E,B25074_011M,B25074_012E,B25074_012M,B25074_013E,B25074_013M,B25074_014E,B25074_014M,B25074_015E,B25074_015M,B25074_016E,B25074_016M,B25074_017E,B25074_017M,B25074_018E,B25074_018M,B25074_019E,B25074_019M,B25074_020E,B25074_020M,B25074_021E,B25074_021M,B25074_022E,B25074_022M,B25074_023E,B25074_023M,B25074_024E,B25074_024M,B25074_025E,B25074_025M,B25074_026E,B25074_026M,B25074_027E,B25074_027M,B25074_028E,B25074_028M,B25074_029E,B25074_029M,B25074_030E,B25074_030M,B25074_031E,B25074_031M,B25074_032E,B25074_032M,B25074_033E,B25074_033M,B25074_034E,B25074_034M,B25074_035E,B25074_035M,B25074_036E,B25074_036M,B25074_037E,B25074_037M,B25074_038E,B25074_038M,B25074_039E,B25074_039M,B25074_040E,B25074_040M,B25074_041E,B25074_041M,B25074_042E,B25074_042M,B25074_043E,B25074_043M,B25074_044E,B25074_044M,B25074_045E,B25074_045M,B25074_046E,B25074_046M,B25074_047E,B25074_047M,B25074_048E,B25074_048M,B25074_049E,B25074_049M,B25074_050E,B25074_050M,NAME,B25074_001MA,B25074_001EA,B25074_002MA,B25074_002EA,B25074_003EA,B25074_003MA,B25074_004EA,B25074_004MA,B25074_005MA,B25074_005EA,B25074_006MA,B25074_006EA,B25074_007MA,B25074_007EA,B25074_008EA,B25074_008MA,B25074_009EA,B25074_009MA,B25074_010EA,B25074_010MA,B25074_011MA,B25074_011EA,B25074_012MA,B25074_012EA,B25074_013MA,B25074_013EA,B25074_014EA,B25074_014MA,B25074_015EA,B25074_015MA,B25074_016MA,B25074_016EA,B25074_017MA,B25074_017EA,B25074_018MA,B25074_018EA,B25074_019EA,B25074_019MA,B25074_020EA,B25074_020MA,B25074_021EA,B25074_021MA,B25074_022MA,B25074_022EA,B25074_023MA,B25074_023EA,B25074_024MA,B25074_024EA,B25074_025EA,B25074_025MA,B25074_026EA,B25074_026MA,B25074_027MA,B25074_027EA,B25074_028MA,B25074_028EA,B25074_029MA,B25074_029EA,B25074_030EA,B25074_030MA,B25074_031EA,B25074_031MA,B25074_032EA,B25074_032MA,B25074_033MA,B25074_033EA,B25074_034MA,B25074_034EA,B25074_035MA,B25074_035EA,B25074_036EA,B25074_036MA,B25074_037EA,B25074_037MA,B25074_038MA,B25074_038EA,B25074_039MA,B25074_039EA,B25074_040MA,B25074_040EA,B25074_041EA,B25074_041MA,B25074_042EA,B25074_042MA,B25074_043MA,B25074_043EA,B25074_044MA,B25074_044EA,B25074_045MA,B25074_045EA,B25074_046EA,B25074_046MA,B25074_047EA,B25074_047MA,B25074_048EA,B25074_048MA,B25074_049MA,B25074_049EA,B25074_050MA,B25074_050EA,state
0400000US26,960844,12074,192442,6583,1567,557,1847,625,10975,1535,9851,1760,135975,5587,32227,3347,205345,6938,9650,1649,9459,1404,11937,1639,15268,1968,148576,5619,10455,1444,232362,7420,24142,2126,34125,2953,42732,2744,36576,2943,83364,5091,11423,1462,143122,6190,50682,3570,37202,2883,23903,2376,11861,1878,10570,1774,8904,1421,120309,5173,79694,4597,20096,2333,6964,1239,3154,1082,3027,857,7374,1373,42181,3572,34938,3144,3298,939,1252,525,47,79,715,413,1931,654,25083,2568,21421,2371,555,291,184,176,75,91,0,235,2848,821,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,484091,8037,80261,4309,2448,865,1588,523,5607,1269,4785,1026,55294,3979,10539,1616,101790,4520,6561,1257,6259,1146,9575,1302,7707,1316,67739,3937,3949,681,116370,5511,12289,1580,17902,2355,22630,2547,19751,2394,38744,2547,5054,882,79141,4550,22186,2363,24098,1992,14373,2107,6856,1273,8221,1486,3407,585,65582,4285,38235,3081,13103,2135,5783,1081,2776,810,2914,825,2771,406,24052,2205,17080,1768,3645,1040,1167,621,622,478,149,117,1389,518,16895,2021,14824,1921,442,298,0,208,0,208,112,132,1517,551,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,315203,7259,76776,4340,1054,569,838,466,3493,954,2844,875,46848,3556,21699,2392,76279,4637,2894,867,2629,771,5897,1324,7259,1539,45920,3323,11680,1881,71727,4462,9072,1551,10524,1489,11967,2088,9812,1838,17038,2113,13314,1761,42022,3569,16555,2263,8875,1683,5340,1481,2925,867,1098,631,7229,1407,30058,2948,20741,2556,3753,1135,780,364,472,466,170,189,4142,1116,10566,1774,7647,1522,435,355,0,283,180,246,125,149,2179,877,7775,1723,5711,1390,0,283,0,283,0,283,0,283,2064,995,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,676189,11052,127788,6037,1868,763,2160,679,7067,1284,6748,1359,87831,4652,22114,1994,147753,5383,7721,1563,7978,1234,11378,1645,15007,2050,93893,4052,11776,2046,176979,5918,28783,3193,29703,2524,39604,3373,26854,2713,40559,3596,11476,1573,102246,5090,46275,3633,24647,2696,12392,2066,7046,1484,4959,1177,6927,1345,80943,5453,58077,4164,10673,1853,3840,1099,1558,635,1452,699,5343,1166,26083,2680,23016,2513,1296,629,183,158,0,253,217,186,1371,471,14397,1709,13098,1680,184,171,264,245,107,168,0,253,744,324,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,112053,4325,22256,2051,478,282,445,317,879,351,1408,739,15046,1776,4000,1086,24494,2621,1434,594,1621,579,1809,510,2124,733,14753,1987,2753,779,26659,2307,4813,898,4385,1070,5406,1247,3420,995,5479,1066,3156,660,18538,1813,8479,1247,3052,841,2997,1022,551,318,1053,566,2406,574,14406,1778,9280,1430,1740,656,633,473,426,453,549,383,1778,635,3309,760,2759,685,23,44,0,228,0,228,25,43,502,326,2391,606,1797,539,55,91,0,228,0,228,0,228,539,263,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,224989,5571,34378,2608,746,391,755,371,2556,757,1929,636,24021,2216,4371,896,45418,2985,2672,759,2253,651,3667,934,4926,948,28907,2622,2993,618,61650,3945,9334,1474,12635,1489,11725,1775,9813,1365,14190,1762,3953,716,36962,2857,17962,2070,8788,1572,4129,1084,1992,651,1312,461,2779,584,30601,2584,21181,2397,4041,887,1686,714,193,166,358,285,3142,632,9324,1420,8121,1329,253,152,172,164,60,96,0,213,718,314,6656,1200,5394,1160,337,295,0,213,18,31,57,76,850,340,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,356123,7805,35926,2942,695,530,530,418,1127,413,515,401,25800,2802,7259,1532,52571,4290,1277,748,1326,631,1422,696,2305,820,44668,3848,1573,579,82319,5224,2636,809,6002,1285,8833,1805,13164,1943,49693,4345,1991,774,63574,3683,9112,1690,13125,2046,15537,1997,11275,1779,12565,1893,1960,710,71198,3984,27219,2694,21930,2503,10349,2009,5888,1413,4480,1333,1332,535,27726,3232,18576,2734,7195,1476,1217,681,378,374,167,212,193,159,22809,2506,19909,2504,1282,535,219,186,370,434,0,292,1029,619,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,140851,4453,17962,2044,326,276,864,427,1115,471,1345,714,11737,1659,2575,857,23296,2222,1555,777,2016,839,2043,822,1836,875,14522,1565,1324,649,32512,2933,2046,708,2193,789,3561,997,3688,996,18849,2194,2175,613,24476,2715,4151,1025,5482,1114,3755,991,4973,1094,5298,1214,817,405,25711,2738,12151,1789,7249,1377,2734,864,1082,557,1344,729,1151,513,10196,1677,7145,1409,1258,606,603,495,282,371,242,259,666,395,6698,1461,5803,1375,77,81,118,137,69,115,147,120,484,433,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1025182,12171,132029,6471,1470,598,2779,908,9793,1557,7689,1348,89785,5021,20513,2148,157823,5928,5869,1173,5705,1534,9563,1759,10077,1409,119494,5368,7115,1400,189251,6291,8858,1897,6794,1448,14368,1663,25241,2618,127279,5583,6711,1228,164105,8093,18173,2015,29188,3051,40142,3440,30991,3303,39849,4033,5762,1383,184872,6258,70305,4222,48711,4224,31285,2727,14781,1616,14311,2046,5479,1108,97562,5233,63915,4373,18606,2138,7725,1790,2627,842,1363,602,3326,737,99540,5504,82116,5214,9735,1699,3189,1005,608,370,369,278,3523,916,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,220118,5904,44181,3730,460,312,337,265,1696,718,1872,772,29488,3147,10328,1676,47017,3870,2158,894,1532,591,4348,1122,3342,1027,31127,3365,4510,1127,51474,3697,8291,1615,8352,1775,8997,1437,7719,1548,11559,1596,6556,1232,33316,2946,12067,1683,7739,1593,4774,1358,2585,842,3197,954,2954,828,27759,2933,17925,2229,4452,1087,2065,787,288,248,892,433,2137,841,8678,1442,7135,1243,901,455,204,264,0,279,96,112,342,247,7693,1313,7103,1307,0,279,0,279,0,279,0,279,590,331,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3147434,19475,513764,11191,4778,1146,8038,1576,35357,3098,29667,2873,363421,10287,72503,4591,533012,11231,23557,2224,19461,2137,33226,3036,39071,3131,395974,10220,21723,2233,608086,11934,49240,3481,55584,3653,76610,4696,81454,4047,321099,9879,24099,2508,452209,11188,100545,4958,90625,4527,84512,4877,59035,3703,100716,5422,16776,2282,487873,9958,210365,7097,100125,4419,67870,4355,43273,3014,47195,4242,19045,2326,240988,7762,146966,5324,43642,3557,20985,2362,10743,1830,10511,1553,8141,1476,311502,7887,239434,7780,32887,3259,18067,2287,5774,1338,4844,1174,10496,1599,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1103270,15595,203439,7919,3392,1190,3887,1039,7605,1353,7252,1414,140615,7619,40688,3105,216477,8873,7258,1671,10093,1654,13666,2065,17576,2174,147166,7210,20718,2644,286601,9081,30475,3445,41877,3817,58804,3926,51358,3962,81571,5119,22516,2461,167116,7836,66262,4672,45517,3518,25412,2529,10161,1812,9324,1727,10440,1591,145142,6696,99793,5407,23404,3188,7055,1202,2303,880,1835,586,10752,1864,49746,3793,40972,3528,2497,721,1203,500,470,352,722,355,3882,972,34749,2895,31350,2782,950,511,90,103,283,221,67,113,2009,569,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,90686,2873,15507,1637,1117,574,754,601,795,396,585,253,10124,1298,2132,627,22306,2105,1022,320,1916,692,1977,713,3264,1030,12685,1748,1442,446,22701,2380,5742,1175,5314,1088,4862,1050,1838,676,2592,695,2353,658,15542,1554,9432,1331,1751,522,1117,481,636,598,621,416,1985,528,9926,1574,7522,1518,837,475,213,172,117,147,104,129,1133,321,3021,789,2157,713,338,496,0,200,0,200,58,95,468,214,1683,494,1042,410,0,200,0,200,62,98,0,200,579,243,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1349267,13947,271289,8667,6537,1348,5723,1115,17774,2436,10015,1706,186076,7225,45164,3943,292790,8926,13060,1930,10602,1459,20951,2089,26738,3047,205611,8321,15828,1741,338869,9488,44452,3821,61692,4177,68932,4358,48636,2822,98068,4854,17089,1955,204990,6751,83041,4329,57324,3689,30222,3096,13574,1748,10969,1647,9860,1378,164607,5955,120280,4799,23672,2594,7224,1383,2497,717,2887,750,8047,1460,47918,3405,41292,3385,2672,888,1092,550,380,304,321,209,2161,486,28804,2394,26547,2352,547,324,507,448,47,76,0,261,1156,400,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,434893,9173,86018,4719,1541,661,1838,624,2844,738,2519,682,59198,4038,18078,2265,98177,5457,5344,981,4015,879,8736,1373,11060,1857,59365,3989,9657,1170,114287,5340,17632,1917,22601,2207,24807,3146,15512,2076,25107,3085,8628,1408,63045,3946,31267,2942,12917,1805,7821,1688,3355,900,3023,782,4662,1017,48220,4047,35426,3389,5272,1094,1917,772,189,151,622,448,4794,1073,15256,1932,12631,1787,714,429,94,111,109,130,0,244,1708,667,9890,1734,7797,1542,315,221,207,257,58,95,104,125,1409,525,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,510539,10385,72311,3903,638,323,1561,650,4053,1156,1736,591,53737,3803,10586,1730,101678,5870,2536,779,3460,1069,6384,1348,6520,1483,78343,4932,4435,1146,133112,5354,8828,1463,17473,2333,23700,2547,25983,3012,51936,3458,5192,1032,86806,4593,25526,2734,24780,2317,16818,2136,6719,1593,8656,1681,4307,1260,73173,4708,45100,3592,14659,1985,6557,1538,2390,895,2585,984,1882,613,25710,2877,20239,2343,2816,862,942,573,426,408,864,537,423,218,17749,2033,16255,1847,388,254,36,59,59,98,0,269,1011,531,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1370498,14597,251697,8521,3499,914,6250,1204,15508,2051,10643,1829,175512,7254,40285,3395,290811,7057,14617,1722,15035,2131,26258,2190,23510,2141,189067,6736,22324,1868,317313,8509,40933,2752,50014,3565,58032,3425,43460,3290,103041,4528,21833,2098,205761,8097,77072,4964,51844,3880,33790,3004,15045,1998,16647,2311,11363,1461,186257,6622,120535,5595,32876,3283,13169,1888,5100,1323,3759,939,10818,1634,72314,4128,58106,4129,5676,1109,1832,618,1300,739,1196,548,4204,797,46345,3272,40334,3149,1679,563,596,239,425,290,292,222,3019,641,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,150132,5239,22964,2621,403,254,655,394,2822,869,2994,913,13169,2070,2921,1083,29950,2620,1910,546,1668,662,3693,852,1787,641,19833,2309,1059,516,31891,3084,2605,912,2053,740,5122,1269,4463,1235,16867,2148,781,410,22487,2399,3969,1027,5732,1458,5877,1375,3000,840,3098,959,811,452,24486,2462,12257,1994,7478,1644,2415,915,1148,686,772,475,416,283,10613,1669,8055,1519,1370,707,465,467,205,210,117,136,401,271,7741,1397,6809,1371,361,330,105,121,0,281,0,281,466,364,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,491514,10697,96910,4453,1758,739,1323,749,3062,834,2121,644,61175,4236,27471,2978,99476,5682,4812,1162,4826,918,5755,1252,8175,1653,64145,4461,11763,1929,120422,5794,14116,2217,18346,2197,24722,3401,20379,2896,31070,3636,11789,1752,79229,4912,32176,2956,18374,2502,12737,2312,4983,1200,3344,1052,7615,1653,58518,4090,38052,3648,9184,1610,3596,1387,1890,821,302,214,5494,1319,22603,2787,17904,2666,1391,620,670,432,0,283,234,292,2404,773,14356,2048,11909,1873,394,356,60,76,56,91,0,283,1937,951,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,96265,3813,19100,1745,963,489,1245,551,2018,775,582,337,11230,1512,3062,905,21784,2030,2348,607,1252,446,2120,731,2845,795,11626,1712,1593,520,23538,2029,6631,1053,5037,1255,3694,852,1943,626,3182,684,3051,730,15021,1759,8313,1386,2649,735,889,457,470,256,716,493,1984,649,11338,1678,8836,1451,997,502,108,145,58,103,114,122,1225,414,3407,833,2714,759,341,321,0,216,0,216,0,216,352,222,2077,713,1680,702,0,216,0,216,0,216,0,216,397,207,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,714971,11826,153064,6450,2866,862,2445,782,10108,1541,5764,1139,97489,5243,34392,3012,149920,6377,7710,1429,7367,1550,12812,2018,12816,2058,94994,5025,14221,1818,183425,6998,22161,2255,31927,2986,38291,3223,26034,3299,53017,4630,11995,1877,101792,4756,43822,3767,27723,2692,13276,1690,5918,1336,3913,971,7140,1156,81587,5002,58092,4823,11532,2135,2952,925,770,472,1536,649,6705,1277,25824,2478,20748,2337,1834,752,387,247,155,152,82,133,2618,730,19359,2289,16720,2114,564,464,0,279,0,279,0,279,2075,666,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2818343,22848,456424,10844,5783,1118,5680,1341,14711,1801,13659,1850,317526,9971,99065,5234,533490,12235,15973,2048,15170,1721,23728,2585,37902,3618,402267,10907,38450,3699,694940,13891,55470,3964,95709,5621,128494,6301,122451,6054,250959,8319,41857,3242,456175,13171,137578,6530,128292,6497,86914,6223,39103,3219,40898,3914,23390,2496,396547,10568,237027,8227,79354,5106,34459,3293,13650,2237,10504,1639,21553,2382,153210,7924,122155,6509,15050,2413,4842,1266,1463,714,752,380,8948,1569,127557,7025,114093,6677,4915,1188,1471,624,67,110,242,189,6769,1274,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,228099,5261,28079,2458,333,236,333,240,1831,595,507,366,20631,2385,4444,1180,39499,3296,1315,499,1331,588,1815,755,2338,657,30549,2957,2151,746,63277,3780,4970,1221,10535,1651,13318,2263,10891,1760,20641,2031,2922,927,44154,3305,14472,2165,11703,1775,7468,1704,4160,1105,4006,1114,2345,870,34427,3038,21831,2354,6773,1397,2485,683,1174,595,816,463,1348,436,10469,1626,8837,1567,802,452,169,181,277,258,0,255,384,229,8194,1521,7617,1481,167,158,147,138,0,255,0,255,263,182,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,71419,3250,9953,1483,148,147,85,92,1123,563,945,456,6531,1233,1121,378,15732,1792,1292,566,621,368,1518,512,1297,535,9730,1501,1274,449,18452,1826,1174,533,1833,677,2124,654,3162,875,8439,1170,1720,605,12597,1722,4416,1038,2688,754,2142,807,1266,606,1510,657,575,276,9173,1215,4968,953,2159,711,624,362,387,228,362,235,673,318,3452,877,2887,875,244,179,100,122,0,205,0,205,221,146,2060,685,1632,537,113,157,215,338,0,205,0,205,100,99,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,874787,13816,110900,5565,2083,585,2710,811,6191,1236,4380,1086,74297,4422,21239,2330,133566,6025,5515,1441,6506,1498,8629,1848,10283,1889,91362,5529,11271,1999,185885,7855,17989,2694,19293,2463,27397,2570,25910,2842,84486,5079,10810,1656,155212,6689,34661,3626,32332,3489,29125,3023,21009,2819,29444,3337,8641,1568,154322,6761,65898,4717,35892,3412,22778,2610,9319,1226,11571,1743,8864,1448,65793,4738,40268,3186,13005,2206,5034,1195,1957,802,2102,571,3427,999,69109,3795,53100,3642,8220,1255,2991,889,1508,709,382,337,2908,796,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
