GEO_ID,C20005H_001E,C20005H_001M,C20005H_002E,C20005H_002M,C20005H_003E,C20005H_003M,C20005H_004E,C20005H_004M,C20005H_005E,C20005H_005M,C20005H_006E,C20005H_006M,C20005H_007E,C20005H_007M,C20005H_008E,C20005H_008M,C20005H_009E,C20005H_009M,C20005H_010E,C20005H_010M,C20005H_011E,C20005H_011M,C20005H_012E,C20005H_012M,C20005H_013E,C20005H_013M,C20005H_014E,C20005H_014M,C20005H_015E,C20005H_015M,C20005H_016E,C20005H_016M,C20005H_017E,C20005H_017M,C20005H_018E,C20005H_018M,C20005H_019E,C20005H_019M,C20005H_020E,C20005H_020M,C20005H_021E,C20005H_021M,C20005H_022E,C20005H_022M,C20005H_023E,C20005H_023M,C20005H_024E,C20005H_024M,C20005H_025E,C20005H_025M,C20005H_026E,C20005H_026M,C20005H_027E,C20005H_027M,C20005H_028E,C20005H_028M,C20005H_029E,C20005H_029M,C20005H_030E,C20005H_030M,C20005H_031E,C20005H_031M,C20005H_032E,C20005H_032M,C20005H_033E,C20005H_033M,C20005H_034E,C20005H_034M,C20005H_035E,C20005H_035M,C20005H_036E,C20005H_036M,C20005H_037E,C20005H_037M,C20005H_038E,C20005H_038M,C20005H_039E,C20005H_039M,NAME,C20005H_001MA,C20005H_001EA,C20005H_002MA,C20005H_002EA,C20005H_003EA,C20005H_003MA,C20005H_004EA,C20005H_004MA,C20005H_005MA,C20005H_005EA,C20005H_006MA,C20005H_006EA,C20005H_007MA,C20005H_007EA,C20005H_008EA,C20005H_008MA,C20005H_009EA,C20005H_009MA,C20005H_010MA,C20005H_010EA,C20005H_011MA,C20005H_011EA,C20005H_012MA,C20005H_012EA,C20005H_013EA,C20005H_013MA,C20005H_014EA,C20005H_014MA,C20005H_015MA,C20005H_015EA,C20005H_016MA,C20005H_016EA,C20005H_017MA,C20005H_017EA,C20005H_018EA,C20005H_018MA,C20005H_019EA,C20005H_019MA,C20005H_020MA,C20005H_020EA,C20005H_021MA,C20005H_021EA,C20005H_022MA,C20005H_022EA,C20005H_023MA,C20005H_023EA,C20005H_024EA,C20005H_024MA,C20005H_025EA,C20005H_025MA,C20005H_026MA,C20005H_026EA,C20005H_027MA,C20005H_027EA,C20005H_028MA,C20005H_028EA,C20005H_029EA,C20005H_029MA,C20005H_030EA,C20005H_030MA,C20005H_031MA,C20005H_031EA,C20005H_032MA,C20005H_032EA,C20005H_033MA,C20005H_033EA,C20005H_034MA,C20005H_034EA,C20005H_035EA,C20005H_035MA,C20005H_036EA,C20005H_036MA,C20005H_037EA,C20005H_037MA,C20005H_038EA,C20005H_038MA,C20005H_039MA,C20005H_039EA,state
0400000US32,1208181,2377,609033,1613,307306,5610,0,292,307306,5610,3133,845,17427,2353,37621,3437,86620,5221,87938,4870,74567,3767,301727,5815,149717,4739,152010,5788,48222,3635,28113,2770,18683,1956,26597,2342,17956,2015,12439,1482,599148,1494,208672,5710,0,292,208672,5710,4408,1209,20645,2686,47020,3363,78100,3821,39171,2934,19328,1977,390476,5502,216391,5164,174085,4886,67034,3505,42353,2983,21359,2214,26731,2566,12930,1625,3678,907,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,994897,1621,484854,1128,262002,4533,49,82,261953,4551,3181,842,12029,1389,34338,2892,84195,3847,64064,3412,64146,3540,222852,4770,95083,3654,127769,3979,55276,2992,22487,1933,14912,1927,17616,1886,9863,1550,7615,1216,510043,1250,172631,4575,10,17,172621,4576,2795,658,16579,2111,42752,2962,67790,3488,27963,2340,14742,1951,337412,4679,152789,3408,184623,4234,83413,3266,43983,3135,21594,2029,21782,1962,10946,1438,2905,779,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4410058,4498,2112076,3446,1097285,8424,183,124,1097102,8424,9372,1316,36143,3167,87482,5502,247505,7300,290574,7236,426026,7343,1014791,7926,507606,7917,507185,9338,196930,6229,79009,4745,49862,2960,69249,3903,51212,3139,60923,3280,2297982,2680,708382,10258,311,225,708071,10290,9707,1551,46963,3526,107616,5208,247352,7980,160404,5010,136029,5749,1589600,10649,856798,9114,732802,11260,299205,7177,150529,6063,81224,4603,101830,4241,60664,3247,39350,2459,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,692377,1940,334735,1387,160129,4711,0,279,160129,4711,3987,1175,13103,2109,21249,2552,43234,3715,37993,3000,40563,2930,174606,4774,87568,3549,87038,3748,37757,2891,17062,2037,7238,1401,11643,1490,7369,1221,5969,1124,357642,1595,111809,4220,0,279,111809,4220,3527,860,18720,2249,23573,2402,37227,2651,19259,2093,9503,1099,245833,4187,138047,3972,107786,3975,51436,3417,23622,2220,10199,1356,14715,1464,6124,1316,1690,439,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9528441,6319,4571983,4338,2215398,16605,841,482,2214557,16576,33874,3104,137044,5692,242642,7199,584018,10852,540718,11555,676261,9480,2356585,16251,1179914,11957,1176671,14862,482282,8968,212456,7728,125255,4298,154436,6073,93001,4257,109241,5285,4956458,3988,1502983,13679,219,270,1502764,13699,29122,2880,149223,5394,282723,8018,487130,8890,306307,8003,248259,6212,3453475,14206,1892577,15385,1560898,14219,688116,8954,327498,7780,175862,6993,192433,6615,103911,4447,73078,3364,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4870149,4709,2352278,3316,1201371,10308,208,180,1201163,10345,18549,1949,103869,4858,199176,7475,391429,9468,251343,7746,236797,6385,1150907,10410,557908,7524,592999,10313,265675,8196,110653,4880,67465,4399,83546,5001,33911,2532,31749,2909,2517871,3290,816885,10019,82,103,816803,10020,18186,2222,120518,5247,207585,6238,284717,8246,120603,5112,65194,3483,1700986,11386,916695,8567,784291,12466,384002,9372,177430,6039,91112,4590,91422,4140,27554,2365,12771,1547,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,467452,1203,232443,915,123710,2841,0,200,123710,2841,3711,705,13291,1323,22186,1705,46397,2331,22603,1693,15522,1451,108733,3097,40584,1885,68149,2717,32355,2114,13394,1279,6803,1105,8571,1109,4079,701,2947,669,235009,762,78219,2727,52,57,78167,2733,3867,727,16254,1621,25446,2252,24191,1718,6351,884,2058,595,156790,2861,70467,2079,86323,2385,46162,2324,20416,1860,7867,1062,10365,1406,1263,389,250,197,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7621627,4126,3674028,3723,1824238,11435,556,308,1823682,11440,32154,3283,141472,6391,277224,9042,605959,8992,430282,8305,336591,7637,1849790,12091,872651,9870,977139,11708,458980,7837,188039,5590,104502,4340,119165,4552,62297,3325,44156,2904,3947599,2999,1230027,14005,169,153,1229858,14013,30944,2713,193723,6806,312432,7574,429040,8731,189374,6473,74345,3571,2717572,14249,1408324,12777,1309248,14192,665267,9346,307454,7522,138771,5563,125113,5491,59463,3323,13180,1569,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2084420,2050,1008107,1505,502130,6140,352,228,501778,6170,13402,1469,58099,3666,88763,4119,160291,4906,105336,4647,75887,3606,505977,6519,258879,4849,247098,5851,119122,4585,48941,3755,24941,2190,27052,2515,15246,1690,11796,1607,1076313,1922,344047,7689,180,156,343867,7695,13825,1769,75677,3347,89795,4384,106321,4361,41252,3049,16997,1934,732266,7742,420831,7222,311435,6647,172447,5572,69977,3432,28177,2546,31653,2273,6885,1174,2296,515,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2453542,2656,1195207,1820,538845,7646,67,82,538778,7670,9568,1529,41225,3668,79196,4693,174301,6253,129652,6091,104836,4516,656362,7881,302651,5933,353711,7277,144771,4802,77954,5549,38854,3591,47545,2988,25128,2439,19459,1822,1258335,1828,358327,6706,151,172,358176,6723,10824,1859,47286,4181,83891,4187,131382,4559,55229,3441,29564,2331,900008,6946,457925,6667,442083,7656,205906,5926,104976,4793,55299,3564,47174,3205,20782,1985,7946,1169,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8372651,4482,4016541,2981,1988896,14000,194,149,1988702,14028,37550,2394,139337,5731,291034,6903,652230,10585,466826,7512,401725,7148,2027645,14353,993071,10518,1034574,11158,485371,8194,195175,6035,114846,4546,125189,5435,65826,3980,48167,3131,4356110,3394,1348438,10850,368,255,1348070,10856,32451,2408,198063,5691,345305,6669,456206,8511,209614,6172,106431,4312,3007672,11543,1655016,11639,1352656,12302,700777,9982,295677,6811,132412,4641,133606,4884,64946,2871,25238,2160,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,702430,1849,333264,1178,160605,4548,0,281,160605,4548,2340,892,6552,1245,20393,2484,51014,3286,42493,2963,37813,2635,172659,4609,80068,3214,92591,4305,39294,2824,18484,2287,11993,1785,11075,1278,7080,1226,4665,979,369166,1409,110858,4256,0,281,110858,4256,1746,554,10600,1470,20843,2361,45080,3543,22238,2182,10351,1443,258308,4504,129591,3707,128717,4516,59074,3407,26878,2295,17945,2010,14477,1658,7835,1167,2508,740,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2295992,2471,1110857,1959,561066,7126,159,148,560907,7144,10402,1428,47115,3394,91406,5382,189198,5760,120042,4530,102744,4952,549791,7210,280722,6465,269069,6267,124036,4665,52722,3626,30528,2890,34514,2792,13939,1759,13330,1624,1185135,2133,371055,8168,100,122,370955,8163,7284,1350,59283,3856,100723,5120,129091,5300,50616,3030,23958,2254,814080,8285,454484,7302,359596,6928,181259,6257,82086,4344,38062,3075,39045,2872,14295,1950,4849,925,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,544459,959,269304,773,148232,3351,0,216,148232,3351,5181,850,15025,1667,32884,2368,53668,3361,25715,1959,15759,1662,121072,3410,46153,2509,74919,3352,38164,2503,16053,1837,7156,1072,7323,1134,2943,678,3280,753,275155,756,101675,3078,104,105,101571,3095,4239,855,18827,1606,31109,1938,34762,2235,9813,1290,2821,662,173480,3069,78997,2337,94483,2724,48169,2244,24523,1752,9431,1378,9265,1266,2335,622,760,339,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3781009,3567,1826816,2881,908428,10285,154,137,908274,10299,18740,2270,79944,5459,175413,6415,293725,6974,182715,7362,157737,5639,918388,10547,471494,8698,446894,8407,199600,6397,94150,4700,51889,3278,53523,3854,26587,2571,21145,2313,1954193,2340,603634,7398,233,168,603401,7411,15045,1602,114881,5082,167294,6526,193645,6604,74228,3296,38308,2561,1350559,7903,771016,7829,579543,7879,301890,6901,136866,5604,55884,4364,59420,3132,19024,1811,6459,1221,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9150347,6162,4457273,4319,2347231,14831,446,273,2346785,14851,48417,3975,163893,7980,291508,9150,621554,11992,552169,9888,669244,10992,2110042,16148,1022861,13504,1087181,14277,470769,10926,200847,7053,106094,5851,142196,6007,77812,4103,89463,4698,4693074,4256,1543144,13042,753,424,1542391,12981,42130,2939,214930,7618,306371,9184,539686,10611,278232,8315,161042,5515,3149930,13413,1740870,14352,1409060,13686,706546,10953,277795,8599,138463,5528,187750,6595,69734,3760,28772,2887,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1552490,2231,765281,1875,401723,6393,0,255,401723,6393,5906,1044,32566,2941,61071,3985,125565,4456,102000,3932,74615,3270,363558,6475,132084,4139,231474,6824,105127,4380,50987,3328,22988,2475,25840,2270,14046,1651,12486,1545,787209,1606,213849,5733,0,255,213849,5733,7403,1304,36616,2784,57091,3628,72992,3705,26773,2297,12974,1563,573360,5885,262923,5146,310437,6452,174477,5603,70822,3383,29639,2209,24815,2075,7924,1184,2760,669,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,488659,743,237354,575,117160,3108,0,205,117160,3108,2123,560,8907,1216,23285,1827,42442,2223,22885,1779,17518,1589,120194,3034,45390,2001,74804,3163,34101,2233,13520,1429,10749,1466,9110,1073,4213,866,3111,689,251305,713,82350,2625,65,82,82285,2629,2022,516,12474,1540,22073,1835,28693,1888,12623,1483,4400,933,168955,2756,76184,2736,92771,2969,44723,2313,21762,1842,11400,1292,10097,1416,3733,759,1056,436,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4196196,4080,2043829,3102,1123578,9616,97,132,1123481,9621,13540,1788,68872,4287,138975,5949,304604,9046,251180,6852,346310,7638,920251,9924,433528,7245,486723,8209,215595,5995,84210,4283,50152,3518,60075,3753,36613,3170,40078,2963,2152367,2611,761590,9392,54,94,761536,9406,17362,1969,92728,5109,147322,6278,240652,7091,145337,5312,118135,5042,1390777,9233,736956,8847,653821,9912,306792,7411,136714,5820,67915,3356,84234,4020,35061,2480,23105,2182,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3984270,3225,1960336,2531,931466,9303,108,113,931358,9316,13806,1789,50387,4016,105378,5733,272884,8426,244163,7016,244740,5873,1028870,9886,468686,7295,560184,9966,215761,7078,101043,4917,67443,4149,82308,4360,52808,3402,40821,3032,2023934,2139,588522,8419,219,234,588303,8402,12461,2008,63205,4192,116228,4857,215163,6901,117225,4443,64021,3829,1435412,8463,716413,9025,718999,8977,307060,7090,175335,5422,86809,4909,86532,4196,47155,3166,16108,2230,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1395620,1807,675407,1346,293576,6278,92,107,293484,6281,7011,1152,37732,3435,55523,3890,89864,4117,66406,4370,36948,2719,381831,6350,222586,5004,159245,5253,75327,3858,34589,2822,17668,2432,19216,2047,8352,1287,4093,809,720213,1522,190177,5510,0,261,190177,5510,9198,1667,50975,3656,52231,3658,53723,3539,17021,1756,7029,1173,530036,5380,333347,5414,196689,5354,108938,4253,45471,3596,17562,1914,20814,1953,2600,682,1304,522,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3862193,2743,1896239,1882,978155,8847,111,81,978044,8845,20319,1836,62315,3958,131461,4850,357944,7151,243410,5911,162595,4906,918084,9158,379638,5803,538446,9102,244822,6269,101393,4620,56862,3283,75581,3576,39279,2572,20509,1793,1965954,1998,665053,7376,381,333,664672,7420,16958,1581,87574,4127,181495,4771,238741,6256,100206,4067,39698,2766,1300901,7540,588712,5264,712189,8592,335237,7060,176202,4705,84048,3401,77031,3303,31477,1960,8194,984,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,364116,1183,183716,1047,97747,2889,0,259,97747,2889,1964,800,8188,1848,16137,1980,30949,2367,25076,2110,15433,1642,85969,3150,34368,2289,51601,2405,21313,2017,10557,1610,5783,1155,6215,1088,4285,864,3448,910,180400,985,58587,2963,70,96,58517,2965,3115,1001,11200,1499,17192,1702,18502,1789,6146,1244,2362,760,121813,3267,52504,2164,69309,3234,34897,2085,17282,1875,6687,1295,8291,1253,1998,612,154,163,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,29608,2985,16124,1894,8315,1331,0,275,8315,1331,604,301,1622,582,1483,688,1075,549,1188,466,2343,705,7809,1138,5227,908,2582,727,1389,586,598,344,185,194,242,209,129,125,39,62,13484,1819,2533,744,0,275,2533,744,122,148,708,367,831,435,631,373,82,99,159,187,10951,1520,8590,1359,2361,706,1405,486,253,191,217,182,486,407,0,275,0,275,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
