GEO_ID,B18034_001E,B18034_001M,B18034_002E,B18034_002M,B18034_003E,B18034_003M,B18034_004E,B18034_004M,B18034_005E,B18034_005M,B18034_006E,B18034_006M,B18034_007E,B18034_007M,B18034_008E,B18034_008M,B18034_009E,B18034_009M,B18034_010E,B18034_010M,B18034_011E,B18034_011M,B18034_012E,B18034_012M,B18034_013E,B18034_013M,B18034_014E,B18034_014M,B18034_015E,B18034_015M,B18034_016E,B18034_016M,B18034_017E,B18034_017M,B18034_018E,B18034_018M,B18034_019E,B18034_019M,B18034_020E,B18034_020M,B18034_021E,B18034_021M,B18034_022E,B18034_022M,B18034_023E,B18034_023M,B18034_024E,B18034_024M,B18034_025E,B18034_025M,B18034_026E,B18034_026M,B18034_027E,B18034_027M,B18034_028E,B18034_028M,B18034_029E,B18034_029M,B18034_030E,B18034_030M,B18034_031E,B18034_031M,B18034_032E,B18034_032M,B18034_033E,B18034_033M,B18034_034E,B18034_034M,B18034_035E,B18034_035M,B18034_036E,B18034_036M,B18034_037E,B18034_037M,B18034_038E,B18034_038M,B18034_039E,B18034_039M,B18034_040E,B18034_040M,B18034_041E,B18034_041M,B18034_042E,B18034_042M,B18034_043E,B18034_043M,B18034_044E,B18034_044M,B18034_045E,B18034_045M,B18034_046E,B18034_046M,B18034_047E,B18034_047M,B18034_048E,B18034_048M,B18034_049E,B18034_049M,B18034_050E,B18034_050M,B18034_051E,B18034_051M,B18034_052E,B18034_052M,B18034_053E,B18034_053M,B18034_054E,B18034_054M,B18034_055E,B18034_055M,NAME,B18034_001MA,B18034_001EA,B18034_002EA,B18034_002MA,B18034_003EA,B18034_003MA,B18034_004EA,B18034_004MA,B18034_005MA,B18034_005EA,B18034_006MA,B18034_006EA,B18034_007EA,B18034_007MA,B18034_008EA,B18034_008MA,B18034_009EA,B18034_009MA,B18034_010MA,B18034_010EA,B18034_011MA,B18034_011EA,B18034_012MA,B18034_012EA,B18034_013EA,B18034_013MA,B18034_014EA,B18034_014MA,B18034_015MA,B18034_015EA,B18034_016MA,B18034_016EA,B18034_017MA,B18034_017EA,B18034_018EA,B18034_018MA,B18034_019EA,B18034_019MA,B18034_020MA,B18034_020EA,B18034_021MA,B18034_021EA,B18034_022MA,B18034_022EA,B18034_023MA,B18034_023EA,B18034_024EA,B18034_024MA,B18034_025MA,B18034_025EA,B18034_026MA,B18034_026EA,B18034_027MA,B18034_027EA,B18034_028MA,B18034_028EA,B18034_029EA,B18034_029MA,B18034_030MA,B18034_030EA,B18034_031MA,B18034_031EA,B18034_032MA,B18034_032EA,B18034_033MA,B18034_033EA,B18034_034MA,B18034_034EA,B18034_035EA,B18034_035MA,B18034_036MA,B18034_036EA,B18034_037MA,B18034_037EA,B18034_038MA,B18034_038EA,B18034_039MA,B18034_039EA,B18034_040EA,B18034_040MA,B18034_041MA,B18034_041EA,B18034_042MA,B18034_042EA,B18034_043MA,B18034_043EA,B18034_044MA,B18034_044EA,B18034_045MA,B18034_045EA,B18034_046EA,B18034_046MA,B18034_047MA,B18034_047EA,B18034_048MA,B18034_048EA,B18034_049MA,B18034_049EA,B18034_050MA,B18034_050EA,B18034_051EA,B18034_051MA,B18034_052MA,B18034_052EA,B18034_053MA,B18034_053EA,B18034_054MA,B18034_054EA,B18034_055MA,B18034_055EA,state
0400000US36,17552287,5451,542782,12544,220469,6282,17243,2011,5460,1242,11783,1436,7893,1721,2928,1037,4965,1292,108118,4732,35218,2961,72900,3966,87215,4214,17727,2351,69488,3704,322313,9884,8789,1630,2469,912,6320,1284,4537,1033,1748,754,2789,788,128047,6796,49552,4011,78495,5039,180940,6491,46688,3273,134252,5713,17009505,12131,8214536,8440,1359651,5542,262276,9070,1097375,9627,629099,7097,111054,5140,518045,7622,5320128,8116,506755,10653,4813373,13502,905658,4913,75720,4349,829938,5816,8794969,11219,1308770,5451,260823,8867,1047947,10031,597865,8312,124563,6028,473302,9737,5660096,8732,746926,13981,4913170,16959,1228238,8021,151329,5172,1076909,7676,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7956001,5657,265176,6834,105282,5079,5780,1408,1811,664,3969,1177,3133,1074,818,496,2315,972,59819,3911,18701,2213,41118,3363,36550,2307,5867,1158,30683,2351,159894,5725,4786,1286,1053,539,3733,1107,1963,751,262,262,1701,756,80851,4643,28433,2755,52418,3783,72294,3092,15702,1640,56592,3230,7690825,9008,3744182,9099,655503,4795,129728,8128,525775,8872,278368,6639,49656,3542,228712,6842,2419797,9393,243383,8887,2176414,12192,390514,3246,27023,2254,363491,3687,3946643,8948,616171,5906,116256,6425,499915,7209,260056,6400,59818,4790,200238,6042,2545969,7781,354828,9461,2191141,11246,524447,3986,66535,3646,457912,4656,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,563397,1543,11662,1307,4761,759,301,151,149,135,152,113,265,196,55,69,210,197,1842,521,373,238,1469,498,2353,521,544,343,1809,391,6901,1012,512,359,180,289,332,215,51,74,33,65,18,32,2395,651,1037,370,1358,491,3943,766,673,254,3270,687,551735,2040,273866,2010,43225,1190,5234,943,37991,1356,20729,1602,3449,945,17280,1350,174927,1637,13650,1534,161277,2159,34985,743,2186,385,32799,803,277869,1833,40745,1211,5097,1170,35648,1571,19224,1853,4934,1256,14290,1589,172874,1944,19733,1922,153141,2375,45026,970,6078,805,38948,1204,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10423840,4480,330550,9036,133109,6128,8994,1118,1454,521,7540,1092,2947,822,856,493,2091,647,73917,4266,20636,2240,53281,3588,47251,3082,5846,1076,41405,2883,197441,6835,7372,1229,1871,642,5501,1056,2661,808,680,344,1981,687,93241,4614,30957,2735,62284,3959,94167,4136,15882,2025,78285,3599,10093290,10376,4914797,7128,845666,5066,145809,7301,699857,8634,372266,7257,59904,4534,312362,7135,3137645,7504,288251,9950,2849394,12316,559220,3705,28203,2174,531017,4027,5178493,8975,805947,4391,145951,8622,659996,9355,363703,5921,75652,4745,288051,6442,3258761,7160,424784,12291,2833977,13191,750082,4908,73744,3402,676338,5823,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3205100,2867,121222,5198,47961,3180,2425,687,1306,550,1119,457,1019,615,16,27,1003,615,27134,2393,7365,1123,19769,2394,17383,1421,1806,548,15577,1354,73261,4012,2046,599,804,459,1242,392,1335,589,321,256,1014,471,36875,2861,11327,1551,25548,2290,33005,2466,5613,958,27392,2193,3083878,5295,1506775,4890,267485,2844,61221,3987,206264,4697,121009,4473,24275,2296,96734,4204,942587,5086,116211,5227,826376,7192,175694,2196,12170,1331,163524,2515,1577103,5344,256150,3418,58237,4288,197913,4429,111901,4129,29555,2591,82346,3637,983995,4626,160596,6165,823399,6935,225057,2939,26084,2058,198973,2964,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3398148,3220,103365,4996,41262,3354,3073,927,1058,619,2015,636,701,535,148,245,553,448,23189,2529,7480,1637,15709,2002,14299,1645,2160,781,12139,1549,62103,3834,1439,649,431,418,1008,464,474,431,123,111,351,422,28970,2638,10650,1761,18320,2068,31220,2674,5407,1081,25813,2645,3294783,6141,1633427,5450,260123,3023,39815,4593,220308,4563,119207,3593,22467,2666,96740,3426,1066757,4530,113201,5351,953556,6433,187340,2203,9964,1524,177376,2452,1661356,4966,251447,2723,38849,3612,212598,3836,114053,3973,25531,3038,88522,4119,1066401,4615,135175,5717,931226,7503,229455,3151,21628,2251,207827,3252,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11293546,4074,373043,8641,162377,5553,9565,1330,3528,903,6037,978,3372,923,676,372,2696,781,87978,4326,27761,2536,60217,4000,61462,3391,7189,1301,54273,3062,210666,6233,6407,1324,1944,567,4463,1175,2785,886,684,453,2101,779,94058,4067,34387,2573,59671,3187,107416,4112,17004,2009,90412,3799,10920503,9890,5288533,7494,854309,4415,138646,7124,715663,8482,388256,5834,60272,3944,327984,5909,3369407,6859,275827,7454,3093580,10206,676561,4577,36821,3032,639740,4839,5631970,8379,818563,4588,127339,5989,691224,7637,370621,6365,73156,4729,297465,6928,3510038,6400,400225,10132,3109813,11286,932748,4881,97918,4228,834830,5654,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,962512,1113,28636,2542,11434,1649,752,408,163,202,589,355,334,263,42,69,292,256,5823,1116,1585,539,4238,1058,4525,914,801,573,3724,732,17202,1954,354,370,0,281,354,370,192,198,0,281,192,198,8062,1229,2312,725,5750,1111,8594,1220,1110,586,7484,1159,933876,2686,451931,2382,71831,1454,11840,1763,59991,1856,35899,2287,7337,1592,28562,2283,292371,2717,18965,2773,273406,3975,51830,1150,2974,818,48856,1349,481945,2426,70948,1335,8667,1544,62281,1973,31917,2169,6091,1459,25826,2418,307136,2267,34805,3323,272331,3836,71944,1272,7325,1059,64619,1490,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3888900,3509,142760,6335,56324,3680,2697,856,761,417,1936,708,946,507,32,62,914,506,34304,2820,10179,1723,24125,2515,18377,2339,2587,717,15790,2139,86436,5110,2271,777,904,537,1367,605,1119,647,158,140,961,639,41005,2785,13493,1851,27512,2464,42041,3454,8772,1616,33269,2981,3746140,7158,1806245,5411,315202,3351,67330,3944,247872,4807,138512,4135,28746,3039,109766,3797,1146592,5397,117161,6525,1029431,8384,205939,2892,16170,2228,189769,3455,1939895,5855,298132,3296,61486,4902,236646,4798,136481,4869,34731,3400,101750,4538,1238903,5083,185828,7334,1053075,7892,266379,3247,36442,2395,229937,3767,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,698353,1529,14748,1591,6593,1259,643,731,88,85,555,721,82,110,0,216,82,110,3534,830,1209,496,2325,601,2334,529,500,329,1834,479,8155,1177,172,157,111,137,61,77,101,119,0,216,101,119,3821,915,1003,402,2818,839,4061,706,959,337,3102,723,683605,2467,339413,2677,58054,1729,9403,1613,48651,2201,26404,2002,5277,1254,21127,1698,211914,2385,19951,2021,191963,3075,43041,888,3830,880,39211,965,344192,2536,54787,1638,8623,1239,46164,1623,23693,1531,5945,1223,17748,1418,211384,2045,26997,2361,184387,2324,54328,1000,7706,990,46622,1079,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5474087,4836,208276,9109,84689,4741,4503,1035,1357,630,3146,892,2208,662,456,266,1752,630,49747,3901,15830,2135,33917,3199,28231,2193,4688,1023,23543,1788,123587,6710,3048,1062,908,505,2140,832,1057,400,460,248,597,341,61209,4406,21264,2382,39945,3695,58273,3812,10923,1841,47350,3329,5265811,11304,2572180,7251,437034,4135,94076,5310,342958,5343,199597,4667,42945,4342,156652,4495,1657355,6623,172559,7983,1484796,9062,278194,2732,25563,2412,252631,3285,2693631,8499,414193,4320,90451,5926,323742,7014,178977,4865,43772,3427,135205,3981,1734890,7222,266084,9924,1468806,10848,365571,3958,56629,3340,308942,5043,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20936993,6621,641022,12057,262133,7071,18776,2255,6756,1469,12020,1742,7859,1858,2117,885,5742,1521,137734,5464,44865,3466,92869,4205,97764,4095,15529,1759,82235,3829,378889,9444,14450,2125,4764,1200,9686,1657,4734,1381,1397,705,3337,1208,172331,7158,60439,3973,111892,6106,187374,5436,42066,2692,145308,5038,20295971,13252,10021966,10475,1925678,9166,435125,12415,1490553,12652,852066,9316,175226,7715,676840,9191,6389610,11269,699794,13580,5689816,17289,854612,5058,73974,3591,780638,5635,10274005,12172,1857780,8409,426058,13074,1431722,13766,807778,10813,207004,7928,600774,9435,6528036,11168,1013016,18152,5515020,18820,1080411,6615,142534,4788,937877,7710,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2259370,1835,42680,2954,19574,1897,2024,684,442,285,1582,603,634,334,77,97,557,312,10285,1303,2621,791,7664,1115,6631,1110,668,478,5963,993,23106,2333,1177,441,43,72,1134,431,666,300,228,172,438,275,10973,1770,2930,1021,8043,1212,10290,1421,1390,646,8900,1281,2216690,3419,1109269,3033,235329,2518,26621,2998,208708,3883,91304,3474,12327,1939,78977,3088,690790,3329,56383,4390,634407,5580,91846,1266,4471,987,87375,1635,1107421,2946,218387,2397,23625,2646,194762,3731,103169,3004,19991,2454,83178,3059,676652,3188,71618,4469,605034,5391,109213,1629,8164,1440,101049,1847,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,570097,925,14313,1661,5544,859,428,173,0,205,428,173,105,120,0,205,105,120,2402,593,596,253,1806,540,2609,537,427,251,2182,492,8769,1358,211,186,0,205,211,186,8,14,0,205,8,14,4299,1044,1543,527,2756,842,4251,725,656,298,3595,717,555784,1733,272847,1674,40597,749,4560,853,36037,1136,21181,1514,2683,789,18498,1426,179422,1731,11735,1403,167687,1917,31647,709,1885,502,29762,737,282937,1934,38684,1019,5130,1182,33554,1449,20270,1315,4207,937,16063,1127,183710,1940,18479,1807,165231,2609,40273,971,4458,735,35815,1205,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6837655,5932,181783,5867,73409,4279,4513,1075,1311,617,3202,855,1604,570,547,290,1057,508,41762,3212,8370,1325,33392,2891,25530,2728,2644,823,22886,2653,108374,5214,3316,839,735,397,2581,761,1581,575,284,235,1297,511,45249,3045,12792,1815,32457,2803,58228,4070,9651,1418,48577,3821,6655872,8039,3225744,7641,546188,4779,61534,4561,484654,6130,243581,6154,33017,3970,210564,5129,2099532,7587,135037,6486,1964495,9284,336443,3867,20226,1948,316217,4291,3430128,6874,520727,4174,56956,4979,463771,6561,225361,5801,36615,3302,188746,5866,2256024,7005,207277,8331,2048747,10612,428016,5011,45125,3315,382891,5144,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5829916,3902,175691,6493,72409,3975,5413,1323,2236,798,3177,925,1397,518,200,206,1197,476,39749,2927,11331,1696,28418,2587,25850,2656,3547,1034,22303,2395,103282,4750,2836,925,596,352,2240,840,1257,595,15,28,1242,590,48239,2968,17252,2104,30987,2616,50950,3369,9791,1814,41159,2795,5654225,8100,2800225,5236,463835,3243,64204,4226,399631,4956,215382,4668,38088,3928,177294,4486,1833820,6081,158528,6768,1675292,7964,287188,2828,17042,1862,270146,3173,2854000,6151,445981,2963,70251,4890,375730,4835,196465,4083,34771,2646,161694,4356,1859448,5225,205927,8007,1653521,8839,352106,3514,32898,3069,319208,4205,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1666677,1796,81684,4589,35859,2798,1761,680,394,290,1367,640,200,168,110,147,90,86,21102,2155,6279,1213,14823,1947,12796,1337,1509,566,11287,1247,45825,3320,824,562,451,387,373,425,355,259,202,215,153,176,20753,2120,7029,1240,13724,1815,23893,2029,4858,1186,19035,2076,1584993,4987,773795,3658,116923,2096,27031,2851,89892,3169,57280,2699,12124,1934,45156,2915,498003,3576,61136,4067,436867,5092,101589,1590,6107,1167,95482,1927,811198,3918,113391,2142,26969,2682,86422,2971,50599,2759,15289,2172,35310,2445,517058,3155,90239,4621,426819,5315,130150,2414,15813,1660,114337,2627,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5050065,2740,126945,4737,53528,3229,4409,891,1719,619,2690,526,1603,512,298,190,1305,461,28357,2635,7571,1019,20786,2273,19159,1392,2019,562,17140,1350,73417,3837,2262,576,467,294,1795,521,984,416,108,99,876,398,33446,2660,10710,1724,22736,1873,36725,2458,5732,907,30993,2382,4923120,5889,2438744,4869,393880,2530,53242,3767,340638,4254,186988,4574,31309,3323,155679,4821,1581869,4886,119495,5533,1462374,6838,276007,1750,14830,1363,261177,1914,2484376,4796,382109,2477,55610,4250,326499,4765,173210,4634,34280,3322,138930,3906,1577202,5166,160742,5913,1416460,7537,351855,2921,33900,2060,317955,3401,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,464161,1591,14182,1569,6260,1159,321,319,109,181,212,257,0,259,0,259,0,259,3845,1091,1053,486,2792,885,2094,538,126,149,1968,482,7922,1115,0,259,0,259,0,259,203,261,0,259,203,261,4581,840,1247,427,3334,751,3138,694,565,344,2573,632,449979,2161,226343,2254,35267,1341,3814,1062,31453,1482,17079,1761,2306,651,14773,1654,148845,2254,9310,1658,139535,2445,25152,591,687,372,24465,659,223636,2106,35209,1201,3453,1009,31756,1217,15741,1796,3914,1090,11827,1639,144412,2106,12532,2029,131880,2668,28274,814,2175,646,26099,921,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3617635,3090,181132,5354,82848,4168,4999,1069,2934,777,2065,683,1757,710,1166,614,591,379,45422,3146,27871,2954,17551,1804,30670,2128,14649,1672,16021,1660,98284,4036,1896,630,1102,461,794,408,949,437,679,388,270,203,39118,2950,21636,2204,17482,1890,56321,3041,27159,2112,29162,1976,3436503,6090,1638214,4728,311909,3052,175788,5415,136121,5171,150516,3526,81042,3748,69474,3524,990627,4482,361390,10144,629237,9694,185162,2216,72693,2552,112469,2778,1798289,4905,303674,2854,167932,5244,135742,5143,143913,3535,82192,4123,61721,3584,1124671,4309,471748,9544,652923,9706,226031,3034,102788,2961,123243,3738,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
