GEO_ID,B01001I_001E,B01001I_001M,B01001I_002E,B01001I_002M,B01001I_003E,B01001I_003M,B01001I_004E,B01001I_004M,B01001I_005E,B01001I_005M,B01001I_006E,B01001I_006M,B01001I_007E,B01001I_007M,B01001I_008E,B01001I_008M,B01001I_009E,B01001I_009M,B01001I_010E,B01001I_010M,B01001I_011E,B01001I_011M,B01001I_012E,B01001I_012M,B01001I_013E,B01001I_013M,B01001I_014E,B01001I_014M,B01001I_015E,B01001I_015M,B01001I_016E,B01001I_016M,B01001I_017E,B01001I_017M,B01001I_018E,B01001I_018M,B01001I_019E,B01001I_019M,B01001I_020E,B01001I_020M,B01001I_021E,B01001I_021M,B01001I_022E,B01001I_022M,B01001I_023E,B01001I_023M,B01001I_024E,B01001I_024M,B01001I_025E,B01001I_025M,B01001I_026E,B01001I_026M,B01001I_027E,B01001I_027M,B01001I_028E,B01001I_028M,B01001I_029E,B01001I_029M,B01001I_030E,B01001I_030M,B01001I_031E,B01001I_031M,NAME,B01001I_001EA,B01001I_001MA,B01001I_002MA,B01001I_002EA,B01001I_003MA,B01001I_003EA,B01001I_004MA,B01001I_004EA,B01001I_005EA,B01001I_005MA,B01001I_006EA,B01001I_006MA,B01001I_007MA,B01001I_007EA,B01001I_008MA,B01001I_008EA,B01001I_009MA,B01001I_009EA,B01001I_010EA,B01001I_010MA,B01001I_011EA,B01001I_011MA,B01001I_012MA,B01001I_012EA,B01001I_013MA,B01001I_013EA,B01001I_014MA,B01001I_014EA,B01001I_015MA,B01001I_015EA,B01001I_016EA,B01001I_016MA,B01001I_017EA,B01001I_017MA,B01001I_018MA,B01001I_018EA,B01001I_019MA,B01001I_019EA,B01001I_020MA,B01001I_020EA,B01001I_021EA,B01001I_021MA,B01001I_022EA,B01001I_022MA,B01001I_023EA,B01001I_023MA,B01001I_024MA,B01001I_024EA,B01001I_025MA,B01001I_025EA,B01001I_026MA,B01001I_026EA,B01001I_027EA,B01001I_027MA,B01001I_028EA,B01001I_028MA,B01001I_029EA,B01001I_029MA,B01001I_030MA,B01001I_030EA,B01001I_031MA,B01001I_031EA,state
0400000US44,117708,580,58297,671,6163,187,6716,857,4991,793,3250,42,1956,140,5602,313,5312,88,5109,263,8928,377,5694,481,2661,240,1313,476,602,514,0,281,59411,601,6219,310,6214,846,5298,910,3290,146,2385,265,4806,324,4955,193,4738,118,9703,417,5875,199,3258,244,1525,112,599,373,546,350,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,148632,1449,82991,2383,9782,1352,5854,907,5382,772,2816,645,3065,680,9729,1187,11458,1550,10282,1253,15510,1543,5220,1153,2390,529,1047,469,339,256,117,147,65641,2267,9613,1154,6949,1107,5539,1089,2649,808,1970,729,6376,1006,5871,1236,7566,1447,9604,1358,5534,1281,2179,664,1184,449,358,263,249,222,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,15544,1246,9055,1030,841,352,1025,347,1127,499,328,238,229,201,1272,523,596,270,762,405,1120,570,924,435,445,289,280,269,106,135,0,216,6489,1169,760,362,619,216,904,515,200,234,106,127,479,367,906,496,429,293,856,402,719,371,185,217,141,177,118,134,67,109,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,187747,2170,104348,2444,13873,1388,7402,1176,8404,1555,3726,736,2808,917,11359,1337,16060,1595,12531,1237,15069,1460,7887,1185,3198,879,930,454,962,595,139,184,83399,2830,13391,1607,9787,1552,7582,1154,3072,727,2154,692,6890,1109,8935,1283,8209,984,10759,1179,5988,1105,3511,845,1805,706,931,496,385,403,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8385118,0,4295092,3773,481214,2193,417661,7158,376381,7317,215959,2346,144319,3330,379769,3396,408873,3023,380374,3315,629041,4143,431616,2672,236311,1975,117108,2160,62499,2280,13967,1619,4090026,3765,461237,2174,386631,6892,375586,6620,208377,2355,130937,3158,328588,3236,341576,2381,335098,2731,583600,2776,418881,2367,255974,1424,144230,1983,93118,2866,26193,2159,Texas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,286113,0,152895,1173,18820,382,16323,1578,14341,1544,7818,676,4718,780,14361,979,16801,933,14970,794,22026,731,13337,1170,5881,490,2343,424,803,246,353,235,133218,1174,17320,658,15167,1330,13156,1337,6697,750,4856,808,11146,977,13216,832,11797,588,18514,1136,10135,887,6646,608,2633,367,1466,354,469,303,Utah,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,6644,651,3241,501,309,172,96,103,482,246,174,160,365,246,318,149,326,203,145,151,349,185,328,220,202,173,82,92,65,80,0,205,3403,532,273,181,187,113,228,164,229,148,102,131,385,263,410,227,126,99,632,271,395,235,182,131,133,115,56,94,65,93,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,470871,2634,252147,3660,27957,1723,21718,1770,15461,1419,10946,1175,9047,1498,27483,1843,32455,2123,27132,1350,40639,2203,23642,1862,9950,984,3727,676,1773,602,217,187,218724,3274,25867,1920,17474,1920,18491,1766,9585,1055,6087,934,19949,1765,22769,1677,19580,1236,36729,1697,22650,1369,10632,1367,5578,1014,2305,592,1028,678,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,580027,567,307428,1942,36427,699,33625,2315,27736,2458,15489,880,10821,1557,27319,1451,34022,1304,30412,1309,46616,1448,25583,1148,12116,1167,4949,769,1778,635,535,374,272599,2049,34381,834,30824,2096,28324,1999,15185,788,9617,1086,21796,1075,25307,1093,23613,1066,37974,1464,22549,1342,12176,985,6537,1180,3568,1025,748,561,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,14383,1518,7548,1144,699,333,956,386,459,300,217,164,572,337,655,335,617,309,235,207,1273,561,523,298,559,378,527,526,223,213,33,51,6835,1300,903,494,479,328,573,272,1012,665,441,460,124,148,803,431,342,267,951,467,337,215,482,258,188,194,125,160,75,88,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,256304,658,137918,1757,15223,820,13798,1064,11796,945,6982,802,5375,909,12488,1123,15700,1240,13898,1133,22533,1393,11273,1015,5714,941,2152,355,811,395,175,158,118386,1585,14321,975,13098,1265,13160,1193,5024,626,3588,632,10004,995,11852,1415,11993,1168,15164,1051,10759,1060,4738,661,3180,657,1301,449,204,230,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,35732,0,18083,1202,1733,603,1400,612,1434,620,936,312,600,271,1401,466,1603,624,1306,594,2395,545,2684,865,2053,469,478,285,38,62,22,26,17649,1201,1899,641,2311,597,1035,249,790,399,228,188,1250,507,1611,569,1013,540,2225,597,2773,767,1518,462,315,194,497,340,184,193,Wyoming,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3877953,4709,1861395,3353,129357,1589,140688,4865,155170,5154,91270,1135,58358,1577,145332,1813,137625,1127,127377,1292,250042,1530,220889,1252,190869,869,126676,881,63981,2014,23761,2060,2016558,3751,120017,1676,134999,4643,150424,4617,86025,1150,56904,2070,143374,2278,142835,1111,136209,1249,273366,1151,260873,843,228034,753,154830,576,92373,2356,36295,2255,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
