GEO_ID,C25122_001E,C25122_001M,C25122_002E,C25122_002M,C25122_003E,C25122_003M,C25122_004E,C25122_004M,C25122_005E,C25122_005M,C25122_006E,C25122_006M,C25122_007E,C25122_007M,C25122_008E,C25122_008M,C25122_009E,C25122_009M,C25122_010E,C25122_010M,C25122_011E,C25122_011M,C25122_012E,C25122_012M,C25122_013E,C25122_013M,C25122_014E,C25122_014M,C25122_015E,C25122_015M,C25122_016E,C25122_016M,C25122_017E,C25122_017M,C25122_018E,C25122_018M,C25122_019E,C25122_019M,C25122_020E,C25122_020M,C25122_021E,C25122_021M,C25122_022E,C25122_022M,C25122_023E,C25122_023M,C25122_024E,C25122_024M,C25122_025E,C25122_025M,C25122_026E,C25122_026M,C25122_027E,C25122_027M,C25122_028E,C25122_028M,C25122_029E,C25122_029M,C25122_030E,C25122_030M,C25122_031E,C25122_031M,NAME,C25122_001MA,C25122_001EA,C25122_002EA,C25122_002MA,C25122_003MA,C25122_003EA,C25122_004EA,C25122_004MA,C25122_005EA,C25122_005MA,C25122_006MA,C25122_006EA,C25122_007EA,C25122_007MA,C25122_008MA,C25122_008EA,C25122_009EA,C25122_009MA,C25122_010EA,C25122_010MA,C25122_011MA,C25122_011EA,C25122_012MA,C25122_012EA,C25122_013MA,C25122_013EA,C25122_014MA,C25122_014EA,C25122_015EA,C25122_015MA,C25122_016EA,C25122_016MA,C25122_017EA,C25122_017MA,C25122_018MA,C25122_018EA,C25122_019MA,C25122_019EA,C25122_020EA,C25122_020MA,C25122_021EA,C25122_021MA,C25122_022EA,C25122_022MA,C25122_023MA,C25122_023EA,C25122_024MA,C25122_024EA,C25122_025MA,C25122_025EA,C25122_026EA,C25122_026MA,C25122_027EA,C25122_027MA,C25122_028EA,C25122_028MA,C25122_029MA,C25122_029EA,C25122_030MA,C25122_030EA,C25122_031EA,C25122_031MA,state
0400000US42,1370498,14597,251697,8521,113983,5643,102382,6235,17107,2232,18225,1773,290811,7057,111332,4796,133467,5640,23688,2565,22324,1868,317313,8509,68879,3650,190204,6538,36397,3038,21833,2098,205761,8097,31339,3112,132541,6031,30518,3123,11363,1461,186257,6622,16282,1989,112443,5694,46714,3581,10818,1634,118659,5353,6724,1150,50079,3964,54633,3317,7223,1074,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,150132,5239,22964,2621,11983,1891,6359,1202,3448,1157,1174,639,29950,2620,10541,1498,13148,1982,5202,1368,1059,516,31891,3084,3594,1114,19347,2573,8169,1514,781,410,22487,2399,987,543,15140,2344,5549,1158,811,452,24486,2462,1149,614,12850,1915,10071,1709,416,283,18354,2176,458,352,6953,1477,10076,1799,867,440,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,491514,10697,96910,4453,40638,3720,34377,3193,4482,1218,17413,2254,99476,5682,35023,3456,48473,3954,4217,971,11763,1929,120422,5794,23722,2530,78303,4548,6608,1361,11789,1752,79229,4912,10174,1615,52368,4461,9072,1777,7615,1653,58518,4090,5829,1583,34858,2979,12337,2075,5494,1319,36959,2962,2776,884,17555,2524,12287,1632,4341,1254,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,96265,3813,19100,1745,12203,1428,3904,884,711,412,2282,743,21784,2030,12100,1579,7250,1371,841,487,1593,520,23538,2029,9828,1504,9924,1369,735,363,3051,730,15021,1759,2493,637,9435,1418,1109,528,1984,649,11338,1678,2233,673,6798,1396,1082,498,1225,414,5484,1038,609,435,2954,898,1172,464,749,289,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,714971,11826,153064,6450,74477,4315,53462,4463,5239,1225,19886,2413,149920,6377,58577,3948,70810,4663,6312,1414,14221,1818,183425,6998,39900,3248,121692,6167,9838,1830,11995,1877,101792,4756,14629,2046,70275,4342,9748,1742,7140,1156,81587,5002,8942,1612,52686,4308,13254,1937,6705,1277,45183,3396,4294,1249,22786,2617,13410,2085,4693,969,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2818343,22848,456424,10844,172117,6674,200772,8056,36871,3982,46664,3894,533490,12235,147777,5905,307743,9348,39520,3170,38450,3699,694940,13891,101771,5405,474313,11835,76999,4575,41857,3242,456175,13171,36396,3259,315232,10519,81157,5067,23390,2496,396547,10568,18596,2190,239108,8900,117290,5759,21553,2382,280767,11084,8054,1543,120818,7038,136178,7676,15717,2104,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,228099,5261,28079,2458,11516,1672,12844,1848,1377,610,2342,635,39499,3296,11466,1568,21917,2421,3965,1013,2151,746,63277,3780,9761,1379,43622,3847,6972,1340,2922,927,44154,3305,4964,1175,28870,2606,7975,1422,2345,870,34427,3038,1589,629,22301,2502,9189,1505,1348,436,18663,2233,547,227,9106,1667,8363,1501,647,283,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,71419,3250,9953,1483,4539,949,3795,834,837,472,782,335,15732,1792,5327,1076,7877,1368,1254,630,1274,449,18452,1826,2012,662,12004,1590,2716,864,1720,605,12597,1722,1056,491,8337,1435,2629,891,575,276,9173,1215,338,214,5633,1125,2529,593,673,318,5512,1218,334,256,2500,940,2357,769,321,191,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,874787,13816,110900,5565,46112,3572,37859,3458,15284,2356,11645,1632,133566,6025,41086,3118,61014,4361,20195,2838,11271,1999,185885,7855,28043,3235,107189,5158,39843,3723,10810,1656,155212,6689,12920,2300,80968,4662,52683,4387,8641,1568,154322,6761,8913,1724,63330,4394,73215,4569,8864,1448,134902,5986,2949,893,28774,2758,96844,5217,6335,1302,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,851860,10603,117627,5371,46258,3402,54580,4085,10600,1587,6189,1201,144977,6582,44211,3273,76632,4366,17681,2515,6453,1273,194886,7256,23556,2776,127722,6110,34870,2849,8738,1294,152833,5760,8082,1252,99690,4662,39191,3334,5870,998,135992,6192,4178,896,71424,4273,54897,4331,5493,1142,105545,6515,3122,953,36728,3833,61578,4471,4117,987,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,188273,6081,50657,3368,29392,2623,11868,1765,1007,600,8390,1516,47861,2914,23539,1908,15661,2084,520,300,8141,1244,42166,3366,15917,1878,17356,2234,1850,645,7043,1261,24108,2763,5683,1302,14383,1918,1522,773,2520,642,16145,2414,2896,922,8440,1655,996,478,3813,1279,7336,1383,1535,720,3967,853,976,474,858,468,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,658931,9105,97201,4305,44228,2857,41995,3314,5437,1044,5541,900,144270,5283,52469,3039,75683,4175,8816,1450,7302,940,173517,5766,31141,2825,120283,5516,14255,1831,7838,1099,108819,4246,12748,1613,79947,3879,11235,1521,4889,796,91462,4176,6639,1249,61412,3515,18473,2080,4938,813,43662,3181,2160,817,23300,2391,15162,1878,3040,756,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,63185,2936,8015,1483,4073,971,2860,833,298,289,784,518,10821,1610,4443,957,4270,1088,797,508,1311,682,17005,2110,5674,1212,8636,1699,511,324,2184,968,10649,1700,2295,981,6258,1328,1013,509,1083,438,10600,1693,1760,681,5006,1129,2317,880,1517,798,6095,1106,734,451,3283,784,1410,652,668,283,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,321038,7568,161878,6209,83121,4169,16432,1898,1031,430,61294,3703,69671,3759,33567,2760,13605,1718,705,367,21794,2048,52289,3588,20067,2214,17101,1843,1461,469,13660,1803,20543,1876,5712,1066,9103,1227,1171,518,4557,863,10793,1482,2413,606,5006,1021,1288,517,2086,670,5864,1099,503,317,2160,687,2023,723,1178,512,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
