GEO_ID,C05008_001E,C05008_001M,C05008_002E,C05008_002M,C05008_003E,C05008_003M,C05008_004E,C05008_004M,C05008_005E,C05008_005M,C05008_006E,C05008_006M,C05008_007E,C05008_007M,C05008_008E,C05008_008M,C05008_009E,C05008_009M,C05008_010E,C05008_010M,C05008_011E,C05008_011M,C05008_012E,C05008_012M,C05008_013E,C05008_013M,C05008_014E,C05008_014M,C05008_015E,C05008_015M,C05008_016E,C05008_016M,C05008_017E,C05008_017M,C05008_018E,C05008_018M,C05008_019E,C05008_019M,C05008_020E,C05008_020M,C05008_021E,C05008_021M,C05008_022E,C05008_022M,C05008_023E,C05008_023M,C05008_024E,C05008_024M,C05008_025E,C05008_025M,C05008_026E,C05008_026M,C05008_027E,C05008_027M,C05008_028E,C05008_028M,C05008_029E,C05008_029M,C05008_030E,C05008_030M,C05008_031E,C05008_031M,C05008_032E,C05008_032M,C05008_033E,C05008_033M,C05008_034E,C05008_034M,C05008_035E,C05008_035M,C05008_036E,C05008_036M,C05008_037E,C05008_037M,C05008_038E,C05008_038M,C05008_039E,C05008_039M,C05008_040E,C05008_040M,C05008_041E,C05008_041M,C05008_042E,C05008_042M,C05008_043E,C05008_043M,C05008_044E,C05008_044M,C05008_045E,C05008_045M,C05008_046E,C05008_046M,C05008_047E,C05008_047M,C05008_048E,C05008_048M,C05008_049E,C05008_049M,C05008_050E,C05008_050M,C05008_051E,C05008_051M,NAME,C05008_001MA,C05008_001EA,C05008_002MA,C05008_002EA,C05008_003EA,C05008_003MA,C05008_004EA,C05008_004MA,C05008_005MA,C05008_005EA,C05008_006MA,C05008_006EA,C05008_007MA,C05008_007EA,C05008_008EA,C05008_008MA,C05008_009EA,C05008_009MA,C05008_010MA,C05008_010EA,C05008_011MA,C05008_011EA,C05008_012MA,C05008_012EA,C05008_013MA,C05008_013EA,C05008_014EA,C05008_014MA,C05008_015EA,C05008_015MA,C05008_016MA,C05008_016EA,C05008_017MA,C05008_017EA,C05008_018MA,C05008_018EA,C05008_019EA,C05008_019MA,C05008_020EA,C05008_020MA,C05008_021MA,C05008_021EA,C05008_022MA,C05008_022EA,C05008_023MA,C05008_023EA,C05008_024MA,C05008_024EA,C05008_025EA,C05008_025MA,C05008_026EA,C05008_026MA,C05008_027MA,C05008_027EA,C05008_028MA,C05008_028EA,C05008_029MA,C05008_029EA,C05008_030EA,C05008_030MA,C05008_031EA,C05008_031MA,C05008_032MA,C05008_032EA,C05008_033MA,C05008_033EA,C05008_034MA,C05008_034EA,C05008_035MA,C05008_035EA,C05008_036EA,C05008_036MA,C05008_037EA,C05008_037MA,C05008_038MA,C05008_038EA,C05008_039MA,C05008_039EA,C05008_040MA,C05008_040EA,C05008_041EA,C05008_041MA,C05008_042EA,C05008_042MA,C05008_043MA,C05008_043EA,C05008_044MA,C05008_044EA,C05008_045MA,C05008_045EA,C05008_046MA,C05008_046EA,C05008_047EA,C05008_047MA,C05008_048EA,C05008_048MA,C05008_049MA,C05008_049EA,C05008_050MA,C05008_050EA,C05008_051MA,C05008_051EA,state
0400000US25,908271,19237,441947,11546,118073,5934,20854,2585,25619,2889,71600,4396,118623,4249,30252,3257,35644,3396,52727,3125,156453,8102,57098,5866,46605,4843,52750,4158,6460,1688,2257,1143,2535,1145,1668,704,149993,7993,54841,5830,44070,4616,51082,3966,48798,4562,12522,2880,14157,2665,22119,2887,466324,10826,129227,5492,21433,3109,27113,2867,80681,3930,126743,4200,39646,3511,38393,2991,48704,3272,156222,6755,50091,4646,50640,4413,55491,3792,5614,1711,1931,871,2329,1101,1354,684,150608,6397,48160,4668,48311,4307,54137,3664,54132,4434,13411,2515,14020,2659,26701,2587,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,598651,15252,301511,8321,71346,4305,14752,2467,18571,2253,38023,2561,125295,5242,38173,3701,41977,3389,45145,3124,67981,3809,20331,3094,28791,2917,18859,2205,48484,3875,14419,2896,21873,2512,12192,1702,19497,2475,5912,1339,6918,1665,6667,1337,36889,2552,9166,1913,10059,1767,17664,1573,297140,8717,81082,4445,16047,2365,18912,2341,46123,2588,123453,4619,39142,3660,38342,3224,45969,2776,52301,3664,16334,2458,21775,2438,14192,1809,35412,3261,10825,1982,16778,2420,7809,1397,16889,2253,5509,1343,4997,1284,6383,1104,40304,3282,9719,1856,8999,1834,21586,2028,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,339236,9604,171486,5957,20972,2043,4284,1102,7987,1442,8701,1173,58946,2762,15378,2190,19232,1948,24336,1898,54073,2853,20603,2209,20246,2009,13224,2025,33155,3077,12212,2026,13631,1924,7312,1499,20918,3166,8391,2149,6615,1742,5912,1302,37495,3694,16120,3171,15031,2105,6344,1025,167750,5238,23475,2064,5398,1223,6816,1265,11261,1278,64118,2950,16790,2278,17907,1896,29421,2724,40536,1990,14814,2049,17144,2017,8578,1337,25295,2472,9060,1618,10913,1675,5322,1004,15241,2085,5754,1470,6231,1368,3256,777,39621,3163,18924,2535,14339,2081,6358,1032,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,51044,3813,26192,2340,2156,724,642,373,66,118,1448,625,8187,1332,2637,995,2287,741,3263,913,13988,1681,7340,1749,3392,803,3256,828,8878,1479,4797,1266,2013,653,2068,701,5110,1197,2543,1225,1379,598,1188,404,1861,796,746,581,604,422,511,291,24852,2810,3888,1005,1003,462,234,210,2651,730,9364,1383,2761,951,2070,836,4533,878,8710,1716,4119,1102,2566,960,2025,831,5328,1431,2942,957,1670,835,716,532,3382,1225,1177,638,896,612,1309,562,2890,1019,889,559,993,680,1008,493,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,193690,8917,98854,5042,24344,2975,7041,1983,8688,1771,8615,1271,31504,2367,7528,1405,11284,1731,12692,1795,31444,2875,12599,2262,11584,2051,7261,1323,22110,2566,8815,2132,8770,1691,4525,1050,9334,1781,3784,1146,2814,1069,2736,749,11562,2542,4643,1671,4320,1680,2599,726,94836,5424,26098,2524,6088,1609,8125,1721,11885,1593,35681,2510,12124,1791,11226,1525,12331,1450,23859,2546,9617,2061,7835,1539,6407,1197,14412,2178,6153,1904,5273,1150,2986,808,9447,1513,3464,1027,2562,1000,3421,983,9198,1782,3196,1204,3232,1004,2770,698,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,17512,2001,7032,1555,2165,666,334,208,714,451,1117,393,1309,448,644,371,252,157,413,270,1202,552,236,272,638,406,328,214,704,383,236,272,289,216,179,133,498,350,0,228,349,319,149,151,2356,1045,403,289,965,909,988,413,10480,1484,4046,999,809,505,376,220,2861,745,2317,518,1106,367,493,283,718,234,1192,507,471,305,372,255,349,181,692,441,254,221,214,226,224,149,500,283,217,209,158,153,125,137,2925,729,787,444,542,336,1596,472,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,99500,4030,53888,2991,3667,889,759,479,1149,540,1759,521,11650,1399,3711,1174,4578,1008,3361,774,33716,2146,11637,1716,11377,1789,10702,1390,26469,2204,9214,1543,8628,1744,8627,1388,7247,1423,2423,883,2749,854,2075,680,4855,1175,1794,685,1940,716,1121,521,45612,2407,5469,1131,725,419,1051,523,3693,764,12318,1030,3444,944,5476,954,3398,670,23456,1582,8721,1518,9149,1337,5586,1201,18063,1800,7165,1469,6573,1346,4325,1047,5393,1070,1556,581,2576,749,1261,574,4369,1168,1962,905,1507,726,900,334,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,475914,11216,241167,6957,18266,2269,3431,1331,2884,792,11951,1826,49266,3000,9005,1578,13693,2295,26568,2286,162358,5348,56733,5561,51758,4158,53867,4103,130822,6235,48702,5760,41465,4105,40655,3469,31536,3963,8031,2187,10293,2151,13212,2208,11277,1808,2995,961,2930,909,5352,1153,234747,6383,22443,2447,3519,1099,4381,1141,14543,1897,66782,2814,14104,2533,17487,2139,35191,2574,131828,4817,38321,4173,43767,3417,49740,3383,99492,4854,30371,3782,35030,3350,34091,2894,32336,3166,7950,1955,8737,1645,15649,2270,13694,2355,3650,983,3603,1170,6441,1243,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,71200,5378,33697,3442,10191,1955,2035,805,2897,1402,5259,1276,9848,1306,2561,894,3761,995,3526,1056,6160,1509,2417,1201,1484,842,2259,719,685,405,126,108,356,311,203,224,5475,1510,2291,1185,1128,792,2056,686,7498,1542,1774,716,1589,712,4135,1141,37503,3227,11938,1896,2900,1204,2478,890,6560,1009,11812,1485,3145,1077,4140,1064,4527,1132,6594,1937,2863,1770,1562,652,2169,698,652,401,315,317,337,265,0,251,5942,1928,2548,1764,1225,610,2169,698,7159,1307,1653,748,992,496,4514,1004,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1754253,23469,871753,13931,155957,6519,20585,2943,34585,3165,100787,4992,255119,5157,61603,5079,85468,4609,108048,3998,408308,10048,124893,7861,131414,7026,152001,6530,79482,7141,36017,4505,29406,3868,14059,2567,328826,10041,88876,7100,102008,6584,137942,5813,52369,4530,14850,2566,17743,2713,19776,2404,882500,12672,169988,6806,19035,2786,36806,3736,114147,4801,269259,4435,66864,5152,90303,5062,112092,3257,396867,9536,108148,7397,127707,7160,161012,5967,47006,3984,21496,2928,18896,2798,6614,1693,349861,9294,86652,6706,108811,6492,154398,5622,46386,4059,14393,2683,15319,2239,16674,2373,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,197251,10479,102970,6839,7764,1434,3018,897,1264,546,3482,937,7732,991,2007,749,2608,728,3117,771,84688,6276,25077,3893,20915,2768,38696,3847,78835,6431,23111,4134,19681,2513,36043,3751,5853,1759,1966,1110,1234,726,2653,858,2786,1109,1531,942,402,270,853,471,94281,4972,9270,1562,2260,947,2001,763,5009,904,10842,1196,2587,881,3530,911,4725,988,70980,4656,20558,3320,20269,2645,30153,2926,64702,4787,18574,3407,18894,2481,27234,2733,6278,1718,1984,1042,1375,902,2919,892,3189,952,735,590,752,364,1702,688,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4178962,36281,2015497,20933,387266,10096,55326,5158,110335,7735,221605,6408,531141,9744,118625,7148,179966,9177,232550,6588,987933,16885,228702,11053,307701,11428,451530,11886,145036,9936,59461,6853,57390,5050,28185,3561,842897,17853,169241,9209,250311,10177,423345,11654,109157,5839,33647,3846,36657,3721,38853,2854,2163465,21984,439724,11687,61256,4802,121258,6707,257210,8339,544961,8344,132295,6922,179406,8090,233260,7573,1079222,17135,204592,10709,325655,12534,548975,9892,85263,6353,31047,4104,33447,4352,20769,2592,993959,16763,173545,10228,292208,11960,528206,9546,99558,5794,30416,3657,31857,4034,37285,2931,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,614198,13538,341234,7720,31651,2936,7995,1734,8946,1697,14710,1885,61995,2748,20247,2837,19589,2199,22159,2774,221669,6076,97015,6929,87613,4320,37041,3537,162171,6766,76163,6366,64249,4495,21759,2964,59498,5006,20852,3030,23364,2873,15282,2111,25919,3305,8166,1847,10519,2205,7234,1190,272964,8039,39101,3275,7886,1453,8319,1703,22896,2397,64023,3196,18942,2493,20914,2534,24167,2237,145413,4692,61340,4785,57140,4146,26933,2670,92659,5211,43828,4571,37965,3792,10866,1859,52754,4377,17512,2494,19175,3192,16067,1933,24427,3704,6988,2028,8474,1793,8965,1661,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,13378,1735,6612,1075,1332,571,523,319,354,338,455,210,1519,606,625,364,616,459,278,211,1086,451,416,305,241,218,429,473,466,295,320,280,0,200,146,169,620,372,96,126,241,218,283,453,2675,830,1167,665,870,518,638,317,6766,1347,1270,411,245,185,334,216,691,293,2218,700,1252,615,536,277,430,282,682,338,123,154,69,115,490,283,227,157,17,33,69,115,141,93,455,311,106,149,0,200,349,270,2596,910,1336,804,520,298,740,314,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,412352,11559,203195,7088,55249,3706,9544,2062,13528,1818,32177,2491,71103,3145,23814,2957,20825,2416,26464,2224,46829,3276,20079,2134,14125,2209,12625,1868,27333,2823,12801,2003,8446,1915,6086,1429,19496,2602,7278,1556,5679,1141,6539,1312,30014,2767,12857,2268,9438,1537,7719,1270,209157,6931,74231,4008,8769,1855,14200,2293,51262,2796,77019,3275,26777,2687,22752,2158,27490,2121,32393,2660,13109,1901,10776,1923,8508,1549,15845,2003,7633,1382,5779,1596,2433,751,16548,2026,5476,1319,4997,1114,6075,1423,25514,2690,8635,1853,8854,1629,8025,1258,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,175987,6449,91531,4137,5737,1301,1082,624,1446,882,3209,767,19845,1735,4921,1319,6755,1264,8169,1231,59075,3253,21350,2702,21005,2732,16720,1767,50397,3159,17913,2454,18334,2533,14150,1555,8678,1899,3437,1377,2671,883,2570,707,6874,1485,3003,1222,1704,643,2167,678,84456,4009,10110,1486,2266,962,1255,530,6589,1126,24399,2212,6606,1729,6840,1413,10953,1759,42854,2833,14782,2409,16981,2093,11091,1563,35103,2966,11718,2411,14979,2058,8406,1540,7751,1365,3064,866,2002,638,2685,803,7093,1712,2132,1015,2421,1265,2540,897,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,359867,10117,185169,5698,24774,3184,6627,2212,6588,1468,11559,1721,45672,2484,10361,2068,13425,1947,21886,2124,101341,4154,36044,4684,37901,3699,27396,3299,90705,4554,32446,4490,34759,3624,23500,3258,10636,2324,3598,1402,3142,1100,3896,1126,13382,1891,3302,954,3157,912,6923,1194,174698,6556,31855,2884,6616,1811,7469,1518,17770,2118,54875,2432,15610,2035,15519,1590,23746,2137,72928,3937,24704,3563,27152,2787,21072,2249,60802,4357,20823,3407,24085,2998,15894,2406,12126,2416,3881,1520,3067,1160,5178,1410,15040,2102,3339,1286,2041,850,9660,1497,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,636567,14664,318665,9626,79718,5197,14207,2942,20508,2355,45003,3507,116699,3940,35979,4222,34920,3590,45800,3099,90042,6006,31816,3685,28394,3105,29832,3115,27405,3555,11870,2802,9651,1889,5884,1159,62637,5620,19946,3150,18743,2845,23948,2676,32206,3639,14051,2798,9251,1418,8904,1749,317902,8070,93415,4384,13586,2571,18980,2307,60849,3712,118377,3104,37257,4122,38306,3072,42814,2677,74977,4618,21442,3331,26168,2280,27367,2928,13493,2193,4450,1557,6112,1425,2931,887,61484,3994,16992,2946,20056,2130,24436,2828,31133,3770,11979,2521,10683,2278,8471,1267,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,134390,6832,68305,4088,17097,2328,1726,740,2076,784,13295,2077,9918,1100,1928,913,2480,777,5510,1064,28361,3436,9011,2333,8506,2142,10844,2003,2695,1518,432,491,1139,603,1124,843,25666,3628,8579,2413,7367,2085,9720,1767,12929,2988,4158,1269,3924,1629,4847,1219,66085,3895,18170,2486,1132,488,2060,880,14978,2091,10675,1275,3110,856,2221,731,5344,1118,25913,2353,6619,1585,8918,1398,10376,1439,1566,660,225,227,885,532,456,308,24347,2458,6394,1569,8033,1359,9920,1497,11327,2126,3403,1181,3034,1254,4890,1256,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,176018,5802,92643,4221,13474,1658,2841,980,3478,921,7155,1230,17685,1566,5403,1088,4383,1060,7899,1334,52979,2952,26664,2963,18851,2341,7464,1638,36891,2849,19405,2502,14049,2336,3437,1003,16088,2526,7259,1969,4802,1288,4027,1183,8505,1759,2267,873,2890,1213,3348,893,83375,3896,19366,2078,3001,907,3898,915,12467,1676,22525,1909,6756,1391,7403,1606,8366,1164,33687,2492,16400,2198,9084,1323,8203,1457,18851,2298,10006,1874,5190,1278,3655,1000,14836,2105,6394,1507,3894,980,4548,1193,7797,1663,2364,860,2653,958,2780,705,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,16852,2220,8488,1601,1203,560,351,284,495,386,357,252,1860,664,418,290,668,551,774,344,3967,1154,1851,1284,1261,444,855,568,2133,625,440,235,860,345,833,555,1834,1265,1411,1195,401,287,22,36,1458,706,603,565,495,371,360,254,8364,1184,1471,474,440,237,486,359,545,278,3209,789,1430,639,509,399,1270,402,2083,671,946,464,930,515,207,198,1383,715,568,409,661,459,154,179,700,437,378,403,269,302,53,81,1601,606,501,474,348,425,752,368,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,236516,8869,126503,5392,13949,1806,2248,788,4508,1189,7193,1326,32520,2117,10027,1769,10294,1668,12199,1588,64942,3358,34139,3178,20504,2355,10299,2141,46190,3464,25361,3006,15567,2200,5262,1247,18752,2839,8778,2232,4937,1306,5037,1538,15092,2680,7527,1981,4341,1053,3224,884,110013,5062,19159,2113,3959,1095,4415,1093,10785,1434,33976,2008,10785,1770,9783,1650,13408,1618,41130,2625,21144,2301,13586,2113,6400,1425,28064,2793,14904,2237,10269,1876,2891,929,13066,1762,6240,1265,3317,985,3509,959,15748,2508,6685,1566,4679,1528,4384,1079,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3740667,34163,1956473,22184,75951,5340,22521,3195,20769,2822,32661,2646,304273,6394,80578,5261,96330,5097,127365,4506,1491723,19775,421230,15850,487515,15297,582978,12571,1255741,18653,341965,15195,411208,13817,502568,12621,235982,12841,79265,7394,76307,6603,80410,5692,84526,5505,28289,3121,27280,2986,28957,2818,1784194,18864,93290,5002,19804,2521,21308,2652,52178,3285,317447,6627,85915,6015,103272,5380,128260,4894,1297973,16534,330515,14257,445019,13720,522439,10875,1083974,15477,265848,13156,375971,12478,442155,10566,213999,9883,64667,6486,69048,6157,80284,5594,75484,5750,25914,3854,25283,2769,24287,2860,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,210500,7191,109311,4602,10522,1605,1936,965,3227,829,5359,1109,13317,1448,4579,1364,3108,1271,5630,892,74165,3501,26078,3975,30287,3117,17800,2030,59972,3431,20600,3787,25479,2959,13893,1668,14193,2302,5478,1534,4808,1230,3907,1064,11307,1941,4115,1637,1789,690,5403,1013,101189,4201,14486,1789,2358,1010,4590,1083,7538,1081,17694,1620,5943,1130,4075,1099,7676,1213,58703,3292,17874,2985,27958,3105,12871,1759,43483,3319,13395,2687,21771,2860,8317,1401,15220,2488,4479,1290,6187,1664,4554,1183,10306,1746,2197,805,2631,1070,5478,1193,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
