GEO_ID,B08513_001E,B08513_001M,B08513_002E,B08513_002M,B08513_003E,B08513_003M,B08513_004E,B08513_004M,B08513_005E,B08513_005M,B08513_006E,B08513_006M,B08513_007E,B08513_007M,B08513_008E,B08513_008M,B08513_009E,B08513_009M,B08513_010E,B08513_010M,B08513_011E,B08513_011M,B08513_012E,B08513_012M,B08513_013E,B08513_013M,B08513_014E,B08513_014M,B08513_015E,B08513_015M,B08513_016E,B08513_016M,B08513_017E,B08513_017M,B08513_018E,B08513_018M,B08513_019E,B08513_019M,B08513_020E,B08513_020M,B08513_021E,B08513_021M,B08513_022E,B08513_022M,B08513_023E,B08513_023M,B08513_024E,B08513_024M,B08513_025E,B08513_025M,B08513_026E,B08513_026M,B08513_027E,B08513_027M,B08513_028E,B08513_028M,B08513_029E,B08513_029M,B08513_030E,B08513_030M,B08513_031E,B08513_031M,B08513_032E,B08513_032M,B08513_033E,B08513_033M,B08513_034E,B08513_034M,B08513_035E,B08513_035M,B08513_036E,B08513_036M,B08513_037E,B08513_037M,B08513_038E,B08513_038M,B08513_039E,B08513_039M,B08513_040E,B08513_040M,B08513_041E,B08513_041M,B08513_042E,B08513_042M,B08513_043E,B08513_043M,B08513_044E,B08513_044M,B08513_045E,B08513_045M,B08513_046E,B08513_046M,B08513_047E,B08513_047M,B08513_048E,B08513_048M,B08513_049E,B08513_049M,B08513_050E,B08513_050M,B08513_051E,B08513_051M,B08513_052E,B08513_052M,B08513_053E,B08513_053M,B08513_054E,B08513_054M,B08513_055E,B08513_055M,B08513_056E,B08513_056M,NAME,B08513_001EA,B08513_001MA,B08513_002MA,B08513_002EA,B08513_003MA,B08513_003EA,B08513_004MA,B08513_004EA,B08513_005MA,B08513_005EA,B08513_006EA,B08513_006MA,B08513_007MA,B08513_007EA,B08513_008MA,B08513_008EA,B08513_009MA,B08513_009EA,B08513_010EA,B08513_010MA,B08513_011EA,B08513_011MA,B08513_012EA,B08513_012MA,B08513_013MA,B08513_013EA,B08513_014MA,B08513_014EA,B08513_015MA,B08513_015EA,B08513_016MA,B08513_016EA,B08513_017EA,B08513_017MA,B08513_018MA,B08513_018EA,B08513_019MA,B08513_019EA,B08513_020MA,B08513_020EA,B08513_021MA,B08513_021EA,B08513_022EA,B08513_022MA,B08513_023EA,B08513_023MA,B08513_024EA,B08513_024MA,B08513_025EA,B08513_025MA,B08513_026MA,B08513_026EA,B08513_027EA,B08513_027MA,B08513_028EA,B08513_028MA,B08513_029EA,B08513_029MA,B08513_030MA,B08513_030EA,B08513_031MA,B08513_031EA,B08513_032MA,B08513_032EA,B08513_033EA,B08513_033MA,B08513_034EA,B08513_034MA,B08513_035MA,B08513_035EA,B08513_036EA,B08513_036MA,B08513_037MA,B08513_037EA,B08513_038MA,B08513_038EA,B08513_039EA,B08513_039MA,B08513_040MA,B08513_040EA,B08513_041MA,B08513_041EA,B08513_042MA,B08513_042EA,B08513_043MA,B08513_043EA,B08513_044EA,B08513_044MA,B08513_045EA,B08513_045MA,B08513_046MA,B08513_046EA,B08513_047EA,B08513_047MA,B08513_048MA,B08513_048EA,B08513_049MA,B08513_049EA,B08513_050EA,B08513_050MA,B08513_051MA,B08513_051EA,B08513_052MA,B08513_052EA,B08513_053MA,B08513_053EA,B08513_054MA,B08513_054EA,B08513_055EA,B08513_055MA,B08513_056EA,B08513_056MA,state
0400000US36,9019546,34791,6469395,35606,1236739,17076,620810,13429,615929,16994,1313412,19309,780620,13706,532792,13645,4809214,30793,3943873,28556,368290,11007,224466,9476,143824,8114,497051,12154,332052,9556,164999,6239,665414,16535,443807,11159,111493,8502,51608,4759,59885,6668,110114,6131,55543,4077,54571,4354,2492887,24973,1397566,17936,576302,13650,273811,9638,302491,11950,519019,12693,290478,10331,228541,9352,550407,13132,325804,9205,107060,7214,42168,3485,64892,6161,117543,6183,61156,3836,56387,4524,169818,7531,111601,5844,35598,3918,12344,2096,23254,3388,22619,2459,14088,1997,8531,1367,331806,10099,246744,8791,37996,3762,16413,1799,21583,3125,47066,3546,27303,3010,19763,2266,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4110108,19233,3688620,19591,290783,7684,102967,6186,187816,6885,130705,5955,91315,5437,39390,3224,3288588,21075,3017128,20609,173355,7681,77051,5769,96304,5881,98105,5015,68328,4769,29777,2915,510539,13189,393135,10061,98074,6994,18126,3215,79948,6162,19330,2747,12436,2078,6894,1722,39524,3844,32324,3416,4491,1430,1232,550,3259,1291,2709,1018,2116,932,593,373,72568,4008,65358,3986,3900,983,2401,704,1499,666,3310,919,2675,860,635,320,52400,4215,44114,3605,6728,1906,1593,955,5135,1725,1558,604,1061,523,497,286,146489,5701,136561,5763,4235,1261,2564,1067,1671,674,5693,1042,4699,904,994,477,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,347930,4908,332548,5134,5636,1216,3882,1103,1754,780,9746,1184,7286,959,2460,706,275827,5022,265539,5142,3710,1001,2667,935,1043,637,6578,1049,5014,871,1564,582,33557,2779,30909,2730,1472,494,1096,492,376,286,1176,538,851,332,325,348,1462,534,1112,450,123,147,72,117,51,85,227,259,82,139,145,212,13644,1515,12765,1490,26,49,26,49,0,265,853,468,580,402,273,225,4258,755,4163,768,21,37,21,37,0,265,74,88,10,16,64,94,19182,1643,18060,1582,284,220,0,265,284,220,838,249,749,244,89,58,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5354889,22468,5024557,24413,114892,4918,69514,4276,45378,3206,215440,8011,147452,6385,67988,4749,4450095,24600,4211525,24948,83045,4995,52802,4014,30243,2755,155525,6898,109871,5820,45654,3764,445328,10228,397077,9930,18438,2130,8330,1300,10108,1814,29813,3282,18070,2387,11743,2182,104996,5410,96263,5316,3897,1100,2242,864,1655,678,4836,1404,2767,812,2069,1107,132824,5542,116961,4982,4602,991,3053,825,1549,546,11261,1753,7231,1357,4030,1208,57877,3544,50705,3120,2262,908,1467,700,795,626,4910,1042,3104,974,1806,702,163769,6573,152026,6185,2648,639,1620,548,1028,383,9095,1492,6409,1271,2686,680,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1572763,11550,1437276,11092,85297,3475,35808,2622,49489,2860,50190,3416,33702,2876,16488,2092,1265842,13377,1172631,12602,55489,3496,26372,2291,29117,2711,37722,2854,26016,2603,11706,1782,183125,6732,153565,6661,22829,2619,6095,1352,16734,2205,6731,1397,3740,930,2991,1047,7671,1525,6502,1247,612,473,0,265,612,473,557,565,251,309,306,329,32133,2904,27075,2518,2748,917,1650,676,1098,629,2310,977,1977,935,333,221,25514,2758,21863,2384,2145,1035,905,562,1240,704,1506,534,724,382,782,464,58478,3613,55640,3318,1474,532,786,433,688,386,1364,550,994,433,370,265,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1786447,13395,1538000,13741,154162,5366,63817,4451,90345,4878,94285,4767,59414,4331,34871,3221,1281126,13173,1127613,13950,91644,5328,44035,3736,47609,4376,61869,4266,40685,3627,21184,2016,209613,8689,160109,7662,34788,4553,9149,1693,25639,4025,14716,1927,6738,1344,7978,1678,78999,5131,61882,4495,10202,2250,3702,1345,6500,1701,6915,1317,3882,1083,3033,944,68202,4702,57929,4730,6656,1541,2993,1024,3663,1196,3617,1005,2875,873,742,383,43195,3279,38859,3153,2120,758,409,260,1711,723,2216,748,1875,722,341,230,105312,5572,91608,4855,8752,2207,3529,1203,5223,1759,4952,909,3359,791,1593,542,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5620276,21522,5130485,21450,188672,6689,111540,5307,77132,4376,301119,9146,194989,6895,106130,6196,4283070,25094,3987374,24850,111042,5663,72533,4904,38509,3052,184654,6872,127025,5614,57629,3937,553062,12047,467098,10839,37954,4037,16318,2477,21636,2723,48010,4204,25466,2836,22544,2915,300244,8673,257114,8485,18385,2377,11319,1770,7066,1526,24745,3413,14846,2577,9899,1915,233618,8136,200013,7287,11822,1860,6968,1490,4854,1609,21783,3075,13798,2240,7985,1628,66071,4463,54404,3935,4992,1765,1791,742,3201,1597,6675,1283,3625,960,3050,863,184211,6021,164482,5507,4477,902,2611,757,1866,514,15252,1788,10229,1484,5023,1083,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,491261,8825,403151,8486,39283,2959,16406,2137,22877,2790,48827,4169,33300,3421,15527,2346,401974,7768,337915,7448,25671,2571,12363,1968,13308,1901,38388,4120,27220,3384,11168,1991,41152,3240,28526,2544,7704,2039,1856,661,5848,1947,4922,1278,2316,735,2606,1056,10680,1651,7363,1345,2246,898,868,402,1378,876,1071,450,654,367,417,257,16066,1960,12121,1760,1337,754,599,438,738,616,2608,823,1998,705,610,433,7741,2234,5969,2152,1155,728,372,336,783,660,617,397,281,231,336,327,13648,1609,11257,1523,1170,619,348,285,822,508,1221,522,831,398,390,351,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1912256,14500,1776049,15295,87213,4267,35193,3380,52020,3457,48994,4042,33624,3220,15370,2241,1546672,16496,1456951,16246,54186,4047,25964,2628,28222,3032,35535,2969,25428,2461,10107,1430,219547,8845,185956,7859,25466,2858,5685,1551,19781,2656,8125,1916,4480,1194,3645,1456,12066,2214,11333,2127,242,232,115,132,127,184,491,479,226,185,265,389,35853,3293,32844,3229,1638,671,471,273,1167,542,1371,722,873,536,498,452,31624,3192,28566,3017,2372,874,592,426,1780,769,686,379,376,305,310,237,66494,3658,60399,3660,3309,935,2366,700,943,539,2786,1113,2241,1019,545,328,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,399314,5017,376621,5355,8813,1209,3792,1097,5021,1199,13880,1746,9603,1529,4277,1131,309483,5957,294114,5776,6233,1145,2935,936,3298,1058,9136,1593,5994,1276,3142,1067,39035,2730,35546,2525,1496,709,514,422,982,496,1993,562,1301,448,692,389,1581,720,1581,720,0,265,0,265,0,265,0,265,0,265,0,265,16766,1694,15069,1689,462,231,231,180,231,181,1235,460,1060,412,175,176,6337,1166,5343,1141,605,370,95,128,510,323,389,259,300,232,89,113,26112,2003,24968,2061,17,28,17,28,0,265,1127,461,948,405,179,179,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2745278,18441,2581314,18840,93206,4985,36894,3820,56312,3737,70758,4350,45675,3668,25083,3216,2290878,20255,2175902,20549,60470,3816,29942,3380,30528,2518,54506,3390,36896,2990,17610,2472,281662,9540,245678,8504,25547,3396,4474,1246,21073,3352,10437,1847,5810,1325,4627,1410,19791,2385,17999,2257,1174,619,153,175,1021,578,618,392,333,278,285,215,37897,3729,33992,3404,1700,697,473,339,1227,572,2205,935,880,452,1325,823,29070,3576,25006,2954,3025,1302,886,577,2139,1187,1039,682,360,282,679,634,85980,4880,82737,4651,1290,606,966,511,324,232,1953,807,1396,651,557,368,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10489374,26788,6959225,28798,2999114,23697,1641759,24552,1357355,22817,531035,13773,360902,13866,170133,8803,8246333,34831,5681336,30846,2151558,25609,1284555,23556,867003,21242,413439,12109,284827,12411,128612,7141,1327269,24421,672724,15563,588486,18441,234127,10291,354359,15063,66059,4880,39205,3793,26854,2591,175644,7302,102784,5647,61028,5126,23489,2907,37539,4201,11832,2011,7664,1513,4168,1240,192610,7667,118384,5867,59601,5083,28723,3406,30878,3814,14625,2506,10741,2129,3884,1079,179078,9148,98748,6400,72386,6111,33147,3433,39239,4400,7944,1664,6304,1749,1640,637,368440,11101,285249,8992,66055,5484,37718,3558,28337,3568,17136,2039,12161,1900,4975,1066,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1190619,11287,1011515,10988,120288,4702,52675,4257,67613,4655,58816,3544,44312,2979,14504,2049,896456,10644,772992,9345,81463,5179,40504,3718,40959,3742,42001,2892,32485,2603,9516,1647,154773,6808,120362,5403,26085,4131,6388,1455,19697,3938,8326,1403,5514,1024,2812,959,31099,3464,22438,2809,5930,1875,1591,681,4339,1686,2731,1003,1786,857,945,441,32676,3271,27961,2783,2243,1041,1560,848,683,627,2472,860,1883,707,589,367,21057,2021,17745,2018,2200,757,944,485,1256,551,1112,555,612,364,500,449,54558,2916,50017,2883,2367,722,1688,542,679,438,2174,708,2032,700,142,168,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,317938,5028,302045,4970,2967,701,2215,705,752,366,12926,1647,9709,1256,3217,874,239176,5715,228071,5482,2399,649,1798,679,601,327,8706,1395,6458,1092,2248,733,34567,2906,32957,2656,113,141,65,68,48,76,1497,697,1076,525,421,394,2416,626,2050,584,0,265,0,265,0,265,366,294,328,286,38,65,20099,2389,18505,2261,256,171,153,135,103,114,1338,641,960,522,378,369,4133,804,3951,810,40,48,40,48,0,265,142,141,142,141,0,265,17547,1731,16511,1627,159,133,159,133,0,265,877,328,745,288,132,139,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3708749,20489,3208006,20143,229028,7239,102202,5629,126826,7500,271715,9457,176702,7837,95013,5181,2898524,22243,2561989,20985,138901,5572,77294,5054,61607,4591,197634,7775,132784,5988,64850,4481,418031,10077,321989,8594,56262,5451,11835,1571,44427,5104,39780,3850,22485,3072,17295,2541,110455,7058,84993,6125,13507,2354,3652,1110,9855,2095,11955,2158,6708,1911,5247,1556,85901,4875,70543,4560,8526,1965,4069,1072,4457,1394,6832,1458,4647,1121,2185,924,46670,4081,40502,3502,3324,1137,662,468,2662,1070,2844,760,1350,548,1494,642,149168,6429,127990,5746,8508,1242,4690,1036,3818,805,12670,2399,8728,2210,3942,1007,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2983535,16338,2496118,16184,211577,6846,93842,5903,117735,5692,275840,8821,164588,7613,111252,6292,2173565,18829,1856838,16977,134256,6578,67943,4630,66313,4924,182471,7857,113630,6576,68841,4749,350954,12178,256362,10445,50229,5427,16185,3022,34044,4399,44363,3696,21075,2609,23288,2844,154111,7305,120415,6527,10768,2057,3426,1021,7342,2016,22928,2892,13263,2001,9665,1738,97767,4938,83503,4675,6339,1404,2157,902,4182,1180,7925,2168,4750,1197,3175,1490,53106,4381,44427,3599,4882,1616,1259,551,3623,1325,3797,857,2826,747,971,481,154032,5281,134573,4738,5103,1475,2872,1038,2231,700,14356,2376,9044,1736,5312,1551,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,722416,9679,704130,9796,8303,1353,4926,998,3377,961,9983,1487,7288,1299,2695,881,582731,9961,570676,9957,5300,1110,3853,942,1447,630,6755,1192,5430,1108,1325,571,83091,4815,79802,4820,1766,771,567,329,1199,717,1523,607,765,401,758,473,6065,1142,5839,1159,24,47,0,265,24,47,202,172,202,172,0,265,23183,2721,21743,2632,633,469,183,162,450,448,807,508,429,282,378,400,9221,2080,8731,2017,157,177,95,154,62,92,333,324,284,318,49,85,18125,2323,17339,2378,423,271,228,219,195,168,363,267,178,172,185,201,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2769424,14626,2555547,13777,113458,4836,60322,4347,53136,3240,100419,4553,67946,4188,32473,2703,2209013,14497,2059995,13881,79374,3893,46120,3843,33254,2853,69644,3686,48334,3052,21310,2460,251119,8543,216020,7057,21567,2918,8568,1509,12999,2278,13532,2035,8031,1570,5501,1271,52421,3698,45307,3351,3227,1195,1458,663,1769,971,3887,1042,2929,926,958,413,99957,4525,89467,4160,5023,1393,2328,812,2695,1041,5467,1096,3605,939,1862,619,46570,2739,41572,2688,2116,654,914,478,1202,540,2882,902,2185,784,697,426,110344,4056,103186,3959,2151,685,934,427,1217,514,5007,949,2862,680,2145,587,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,273007,4646,254472,4759,11446,1672,7836,1444,3610,857,7089,1614,6225,1521,864,485,207130,4763,193489,4704,8464,1396,5919,1120,2545,780,5177,1432,4561,1380,616,387,34871,2917,32187,2756,1727,634,949,501,778,416,957,503,904,471,53,94,3634,1134,3099,1093,320,347,320,347,0,265,215,187,130,152,85,143,8212,1484,7717,1321,348,406,273,394,75,116,147,164,147,164,0,265,5245,1230,4603,1107,248,233,173,214,75,101,394,287,284,254,110,154,13915,1929,13377,1893,339,264,202,192,137,162,199,209,199,209,0,265,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1163621,14744,42945,3002,1119154,14755,230499,7374,888655,14224,1522,596,879,379,643,485,875387,15159,30953,2400,843540,15221,185603,6748,657937,13960,894,375,546,296,348,255,133257,5311,6439,1292,126579,4899,22176,2240,104403,4254,239,247,126,149,113,196,42752,3386,1997,604,40755,3273,5781,1217,34974,2973,0,265,0,265,0,265,49785,3519,1291,493,48393,3503,6262,1218,42131,3262,101,146,0,265,101,146,37678,3084,1229,512,36368,3094,4982,998,31386,2919,81,95,0,265,81,95,24762,2633,1036,505,23519,2626,5695,1161,17824,2210,207,213,207,213,0,265,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
