GEO_ID,B14004_001E,B14004_001M,B14004_002E,B14004_002M,B14004_003E,B14004_003M,B14004_004E,B14004_004M,B14004_005E,B14004_005M,B14004_006E,B14004_006M,B14004_007E,B14004_007M,B14004_008E,B14004_008M,B14004_009E,B14004_009M,B14004_010E,B14004_010M,B14004_011E,B14004_011M,B14004_012E,B14004_012M,B14004_013E,B14004_013M,B14004_014E,B14004_014M,B14004_015E,B14004_015M,B14004_016E,B14004_016M,B14004_017E,B14004_017M,B14004_018E,B14004_018M,B14004_019E,B14004_019M,B14004_020E,B14004_020M,B14004_021E,B14004_021M,B14004_022E,B14004_022M,B14004_023E,B14004_023M,B14004_024E,B14004_024M,B14004_025E,B14004_025M,B14004_026E,B14004_026M,B14004_027E,B14004_027M,B14004_028E,B14004_028M,B14004_029E,B14004_029M,B14004_030E,B14004_030M,B14004_031E,B14004_031M,B14004_032E,B14004_032M,B14004_033E,B14004_033M,NAME,B14004_001MA,B14004_001EA,B14004_002EA,B14004_002MA,B14004_003EA,B14004_003MA,B14004_004EA,B14004_004MA,B14004_005MA,B14004_005EA,B14004_006MA,B14004_006EA,B14004_007EA,B14004_007MA,B14004_008EA,B14004_008MA,B14004_009EA,B14004_009MA,B14004_010MA,B14004_010EA,B14004_011MA,B14004_011EA,B14004_012MA,B14004_012EA,B14004_013EA,B14004_013MA,B14004_014EA,B14004_014MA,B14004_015MA,B14004_015EA,B14004_016MA,B14004_016EA,B14004_017MA,B14004_017EA,B14004_018MA,B14004_018EA,B14004_019EA,B14004_019MA,B14004_020EA,B14004_020MA,B14004_021EA,B14004_021MA,B14004_022MA,B14004_022EA,B14004_023MA,B14004_023EA,B14004_024EA,B14004_024MA,B14004_025EA,B14004_025MA,B14004_026EA,B14004_026MA,B14004_027MA,B14004_027EA,B14004_028MA,B14004_028EA,B14004_029MA,B14004_029EA,B14004_030EA,B14004_030MA,B14004_031EA,B14004_031MA,B14004_032MA,B14004_032EA,B14004_033MA,B14004_033EA,state
0400000US39,9205208,2954,4433022,4235,249314,7954,213,187,163201,5874,51668,3749,34232,2987,83481,4761,203,189,51266,3788,15388,2005,16624,1865,4100227,9584,255485,2142,345787,6104,654774,5298,2844181,4815,4772186,3833,327565,8118,1196,593,181176,5769,77443,3710,67750,4097,118221,3915,345,269,67947,2779,24751,2678,25178,2344,4326400,10331,242536,2046,293391,6144,620780,5235,3169693,5893,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2839257,2423,1382665,2752,80593,4267,473,297,51354,3346,19328,1961,9438,1215,20130,2391,210,137,11892,1714,5137,1239,2891,747,1281942,5513,78399,1763,131576,4382,211734,3236,860233,3258,1456592,3288,107843,4528,178,174,58333,3402,28683,2878,20649,1955,21901,2327,444,202,10079,1288,5566,1185,5812,1150,1326848,5945,75527,2112,108671,3390,197113,3702,945537,3435,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2998516,2122,1475707,2547,83080,5077,427,261,43304,3430,23561,2367,15788,2184,20536,2386,0,269,10635,1536,4172,902,5729,1212,1372091,6138,79638,1614,121750,4383,236201,2843,934502,3531,1522809,2542,104694,5138,577,297,53087,3505,25290,2498,25740,2550,27249,2442,357,253,13903,1604,6245,1488,6744,1201,1390866,6459,74376,1571,99090,3747,218532,3581,998868,4042,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10164450,2610,4881160,2727,212303,5801,1158,469,146959,4398,37323,3074,26863,2403,147642,5916,594,346,102525,4937,23588,2471,20935,2317,4521215,7229,270013,1462,362560,5256,665371,5090,3223271,4561,5283290,2809,277994,7269,1752,543,173130,5738,51113,3054,51999,2814,190736,5438,756,373,119618,4168,34368,2691,35994,2510,4814560,8133,257090,1497,296436,5571,627130,4043,3633904,4781,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,873859,1069,416219,1402,21276,2054,0,281,14187,2030,3796,892,3293,888,19814,1815,72,118,14229,1646,3172,960,2341,749,375129,2775,22355,570,29733,2157,57249,1325,265792,1552,457640,1042,30963,2729,0,281,18114,1684,5104,1130,7745,1480,23489,2191,365,295,16245,1746,4037,1044,2842,762,403188,3324,20904,439,24671,2168,56493,1875,301120,1689,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3470748,1760,1666548,2845,85842,4402,363,228,55663,3699,16269,1879,13547,1730,25204,2490,187,161,16493,1726,3818,1202,4706,1136,1555502,5923,96544,2227,151609,4603,255126,4613,1052223,4318,1804200,2762,118426,5225,750,387,66210,3942,26183,2451,25283,2601,34425,3010,238,196,19650,2119,5900,1328,8637,1658,1651349,6593,90283,2339,127014,4750,246180,4583,1187872,3930,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,621618,1123,308190,1851,19513,2385,0,216,14257,2024,3829,1077,1427,400,3840,877,0,216,1991,698,835,387,1014,542,284837,2980,17231,906,27161,1933,43158,1765,197287,1810,313428,1496,22379,1767,63,97,13770,1296,4822,1088,3724,841,5236,1086,0,216,3119,712,967,514,1150,383,285813,2892,16382,892,22407,1578,39129,1636,207895,1635,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4846989,3574,2342633,3782,109325,4344,873,589,69362,4058,22395,2103,16695,2009,37346,2682,396,377,23506,2144,6604,1512,6840,1315,2195962,5779,132513,1764,192183,5017,386377,4827,1484889,4253,2504356,2920,146694,5529,319,222,78037,3669,37344,3528,30994,2771,54280,3245,150,164,30378,2218,11848,1549,11904,1649,2303382,6045,120985,1995,160461,4111,365095,4346,1656841,4181,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18066247,4638,8928657,6050,539542,12730,3157,717,338567,9700,120326,6063,77492,4415,119909,6494,377,286,60911,4274,28905,3563,29716,3225,8269206,15012,539114,4091,881546,11600,1610198,9079,5238348,8483,9137590,5677,677534,12430,3404,965,370742,8217,167983,6984,135405,5190,149677,5774,443,313,73222,4229,35621,3109,40391,2658,8310379,12755,514823,4332,728247,10220,1470382,8840,5596927,7194,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1881043,1286,937351,1742,85169,4086,264,272,48088,3185,27241,1992,9576,1321,31472,2963,208,203,18272,2582,8356,1168,4636,861,820710,4172,62825,944,98270,3585,170273,2733,489342,2370,943692,1662,80429,4055,166,159,46526,3027,19557,2155,14180,1405,32409,2887,151,149,21455,2277,6170,1249,4633,842,830854,4936,59538,993,87719,3580,175106,3243,508491,2314,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,517561,682,252237,1025,12232,1401,46,76,8131,1157,1962,662,2093,633,8391,841,61,101,6147,692,1094,538,1089,449,231614,1514,13746,444,18538,1237,32535,885,166795,941,265324,936,15515,1679,0,205,8567,1278,2422,662,4526,868,8994,1260,54,89,6609,1100,702,315,1629,449,240815,2099,13650,444,15082,1309,31287,905,180796,1308,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6153763,3673,2993538,4466,186491,6470,899,366,111094,4761,40455,3220,34043,2805,58524,3437,64,106,28842,2262,12609,1748,17009,1870,2748523,8707,162716,2905,263594,6891,451506,6219,1870707,5702,3160225,3719,242585,7676,1487,557,133068,5357,52662,4086,55368,3321,74474,4910,296,169,34959,2802,17788,2549,21431,2531,2843166,9185,150970,2605,196781,6347,439082,7081,2056333,4986,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5142602,2060,2543641,3032,148251,5765,1062,506,82820,4046,35829,2983,28540,2782,37576,3732,268,328,19169,2408,8776,1766,9363,1440,2357814,6787,139344,1391,219326,4735,406802,4757,1592342,3963,2598961,2793,182103,5549,857,417,89702,3721,47612,3239,43932,2950,48642,3577,269,280,24045,2426,11317,1921,13011,1748,2368216,7094,132880,1481,179278,4258,378305,4407,1677753,4607,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1499797,1292,727701,1890,40100,2945,396,260,27342,2374,7476,1201,4886,1111,4898,1319,57,93,2358,833,1077,621,1406,620,682703,3837,36563,1241,55667,2951,104123,2388,486350,2631,772096,1724,50476,3245,91,150,30306,2188,11189,1496,8890,1409,10420,1641,0,261,5625,1048,2469,820,2326,843,711200,3612,34441,1217,44018,2115,97465,2293,535276,2521,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4483075,1800,2211212,2345,130551,4401,247,191,87651,3570,24042,2266,18611,1802,31087,2167,95,106,17948,1838,6048,977,6996,1098,2049574,5777,124594,1132,181343,3986,330333,3739,1413304,3327,2271863,2125,162141,5557,453,252,97728,4021,32174,2499,31786,2437,50101,3257,0,211,25802,2293,10581,1443,13718,1646,2059621,6027,116123,1202,148460,4116,294259,3809,1500779,3707,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,416436,1204,209314,1602,12485,2141,0,259,7605,1417,2292,957,2588,787,3756,1043,0,259,2663,902,559,491,534,327,193073,2365,11356,845,18484,1345,30994,1409,132239,1552,207122,1139,17332,1833,168,190,9231,1301,4269,1007,3664,730,1935,638,0,259,234,193,894,512,807,435,187855,2282,10838,661,16459,1312,26645,1531,133913,1349,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3088597,0,1457880,1067,39806,3036,1104,456,27552,2566,7598,1392,3552,854,67981,4227,1011,438,39901,2951,18424,2335,8645,1205,1350093,4424,90295,1211,137811,3574,242405,2930,879582,1918,1630717,1063,65411,3680,623,287,47156,3181,11399,1639,6233,974,97029,4060,1146,451,48506,3216,29644,2246,17733,1915,1468277,5183,85300,1227,107045,3935,241034,3113,1034898,2166,Puerto Rico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
