GEO_ID,B21005_001E,B21005_001M,B21005_002E,B21005_002M,B21005_003E,B21005_003M,B21005_004E,B21005_004M,B21005_005E,B21005_005M,B21005_006E,B21005_006M,B21005_007E,B21005_007M,B21005_008E,B21005_008M,B21005_009E,B21005_009M,B21005_010E,B21005_010M,B21005_011E,B21005_011M,B21005_012E,B21005_012M,B21005_013E,B21005_013M,B21005_014E,B21005_014M,B21005_015E,B21005_015M,B21005_016E,B21005_016M,B21005_017E,B21005_017M,B21005_018E,B21005_018M,B21005_019E,B21005_019M,B21005_020E,B21005_020M,B21005_021E,B21005_021M,B21005_022E,B21005_022M,B21005_023E,B21005_023M,B21005_024E,B21005_024M,B21005_025E,B21005_025M,B21005_026E,B21005_026M,B21005_027E,B21005_027M,B21005_028E,B21005_028M,B21005_029E,B21005_029M,B21005_030E,B21005_030M,B21005_031E,B21005_031M,B21005_032E,B21005_032M,B21005_033E,B21005_033M,B21005_034E,B21005_034M,NAME,B21005_001MA,B21005_001EA,B21005_002MA,B21005_002EA,B21005_003MA,B21005_003EA,B21005_004EA,B21005_004MA,B21005_005EA,B21005_005MA,B21005_006EA,B21005_006MA,B21005_007MA,B21005_007EA,B21005_008MA,B21005_008EA,B21005_009EA,B21005_009MA,B21005_010EA,B21005_010MA,B21005_011EA,B21005_011MA,B21005_012MA,B21005_012EA,B21005_013MA,B21005_013EA,B21005_014MA,B21005_014EA,B21005_015EA,B21005_015MA,B21005_016EA,B21005_016MA,B21005_017MA,B21005_017EA,B21005_018MA,B21005_018EA,B21005_019MA,B21005_019EA,B21005_020EA,B21005_020MA,B21005_021EA,B21005_021MA,B21005_022EA,B21005_022MA,B21005_023MA,B21005_023EA,B21005_024EA,B21005_024MA,B21005_025MA,B21005_025EA,B21005_026EA,B21005_026MA,B21005_027EA,B21005_027MA,B21005_028MA,B21005_028EA,B21005_029MA,B21005_029EA,B21005_030MA,B21005_030EA,B21005_031EA,B21005_031MA,B21005_032EA,B21005_032MA,B21005_033EA,B21005_033MA,B21005_034MA,B21005_034EA,state
0400000US24,3583507,3097,1241020,3775,47738,4182,43963,4153,42123,4022,1840,747,3775,1030,1193282,5227,948452,9167,868650,9366,79802,5341,244830,7455,1731962,3884,150119,5429,132543,5135,127870,4913,4673,1132,17576,2009,1581843,6502,1333955,9466,1289037,10119,44918,4281,247888,7050,610525,1673,115434,3948,79848,3935,77153,3920,2695,789,35586,2411,495091,4335,334026,6355,322857,6564,11169,1583,161065,5186,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4126342,2050,1456775,2718,26559,3528,23527,3011,21744,2877,1783,782,3032,1002,1430216,4315,1105450,9927,1020828,10467,84622,4731,324766,9503,1963536,2632,101756,4862,88111,4443,84072,4527,4039,992,13645,1714,1861780,4881,1565747,9638,1498408,9200,67339,4086,296033,8377,706031,1589,113034,3961,82191,3704,78584,3577,3607,917,30843,2435,592997,4225,406728,6245,390566,6241,16162,1588,186269,5480,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6352912,2827,2237669,3831,47359,3319,41482,2907,36857,2828,4625,1016,5877,1195,2190310,5607,1698996,9612,1473878,10336,225118,7383,491314,9506,3004863,3618,202344,6175,168566,5644,153312,5719,15254,1757,33778,2624,2802519,6984,2255223,9554,2101969,11263,153254,6288,547296,8419,1110380,2054,213452,3781,129189,3451,121251,3453,7938,1110,84263,3085,896928,4560,501970,7570,473951,7537,28019,2424,394958,7161,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3277849,1937,1189232,3149,24499,2506,21418,2331,19996,2222,1422,455,3081,907,1164733,4016,977202,7339,907468,6590,69734,3765,187531,5980,1553807,2811,103857,4408,92052,4099,88015,3878,4037,817,11805,1286,1449950,4703,1255891,7338,1209717,7688,46174,2814,194059,6167,534810,1392,116425,3185,83261,2799,80208,2751,3053,589,33164,1950,418385,3457,289441,4617,278897,4558,10544,1308,128944,3407,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1779719,2978,671111,3982,20251,2748,16434,2685,14704,2558,1730,757,3817,1169,650860,4532,462055,6613,397671,7191,64384,4220,188805,6232,801506,4034,61466,3596,49454,3388,46658,3308,2796,877,12012,1854,740040,5301,557417,7197,524187,7362,33230,3194,182623,5822,307102,2302,50410,2820,31877,2830,30270,2787,1607,633,18533,1956,256692,3470,132103,4448,128155,4630,3948,926,124589,4670,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3624270,2932,1317112,4146,41000,3198,37108,3112,34696,2972,2412,853,3892,987,1276112,5395,1012132,8474,924917,8493,87215,4560,263980,7799,1673879,4271,145970,4975,123462,5032,116801,4999,6661,1225,22508,2366,1527909,6717,1239059,9010,1182461,9921,56598,4063,288850,6517,633279,1910,136783,3920,92899,3264,89836,3298,3063,793,43884,3032,496496,4143,299587,5073,289147,5056,10440,1513,196909,5094,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,591366,1615,204367,2098,8220,1544,6746,1295,6101,1162,645,437,1474,688,196147,2576,151497,3372,140479,3673,11018,1610,44650,2873,272203,1718,26838,2285,22338,2111,21336,2100,1002,509,4500,1098,245365,2766,206181,3062,199197,3191,6984,1177,39184,2201,114796,979,27905,1800,16742,1585,16208,1499,534,294,11163,1247,86891,1920,55180,2105,53912,2137,1268,426,31711,1913,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1083624,1437,413488,2147,12435,1730,11328,1668,10500,1546,828,451,1107,368,401053,2649,331092,4627,308275,4478,22817,2125,69961,3678,487515,2502,40331,2696,35966,2505,34375,2467,1591,572,4365,951,447184,3722,387598,3916,376081,4021,11517,1410,59586,2970,182621,1235,38636,1811,29847,1683,29087,1610,760,361,8789,1240,143985,1946,106412,2399,104183,2421,2229,642,37573,2058,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1577566,1584,583591,2741,20149,2579,17777,2477,17611,2477,166,193,2372,638,563442,3541,444132,7374,415179,7032,28953,2528,119310,6391,719676,2786,70313,4034,60078,3814,56985,3798,3093,1002,10235,1582,649363,4647,530118,7145,509118,7523,21000,2204,119245,5673,274299,1239,64386,3368,42112,2926,39819,2860,2293,782,22274,2443,209913,3498,128954,3795,123313,3837,5641,1062,80959,3581,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,854091,1752,273730,2286,7954,1623,6702,1473,6148,1408,554,371,1252,784,265776,2912,210040,4726,197939,4682,12101,1854,55736,3360,425075,2264,36368,2372,33426,2254,32473,2269,953,408,2942,673,388707,3363,332558,3910,322301,3989,10257,1771,56149,3061,155286,1459,36778,2145,28012,1977,27240,1999,772,358,8766,1348,118508,2392,82371,2914,79085,3024,3286,920,36137,2052,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5502484,2667,1842026,3196,28986,3041,24531,2723,23473,2796,1058,537,4455,1344,1813040,4599,1383793,10395,1265063,11813,118730,5056,429247,9633,2716002,2831,103950,5336,89537,5093,85200,4931,4337,1127,14413,2327,2612052,6251,2164146,11186,2059441,12222,104705,5640,447906,10253,944456,2156,138734,4510,99394,4065,94702,3978,4692,914,39340,2626,805722,4627,533072,6486,511494,6469,21578,1858,272650,5954,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1195041,2475,456568,3698,17759,2530,14712,2261,13754,2138,958,699,3047,941,438809,4383,321827,5340,291220,6437,30607,3735,116982,5108,528108,3804,49508,3120,41386,3064,39443,3057,1943,641,8122,1334,478600,5232,377155,5691,361042,5954,16113,1933,101445,4260,210365,1728,43805,2442,27606,2036,26992,1999,614,286,16199,1917,166560,2822,97514,3753,93730,3654,3784,1116,69046,3479,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12247806,3530,4437021,4800,68784,4415,56374,4012,51617,3862,4757,1194,12410,1687,4368237,6573,3169360,15700,2863297,16559,306063,9544,1198877,14796,5722587,3909,241594,6947,199552,6777,188117,6520,11435,1502,42042,3369,5480993,7869,4423131,18170,4218781,18711,204350,6523,1057862,16483,2088198,2656,284538,6505,182168,5003,173516,5159,8652,1190,102370,3548,1803660,6919,1107742,9015,1065020,8788,42722,3065,695918,8700,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
